sub_num,list,practice,target,study_order,final_order,final_onset,final_FP,final_LP,final_resp,final_score
32,0,C,chapel,1,NaN,3379910.12626885,3379911.23491921,3379912.47479594,chapel,NaN
32,0,C,smile,2,NaN,3379912.84274024,3379913.56277674,3379914.20273691,smile,NaN
32,0,C,drill,3,NaN,3379914.49267946,3379915.16269602,3379916.17860546,beast,NaN
32,0,C,badge,4,NaN,3379916.87585494,3379919.01849385,3379919.99442187,breast,NaN
32,0,C,breast,5,NaN,3379920.69227927,3379920.90632698,3379923.45024765,briefcase,NaN
32,0,C,briefcase,6,NaN,3379924.59202569,3379924.68220031,3379925.43414533,crab,NaN
32,0,C,coast,7,NaN,3379925.72526569,3379926.4100806,3379927.14605159,candle,NaN
32,0,C,moose,8,NaN,3379927.6584676,3379930.19389551,3379930.67387235,hook,NaN
32,0,C,hook,9,NaN,3379932.02487791,NaN,3380000.12649795,,NaN
32,0,C,beast,10,NaN,0,0,0,,NaN
32,0,C,hotel,11,NaN,0,0,0,,NaN
32,0,C,powder,12,NaN,0,0,0,,NaN
32,0,C,crab,13,NaN,0,0,0,,NaN
32,0,C,castle,14,NaN,0,0,0,,NaN
32,0,C,camera,15,NaN,0,0,0,,NaN
32,1,T,lawyer,16,NaN,3380209.97341032,3380212.65098452,3380213.23488872,anchor,NaN
32,1,T,husband,17,NaN,3380213.8565455,3380214.16287864,3380214.67482166,seal,NaN
32,1,T,gravy,18,NaN,3380215.739732,3380215.91480435,3380217.44269273,physician,NaN
32,1,T,ceiling,19,NaN,3380218.02290202,3380218.22665977,3380219.57059819,husband,NaN
32,1,T,ball,20,NaN,3380222.02265058,3380222.72244916,3380223.11441171,gown,NaN
32,1,T,detective,21,NaN,3380223.65587595,3380224.17835946,3380225.27428938,ribbon,NaN
32,1,T,gown,22,NaN,3380226.78899219,3380232.12192739,3380232.84988435,lawyer,NaN
32,1,T,ribbon,23,NaN,3380233.20522654,3380272.20782272,3380275.14366096,ceiling,NaN
32,1,T,boot,24,NaN,3380275.86914881,NaN,3380300.06990047,,NaN
32,1,T,physician,25,NaN,0,0,0,,NaN
32,1,T,sting,26,NaN,0,0,0,,NaN
32,1,T,horn,27,NaN,0,0,0,,NaN
32,1,T,magazine,28,NaN,0,0,0,,NaN
32,1,T,anchor,29,NaN,0,0,0,,NaN
32,1,T,seal,30,NaN,0,0,0,,NaN
32,2,S,chain,31,NaN,3380480.40580494,3380480.84480095,3380481.29279199,toad,NaN
32,2,S,queen,32,NaN,3380481.8223858,3380482.03672872,3380482.45266937,root,NaN
32,2,S,smoke,33,NaN,3380482.72234865,3380483.28464152,3380483.78063164,monk,NaN
32,2,S,mountain,34,NaN,3380484.255577,3380484.42859014,3380485.93252245,cell,NaN
32,2,S,deer,35,NaN,3380486.67208693,3380486.91645907,3380487.86841351,pillow,NaN
32,2,S,salad,36,NaN,3380488.20530683,3380488.55637638,3380490.43627275,gentlemen,NaN
32,2,S,toad,37,NaN,3380491.00514679,3380491.14024738,3380491.9401963,deer,NaN
32,2,S,root,38,NaN,3380493.08834059,3380493.2521284,3380494.42006478,mountain,NaN
32,2,S,monk,39,NaN,3380494.90488476,3380495.41201845,3380495.97194425,ridge,NaN
32,2,S,cell,40,NaN,3380496.48811373,3380496.73994843,3380497.27591875,queen,NaN
32,2,S,ridge,41,NaN,3380499.5212719,3380499.62779091,3380500.18774176,chain,NaN
32,2,S,wheel,42,NaN,3380501.1211447,3380501.89967911,3380502.51562193,smoke,NaN
32,2,S,pier,43,NaN,3380503.0043632,3380514.38701829,3380514.72293936,pier,NaN
32,2,S,gentleman,44,NaN,3380515.08690592,NaN,3380570.48801049,,NaN
32,2,S,pillow,45,NaN,0,0,0,,NaN
32,3,T,king,46,NaN,3380778.81970571,3380782.07688098,3380782.58880529,king,NaN
32,3,T,meal,47,NaN,3380782.93613254,3380783.48479613,3380785.70864782,bishop,NaN
32,3,T,knight,48,NaN,3380786.31922441,3380786.77261036,3380793.21227979,ambassador,NaN
32,3,T,hound,49,NaN,3380794.418711,3380794.97218603,3380795.516123,beef,NaN
32,3,T,bishop,50,NaN,3380796.38528147,3380796.52410262,3380797.23604721,axe,NaN
32,3,T,beef,51,NaN,3380799.00174226,3380803.29175816,3380804.11570542,hound,NaN
32,3,T,earth,52,NaN,3380804.45139467,3380810.3393911,3380811.23531795,cell,NaN
32,3,T,axe,53,NaN,3380811.58422235,NaN,3380868.88540356,,NaN
32,3,T,collar,54,NaN,0,0,0,,NaN
32,3,T,mole,55,NaN,0,0,0,,NaN
32,3,T,ambassador,56,NaN,0,0,0,,NaN
32,3,T,ankle,57,NaN,0,0,0,,NaN
32,3,T,movie,58,NaN,0,0,0,,NaN
32,3,T,lunch,59,NaN,0,0,0,,NaN
32,3,T,cat,60,NaN,0,0,0,,NaN
32,4,S,giant,61,NaN,3381046.46896366,3381047.44685036,3381049.82270787,squirrel,NaN
32,4,S,hammer,62,NaN,3381050.25205203,3381050.83066486,3381051.40662204,statue,NaN
32,4,S,basket,63,NaN,3381051.85194143,3381051.87860477,3381053.16653491,scale,NaN
32,4,S,boat,64,NaN,3381053.43518821,3381053.61448581,3381054.19047589,light,NaN
32,4,S,statue,65,NaN,3381054.50175962,3381054.66245409,3381057.83026672,satellite,NaN
32,4,S,satellite,66,NaN,3381058.33485645,3381058.43028924,3381058.95020464,siren,NaN
32,4,S,jelly,67,NaN,3381059.45144628,3381059.66219541,3381060.11013182,boat,NaN
32,4,S,plane,68,NaN,3381060.4513832,3381060.67013881,3381061.31009807,basket,NaN
32,4,S,squirrel,69,NaN,3381063.06788474,3381063.47000473,3381063.96595742,giant,NaN
32,4,S,siren,70,NaN,3381064.61776447,3381064.92591231,3381065.53386766,hammer,NaN
32,4,S,barn,71,NaN,3381068.56751483,3381075.88532991,3381076.28531011,dice,NaN
32,4,S,belly,72,NaN,3381079.60013511,3381080.21309448,3381080.76507264,jelly,NaN
32,4,S,scale,73,NaN,3381081.05004167,3381081.49299881,3381081.99699844,belly,NaN
32,4,S,light,74,NaN,3381082.51661229,3381106.05174529,3381106.55570748,plane,NaN
32,4,S,dice,75,NaN,3381106.94833832,NaN,3381136.54942485,,NaN
32,5,T,spark,76,NaN,3381346.16608305,3381347.47101199,3381348.04691967,pepper,NaN
32,5,T,shirt,77,NaN,3381349.43258086,3381349.59886524,3381350.68681253,park,NaN
32,5,T,cape,78,NaN,3381351.58242123,3381351.75074428,3381352.84673156,square,NaN
32,5,T,chicken,79,NaN,3381353.4656195,3381353.63863416,3381355.2785409,honeymoon,NaN
32,5,T,purse,80,NaN,3381356.13212377,3381356.59849427,3381357.03047234,shirt,NaN
32,5,T,rice,81,NaN,3381357.4987007,3381357.76641496,3381358.31838829,spark,NaN
32,5,T,glove,82,NaN,3381361.06516872,3381361.63024191,3381362.01419555,cape,NaN
32,5,T,pound,83,NaN,3381362.58171008,3381377.23740159,3381378.25333548,chicken,NaN
32,5,T,rabbit,84,NaN,3381378.7806419,NaN,3381436.18185877,,NaN
32,5,T,pepper,85,NaN,0,0,0,,NaN
32,5,T,corpse,86,NaN,0,0,0,,NaN
32,5,T,square,87,NaN,0,0,0,,NaN
32,5,T,lieutenant,88,NaN,0,0,0,,NaN
32,5,T,park,89,NaN,0,0,0,,NaN
32,5,T,honeymoon,90,NaN,0,0,0,,NaN
32,6,S,sword,91,NaN,3381615.6151879,3381615.92874876,3381616.46478187,alley,NaN
32,6,S,bedroom,92,NaN,3381616.98178656,3381617.0567309,3381621.90443983,admiral,NaN
32,6,S,chocolate,93,NaN,3381624.76461746,3381626.06423752,3381626.36824252,bank,NaN
32,6,S,alley,94,NaN,3381626.9311406,3381627.5041756,3381628.08013821,sword,NaN
32,6,S,admiral,95,NaN,3381628.54770794,3381628.6961091,3381630.88799341,chocolate,NaN
32,6,S,rock,96,NaN,3381631.29751559,3381631.93594268,3381632.54390226,candy,NaN
32,6,S,candy,97,NaN,3381633.11407605,3381633.18386122,3381633.59179236,rock,NaN
32,6,S,thunder,98,NaN,3381634.08067912,3381634.7198074,3381635.68772772,bedroom,NaN
32,6,S,bank,99,NaN,3381635.99724867,3381637.86363407,3381638.83156104,cabinet,NaN
32,6,S,jacket,100,NaN,3381639.94695677,3381640.71147914,3381641.15141873,menu,NaN
32,6,S,spray,101,NaN,3381641.54685764,3381704.30813969,3381704.64409185,date,NaN
32,6,S,sheep,102,NaN,3381705.04272128,NaN,3381705.64280236,,NaN
32,6,S,menu,103,NaN,0,0,0,,NaN
32,6,S,date,104,NaN,0,0,0,,NaN
32,6,S,cabinet,105,NaN,0,0,0,,NaN
32,7,T,land,106,NaN,3381917.92884445,3381918.41680333,3381918.97673455,lemon,NaN
32,7,T,toast,107,NaN,3381919.54541059,3381919.87271996,3381920.39268909,dough,NaN
32,7,T,circle,108,NaN,3381920.76199652,3381920.848667,3381922.3045776,circle,NaN
32,7,T,coal,109,NaN,3381923.64512477,3381923.84848589,3381924.31245701,pie,NaN
32,7,T,cook,110,NaN,3381925.1117147,3381973.50190722,3381973.86186163,tomb,NaN
32,7,T,reed,111,NaN,3381974.15847107,NaN,3382007.98039083,,NaN
32,7,T,dough,112,NaN,0,0,0,,NaN
32,7,T,nest,113,NaN,0,0,0,,NaN
32,7,T,book,114,NaN,0,0,0,,NaN
32,7,T,instrument,115,NaN,0,0,0,,NaN
32,7,T,pie,116,NaN,0,0,0,,NaN
32,7,T,lemon,117,NaN,0,0,0,,NaN
32,7,T,whale,118,NaN,0,0,0,,NaN
32,7,T,stick,119,NaN,0,0,0,,NaN
32,7,T,tomb,120,NaN,0,0,0,,NaN
32,8,S,crowd,121,NaN,3382186.36134441,3382186.72262121,3382187.62656028,crown,NaN
32,8,S,soup,122,NaN,3382188.0945689,3382188.56252409,3382189.00249084,soup,NaN
32,8,S,arm,123,NaN,3382189.34449834,3382189.70646939,3382190.09839903,bowl,NaN
32,8,S,passenger,124,NaN,3382190.41111714,3382190.67440602,3382191.04235212,arm,NaN
32,8,S,test,125,NaN,3382191.36102144,3382191.67435289,3382193.22627914,passenger,NaN
32,8,S,library,126,NaN,3382193.72754222,3382193.79423376,3382194.73016165,test,NaN
32,8,S,leaf,127,NaN,3382195.67741754,3382196.06609298,3382196.75408482,nurse,NaN
32,8,S,nurse,128,NaN,3382197.32730666,3382197.48203997,3382197.88202499,note,NaN
32,8,S,note,129,NaN,3382198.36058768,3382198.62598315,3382199.69790056,building,NaN
32,8,S,fountain,130,NaN,3382200.46039212,3382200.58588552,3382201.2018371,leaf,NaN
32,8,S,ocean,131,NaN,3382201.8769917,3382202.00180233,3382204.43367687,library,NaN
32,8,S,building,132,NaN,3382204.91014595,3382205.4736275,3382206.79355642,fountain,NaN
32,8,S,salt,133,NaN,3382207.9266129,NaN,3382276.42840149,,NaN
32,8,S,golf,134,NaN,0,0,0,,NaN
32,8,S,bowl,135,NaN,0,0,0,,NaN
