subject,group,list,cue,target,practice,test,onset,response,firstPress,lastPress,round
24,delay,1,light,glass,TRUE,1,113555.344280549,glass,113559.158200315,113559.974080867,1
24,delay,1,medicine,essay,TRUE,NA,113563.510027293,essay,113565.557799405,113566.317718486,1
24,delay,1,floor,cellar,TRUE,1,113566.959785183,cellar,113568.54164677,113569.525522207,1
24,delay,1,emperor,bus,TRUE,NA,113569.776266708,bus,113571.141473571,113571.509482764,1
24,delay,2,bird,tunnel,TRUE,1,113703.933650532,tunnel,113709.069397499,113710.589307803,1
24,delay,2,cabin,jail,TRUE,NA,113711.032828367,jail,113717.460909556,113718.468813972,1
24,delay,2,slave,bubble,TRUE,NA,113719.582216557,bubble,113722.092626589,113724.01251027,1
24,delay,2,newspaper,honeymoon,TRUE,1,113724.365207769,honeymoon,113727.668292203,113729.460158263,1
24,delay,3,bolt,sun,TRUE,1,113910.068886475,sun,113911.97748749,113912.305499194,1
24,delay,3,cat,pants,TRUE,NA,113915.25153292,pants,113917.473179256,113918.473123716,1
24,delay,3,cent,pipe,TRUE,1,113918.767946953,pipe,113920.537034276,113921.216934232,1
24,delay,3,palace,shepherd,TRUE,NA,113921.467754194,sheperd,113923.632841105,113925.800688086,1
24,delay,4,soil,skull,TRUE,1,114060.574753438,skull,114062.208726461,114063.928576215,1
24,delay,4,moon,jeep,TRUE,NA,114064.174173352,jeep,114066.464458952,114067.032378014,1
24,delay,4,cotton,movie,TRUE,NA,114067.323940116,movie,114072.60009001,114074.743956005,1
24,delay,4,heel,shrimp,TRUE,1,114075.07339755,shrimp,114076.831910637,114079.399670325,1
24,delay,5,orange,spike,TRUE,1,114256.793991352,spike,114258.589210911,114259.173115687,1
24,delay,5,feast,mule,TRUE,NA,114259.660133029,mule,114261.389025155,114263.588890955,1
24,delay,5,cage,gold,TRUE,1,114263.826510629,bird,114267.940643075,114268.756570714,1
24,delay,5,gift,knife,TRUE,NA,114270.376035253,knife,114272.852379354,114273.732272791,1
24,delay,6,blood,ocean,TRUE,NA,114718.4274941,ocean,114719.946208494,114721.010077399,1
24,delay,6,rocket,butterfly,TRUE,1,114721.94358697,butterfly,114723.78596016,114725.265840074,1
24,delay,6,briefcase,train,TRUE,1,114725.643322372,train,114727.329749125,114728.033689229,1
24,delay,6,admiral,choir,TRUE,NA,114728.326465352,choir,114729.825584266,114730.44153231,1
24,delay,7,cocktail,jacket,TRUE,NA,114905.830673676,jacket,114907.215188662,114908.783113459,1
24,delay,7,aunt,audience,TRUE,1,114908.980126521,audience,114910.422954653,114911.470903947,1
24,delay,7,golf,bow,TRUE,NA,114911.679948554,jacket,114919.542453602,114920.414379536,1
24,delay,7,hose,camel,TRUE,1,114920.745961766,camel,114922.190294595,114922.83822101,1
24,delay,8,machine,whip,TRUE,1,115054.969985735,whip,115057.31836534,115057.894324649,1
24,delay,8,chin,shell,TRUE,NA,115058.252735169,shell,115059.510256393,115060.142200112,1
24,delay,8,statue,radio,TRUE,NA,115060.385947543,radio,115062.582076199,115063.309988234,1
