subject,group,list,cue,target,practice,test,onset
6,immediate,1,mountain,trail,S,NA,23531.2066567098
6,immediate,1,island,mouth,,NA,23535.7063068714
6,immediate,1,sock,chocolate,T,NA,23540.2059863119
6,immediate,1,ocean,elephant,,1,23544.7056965407
6,immediate,1,stick,fountain,S,1,23549.2053702462
6,immediate,1,bed,tower,T,1,23553.7050578365
6,immediate,1,spider,record,,1,23558.2047239959
6,immediate,1,spoon,lemon,,NA,23562.7043832128
6,immediate,1,chicken,tide,,NA,23567.2040644644
6,immediate,1,alcohol,city,,1,23571.703761412
6,immediate,1,carriage,trail,,1,23576.2034206289
6,immediate,1,bloom,mouth,S,1,23580.7031293485
6,immediate,1,porch,chocolate,,1,23585.2028075816
6,immediate,1,leather,elephant,,NA,23589.7024559321
6,immediate,1,moon,fountain,,NA,23594.2021664627
6,immediate,1,shield,tower,,NA,23598.7018440922
6,immediate,1,choir,record,T,NA,23603.2015253438
6,immediate,1,weed,lemon,T,1,23607.7012050862
6,immediate,1,shrimp,tide,,1,23612.2008966006
6,immediate,1,laundry,city,S,NA,23616.7005389142
6,immediate,2,rice,band,T,NA,23755.8073012094
6,immediate,2,vice,cape,,1,23760.3069519746
6,immediate,2,pencil,brain,,1,23764.8066308115
6,immediate,2,straw,skull,,NA,23769.3063108557
6,immediate,2,pocket,costume,S,1,23773.8060352712
6,immediate,2,frog,dame,S,NA,23778.305696601
6,immediate,2,pumpkin,stove,,1,23782.8053455552
6,immediate,2,beam,gown,,NA,23787.3050434083
6,immediate,2,banana,whale,,NA,23791.8047234526
6,immediate,2,admiral,pork,T,1,23796.3044016857
6,immediate,2,passenger,band,,1,23800.8040808244
6,immediate,2,store,cape,S,NA,23805.3037584539
6,immediate,2,bowl,brain,,NA,23809.8034375926
6,immediate,2,poison,skull,S,1,23814.3031272959
6,immediate,2,wall,costume,,NA,23818.8027946627
6,immediate,2,pearl,dame,,1,23823.3024599165
6,immediate,2,radio,stove,T,NA,23827.8021327164
6,immediate,2,trash,gown,,1,23832.3018109496
6,immediate,2,meat,whale,T,1,23836.8015196691
6,immediate,2,suitcase,pork,,NA,23841.3012000152
6,immediate,3,ball,roof,S,NA,23987.390724241
6,immediate,3,leopard,pile,,NA,23991.8904045871
6,immediate,3,moose,cross,,NA,23996.3901187398
6,immediate,3,morgue,quarter,,1,24000.8897894269
6,immediate,3,ring,portrait,T,1,24005.3894670563
6,immediate,3,golf,apple,,1,24009.8891262733
6,immediate,3,wire,rain,,NA,24014.38882473
6,immediate,3,fly,bridge,S,1,24018.8884767027
6,immediate,3,dial,cereal,,1,24023.3881908554
6,immediate,3,organ,butter,T,NA,24027.8878401115
6,immediate,3,detective,roof,,1,24032.3875394738
6,immediate,3,pony,pile,S,1,24036.8871899372
6,immediate,3,brake,cross,T,1,24041.3868944309
6,immediate,3,cottage,quarter,S,NA,24045.886570853
6,immediate,3,mansion,portrait,,NA,24050.3862508972
6,immediate,3,cow,apple,,NA,24054.8859285267
6,immediate,3,jelly,rain,,1,24059.3856052507
6,immediate,3,train,bridge,,NA,24063.8852563178
6,immediate,3,bracelet,cereal,T,NA,24068.384961717
6,immediate,3,plug,butter,,1,24072.8846118786
6,immediate,4,jacket,square,,NA,24531.0351682696
6,immediate,4,drain,card,S,NA,24535.5348507286
6,immediate,4,pipe,chair,,NA,24540.034522623
6,immediate,4,mustard,road,,1,24544.5342247019
6,immediate,4,music,ditch,S,1,24549.0338790893
6,immediate,4,window,seat,,1,24553.5335473616
6,immediate,4,reed,gold,,NA,24558.0332503461
6,immediate,4,barrel,horse,T,NA,24562.5329089593
6,immediate,4,spray,cell,,1,24567.0325651578
6,immediate,4,dice,mechanic,T,1,24571.5322611998
6,immediate,4,wolf,square,S,1,24576.0319518086
6,immediate,4,pigeon,card,,1,24580.5316185717
6,immediate,4,forehead,chair,T,1,24585.0313097842
6,immediate,4,building,road,S,NA,24589.5309744343
6,immediate,4,mole,ditch,,NA,24594.0306523657
6,immediate,4,planet,seat,T,NA,24598.5303281841
6,immediate,4,helmet,gold,,1,24603.0300046062
6,immediate,4,cave,horse,,1,24607.5296861596
6,immediate,4,brush,cell,,NA,24612.0293625817
6,immediate,4,screw,mechanic,,NA,24616.5290399094
6,immediate,5,pier,officer,,1,24757.0189773007
6,immediate,5,thunder,chapel,,NA,24761.51864346
6,immediate,5,ribbon,cabinet,S,1,24766.0183328614
6,immediate,5,beef,restaurant,,1,24770.5179984171
6,immediate,5,cherry,drug,,NA,24775.0176745374
6,immediate,5,ferry,beach,S,NA,24779.5173533742
6,immediate,5,witch,cook,,1,24784.0170307019
6,immediate,5,animal,prison,,NA,24788.5166944465
6,immediate,5,juice,wind,T,NA,24793.0163871682
6,immediate,5,carpet,thread,T,1,24797.5160629866
6,immediate,5,bell,officer,S,NA,24802.0157421253
6,immediate,5,toothbrush,chapel,T,1,24806.51541734
6,immediate,5,hotel,cabinet,,NA,24811.015082292
6,immediate,5,crown,restaurant,,NA,24815.5147294351
6,immediate,5,toilet,drug,S,1,24820.0144354381
6,immediate,5,highway,beach,,1,24824.5141109546
6,immediate,5,tooth,cook,T,NA,24829.0138076003
6,immediate,5,spot,prison,,1,24833.5134659117
6,immediate,5,ship,wind,,1,24838.0131586335
6,immediate,5,rope,thread,,NA,24842.5128549773
6,immediate,6,turkey,goat,T,1,24969.4537280581
6,immediate,6,tea,queen,S,NA,24973.9534065931
6,immediate,6,hair,glove,S,1,24978.4530806005
6,immediate,6,toad,doll,,NA,24982.9527615503
6,immediate,6,branch,bolt,,1,24987.4524355576
6,immediate,6,farm,policeman,,NA,24991.9521056409
6,immediate,6,cafe,salmon,,1,24996.4517884018
6,immediate,6,sack,gun,,1,25000.9514615036
6,immediate,6,child,mayor,T,NA,25005.451146981
6,immediate,6,brick,cigarette,,NA,25009.9508167625
6,immediate,6,pants,goat,,NA,25014.4504934865
6,immediate,6,guitar,queen,,1,25018.9501659846
6,immediate,6,bush,glove,,NA,25023.4498472362
6,immediate,6,cloth,doll,S,1,25027.9495194325
6,immediate,6,morphine,bolt,,NA,25032.449173518
6,immediate,6,garlic,policeman,T,1,25036.9488928021
6,immediate,6,root,salmon,S,NA,25041.4485556412
6,immediate,6,giant,gun,T,NA,25045.9482374965
6,immediate,6,hospital,mayor,,1,25050.4479175408
6,immediate,6,marble,cigarette,,1,25054.9475906426
6,immediate,7,wallet,cotton,T,NA,25505.6818752305
6,immediate,7,hood,tree,T,1,25510.1816159456
6,immediate,7,hurricane,plate,,NA,25514.6812802939
6,immediate,7,saddle,canal,,1,25519.1809543013
6,immediate,7,fuel,globe,,NA,25523.6806621152
6,immediate,7,hound,nest,,NA,25528.1803110694
6,immediate,7,monk,tunnel,S,NA,25532.6799841712
6,immediate,7,needle,blood,,1,25537.1796409734
6,immediate,7,passage,squirrel,S,1,25541.6793210177
6,immediate,7,stomach,camp,,1,25546.1789977416
6,immediate,7,menu,cotton,,1,25550.6786750692
6,immediate,7,paint,tree,,NA,25555.1783542079
6,immediate,7,pool,plate,T,1,25559.6780294226
6,immediate,7,clay,canal,S,NA,25564.1777064484
6,immediate,7,emperor,globe,,1,25568.6773855871
6,immediate,7,wheat,nest,S,1,25573.1770626129
6,immediate,7,brat,tunnel,,1,25577.6767505051
6,immediate,7,cheese,blood,,NA,25582.176429342
6,immediate,7,lane,squirrel,,NA,25586.6760985198
6,immediate,7,hall,camp,T,NA,25591.1757870157
6,immediate,8,smoke,wheel,T,NA,25713.7669777281
6,immediate,8,basement,envelope,,NA,25718.2666550557
6,immediate,8,gate,bench,S,NA,25722.7663344962
6,immediate,8,basket,sun,,NA,25727.2660121257
6,immediate,8,river,jail,S,1,25731.7656888497
6,immediate,8,bread,orange,,NA,25736.2653664791
6,immediate,8,tomb,mirror,,1,25740.7650425994
6,immediate,8,button,steak,,1,25745.2647084569
6,immediate,8,vault,banner,T,1,25749.7643851809
6,immediate,8,shed,balloon,,1,25754.264061603
6,immediate,8,soil,wheel,,1,25758.7637383269
6,immediate,8,shoulder,envelope,T,1,25763.2634168619
6,immediate,8,deer,bench,,1,25767.7630999246
6,immediate,8,neck,sun,S,1,25772.2627694043
6,immediate,8,bank,jail,,NA,25776.7624600131
6,immediate,8,hand,orange,,1,25781.2621460942
6,immediate,8,elbow,mirror,,NA,25785.7618137628
6,immediate,8,purse,steak,T,NA,25790.2614886757
6,immediate,8,bird,banner,,NA,25794.7611964897
6,immediate,8,peanut,balloon,S,NA,25799.2608520845
6,immediate,9,avenue,throne,T,NA,25916.8190635076
6,immediate,9,president,duck,,1,25921.3187184987
6,immediate,9,sheep,parade,T,1,25925.818412126
6,immediate,9,cent,trophy,,1,25930.318096396
6,immediate,9,nose,flag,,NA,25934.817777044
6,immediate,9,snow,deck,,1,25939.3174504476
