sub_num,list,practice,target,study_order,prac_order,prac_onset,prac_FP,prac_LP,prac_resp,prac_score
21,0,C,ground,1,NaN,NaN,NaN,NaN,,NaN
21,0,C,sun,2,NaN,NaN,NaN,NaN,,NaN
21,0,C,babe,3,NaN,NaN,NaN,NaN,,NaN
21,0,C,mate,4,NaN,NaN,NaN,NaN,,NaN
21,0,C,scratch,5,NaN,NaN,NaN,NaN,,NaN
21,0,C,bus,6,NaN,NaN,NaN,NaN,,NaN
21,0,C,whale,7,NaN,NaN,NaN,NaN,,NaN
21,0,C,stain,8,NaN,NaN,NaN,NaN,,NaN
21,0,C,scale,9,NaN,NaN,NaN,NaN,,NaN
21,0,C,castle,10,NaN,NaN,NaN,NaN,,NaN
21,0,C,messenger,11,NaN,NaN,NaN,NaN,,NaN
21,0,C,doll,12,NaN,NaN,NaN,NaN,,NaN
21,0,C,palm,13,NaN,NaN,NaN,NaN,,NaN
21,0,C,chin,14,NaN,NaN,NaN,NaN,,NaN
21,0,C,bracelet,15,NaN,NaN,NaN,NaN,,NaN
21,1,S,passage,16,1,3193086.47840842,NaN,NaN,,NaN
21,1,S,meal,17,2,3193090.49480766,NaN,NaN,,NaN
21,1,S,moose,18,3,3193094.51117249,NaN,NaN,,NaN
21,1,S,brass,19,4,3193098.52754215,NaN,NaN,,NaN
21,1,S,copper,20,5,3193102.5439097,NaN,NaN,,NaN
21,1,S,rock,21,6,3193106.56027453,NaN,NaN,,NaN
21,1,S,gold,22,7,3193110.5766457,NaN,NaN,,NaN
21,1,S,elephant,23,8,3193114.59301205,NaN,NaN,,NaN
21,1,S,rope,24,9,3193118.60939016,NaN,NaN,,NaN
21,1,S,mail,25,10,3193122.62574382,NaN,NaN,,NaN
21,1,S,lightning,26,11,3193126.64211137,NaN,NaN,,NaN
21,1,S,highway,27,12,3193130.65847952,NaN,NaN,,NaN
21,1,S,poster,28,13,3193134.67484888,NaN,NaN,,NaN
21,1,S,vice,29,14,3193138.69121884,NaN,NaN,,NaN
21,1,S,rash,30,15,3193142.70758609,NaN,NaN,,NaN
21,2,T,scar,31,1,3193354.8751602,3193358.8441414,3193359.13210853,pony,NaN
21,2,T,deck,32,2,3193359.34151957,3193359.50005795,3193360.08402853,mouse,NaN
21,2,T,jail,33,3,3193360.60809132,3193361.11599151,3193361.57193722,wheel,NaN
21,2,T,husband,34,4,3193362.07463632,3193362.85988232,3193364.21978516,gentleman,NaN
21,2,T,guard,35,5,3193364.57444525,3193367.69961074,3193368.51555468,pudding,NaN
21,2,T,suit,36,6,3193368.70749735,3193371.54738998,3193372.05132121,jail,NaN
21,2,T,laundry,37,7,3193372.40719925,3193372.82727641,3193373.43524307,jusband,NaN
21,2,T,anchor,38,8,3193373.80709022,3193374.47518019,3193375.17111928,husband,NaN
21,2,T,breakfast,39,9,3193375.40699761,NaN,3193444.90837131,,NaN
21,2,T,pudding,40,10,0,0,0,,NaN
21,2,T,ring,41,11,0,0,0,,NaN
21,2,T,mouse,42,12,0,0,0,,NaN
21,2,T,wheel,43,13,0,0,0,,NaN
21,2,T,pony,44,14,0,0,0,,NaN
21,2,T,gentleman,45,15,0,0,0,,NaN
21,3,S,pencil,46,1,3193653.20308377,NaN,NaN,,NaN
21,3,S,cocktail,47,2,3193657.2194649,NaN,NaN,,NaN
21,3,S,key,48,3,3193661.23583366,NaN,NaN,,NaN
21,3,S,lobster,49,4,3193665.2522003,NaN,NaN,,NaN
21,3,S,fort,50,5,3193669.26857298,NaN,NaN,,NaN
21,3,S,apple,51,6,3193673.28494475,NaN,NaN,,NaN
21,3,S,basement,52,7,3193677.30131532,NaN,NaN,,NaN
21,3,S,sword,53,8,3193681.31764091,NaN,NaN,,NaN
21,3,S,lieutenant,54,9,3193685.33405313,NaN,NaN,,NaN
21,3,S,crown,55,10,3193689.35042159,NaN,NaN,,NaN
21,3,S,store,56,11,3193693.36679487,NaN,NaN,,NaN
21,3,S,squirrel,57,12,3193697.38316514,NaN,NaN,,NaN
21,3,S,paint,58,13,3193701.3995523,NaN,NaN,,NaN
21,3,S,cow,59,14,3193705.41592468,NaN,NaN,,NaN
21,3,S,blade,60,15,3193709.43230038,NaN,NaN,,NaN
21,4,T,corpse,61,1,3193921.94993387,3193922.36312232,3193923.35501718,crown,NaN
21,4,T,barrel,62,2,3193923.89983725,3193924.41097623,3193925.59492846,emporer,NaN
21,4,T,metal,63,3,3193926.46629145,3193937.44223289,3193937.97017741,medal,NaN
21,4,T,medal,64,4,3193938.33206337,3193938.59414698,3193939.30610258,metal,NaN
21,4,T,menu,65,5,3193939.83196769,3193940.26605438,3193940.78601691,menu,NaN
21,4,T,tree,66,6,3193941.44849316,3193981.11967613,3193981.47164135,pedal,NaN
21,4,T,candle,67,7,3193981.81219019,NaN,3194012.01261893,,NaN
21,4,T,brat,68,8,0,0,0,,NaN
21,4,T,ribbon,69,9,0,0,0,,NaN
21,4,T,hospital,70,10,0,0,0,,NaN
21,4,T,beam,71,11,0,0,0,,NaN
21,4,T,thumb,72,12,0,0,0,,NaN
21,4,T,boat,73,13,0,0,0,,NaN
21,4,T,emperor,74,14,0,0,0,,NaN
21,4,T,needle,75,15,0,0,0,,NaN
21,5,S,factory,76,1,3194220.1446022,NaN,NaN,,NaN
21,5,S,ranch,77,2,3194224.16097065,NaN,NaN,,NaN
21,5,S,string,78,3,3194228.17734333,NaN,NaN,,NaN
21,5,S,dress,79,4,3194232.19371027,NaN,NaN,,NaN
21,5,S,pork,80,5,3194236.21008144,NaN,NaN,,NaN
21,5,S,elbow,81,6,3194240.22645352,NaN,NaN,,NaN
21,5,S,thorn,82,7,3194244.24282258,NaN,NaN,,NaN
21,5,S,gorilla,83,8,3194248.25919163,NaN,NaN,,NaN
21,5,S,land,84,9,3194252.2755613,NaN,NaN,,NaN
21,5,S,fork,85,10,3194256.29193699,NaN,NaN,,NaN
21,5,S,robin,86,11,3194260.30830424,NaN,NaN,,NaN
21,5,S,television,87,12,3194264.3246742,NaN,NaN,,NaN
21,5,S,pie,88,13,3194268.34104175,NaN,NaN,,NaN
21,5,S,cell,89,14,3194272.35741322,NaN,NaN,,NaN
21,5,S,eye,90,15,3194276.37378017,NaN,NaN,,NaN
21,6,T,bullet,91,1,3194490.591303,3194491.12979609,3194491.89770592,bullet,NaN
21,6,T,flag,92,2,3194492.15788277,3194497.04944494,3194498.06536213,bedroom,NaN
21,6,T,ear,93,3,3194498.44072186,3194499.32927191,3194499.83323634,seed,NaN
21,6,T,monkey,94,4,3194500.07396411,3194501.38515067,3194502.04914732,essay,NaN
21,6,T,hurricane,95,5,3194502.40710507,3194503.84903702,3194504.91295302,hurricane',NaN
21,6,T,minister,96,6,3194505.02357923,3194505.91290683,3194506.91281839,hurricane,NaN
21,6,T,goat,97,7,3194507.24012227,3194507.41679943,3194508.10475533,monkey,NaN
21,6,T,newspaper,98,8,3194508.3233319,3194508.7447242,3194509.56067176,minister,NaN
21,6,T,envelope,99,9,3194509.77322411,3194547.02251915,3194547.50244012,friend,NaN
21,6,T,hostage,100,10,3194547.7704408,NaN,3194580.67083525,,NaN
21,6,T,bedroom,101,11,0,0,0,,NaN
21,6,T,aisle,102,12,0,0,0,,NaN
21,6,T,owl,103,13,0,0,0,,NaN
21,6,T,seed,104,14,0,0,0,,NaN
21,6,T,essay,105,15,0,0,0,,NaN
21,7,S,tiger,106,1,3194789.33591491,NaN,NaN,,NaN
21,7,S,crane,107,2,3194793.35229272,NaN,NaN,,NaN
21,7,S,seat,108,3,3194797.36866057,NaN,NaN,,NaN
21,7,S,sand,109,4,3194801.38503325,NaN,NaN,,NaN
21,7,S,cream,110,5,3194805.40140563,NaN,NaN,,NaN
21,7,S,ceiling,111,6,3194809.4177771,NaN,NaN,,NaN
21,7,S,fireplace,112,7,3194813.43414586,NaN,NaN,,NaN
21,7,S,wedding,113,8,3194817.4505113,NaN,NaN,,NaN
21,7,S,ship,114,9,3194821.46689726,NaN,NaN,,NaN
21,7,S,shirt,115,10,3194825.4832633,NaN,NaN,,NaN
21,7,S,bridge,116,11,3194829.49961998,NaN,NaN,,NaN
21,7,S,shop,117,12,3194833.51599326,NaN,NaN,,NaN
21,7,S,sweat,118,13,3194837.53235296,NaN,NaN,,NaN
21,7,S,cage,119,14,3194841.54873741,NaN,NaN,,NaN
