sub_num,list,practice,target,study_order,final_order,final_onset,final_FP,final_LP,final_resp,final_score
19,7,S,tea,107,NaN,2862956.57017047,2862957.16954613,2862958.36947768,gravy,NaN
19,7,S,bench,108,NaN,2862958.98666773,2862959.7693963,2862961.48926014,prisoner,NaN
19,7,S,gravy,109,NaN,2862961.85315576,2862964.12914334,2862964.74512389,tide,NaN
19,7,S,prisoner,110,NaN,2862965.01962306,2862967.77697718,2862968.51292644,crab,NaN
19,7,S,bat,111,NaN,2862969.08600883,2862971.12882097,2862972.0807573,golf,NaN
19,7,S,crab,112,NaN,2862972.4191197,2862972.97671101,2862974.11265073,course,NaN
19,7,S,golf,113,NaN,2862974.35234002,2862978.50442462,2862979.72034438,orange,NaN
19,7,S,bread,114,NaN,2862980.06863875,2862980.68830969,2862982.0642342,prisoner,NaN
19,7,S,shield,115,NaN,2862982.38513688,2862988.85586303,2862989.24785515,tea,NaN
19,7,S,fuel,116,NaN,2862989.68469266,2863001.23921901,2863001.87917797,bench,NaN
19,7,S,tide,117,NaN,2863002.7171756,2863006.40693837,2863007.12691299,brad,NaN
19,7,S,coal,118,NaN,2863007.46685617,2863008.49480627,2863009.38275622,bread,NaN
19,7,S,dame,119,NaN,2863009.71670381,2863010.22273607,2863012.96659613,sheild,NaN
19,7,S,sign,120,NaN,2863013.76642371,2863015.3824915,2863016.7583635,fuel,NaN
19,8,T,chin,121,NaN,2863254.88407182,2863255.96176658,2863256.72972578,plug,NaN
19,8,T,telephone,122,NaN,2863259.48372276,2863260.47348774,2863261.65742834,finger,NaN
19,8,T,banner,123,NaN,2863261.91691758,2863262.26539215,2863262.8973564,wine,NaN
19,8,T,circle,124,NaN,2863263.56683778,2863264.52130118,2863265.09727134,tree,NaN
19,8,T,brain,125,NaN,2863265.33336322,2863265.97722747,2863267.01716905,statue,NaN
19,8,T,thunder,126,NaN,2863267.73323113,NaN,2863344.9350631,,NaN
19,8,T,wood,127,NaN,0,0,0,,NaN
19,8,T,rain,128,NaN,0,0,0,,NaN
19,8,T,statue,129,NaN,0,0,0,,NaN
19,8,T,tree,130,NaN,0,0,0,,NaN
19,8,T,plug,131,NaN,0,0,0,,NaN
19,8,T,wine,132,NaN,0,0,0,,NaN
19,8,T,smile,133,NaN,0,0,0,,NaN
19,8,T,vault,134,NaN,0,0,0,,NaN
19,8,T,finger,135,NaN,0,0,0,,NaN
