subject,group,list,cue,target,practice,test,onset,response,firstPress,lastPress,round
28,immediate,1,furniture,jail,S,NaN,942697.025925014,,NaN,NaN,1
28,immediate,1,cow,cape,S,1,942701.525569141,,NaN,NaN,1
28,immediate,1,pipe,blade,S,1,942706.025205118,,NaN,NaN,1
28,immediate,1,turkey,basket,S,NaN,942710.524842604,,NaN,NaN,1
28,immediate,2,dummy,stove,S,1,942924.074462915,,NaN,NaN,1
28,immediate,2,wind,salmon,S,NaN,942928.574069613,,NaN,NaN,1
28,immediate,2,page,ambulance,S,1,942933.073706798,,NaN,NaN,1
28,immediate,2,hand,belly,S,NaN,942937.57334851,,NaN,NaN,1
28,immediate,3,gorilla,market,S,1,943112.776040771,,NaN,NaN,1
28,immediate,3,weed,club,S,NaN,943117.27563298,,NaN,NaN,1
28,immediate,3,kiss,tomb,S,1,943121.775300651,,NaN,NaN,1
28,immediate,3,lung,ambassador,S,NaN,943126.274988545,,NaN,NaN,1
28,immediate,4,husband,admiral,S,1,943654.049613369,,NaN,NaN,1
28,immediate,4,policeman,witch,S,NaN,943658.54926142,,NaN,NaN,1
28,immediate,4,brat,purse,S,1,943663.048895284,,NaN,NaN,1
28,immediate,4,shovel,wallet,S,NaN,943667.548543637,,NaN,NaN,1
28,immediate,5,toe,umbrella,S,NaN,943847.884176412,,NaN,NaN,1
28,immediate,5,bourbon,ring,S,1,943852.383811181,,NaN,NaN,1
28,immediate,5,guitar,jewel,S,NaN,943856.883461345,,NaN,NaN,1
28,immediate,5,wing,lunch,S,1,943861.383128714,,NaN,NaN,1
28,immediate,6,tobacco,body,S,NaN,944075.349407391,,NaN,NaN,1
28,immediate,6,shower,shark,S,1,944079.849047594,,NaN,NaN,1
28,immediate,6,swamp,scissors,S,1,944084.348691117,,NaN,NaN,1
28,immediate,6,music,necklace,S,NaN,944088.848331622,,NaN,NaN,1
28,immediate,7,spoon,knee,S,NaN,944573.959751317,,NaN,NaN,1
28,immediate,7,dice,suit,S,1,944578.459392728,,NaN,NaN,1
28,immediate,7,sign,horn,S,NaN,944582.958979504,,NaN,NaN,1
28,immediate,7,magazine,tail,S,1,944587.458648684,,NaN,NaN,1
28,immediate,8,envelope,costume,S,NaN,944787.192769768,,NaN,NaN,1
28,immediate,8,cat,prince,S,1,944791.692411782,,NaN,NaN,1
28,immediate,8,sun,thumb,S,1,944796.192049872,,NaN,NaN,1
28,immediate,8,elbow,crown,S,NaN,944800.691693395,,NaN,NaN,1
28,immediate,9,lobster,garbage,S,1,944980.244055348,,NaN,NaN,1
28,immediate,9,racket,restaurant,S,NaN,944984.743714869,,NaN,NaN,1
28,immediate,9,slave,golf,S,NaN,944989.243342696,,NaN,NaN,1
28,immediate,9,wall,cheese,S,1,944993.742988936,,NaN,NaN,1
28,immediate,10,honeymoon,shore,S,NaN,945209.742462824,,NaN,NaN,1
28,immediate,10,floor,snake,S,1,945214.242108459,,NaN,NaN,1
28,immediate,10,window,cross,S,NaN,945218.741751077,,NaN,NaN,1
28,immediate,10,lawyer,moose,S,1,945223.241390978,,NaN,NaN,1
28,immediate,1,furniture,jail,S,NaN,942737.955977975,,NaN,NaN,2
28,immediate,1,cow,cape,S,1,942742.455623008,,NaN,NaN,2
28,immediate,1,pipe,blade,S,1,942746.955255966,,NaN,NaN,2
28,immediate,1,turkey,basket,S,NaN,942751.454896471,,NaN,NaN,2
28,immediate,2,dummy,stove,S,1,942961.404779325,,NaN,NaN,2
28,immediate,2,wind,salmon,S,NaN,942965.904436733,,NaN,NaN,2
28,immediate,2,page,ambulance,S,1,942970.404059731,,NaN,NaN,2
28,immediate,2,hand,belly,S,NaN,942974.903702952,,NaN,NaN,2
28,immediate,3,gorilla,market,S,1,943150.489694468,,NaN,NaN,2
