subject,group,list,cue,target,practice,test,onset,response,firstPress,lastPress
40,immediate,1,tree,square,T,1,856603.959796242,square,856605.379525311,856606.307407388
40,immediate,1,maiden,turkey,,1,856606.45937562,turkey,856607.635348144,856608.691278978
40,immediate,1,farm,jail,,1,856609.175855409,jail,856610.371205231,856611.459137463
40,immediate,1,herd,tongue,,1,856611.809019698,tongue,856613.498988364,856614.250950135
40,immediate,1,lightning,choir,S,1,856614.708810791,choir,856615.706909162,856616.314858454
40,immediate,1,fruit,helmet,,1,856616.608679759,square,856618.970720044,856620.194681536
40,immediate,1,mail,rocket,T,1,856620.491748892,turkey,856623.410515526,856624.106383467
40,immediate,1,picture,sail,S,1,856624.624800744,sail,856626.098304562,856626.594309481
40,immediate,1,president,muscle,,1,856626.941305767,sail,856629.834128446,856630.330053677
40,immediate,1,station,butter,,1,856630.991030952,butter,856632.297973799,856633.353864487
40,immediate,2,shell,vodka,,1,856805.92938859,vodka,856807.24019265,856808.232185283
40,immediate,2,cherry,belly,T,1,856808.712203236,belly,856809.832083138,856810.416050473
40,immediate,2,king,string,,1,856810.845391523,string,856812.391910349,856813.551806865
40,immediate,2,pie,barn,S,1,856814.04517365,barn,856815.159746196,856815.623733115
40,immediate,2,hospital,heel,,1,856815.995039767,heel,856817.303611978,856817.735590557
40,immediate,2,shovel,elephant,T,1,856818.12822594,stove,856820.775413084,856821.663363064
40,immediate,2,island,trail,,1,856821.894635565,bubble,856823.863289776,856825.855081379
40,immediate,2,toilet,stove,S,1,856826.327657021,stove,856827.751050197,856828.526988493
40,immediate,2,pigeon,bubble,,1,856828.894155932,bubble,856832.006812661,856833.926684353
40,immediate,2,salt,anchor,,1,856834.243790653,anchor,856836.238571738,856837.046541012
40,immediate,3,balloon,spot,T,1,857004.682440931,spot,857005.741123996,857006.181066778
40,immediate,3,pound,badge,,1,857006.448626586,cake,857008.90892193,857009.476863362
40,immediate,3,castle,channel,S,1,857009.681773852,channel,857010.88487236,857011.620756311
40,immediate,3,thorn,fence,,1,857011.948284142,fence,857012.988693457,857013.63660322
40,immediate,3,scout,chapel,,1,857013.864807457,badge,857015.868558496,857016.476420253
40,immediate,3,feast,pond,,1,857016.681293917,channel,857020.732272969,857021.468257133
40,immediate,3,college,pile,,1,857021.830940048,fence,857024.79604274,857025.675959394
40,immediate,3,poison,fuel,T,1,857026.047318869,fuel,857027.227912051,857027.587867486
40,immediate,3,cigarette,powder,S,1,857027.863862378,powder,857029.035812806,857030.091734283
40,immediate,3,animal,shield,,1,857030.580331904,pond,857036.579390748,857037.067379244
40,immediate,4,gentleman,wallet,T,1,857524.530123162,wallet,857525.720049116,857526.600043647
40,immediate,4,spark,honeymoon,,1,857526.779652811,honeymoon,857528.079917017,857529.431862066
40,immediate,4,shore,owl,,1,857529.77942039,owl,857530.999806517,857531.271718641
40,immediate,4,cereal,eye,S,1,857531.562631963,eye,857532.407646179,857532.671656581
40,immediate,4,bomb,bullet,,1,857532.945866658,bullet,857534.039571995,857534.927503563
40,immediate,4,thread,chocolate,,1,857535.129049678,chocolate,857539.199322718,857541.11116048
40,immediate,4,circus,plate,T,1,857541.328628663,plate,857542.311122809,857542.959054305
40,immediate,4,radio,poet,,1,857543.228494915,head,857544.574972328,857545.022925496
40,immediate,4,mayor,soil,,1,857545.261688303,soil,857548.406767505,857548.894721893
40,immediate,4,seal,restaurant,S,1,857550.078025047,resturant,857551.558592058,857553.062467306
40,immediate,5,dove,note,T,1,857728.982824366,note,857730.172628676,857731.068614096
40,immediate,5,hose,branch,,1,857731.315620917,branch,857732.572523755,857733.452520398
40,immediate,5,frame,bench,,1,857733.882107754,house,857735.33231571,857735.892276036
40,immediate,5,plane,candle,S,1,857736.115262565,candle,857737.548206145,857738.428104689
40,immediate,5,cheese,breast,,1,857738.715084053,breast,857739.900069394,857741.579983272
40,immediate,5,wall,toothbrush,S,1,857741.964878119,toothbrush,857743.651910428,857745.411775128
40,immediate,5,barrel,orange,,1,857745.831259702,wall,857751.299451637,857751.827339932
40,immediate,5,crane,truck,T,1,857752.280845253,truck,857753.475320025,857754.091265516
40,immediate,5,sweat,judge,,1,857754.4306903,judge,857756.675133544,857757.379072542
40,immediate,5,shoe,butcher,,1,857757.613879055,polish,857763.322786436,857764.074713194
40,immediate,6,willow,monkey,S,1,857932.802132783,monkey,857934.305269112,857935.081086367
40,immediate,6,jacket,floor,,1,857935.518252771,floor,857937.081054976,857937.657018566
40,immediate,6,pocket,officer,,1,857937.884778486,policeman,857943.688679783,857945.424537474
40,immediate,6,jewel,bird,T,1,857947.734082535,bird,857950.568352848,857951.096230277
40,immediate,6,policeman,cart,,1,857951.267168616,cart,857953.760127005,857954.464052118
40,immediate,6,paper,bread,S,1,857954.66693209,sail,857957.415921585,857957.927864872
40,immediate,6,hawk,fly,,1,857958.183401556,fly,857960.735730915,857961.031685667
40,immediate,6,wire,brain,,1,857961.283140489,brain,857962.623641354,857963.375552416
40,immediate,6,cent,ocean,,1,857963.716307133,ocean,857964.967473994,857965.663479275
40,immediate,6,record,bowl,T,1,857965.949488507,player,857967.399447743,857968.151302963
40,immediate,7,key,pudding,T,1,858451.866509868,pudding,858452.876233531,858453.948165517
40,immediate,7,beer,necklace,,1,858454.216020228,necklace,858455.260096367,858457.771956948
40,immediate,7,salmon,whistle,,1,858457.94909158,whistle,858459.315880504,858460.419833508
40,immediate,7,mate,ranch,,1,858460.698907227,ranch,858463.443659109,858464.115569542
40,immediate,7,whip,tooth,S,1,858464.53194118,tooth,858465.651561192,858466.1954769
40,immediate,7,steak,dial,,1,858466.548502256,bracelet,858470.651272024,858473.475056211
