subject,group,list,cue,target,practice,test,onset,response,firstPress,lastPress
59,delay,1,lunch,brick,,1,181589.680833184,,NaN,NaN
59,delay,1,straw,helmet,,1,181597.713336446,orange,181601.896168617,181603.072092097
59,delay,1,hood,drain,T,1,181603.72962777,drain,181605.455997397,181606.279952574
59,delay,1,tiger,hand,S,1,181606.662771221,hand,181611.383732341,181611.759656787
59,delay,1,vice,crowd,,1,181612.079098888,point,181616.511438368,181619.063294444
59,delay,1,bank,dust,,1,181619.461971567,money,181626.638940346,181628.094831794
59,delay,1,corner,choir,S,1,181628.611394932,maiden,181633.726577298,181636.822408509
59,delay,1,blade,beer,,1,181637.327518036,,NaN,NaN
59,delay,1,gift,poison,T,1,181645.360344577,gold,181648.205868885,181648.725827206
59,delay,1,brass,tree,,1,181649.010118237,beam,181655.373501213,181655.94946496
59,delay,2,plane,drum,,1,181666.909320121,,NaN,NaN
59,delay,2,mustard,beef,S,1,181675.941761203,beef,181682.764122624,181684.22008229
59,delay,2,diamond,fruit,,1,181684.557879447,ring,181695.059551835,181695.467484513
59,delay,2,chocolate,closet,,1,181695.907191189,candy,181700.931230642,181701.635166947
59,delay,2,collar,battle,T,1,181702.206780767,,NaN,NaN
59,delay,2,hardware,mountain,,1,181710.239607308,,NaN,NaN
59,delay,2,board,bowl,S,1,181718.272446527,bowl,181720.546263744,181721.130205024
59,delay,2,salmon,trophy,,1,181721.522230932,soup,181724.794041466,181725.458020078
59,delay,2,cell,scout,,1,181725.92195939,corner,181730.809792181,181731.809728189
59,delay,2,pie,boat,T,1,181732.004908949,plane,181733.841630774,181735.369503542
59,delay,3,train,shrimp,T,1,181745.637710316,t,181753.768600233,181753.768600233
59,delay,3,dice,jury,,1,181755.670091934,corner,181760.408276483,181761.448204897
59,delay,3,ball,body,,1,181761.586385944,body,181764.648018415,181765.144017877
59,delay,3,ranch,seal,S,1,181765.519473252,horse,181767.071984941,181769.287829591
59,delay,3,court,seed,,1,181769.68587555,boss,181772.311671032,181773.103614656
59,delay,3,butcher,king,S,1,181773.718955341,king,181777.711426354,181778.359367194
59,delay,3,chair,armor,,1,181778.701980634,food,181784.559073859,181786.214965669
59,delay,3,judge,barrel,T,1,181786.601510627,,NaN,NaN
59,delay,3,vodka,prince,,1,181794.634310002,couch,181797.454462803,181798.142367072
59,delay,3,apartment,slave,,1,181798.850710655,port,181802.814163841,181804.526052928
59,delay,4,pier,essay,T,1,181814.750039919,hotdog,181823.62112952,181824.805042004
59,delay,4,colonel,morgue,,1,181825.165727971,,NaN,NaN
59,delay,4,root,jail,,1,181833.198558134,beer,181840.676254758,181841.164222656
59,delay,4,skull,clay,,1,181841.364710502,,NaN,NaN
59,delay,4,bolt,brat,S,1,181853.397288623,brat,181861.123246529,181861.651243054
59,delay,4,cloud,worm,,1,181861.93008845,,NaN,NaN
59,delay,4,globe,hose,,1,181870.962852509,round,181874.346599037,181875.066570699
59,delay,4,poster,church,S,1,181875.395907066,point,181882.570163743,181883.682141694
59,delay,4,cigarette,potato,T,1,181884.045364087,bad,181891.017757398,181891.265767845
59,delay,4,whip,tongue,,1,181891.744884662,,NaN,NaN
59,delay,5,eye,beach,S,1,181914.793763162,beach,181923.128189889,181923.968100131
59,delay,5,willow,clock,,1,181924.376169245,,NaN,NaN
59,delay,5,film,jewel,,1,181932.408997295,corner,181942.94317053,181943.679159439
59,delay,5,stomach,steel,,1,181943.874940876,food,181949.502835708,181950.062848012
