subject,group,list,cue,target,practice,test,onset,response,firstPress,lastPress
25,immediate,1,tail,castle,,1,625880.015652567,castle,625885.91564318,625886.971565731
25,immediate,1,audience,dove,S,1,625887.481490302,dove,625888.739494147,625889.835445204
25,immediate,1,corridor,carriage,T,1,625890.114654692,carriage,625892.875286264,625895.827104876
25,immediate,1,net,whistle,,1,625896.064250806,whislte,625898.250995868,625900.058861029
25,immediate,1,mule,costume,,1,625900.547280526,costume,625902.778787355,625903.786672498
25,immediate,1,goat,suitcase,,1,625903.997045222,ferry,625906.922555169,625907.562442592
25,immediate,1,garden,frog,,1,625907.980109504,,NA,NA
25,immediate,1,glove,ferry,T,1,625916.012909987,ferry,625917.689969541,625918.313929716
25,immediate,1,ankle,screw,,1,625918.66272002,screw,625920.385819962,625921.34573984
25,immediate,1,lamp,salmon,S,1,625921.695848007,salmon,625922.937661394,625923.657632392
25,immediate,2,brain,aisle,,1,626107.583605976,aisle,626109.319864326,626111.183711804
25,immediate,2,suit,magician,S,1,626111.416343615,magician,626114.39954554,626115.839469426
25,immediate,2,axe,coal,,1,626116.682673904,coal,626118.959309544,626119.343274054
25,immediate,2,balloon,crown,,1,626119.732468965,crown,626122.199116555,626122.831105251
25,immediate,2,butcher,wire,T,1,626123.132232438,wire,626124.383049914,626124.862962161
25,immediate,2,lemon,wood,,1,626125.082106251,wood,626127.046899143,626127.454853832
25,immediate,2,lane,rice,,1,626127.665258853,rice,626134.382558206,626134.934486871
25,immediate,2,sock,ridge,T,1,626135.098084209,aisle,626137.422333161,626138.550304729
25,immediate,2,port,bedroom,S,1,626138.89784086,bedroom,626141.198149136,626142.182134051
25,immediate,2,fence,bench,,1,626142.547579958,bench,626144.221972997,626144.693963879
25,immediate,3,gate,portrait,,1,626330.185259071,portrait,626337.235789732,626338.387733973
25,immediate,3,record,judge,T,1,626338.617695949,judge,626339.707669836,626340.387627421
25,immediate,3,restaurant,fort,S,1,626340.717561054,fort,626342.363514692,626342.77146757
25,immediate,3,drain,branch,,1,626343.334052332,portrait,626345.563344209,626348.155184566
25,immediate,3,camel,milk,,1,626349.933599441,milk,626352.235017608,626352.826950934
25,immediate,3,monk,seed,T,1,626353.10004742,seeds,626354.234924941,626354.946796787
25,immediate,3,partner,menu,,1,626355.166586828,menu,626357.674709073,626358.610653864
25,immediate,3,pile,closet,,1,626358.94967399,closet,626360.37853972,626361.018497775
25,immediate,3,cell,collar,,1,626361.449496354,collar,626363.834393268,626365.146274652
25,immediate,3,stain,jacket,S,1,626365.482552199,jacket,626366.754294903,626367.426169332
25,immediate,4,bishop,cup,,1,626850.150221601,cup,626855.456365179,626855.880316843
25,immediate,4,gown,hall,S,1,626856.38281387,hall,626857.560280766,626858.488214845
25,immediate,4,choir,duck,T,1,626858.715989036,ducks,626860.016118317,626860.520104656
25,immediate,4,neck,steak,,1,626860.665858019,steak,626862.344028972,626862.911976345
25,immediate,4,pony,ambassador,,1,626863.548985961,ambassador,626864.59190797,626866.063778717
25,immediate,4,messenger,desk,,1,626866.265464894,desk,626868.287687156,626868.759668681
25,immediate,4,ship,cord,,1,626868.965297882,,NA,NA
25,immediate,4,crab,tide,T,1,626876.998058521,tide,626878.431156143,626878.879132698
25,immediate,4,cellar,scale,S,1,626879.047955607,scale,626880.92701073,626882.094941984
25,immediate,4,ant,cigar,,1,626882.44769131,cigar,626885.846756309,626886.462730524
25,immediate,5,envelope,palm,S,1,627068.152187831,palm,627069.301095191,627069.789023583
25,immediate,5,train,blood,T,1,627070.052092719,blood,627071.244969497,627071.980926
25,immediate,5,puppy,pencil,,1,627073.234861855,pen,627075.860740871,627076.180707523
25,immediate,5,television,shark,,1,627076.43463372,shark,627079.756508949,627080.348474572
25,immediate,5,hose,stick,,1,627080.651029494,stick,627082.604431594,627084.236257897
25,immediate,5,ski,smoke,S,1,627084.984070036,smoke,627087.276192227,627087.900049171
25,immediate,5,store,orange,,1,627088.083816213,organge,627090.539938405,627091.635878294
25,immediate,5,forest,mountain,T,1,627091.88360486,mountain,627093.659800558,627094.707693984
25,immediate,5,leopard,moon,,1,627095.016727142,moon,627098.427561147,627098.891525621
25,immediate,5,cafe,carpet,,1,627099.349752893,carpet,627100.891391601,627101.947341922
25,immediate,6,tape,husband,T,1,627274.63828522,husband,627276.106130539,627277.426063987
25,immediate,6,ribbon,bomb,,1,627277.80442109,bomb,627279.02597935,627279.921944533
25,immediate,6,organ,rock,,1,627280.1209159,rock,627281.841846469,627282.249808101
25,immediate,6,cage,morgue,,1,627282.520766908,morgue,627284.321721891,627285.249633935
25,immediate,6,mole,boat,S,1,627285.470529641,boat,627286.593544282,627287.129535739
25,immediate,6,copper,bracelet,S,1,627287.953727793,bracelet,627289.481433253,627290.545366818
25,immediate,6,pond,leather,,1,627290.953525555,leather,627292.745266967,627293.6332151
25,immediate,6,wall,boot,T,1,627294.236651203,boot,627295.321121216,627295.753067593
25,immediate,6,hospital,cannon,,1,627295.969809586,bomb,627297.472996635,627298.008979942
