subject,group,list,cue,target,practice,test,onset,response,firstPress,lastPress
1,delay,1,whip,horse,T,1,7943.4772662376,horse,7944.6827994801,7945.24273323115
1,delay,1,mechanic,soldier,,1,7945.52676158285,truvk,7949.93849846572,7950.83442108231
1,delay,1,quarter,ferry,,1,7951.12635898191,ferry,7953.65826309902,7955.64213431018
1,delay,1,gorilla,test,S,1,7955.85935469149,test,7957.0661025585,7957.41803970953
1,delay,1,note,scale,,1,7957.95923944704,scale,7959.95388411202,7961.90574525847
1,delay,1,sugar,aisle,,1,7962.22559658166,scale,7966.83350196411,7967.50541510034
1,delay,1,trash,lock,T,1,7967.70852241411,lock,7968.82539561323,7969.28131717939
1,delay,1,menu,piano,,1,7969.65839621269,piano,7972.3531421165,7973.10509128096
1,delay,1,weed,jail,S,1,7973.5080870328,jail,7975.09701873673,7975.50496384198
1,delay,1,officer,magician,,1,7976.25789038074,badge,7977.81686879218,7978.35277718583
1,delay,2,admiral,queen,,1,7990.75729634967,,NA,NA
1,delay,2,ant,dentist,S,1,7998.78964417901,dentist,8000.81549811377,8001.86342537394
1,delay,2,gold,willow,,1,8002.10607288109,willow,8004.7112595451,8005.57517179512
1,delay,2,spoon,river,,1,8005.88913110278,river,8007.07910513807,8009.2309694237
1,delay,2,sail,castle,T,1,8009.48886463396,castle,8010.51892357223,8011.31883984041
1,delay,2,furniture,chest,,1,8011.53872008036,treasure,8017.71852797409,8019.6463842886
1,delay,2,path,shield,T,1,8020.03809495925,wood,8024.40612709247,8024.99804464771
1,delay,2,battle,liquor,,1,8025.1377539347,hill,8026.7579751992,8027.30195885369
1,delay,2,bloom,ridge,S,1,8027.55424366986,ridge,8030.10978557531,8030.70971621131
1,delay,2,beer,hurricane,,1,8031.02063443002,hurricane,8033.67762525212,8034.94946087454
1,delay,3,card,root,,1,8045.17000275886,,NA,NA
1,delay,3,forehead,date,,1,8053.20240733508,kiss,8054.52434440763,8055.02831699044
1,delay,3,suit,finger,S,1,8055.35225469203,finger,8056.80420941044,8057.6681286029
1,delay,3,wing,barn,,1,8058.08539347616,barn,8059.70804217862,8060.09200659954
1,delay,3,platform,doll,T,1,8060.41855405351,doll,8061.595948696,8062.0519200666
1,delay,3,jacket,gun,,1,8062.31841816286,tape,8064.19580205967,8065.53166656505
1,delay,3,movie,bucket,,1,8065.86816283213,bucket,8067.48357962884,8068.31552346875
1,delay,3,star,tomb,T,1,8068.55127774032,tomb,8070.33142406273,8070.98733941088
1,delay,3,pillow,thread,S,1,8071.26777973038,thread,8073.2912726331,8073.97117258957
1,delay,3,wheat,horn,,1,8074.13424015638,horn,8077.43500340179,8077.84300434838
1,delay,4,coffee,cherry,T,1,8088.3668724445,cherry,8090.74625395191,8091.47414998922
1,delay,4,package,hospital,,1,8091.84963286586,hospital,8094.32201132643,8095.91392797615
1,delay,4,worm,portrait,S,1,8096.41596331737,portrait,8097.56982702467,8099.24172355943
1,delay,4,dollar,rope,,1,8099.56574698502,rope,8103.51348522982,8103.76941693797
1,delay,4,tobacco,marble,,1,8105.08198534361,marble,8106.96925104393,8107.65722354464
1,delay,4,aspirin,partner,,1,8107.94847746334,partner,8109.81710332579,8110.57705259167
1,delay,4,guard,patch,,1,8111.01492563443,patch,8113.36091613597,8114.02486177006
1,delay,4,train,shore,,1,8114.34800833575,shore,8115.71277993865,8116.14469516366
1,delay,4,neck,bow,S,1,8116.31454790553,bow,8119.87253475595,8120.09650227984
1,delay,4,artist,anchor,T,1,8120.34759118588,anchor,8124.2162369701,8124.91220836485
1,delay,5,pool,badge,T,1,8135.54682341279,badge,8139.77536871883,8140.26330608477
1,delay,5,physician,bowl,,1,8140.57947067243,bowl,8143.64716455808,8144.07111499753
1,delay,5,chin,chain,,1,8144.3792046262,chain,8145.99898157477,8146.43095565956
1,delay,5,armor,hill,,1,8146.77902677909,hill,8149.59875585504,8150.08673064977
1,delay,5,coach,wheel,S,1,8150.32877144835,wheel,8151.55865905937,8152.06260447612
1,delay,5,fort,tunnel,,1,8152.47858892265,tomb,8157.53429654104,8158.04629337287
1,delay,5,robin,desk,,1,8158.29487062619,desk,8160.83812472117,8161.32608472549
1,delay,5,parade,mustard,T,1,8161.54463413059,mustard,8162.74200699194,8163.55795394931
1,delay,5,dice,president,S,1,8163.74444771108,president,8165.52586872517,8167.43770099108
1,delay,5,banner,orchestra,,1,8167.71087046682,orchestra,8171.00554217711,8172.94138470817
1,delay,6,mouse,tower,T,1,8183.56004271711,tower,8185.70067504629,8186.37259150282
1,delay,6,pigeon,dress,,1,8186.69283160245,dress,8188.24450717456,8188.90839304332
1,delay,6,tide,lamp,,1,8189.04265010302,lamp,8191.77227933466,8192.09228550437
1,delay,6,seal,moose,S,1,8192.35909268998,moose,8193.65219359859,8194.18816930368
1,delay,6,scratch,tree,,1,8194.32558396454,chin,8201.73174939133,8202.08367416671
1,delay,6,cotton,knee,,1,8202.40836829202,knee,8203.69169123182,8204.85952855424
1,delay,6,palace,cabin,,1,8205.27481604053,cabin,8206.66744824414,8207.33935383425
1,delay,6,frame,spark,S,1,8207.57466922309,spark,8210.9631815435,8211.45912112378
1,delay,6,cent,shoe,,1,8211.8410302817,shoe,8215.30694533405,8215.60287996407
1,delay,6,truck,animal,T,1,8215.82407564479,mug,8218.09078412705,8218.85872625008
1,delay,7,pen,music,,1,8229.52340174551,,NA,NA
