sub_num,list,practice,target,study_order,prac_order,prac_onset,prac_FP,prac_LP,prac_resp,prac_score
2,0,C,pork,1,NaN,NaN,NaN,NaN,,NaN
2,0,C,quarter,2,NaN,NaN,NaN,NaN,,NaN
2,0,C,corridor,3,NaN,NaN,NaN,NaN,,NaN
2,0,C,camera,4,NaN,NaN,NaN,NaN,,NaN
2,0,C,shield,5,NaN,NaN,NaN,NaN,,NaN
2,0,C,poet,6,NaN,NaN,NaN,NaN,,NaN
2,0,C,leaf,7,NaN,NaN,NaN,NaN,,NaN
2,0,C,spot,8,NaN,NaN,NaN,NaN,,NaN
2,0,C,porch,9,NaN,NaN,NaN,NaN,,NaN
2,0,C,artist,10,NaN,NaN,NaN,NaN,,NaN
2,0,C,apartment,11,NaN,NaN,NaN,NaN,,NaN
2,0,C,bear,12,NaN,NaN,NaN,NaN,,NaN
2,0,C,copper,13,NaN,NaN,NaN,NaN,,NaN
2,0,C,knight,14,NaN,NaN,NaN,NaN,,NaN
2,0,C,lobster,15,NaN,NaN,NaN,NaN,,NaN
2,1,T,circus,16,1,3027467.79582325,3027468.20471977,3027471.31646704,circus,NaN
2,1,T,floor,17,2,3027471.62889146,3027472.59639543,3027473.41239611,floor,NaN
2,1,T,novel,18,3,3027473.74537619,3027474.3963772,3027475.22027324,novel,NaN
2,1,T,gold,19,4,3027475.8785792,3027476.72423466,3027477.1721848,gold,NaN
2,1,T,minister,20,5,3027477.4284757,3027477.900124,3027478.30007413,gun,NaN
2,1,T,orchestra,21,6,3027478.67836839,3027479.3080356,3027480.96394068,minister,NaN
2,1,T,film,22,7,3027481.51148762,3027482.01985054,3027484.51569564,lieutenant,NaN
2,1,T,gun,23,8,3027485.14455601,3027488.37151875,3027489.45140536,bloom,NaN
2,1,T,lieutenant,24,9,3027489.81085936,3027492.37129961,3027493.25918801,coffin,NaN
2,1,T,drum,25,10,3027493.99389971,3027509.93023002,3027510.79419389,smoke,NaN
2,1,T,date,26,11,3027511.15928786,NaN,3027557.85972626,,NaN
2,1,T,ring,27,12,0,0,0,,NaN
2,1,T,coffin,28,13,0,0,0,,NaN
2,1,T,smoke,29,14,0,0,0,,NaN
2,1,T,bloom,30,15,0,0,0,,NaN
2,2,S,gentleman,31,1,3027766.49035635,NaN,NaN,,NaN
2,2,S,path,32,2,3027770.506723,NaN,NaN,,NaN
2,2,S,fuel,33,3,3027774.52310533,NaN,NaN,,NaN
2,2,S,land,34,4,3027778.53945507,NaN,NaN,,NaN
2,2,S,wind,35,5,3027782.55583288,NaN,NaN,,NaN
2,2,S,ambassador,36,6,3027786.57219741,NaN,NaN,,NaN
2,2,S,chocolate,37,7,3027790.58857402,NaN,NaN,,NaN
2,2,S,rope,38,8,3027794.60493523,NaN,NaN,,NaN
2,2,S,fly,39,9,3027798.62131425,NaN,NaN,,NaN
2,2,S,garlic,40,10,3027802.63768179,NaN,NaN,,NaN
2,2,S,palm,41,11,3027806.65405236,NaN,NaN,,NaN
2,2,S,pencil,42,12,3027810.67040663,NaN,NaN,,NaN
2,2,S,apple,43,13,3027814.68678353,NaN,NaN,,NaN
2,2,S,pool,44,14,3027818.70315923,NaN,NaN,,NaN
2,2,S,nurse,45,15,3027822.71952467,NaN,NaN,,NaN
