sub_num,list,practice,target,study_order,final_order,final_onset,final_FP,final_LP,final_resp,final_score
8,0,C,bourbon,1,NaN,3034930.60255125,3034932.37536304,3034933.65524103,bourbon,NaN
8,0,C,cereal,2,NaN,3034934.01896945,3034934.39921514,3034935.17514258,cereal,NaN
8,0,C,planet,3,NaN,3034935.55219022,3034935.76708549,3034936.45509119,garlic,NaN
8,0,C,turkey,4,NaN,3034936.75207654,3034938.15897757,3034939.17492917,breakfast,NaN
8,0,C,breakfast,5,NaN,3034939.75185469,3034940.52684278,3034940.83079924,king,NaN
8,0,C,weed,6,NaN,3034941.58507231,3034946.14252641,3034946.6944833,cereal,NaN
8,0,C,portrait,7,NaN,3034947.05132241,3034949.54232109,3034950.44627007,toast,NaN
8,0,C,bear,8,NaN,3034950.73438631,3034955.42198482,3034956.06194162,weed,NaN
8,0,C,garlic,9,NaN,3034956.33395503,3034973.76493333,3034974.36488902,planet,NaN
8,0,C,cheese,10,NaN,3034974.73259154,3035000.25936731,3035001.05123971,cheese,NaN
8,0,C,thorn,11,NaN,3035001.31393395,NaN,3035020.61424715,,NaN
8,0,C,bullet,12,NaN,0,0,0,,NaN
8,0,C,storm,13,NaN,0,0,0,,NaN
8,0,C,radio,14,NaN,0,0,0,,NaN
8,0,C,king,15,NaN,0,0,0,,NaN
8,1,T,hotel,16,NaN,3035229.3636584,3035230.31790533,3035230.74183585,hotel,NaN
8,1,T,cloud,17,NaN,3035231.0968811,3035231.26979696,3035231.78174791,cloud,NaN
8,1,T,test,18,NaN,3035232.01349851,3035232.16574403,3035232.60570312,test,NaN
8,1,T,machine,19,NaN,3035232.83009655,3035233.0056605,3035233.59767344,machine,NaN
8,1,T,pile,20,NaN,3035233.84667267,3035234.01366483,3035234.53362343,pile,NaN
8,1,T,lobster,21,NaN,3035234.84662709,3035235.1175928,3035235.44554413,farm,NaN
8,1,T,whale,22,NaN,3035236.01322021,3035238.74138338,3035239.35733927,copper,NaN
8,1,T,ankle,23,NaN,3035239.61292869,3035253.53254856,3035254.14847396,toast,NaN
8,1,T,lung,24,NaN,3035254.44516019,NaN,3035319.4459806,,NaN
8,1,T,frame,25,NaN,0,0,0,,NaN
8,1,T,farm,26,NaN,0,0,0,,NaN
8,1,T,pearl,27,NaN,0,0,0,,NaN
8,1,T,statue,28,NaN,0,0,0,,NaN
8,1,T,seed,29,NaN,0,0,0,,NaN
8,1,T,copper,30,NaN,0,0,0,,NaN
8,2,S,pants,31,NaN,3035497.97715184,3035498.57419382,3035499.11012364,pants,NaN
8,2,S,ribbon,32,NaN,3035499.46038072,3035499.6460912,3035500.83000871,ribbon,NaN
8,2,S,hospital,33,NaN,3035501.22691987,3035501.34198109,3035502.02988357,hospital,NaN
8,2,S,poet,34,NaN,3035502.42683185,3035502.57392095,3035503.46985805,fireplace,NaN
8,2,S,fireplace,35,NaN,3035504.04337996,3035504.17377794,3035504.53380725,bee,NaN
8,2,S,scout,36,NaN,3035505.09330091,3035506.39771377,3035506.9336623,guard,NaN
8,2,S,cross,37,NaN,3035507.54313517,3035509.86946861,3035510.78943047,fireplace,NaN
8,2,S,vice,38,NaN,3035511.27617615,3035513.17329921,3035513.74126566,scout,NaN
8,2,S,trophy,39,NaN,3035514.54260664,3035514.94118428,3035515.27716741,vice,NaN
8,2,S,juice,40,NaN,3035515.72584621,3035530.78027461,3035531.23624386,floor,NaN
8,2,S,bee,41,NaN,3035531.47468667,3035539.29980187,3035539.82769054,candy,NaN
8,2,S,suit,42,NaN,3035540.2073754,3035540.30770659,3035541.0356636,trophy,NaN
8,2,S,guard,43,NaN,3035541.45727987,3035573.22578131,3035573.59373738,poet,NaN
8,2,S,candy,44,NaN,3035573.82156701,NaN,3035588.02243041,,NaN
8,2,S,floor,45,NaN,0,0,0,,NaN
8,3,T,cape,46,NaN,3035796.58843638,3035797.42066455,3035798.06058513,cape,NaN
8,3,T,newspaper,47,NaN,3035798.3883282,3035798.82055342,3035799.87647353,newspaper,NaN
8,3,T,sail,48,NaN,3035800.08820305,3035800.20453715,3035801.29238342,chocolate,NaN
8,3,T,chocolate,49,NaN,3035801.50447666,3035801.56439683,3035802.12435533,cookie,NaN
