sub_num,group,version,datetime,exp_onset,list,repeating,practice,cue,target,study_order,study_onset,prac_order,prac_onset,prac_FP,prac_LP,prac_resp,prac_score,final_order,final_onset,final_FP,final_LP,final_resp,final_score
44,delay,pilot4,2015-03-02-1232m57s,3280866.51918734,1,N,C,spoon,hall,1,3280988.5364394,NaN,NaN,NaN,NaN,,NaN,22,3281173.874426,3281175.4301842,3281175.81410524,hall,1
44,delay,pilot4,2015-03-02-1232m57s,3280866.51918734,1,N,C,barrel,prince,2,3280992.55285956,NaN,NaN,NaN,NaN,,NaN,23,3281176.14096215,3281179.15795733,3281179.74190771,prince,1
44,delay,pilot4,2015-03-02-1232m57s,3280866.51918734,1,N,C,fork,path,3,3280996.56926916,NaN,NaN,NaN,NaN,,NaN,25,3281183.64046244,3281184.99767276,3281185.45364524,hall,1
44,delay,pilot4,2015-03-02-1232m57s,3280866.51918734,1,N,C,medal,bean,4,3281000.58565552,NaN,NaN,NaN,NaN,,NaN,2,3281130.86054527,3281131.84846929,3281132.17637723,bean,1
44,delay,pilot4,2015-03-02-1232m57s,3280866.51918734,1,N,C,sock,bush,5,3281004.60205183,NaN,NaN,NaN,NaN,,NaN,17,3281162.9584692,3281163.87878708,3281164.15075436,bush,1
44,delay,pilot4,2015-03-02-1232m57s,3280866.51918734,1,N,C,foot,ambulance,6,3281008.61848166,NaN,NaN,NaN,NaN,,NaN,19,3281167.17487011,3281168.02256576,3281168.96647871,ambulance,1
44,delay,pilot4,2015-03-02-1232m57s,3280866.51918734,1,N,C,pencil,hill,7,3281012.63487164,NaN,NaN,NaN,NaN,,NaN,24,3281179.95736746,3281182.01378836,3281183.29371956,clouds,0
44,delay,pilot4,2015-03-02-1232m57s,3280866.51918734,1,N,C,cup,cell,8,3281016.6512758,NaN,NaN,NaN,NaN,,NaN,18,3281164.40837124,3281165.95067974,3281166.67860742,hall,1
44,delay,pilot4,2015-03-02-1232m57s,3280866.51918734,1,N,C,pigeon,detective,9,3281020.66770894,NaN,NaN,NaN,NaN,,NaN,6,3281138.54338519,3281140.58400079,3281141.31992922,spy,0
44,delay,pilot4,2015-03-02-1232m57s,3280866.51918734,1,N,C,shark,heel,10,3281024.68410617,NaN,NaN,NaN,NaN,,NaN,16,3281160.97526064,3281162.30287156,3281162.65484061,heel,1
