sub_num,list,practice,target,study_order,prac_order,prac_onset,prac_FP,prac_LP,prac_resp,prac_score
27,0,C,aisle,1,NaN,NaN,NaN,NaN,,NaN
27,0,C,bedroom,2,NaN,NaN,NaN,NaN,,NaN
27,0,C,cannon,3,NaN,NaN,NaN,NaN,,NaN
27,0,C,shell,4,NaN,NaN,NaN,NaN,,NaN
27,0,C,highway,5,NaN,NaN,NaN,NaN,,NaN
27,0,C,aspirin,6,NaN,NaN,NaN,NaN,,NaN
27,0,C,wheel,7,NaN,NaN,NaN,NaN,,NaN
27,0,C,brat,8,NaN,NaN,NaN,NaN,,NaN
27,0,C,necklace,9,NaN,NaN,NaN,NaN,,NaN
27,0,C,wire,10,NaN,NaN,NaN,NaN,,NaN
27,0,C,shark,11,NaN,NaN,NaN,NaN,,NaN
27,0,C,market,12,NaN,NaN,NaN,NaN,,NaN
27,0,C,brake,13,NaN,NaN,NaN,NaN,,NaN
27,0,C,path,14,NaN,NaN,NaN,NaN,,NaN
27,0,C,lieutenant,15,NaN,NaN,NaN,NaN,,NaN
27,1,S,bone,16,1,3632527.53443237,NaN,NaN,,NaN
27,1,S,thunder,17,2,3632531.55081018,NaN,NaN,,NaN
27,1,S,grass,18,3,3632535.56717652,NaN,NaN,,NaN
27,1,S,rabbi,19,4,3632539.58354105,NaN,NaN,,NaN
27,1,S,newspaper,20,5,3632543.59988868,NaN,NaN,,NaN
27,1,S,essay,21,6,3632547.61628098,NaN,NaN,,NaN
27,1,S,helmet,22,7,3632551.63265034,NaN,NaN,,NaN
27,1,S,costume,23,8,3632555.64901819,NaN,NaN,,NaN
27,1,S,shepherd,24,9,3632559.66538664,NaN,NaN,,NaN
27,1,S,beast,25,10,3632563.68173427,NaN,NaN,,NaN
27,1,S,glove,26,11,3632567.69812053,NaN,NaN,,NaN
27,1,S,magician,27,12,3632571.71449472,NaN,NaN,,NaN
27,1,S,cheese,28,13,3632575.73083601,NaN,NaN,,NaN
27,1,S,beard,29,14,3632579.74722257,NaN,NaN,,NaN
27,1,S,animal,30,15,3632583.76360069,NaN,NaN,,NaN
27,2,T,sign,31,1,3632800.54756112,3632807.57408666,3632809.07796115,portrait,NaN
27,2,T,spice,32,2,3632809.41360379,3632809.7818928,3632810.38988089,moon,NaN
27,2,T,dust,33,3,3632810.7801596,3632811.41379667,3632812.70174418,umbrella,NaN
27,2,T,vault,34,4,3632813.02999253,3632816.28558316,3632816.9575135,drugs,NaN
27,2,T,cell,35,5,3632817.26299337,3632819.41337318,3632819.87735703,cell,NaN
27,2,T,window,36,6,3632820.24610846,3632829.82877447,3632830.54071226,finger,NaN
27,2,T,portrait,37,7,3632830.86201123,3632860.3469875,3632862.79481207,window,NaN
27,2,T,heel,38,8,3632863.34297054,3632883.37767729,3632890.59408148,t,NaN
27,2,T,moon,39,9,0,0,0,,NaN
27,2,T,cord,40,10,0,0,0,,NaN
27,2,T,television,41,11,0,0,0,,NaN
27,2,T,finger,42,12,0,0,0,,NaN
27,2,T,drug,43,13,0,0,0,,NaN
27,2,T,umbrella,44,14,0,0,0,,NaN
27,2,T,cotton,45,15,0,0,0,,NaN
27,3,S,band,46,1,3633101.54206664,NaN,NaN,,NaN
27,3,S,forest,47,2,3633105.55840792,NaN,NaN,,NaN
27,3,S,arrow,48,3,3633109.57481803,NaN,NaN,,NaN
27,3,S,ranch,49,4,3633113.59119554,NaN,NaN,,NaN
27,3,S,duck,50,5,3633117.60756822,NaN,NaN,,NaN
27,3,S,palm,51,6,3633121.62393215,NaN,NaN,,NaN
27,3,S,patch,52,7,3633125.64028641,NaN,NaN,,NaN
27,3,S,ditch,53,8,3633129.65668053,NaN,NaN,,NaN
