subject,group,list,cue,target,practice,test,onset,response,firstPress,lastPress,round
27,delay,1,spoon,cigarette,S,NaN,253724.041130425,,NaN,NaN,1
27,delay,1,boat,wheat,S,1,253728.540824806,,NaN,NaN,1
27,delay,1,flood,audience,S,1,253733.040505906,,NaN,NaN,1
27,delay,1,path,root,S,NaN,253737.540199381,,NaN,NaN,1
27,delay,2,necklace,boot,S,NaN,253876.780665504,,NaN,NaN,1
27,delay,2,desk,garden,S,1,253881.280361696,,NaN,NaN,1
27,delay,2,soup,wolf,S,1,253885.780051549,,NaN,NaN,1
27,delay,2,heel,toad,S,NaN,253890.279741403,,NaN,NaN,1
27,delay,3,land,tomb,S,NaN,254084.966405157,,NaN,NaN,1
27,delay,3,aunt,mate,S,1,254089.466098029,,NaN,NaN,1
27,delay,3,turtle,pencil,S,1,254093.965787279,,NaN,NaN,1
27,delay,3,pond,sock,S,NaN,254098.465480754,,NaN,NaN,1
27,delay,4,mouth,kiss,S,NaN,254247.288606918,,NaN,NaN,1
27,delay,4,candle,squirrel,S,1,254251.788299488,,NaN,NaN,1
27,delay,4,circus,cellar,S,1,254256.287990247,,NaN,NaN,1
27,delay,4,jelly,banner,S,NaN,254260.78768493,,NaN,NaN,1
27,delay,5,beer,mail,S,NaN,254457.55753107,,NaN,NaN,1
27,delay,5,market,mistress,S,1,254462.057210359,,NaN,NaN,1
27,delay,5,toast,book,S,1,254466.556900816,,NaN,NaN,1
27,delay,5,jail,note,S,NaN,254471.056593084,,NaN,NaN,1
27,delay,6,chest,movie,S,NaN,254924.175490779,,NaN,NaN,1
27,delay,6,camel,spice,S,1,254928.675179123,,NaN,NaN,1
27,delay,6,umbrella,throne,S,NaN,254933.174873202,,NaN,NaN,1
27,delay,6,ant,trophy,S,1,254937.674561848,,NaN,NaN,1
27,delay,7,string,ridge,S,NaN,255152.52647626,,NaN,NaN,1
27,delay,7,knee,tomato,S,1,255157.026195695,,NaN,NaN,1
27,delay,7,cherry,leaf,S,NaN,255161.525860193,,NaN,NaN,1
27,delay,7,bone,anchor,S,1,255166.025552461,,NaN,NaN,1
27,delay,8,cent,chart,S,NaN,255314.482032171,,NaN,NaN,1
27,delay,8,toilet,scratch,S,1,255318.981722025,,NaN,NaN,1
27,delay,8,bloom,medicine,S,1,255323.481416104,,NaN,NaN,1
27,delay,8,rope,bird,S,NaN,255327.981103844,,NaN,NaN,1
27,delay,9,pants,college,S,NaN,255533.250359423,,NaN,NaN,1
27,delay,9,orchestra,sword,S,1,255537.750041127,,NaN,NaN,1
27,delay,9,lieutenant,leather,S,NaN,255542.249729772,,NaN,NaN,1
27,delay,9,cow,bus,S,1,255546.749425965,,NaN,NaN,1
27,delay,10,shower,brain,S,1,255710.688164834,,NaN,NaN,1
27,delay,10,cheese,key,S,NaN,255715.187857706,,NaN,NaN,1
27,delay,10,tongue,sponge,S,1,255719.687547258,,NaN,NaN,1
27,delay,10,corner,wing,S,NaN,255724.187239828,,NaN,NaN,1
27,delay,1,spoon,cigarette,S,NaN,253760.721943501,,NaN,NaN,2
27,delay,1,boat,wheat,S,1,253765.221636977,,NaN,NaN,2
