sub_num,group,version,datetime,exp_onset,list,repeating,practice,cue,target,study_order,study_onset,prac_order,prac_onset,prac_FP,prac_LP,prac_resp,prac_score,final_order,final_onset,final_FP,final_LP,final_resp,final_score
70,delay,pilot4,2015-03-09-1556m10s,3894230.88334376,1,N,C,hammer,hostage,1,3894391.60242643,NaN,NaN,NaN,NaN,,NaN,10,3894566.32436818,3894567.59772637,3894568.59765906,hostage,1
70,delay,pilot4,2015-03-09-1556m10s,3894230.88334376,1,N,C,glove,mansion,2,3894395.61880041,NaN,NaN,NaN,NaN,,NaN,24,3894618.05433272,NaN,3894619.94295548,,0
70,delay,pilot4,2015-03-09-1556m10s,3894230.88334376,1,N,C,wood,giant,3,3894399.63518767,NaN,NaN,NaN,NaN,,NaN,7,3894556.35834708,3894560.44609816,3894561.08606316,giant,1
70,delay,pilot4,2015-03-09-1556m10s,3894230.88334376,1,N,C,paint,circus,4,3894403.65161598,NaN,NaN,NaN,NaN,,NaN,2,3894539.42609085,NaN,3894543.41910008,,0
70,delay,pilot4,2015-03-09-1556m10s,3894230.88334376,1,N,C,snake,flesh,5,3894407.66800445,NaN,NaN,NaN,NaN,,NaN,23,3894617.8543381,NaN,3894618.04686624,,0
70,delay,pilot4,2015-03-09-1556m10s,3894230.88334376,1,N,C,telephone,cabin,6,3894411.68439715,NaN,NaN,NaN,NaN,,NaN,3,3894543.42583881,3894545.0469251,3894545.68685358,cabin,1
70,delay,pilot4,2015-03-09-1556m10s,3894230.88334376,1,N,C,plane,cotton,7,3894415.70079618,NaN,NaN,NaN,NaN,,NaN,11,3894568.9575211,3894570.36555216,3894570.94150753,cotton,1
70,delay,pilot4,2015-03-09-1556m10s,3894230.88334376,1,N,C,drill,photograph,8,3894419.71723989,NaN,NaN,NaN,NaN,,NaN,12,3894571.32402589,3894576.20527,3894576.69323492,paint,0
70,delay,pilot4,2015-03-09-1556m10s,3894230.88334376,1,N,C,bullet,bloom,9,3894423.73363741,NaN,NaN,NaN,NaN,,NaN,5,3894550.45871898,3894552.19854033,3894553.23046063,blossom,1
70,delay,pilot4,2015-03-09-1556m10s,3894230.88334376,1,N,C,apple,chapel,10,3894427.75002105,NaN,NaN,NaN,NaN,,NaN,17,3894594.02255158,NaN,3894595.39263929,,0
70,delay,pilot4,2015-03-09-1556m10s,3894230.88334376,1,N,C,newspaper,vest,11,3894431.76646476,NaN,NaN,NaN,NaN,,NaN,20,3894602.15534968,3894604.13976955,3894604.6517497,vest,1
70,delay,pilot4,2015-03-09-1556m10s,3894230.88334376,1,N,C,button,monk,12,3894435.78288885,NaN,NaN,NaN,NaN,,NaN,22,3894607.73832298,NaN,3894617.83888988,,0
70,delay,pilot4,2015-03-09-1556m10s,3894230.88334376,1,N,C,pearl,bedroom,13,3894439.79923838,NaN,NaN,NaN,NaN,,NaN,13,3894577.10697933,3894577.91718833,3894578.85309992,bedroom,1
70,delay,pilot4,2015-03-09-1556m10s,3894230.88334376,1,N,C,helmet,club,14,3894443.81564858,NaN,NaN,NaN,NaN,,NaN,4,3894546.04233945,3894548.23071388,3894548.86268959,club,1
70,delay,pilot4,2015-03-09-1556m10s,3894230.88334376,1,N,C,hand,soup,15,3894447.83207327,NaN,NaN,NaN,NaN,,NaN,14,3894579.19018763,NaN,3894583.20049962,,0
70,delay,pilot4,2015-03-09-1556m10s,3894230.88334376,1,N,C,skull,dough,16,3894451.84845329,NaN,NaN,NaN,NaN,,NaN,8,3894561.49136643,3894563.38193278,3894563.96588467,dough,1
