subject,group,list,cue,target,practice,test,onset
39,delay,1,knee,hat,,NaN,1880602.78755549
39,delay,1,hammer,package,T,1,1880607.28719509
39,delay,1,grass,muscle,,1,1880611.78683167
39,delay,1,menu,costume,,1,1880616.28648424
39,delay,1,card,bloom,S,1,1880620.78611781
39,delay,1,ski,physician,T,NaN,1880625.28570549
39,delay,1,tape,prisoner,,1,1880629.78536471
39,delay,1,net,alcohol,,NaN,1880634.28505472
39,delay,1,library,cross,,NaN,1880638.78463395
39,delay,1,lightning,wood,S,NaN,1880643.28428169
39,delay,1,collar,hat,,1,1880647.78391978
39,delay,1,wind,package,,NaN,1880652.28355516
39,delay,1,pumpkin,muscle,T,NaN,1880656.78318932
39,delay,1,husband,costume,,NaN,1880661.28282319
39,delay,1,sun,bloom,,NaN,1880665.7824652
39,delay,1,armor,physician,,1,1880670.28208578
39,delay,1,station,prisoner,S,NaN,1880674.78174712
39,delay,1,vice,alcohol,T,1,1880679.28137796
39,delay,1,rash,cross,S,1,1880683.78102571
39,delay,1,crane,wood,,1,1880688.28063181
39,delay,2,jail,wire,S,1,1880796.83857816
39,delay,2,river,hawk,,NaN,1880801.33821686
39,delay,2,policeman,priest,,NaN,1880805.83784227
39,delay,2,beef,needle,,1,1880810.33749122
39,delay,2,blouse,copper,,NaN,1880814.83713384
39,delay,2,gun,sail,T,1,1880819.33676921
39,delay,2,thread,ball,,1,1880823.83640217
39,delay,2,mayor,bracelet,,1,1880828.33604177
39,delay,2,monk,pearl,T,NaN,1880832.83569103
39,delay,2,leaf,racket,S,NaN,1880837.33534904
39,delay,2,bow,wire,,NaN,1880841.83497415
39,delay,2,uniform,hawk,,1,1880846.33459443
39,delay,2,tomato,priest,T,1,1880850.83423524
39,delay,2,deer,needle,T,NaN,1880855.33387575
39,delay,2,milk,copper,S,1,1880859.8335238
39,delay,2,poster,sail,,NaN,1880864.33315162
39,delay,2,shirt,ball,,NaN,1880868.83279877
39,delay,2,helmet,bracelet,S,NaN,1880873.3324429
39,delay,2,snake,pearl,,1,1880877.83208129
39,delay,2,hose,racket,,1,1880882.33170881
39,delay,3,sign,plane,,NaN,1880977.77407396
39,delay,3,port,ocean,,1,1880982.27371537
39,delay,3,planet,wine,,NaN,1880986.77333656
39,delay,3,fruit,road,S,NaN,1880991.27293812
39,delay,3,hall,chin,S,1,1880995.77263658
39,delay,3,morphine,stain,T,1,1881000.27228644
39,delay,3,jelly,arm,T,NaN,1881004.77192061
39,delay,3,novel,spaghetti,,1,1881009.27153516
39,delay,3,child,stove,,NaN,1881013.7711826
39,delay,3,bat,soldier,,1,1881018.27084454
39,delay,3,envelope,plane,S,1,1881022.77045607
39,delay,3,dirt,ocean,,NaN,1881027.27009567
39,delay,3,tongue,wine,T,1,1881031.76973587
39,delay,3,smile,road,,1,1881036.26933834
39,delay,3,cent,chin,,NaN,1881040.76903408
39,delay,3,mansion,stain,,NaN,1881045.26867398
39,delay,3,bolt,arm,,1,1881049.76832505
39,delay,3,quarter,spaghetti,T,NaN,1881054.26794111
39,delay,3,judge,stove,,1,1881058.76758946
39,delay,3,puppy,soldier,S,NaN,1881063.26724536
39,delay,4,restaurant,crab,,NaN,1881160.74275803
39,delay,4,mail,tower,S,NaN,1881165.24238766
39,delay,4,button,lung,,NaN,1881169.74204326
39,delay,4,finger,pillow,T,1,1881174.2416729
39,delay,4,bell,flood,,1,1881178.74130767
39,delay,4,rice,forest,,1,1881183.24096266
39,delay,4,shower,pile,,1,1881187.74059985
39,delay,4,turkey,body,,NaN,1881192.24026148
39,delay,4,blood,missile,S,1,1881196.73987059
39,delay,4,boss,scratch,T,NaN,1881201.23952046
39,delay,4,thumb,crab,,1,1881205.73917062
39,delay,4,drug,tower,,1,1881210.23885217
39,delay,4,cabin,lung,S,1,1881214.73842959
39,delay,4,admiral,pillow,,NaN,1881219.23806919
39,delay,4,movie,flood,T,NaN,1881223.73770638
39,delay,4,plate,forest,S,NaN,1881228.23735503
39,delay,4,court,pile,,NaN,1881232.73698709
39,delay,4,leopard,body,T,1,1881237.23662518
39,delay,4,cow,missile,,NaN,1881241.73626387
39,delay,4,cheese,scratch,,1,1881246.23590709
39,delay,5,garden,queen,T,NaN,1881331.09580172
39,delay,5,screw,iron,S,NaN,1881335.59541929
39,delay,5,moon,colonel,,1,1881340.09508967
39,delay,5,beard,reed,,1,1881344.59469396
39,delay,5,tunnel,candle,,NaN,1881349.09434654
39,delay,5,shovel,knife,,NaN,1881353.5939798
39,delay,5,vodka,doll,S,1,1881358.09361034
39,delay,5,salt,lunch,,1,1881362.59326745
39,delay,5,cheek,slave,T,1,1881367.09290191
39,delay,5,blanket,land,,NaN,1881371.59254302
39,delay,5,bean,queen,,1,1881376.09219892
39,delay,5,balloon,iron,,1,1881380.59181136
39,delay,5,globe,colonel,S,NaN,1881385.09145005
39,delay,5,toast,reed,T,NaN,1881389.59111591
39,delay,5,bone,candle,,1,1881394.09074524
39,delay,5,band,knife,S,1,1881398.59038303
39,delay,5,bottle,doll,,NaN,1881403.0900166
39,delay,5,patch,lunch,,NaN,1881407.5896574
39,delay,5,boot,slave,,NaN,1881412.08929942
39,delay,5,chain,land,T,1,1881416.58894294
39,delay,6,umbrella,wedding,,NaN,1881835.13880442
39,delay,6,trail,salmon,,1,1881839.63844221
39,delay,6,axe,sock,,1,1881844.13808211
39,delay,6,bear,steam,S,1,1881848.63768972
39,delay,6,toilet,hook,,NaN,1881853.13736433
39,delay,6,bedroom,steak,T,1,1881857.63699487
39,delay,6,wallet,frame,S,NaN,1881862.13663266
39,delay,6,building,seal,T,NaN,1881866.63628282
39,delay,6,boat,cotton,,1,1881871.13591518
39,delay,6,ferry,chart,,NaN,1881875.6355744
39,delay,6,circus,wedding,,1,1881880.13519347
39,delay,6,orange,salmon,,NaN,1881884.63483186
39,delay,6,alley,sock,S,NaN,1881889.13447358
39,delay,6,sugar,steam,,NaN,1881893.63411348
39,delay,6,book,hook,S,1,1881898.13376243
39,delay,6,cherry,steak,,NaN,1881902.63338905
39,delay,6,jewel,frame,,1,1881907.13304797
39,delay,6,bite,seal,,1,1881911.63267187
39,delay,6,rock,cotton,T,NaN,1881916.13232506
39,delay,6,mustard,chart,T,1,1881920.63196375
39,delay,7,liquor,ribbon,,NaN,1882021.07392745
39,delay,7,beast,cat,T,NaN,1882025.57354592
39,delay,7,cell,hood,S,NaN,1882030.07320574
39,delay,7,roof,snow,,NaN,1882034.57285952
39,delay,7,squirrel,window,,1,1882039.07246924
39,delay,7,butterfly,mechanic,T,1,1882043.57210703
39,delay,7,ridge,toe,,1,1882048.07175116
39,delay,7,mule,park,,1,1882052.57138834
39,delay,7,brat,lawyer,S,1,1882057.07104243
39,delay,7,peanut,stomach,,NaN,1882061.57066633
39,delay,7,wall,ribbon,T,1,1882066.07032344
39,delay,7,prison,cat,,1,1882070.56996364
39,delay,7,lock,hood,,1,1882075.06958573
39,delay,7,ranch,snow,S,1,1882079.56924616
39,delay,7,guard,window,T,NaN,1882084.06889179
39,delay,7,fireplace,mechanic,,NaN,1882088.56852173
39,delay,7,jury,toe,S,NaN,1882093.06813175
39,delay,7,smoke,park,,NaN,1882097.56781693
39,delay,7,dollar,lawyer,,NaN,1882102.06744295
39,delay,7,rocket,stomach,,1,1882106.56708466
39,delay,8,tooth,soap,S,NaN,1882216.89158757
39,delay,8,hill,minister,,NaN,1882221.39118974
39,delay,8,feast,pie,,1,1882225.89088246
39,delay,8,telephone,clock,S,1,1882230.39051693
39,delay,8,dame,nose,,1,1882234.89015261
39,delay,8,ticket,butter,T,NaN,1882239.3898073
39,delay,8,partner,closet,,NaN,1882243.88945535
39,delay,8,passenger,glove,T,1,1882248.38907261
39,delay,8,janitor,spoon,,NaN,1882252.88871342
39,delay,8,dentist,straw,,1,1882257.38834004
39,delay,8,nail,soap,,1,1882261.88799473
39,delay,8,laundry,minister,,1,1882266.38763523
39,delay,8,mouse,pie,,NaN,1882270.88726004
39,delay,8,swamp,clock,,NaN,1882275.38690085
39,delay,8,tiger,nose,S,NaN,1882279.88655524
39,delay,8,hair,butter,,1,1882284.38619544
39,delay,8,portrait,closet,T,1,1882288.88583625
39,delay,8,jacket,glove,,NaN,1882293.38547675
39,delay,8,root,spoon,S,1,1882297.88511756
39,delay,8,bullet,straw,T,NaN,1882302.38473875
39,delay,9,beach,test,,1,1882406.92639462
39,delay,9,photograph,sting,S,NaN,1882411.42599347
39,delay,9,elbow,coast,,1,1882415.92569887
39,delay,9,potato,suit,,NaN,1882420.42531463
39,delay,9,throne,gorilla,T,NaN,1882424.92491257
39,delay,9,banner,market,S,1,1882429.42459413
39,delay,9,suitcase,bomb,,NaN,1882433.92423705
39,delay,9,bench,wheel,,1,1882438.42386125
39,delay,9,shed,briefcase,T,1,1882442.92351896
39,delay,9,farm,rope,,NaN,1882447.42315796
39,delay,9,tobacco,test,,NaN,1882451.92280118
39,delay,9,duck,sting,,1,1882456.42243866
39,delay,9,robin,coast,T,NaN,1882460.92208068
39,delay,9,scissors,suit,T,1,1882465.42173507
39,delay,9,orchestra,gorilla,,1,1882469.92135474
39,delay,9,herd,market,,NaN,1882474.42100068
39,delay,9,shark,bomb,S,1,1882478.92065266
39,delay,9,juice,wheel,S,NaN,1882483.42026841
39,delay,9,gravy,briefcase,,NaN,1882487.91992431
39,delay,9,purse,rope,,1,1882492.41956391
39,delay,10,peach,artist,,NaN,1882595.12800538
39,delay,10,saddle,dress,,1,1882599.62764618
39,delay,10,stake,chest,T,NaN,1882604.12730088
39,delay,10,bishop,camel,S,1,1882608.62693595
39,delay,10,crowd,tomb,S,NaN,1882613.12658038
39,delay,10,city,willow,T,1,1882617.62621575
39,delay,10,gallery,desk,,NaN,1882622.12584659
39,delay,10,lieutenant,brake,,1,1882626.62548589
39,delay,10,cellar,chair,,1,1882631.12512398
