subject,group,list,cue,target,practice,test,onset
25,immediate,1,prisoner,suitcase,S,NA,625706.210776293
25,immediate,1,tail,castle,,1,625710.710477313
25,immediate,1,audience,dove,S,1,625715.210174108
25,immediate,1,chair,frog,T,NA,625719.709861848
25,immediate,1,corridor,carriage,T,1,625724.209548983
25,immediate,1,chicken,ferry,,NA,625728.709243967
25,immediate,1,net,whistle,,1,625733.20891752
25,immediate,1,corn,screw,,NA,625737.708639972
25,immediate,1,thread,salmon,,NA,625742.208353067
25,immediate,1,mule,costume,,1,625746.708032958
25,immediate,1,goat,suitcase,,1,625751.207715868
25,immediate,1,ranch,castle,,NA,625755.707435
25,immediate,1,market,dove,,NA,625760.207107345
25,immediate,1,garden,frog,,1,625764.706793273
25,immediate,1,needle,carriage,,NA,625769.20649037
25,immediate,1,glove,ferry,T,1,625773.706191391
25,immediate,1,pen,whistle,S,NA,625778.205886375
25,immediate,1,ankle,screw,,1,625782.705580755
25,immediate,1,lamp,salmon,S,1,625787.205267891
25,immediate,1,breast,costume,T,NA,625791.704968911
25,immediate,2,brain,aisle,,1,625929.162327468
25,immediate,2,suit,magician,S,1,625933.662025772
25,immediate,2,kiss,wood,,NA,625938.161719851
25,immediate,2,axe,coal,,1,625942.66141574
25,immediate,2,balloon,crown,,1,625947.161096839
25,immediate,2,spider,rice,T,NA,625951.660798463
25,immediate,2,sun,ridge,,NA,625956.160494654
25,immediate,2,dress,bedroom,,NA,625960.660180583
25,immediate,2,mattress,bench,S,NA,625965.159851721
25,immediate,2,butcher,wire,T,1,625969.659584435
25,immediate,2,furniture,aisle,S,NA,625974.159290889
25,immediate,2,spike,magician,,NA,625978.658966253
25,immediate,2,lemon,wood,,1,625983.158698062
25,immediate,2,horse,coal,,NA,625987.6583692
25,immediate,2,cent,crown,T,NA,625992.158074749
25,immediate,2,lane,rice,,1,625996.657763092
25,immediate,2,sock,ridge,T,1,626001.157459283
25,immediate,2,port,bedroom,S,1,626005.657115329
25,immediate,2,fence,bench,,1,626010.15685408
25,immediate,2,guard,wire,,NA,626014.656506202
25,immediate,3,gate,portrait,,1,626150.080737074
25,immediate,3,record,judge,T,1,626154.580432963
25,immediate,3,fork,seed,,NA,626159.080133984
25,immediate,3,restaurant,fort,S,1,626163.579826553
25,immediate,3,drain,branch,,1,626168.079520933
25,immediate,3,cigarette,menu,S,NA,626172.579253949
25,immediate,3,sheep,closet,,NA,626177.078922673
