subject,group,list,cue,target,practice,test,onset,response,firstPress,lastPress
68,delay,1,bottle,collar,T,1,2493208.37959588,collar,2493209.84378976,2493210.5477502
68,delay,1,seed,gun,,1,2493210.71248067,gun,2493212.60360876,2493212.85157077
68,delay,1,aspirin,bench,,1,2493213.12905248,bench,2493214.35550941,2493214.80348053
68,delay,1,slave,tent,,1,2493215.0456332,tent,2493216.31545616,2493216.62739881
68,delay,1,chin,music,S,1,2493216.77888908,music,2493219.27528095,2493219.76323621
68,delay,1,sword,kiss,,1,2493219.94541222,kiss,2493221.46717039,2493221.89111239
68,delay,1,castle,straw,,1,2493222.04533316,,NaN,NaN
68,delay,1,milk,leaf,T,1,2493230.07833347,leaf,2493231.96259092,2493232.22657254
68,delay,1,guard,scale,S,1,2493232.39485575,,NaN,NaN
68,delay,1,shepherd,cheek,,1,2493240.427815,,NaN,NaN
68,delay,2,ditch,photograph,T,1,2493258.47734746,photograph,2493259.88909998,2493261.95298404
68,delay,2,sting,stomach,,1,2493262.36016178,mouse,2493263.70489888,2493265.11285116
68,delay,2,gown,pencil,,1,2493265.39337247,,NaN,NaN
68,delay,2,gallery,prince,,1,2493273.42634561,prince,2493277.36817309,2493277.96813313
68,delay,2,fork,frame,S,1,2493278.1428013,portrait,2493280.28006281,2493281.56786768
68,delay,2,square,mustard,S,1,2493281.77598169,mustard,2493282.89583207,2493284.13582019
68,delay,2,feast,record,T,1,2493284.29252425,,NaN,NaN
68,delay,2,ant,pigeon,,1,2493292.32549709,,NaN,NaN
68,delay,2,tiger,dentist,,1,2493300.35846962,elephant,2493307.23060551,2493308.35054283
68,delay,2,jail,army,,1,2493308.60809994,,NaN,NaN
68,delay,3,basket,messenger,,1,2493326.65762243,messenger,2493328.21353578,2493329.38144801
68,delay,3,copper,wind,S,1,2493329.49048534,wind,2493330.98136036,2493333.7891905
68,delay,3,blade,dial,,1,2493333.97361769,,NaN,NaN
68,delay,3,cocktail,powder,T,1,2493342.00659445,powder,2493343.17271673,2493344.50866255
68,delay,3,lamp,boss,,1,2493344.65646907,boss,2493346.28453437,2493346.66851246
68,delay,3,horse,knife,,1,2493346.78972477,,NaN,NaN
68,delay,3,worm,clock,T,1,2493354.82270968,,NaN,NaN
68,delay,3,trail,wire,S,1,2493362.85566652,pie,2493366.49946467,2493366.72345763
68,delay,3,mayor,coal,,1,2493366.90548513,,NaN,NaN
68,delay,3,band,park,,1,2493374.93845585,,NaN,NaN
68,delay,4,gate,cow,,1,2493392.98798137,cow,2493400.15369163,2493400.33765759
68,delay,4,coach,turtle,S,1,2493400.5206344,turtle,2493404.09749108,2493405.00942486
68,delay,4,spoon,hat,T,1,2493405.30376533,hat,2493406.761356,2493407.08136522
68,delay,4,dollar,boot,,1,2493407.53699872,wallet,2493410.23316819,2493410.79313413
68,delay,4,journal,vault,,1,2493412.6700875,vault,2493417.6087969,2493418.36069454
68,delay,4,cell,knight,,1,2493418.56983784,janitor,2493422.55253508,2493423.72043584
68,delay,4,clown,rain,S,1,2493423.96961218,rain,2493425.39234046,2493425.68032161
68,delay,4,barrel,drug,,1,2493425.91952312,carpet,2493430.26410356,2493430.87207733
68,delay,4,plug,shop,,1,2493431.01928107,,NaN,NaN
68,delay,4,parade,janitor,T,1,2493439.05223972,rain,2493440.61555736,2493440.90351256
68,delay,5,shrimp,test,,1,2493451.23537439,test,2493454.53480218,2493454.78281882
68,delay,5,sugar,colonel,,1,2493454.98490404,lieutenant,2493457.64666539,2493459.61454739
68,delay,5,cottage,axe,S,1,2493459.80136881,axe,2493464.62229851,2493465.13425481
68,delay,5,paper,table,T,1,2493465.30110576,table,2493466.28620086,2493466.70214513
68,delay,5,banana,lemon,,1,2493466.86766282,lemon,2493468.26208481,2493468.73406724
68,delay,5,queen,breakfast,S,1,2493468.96758015,breakfast,2493470.92600709,2493471.89387369
68,delay,5,bear,dice,T,1,2493472.05077576,dice,2493474.46175978,2493474.80570937
68,delay,5,sign,mole,,1,2493474.88398338,reed,2493481.0134195,2493481.5813865
68,delay,5,honeymoon,butcher,,1,2493482.15032423,,NaN,NaN
68,delay,5,hospital,bowl,,1,2493490.18329163,bowl,2493494.90868018,2493495.26865179
68,delay,6,camera,child,S,1,2493505.56627756,child,2493509.26790804,2493509.78789498
