subject,group,list,cue,target,practice,test,onset
71,delay,1,jacket,forest,,NaN,150457.730307742
71,delay,1,plug,blouse,T,1,150462.23000182
71,delay,1,tent,nose,,1,150466.729721254
71,delay,1,toothbrush,suitcase,S,NaN,150471.22943133
71,delay,1,cereal,screw,,NaN,150475.729123899
71,delay,1,soldier,sheep,,1,150480.228814959
71,delay,1,stick,poison,S,1,150484.728489719
71,delay,1,channel,tape,,NaN,150489.228214283
71,delay,1,sock,island,T,NaN,150493.727874253
71,delay,1,gun,whip,,1,150498.227537241
71,delay,1,powder,forest,,1,150502.727227999
71,delay,1,nurse,blouse,,NaN,150507.226919964
71,delay,1,soap,nose,T,NaN,150511.726654792
71,delay,1,fly,suitcase,,1,150516.226303593
71,delay,1,rifle,screw,S,1,150520.72603993
71,delay,1,wine,sheep,,NaN,150525.225735518
71,delay,1,drug,poison,,NaN,150529.725380093
71,delay,1,spaghetti,tape,T,1,150534.225072058
71,delay,1,cookie,island,,1,150538.724829826
71,delay,1,church,whip,S,NaN,150543.224457498
71,delay,2,branch,magazine,S,1,150641.651106163
71,delay,2,deer,hair,S,NaN,150646.150801449
71,delay,2,boat,hardware,,1,150650.65049613
71,delay,2,child,square,,NaN,150655.150199264
71,delay,2,leather,seal,T,1,150659.649879457
71,delay,2,chair,brake,T,NaN,150664.149573234
71,delay,2,record,film,,1,150668.649244976
71,delay,2,uniform,stain,,1,150673.148941469
71,delay,2,bottle,bowl,,NaN,150677.64864913
71,delay,2,briefcase,tunnel,,NaN,150682.148342303
71,delay,2,ear,magazine,,NaN,150686.648020685
71,delay,2,cotton,hair,,1,150691.147729252
71,delay,2,corridor,hardware,T,NaN,150695.647429971
71,delay,2,essay,square,S,1,150700.147116201
71,delay,2,wood,seal,,NaN,150704.646809072
71,delay,2,anchor,brake,,1,150709.146501943
71,delay,2,beam,film,,NaN,150713.646192701
71,delay,2,clay,stain,S,NaN,150718.145896136
71,delay,2,janitor,bowl,,1,150722.645586291
71,delay,2,marble,tunnel,T,1,150727.145273426
71,delay,3,storm,policeman,T,NaN,150825.171912009
71,delay,3,cannon,stomach,,1,150829.671614237
71,delay,3,band,scar,,NaN,150834.171304392
71,delay,3,tiger,novel,S,1,150838.670996659
71,delay,3,scale,saddle,,1,150843.170686813
71,delay,3,jelly,beard,,NaN,150847.670380288
71,delay,3,poet,artist,T,1,150852.170074064
71,delay,3,husband,fuel,,1,150856.669770255
71,delay,3,morphine,circus,,NaN,150861.169454071
71,delay,3,rope,mirror,S,NaN,150865.669167769
71,delay,3,throne,policeman,,1,150870.168847661
71,delay,3,lamp,stomach,S,NaN,150874.668558642
71,delay,3,wallet,scar,T,1,150879.168236723
71,delay,3,gorilla,novel,,NaN,150883.66792567
71,delay,3,menu,saddle,,NaN,150888.167609787
71,delay,3,crown,beard,,1,150892.66728998
71,delay,3,tea,artist,,NaN,150897.167000358
71,delay,3,cafe,fuel,T,NaN,150901.666702285
71,delay,3,wedding,circus,S,1,150906.166392137
71,delay,3,weed,mirror,,1,150910.666053314
71,delay,4,brass,snow,,1,151000.176650702
71,delay,4,cellar,liquor,,NaN,151004.676343573
71,delay,4,bank,coach,,1,151009.176037953
71,delay,4,bullet,wolf,T,1,151013.675731729
71,delay,4,brat,cape,,1,151018.175422789
71,delay,4,metal,basement,,NaN,151022.675116868
71,delay,4,lawyer,nest,S,1,151027.174787704
71,delay,4,bow,page,T,NaN,151031.674498685
71,delay,4,music,movie,,NaN,151036.17420031
71,delay,4,train,seat,S,NaN,151040.673884729
71,delay,4,alley,snow,,NaN,151045.1735776
71,delay,4,journal,liquor,T,1,151049.673286469
71,delay,4,axe,coach,S,NaN,151054.172972397
71,delay,4,hose,wolf,,NaN,151058.672659231
71,delay,4,breakfast,cape,T,NaN,151063.172351196
71,delay,4,portrait,basement,S,1,151067.672046482
71,delay,4,card,nest,,NaN,151072.17174539
71,delay,4,blanket,page,,1,151076.671405359
71,delay,4,bedroom,movie,,1,151081.171135961
71,delay,4,sword,seat,,1,151085.670827927
71,delay,5,mansion,tree,,1,151178.031195262
71,delay,5,hockey,king,,NaN,151182.530891755
71,delay,5,chain,magician,S,1,151187.030586437
71,delay,5,envelope,horn,T,1,151191.530286854
71,delay,5,drill,dial,,NaN,151196.029975801
71,delay,5,lobster,thunder,,NaN,151200.529669577
71,delay,5,mattress,pond,,1,151205.029367882
71,delay,5,bush,newspaper,T,NaN,151209.529064978
71,delay,5,salmon,toilet,,1,151214.028743361
71,delay,5,arrow,hurricane,S,NaN,151218.528436231
71,delay,5,factory,tree,T,NaN,151223.028135441
71,delay,5,body,king,,1,151227.527821671
71,delay,5,glass,magician,,NaN,151232.027520277
71,delay,5,hood,horn,,NaN,151236.527207715
71,delay,5,bourbon,dial,T,1,151241.026902397
71,delay,5,cream,thunder,S,1,151245.526589231
71,delay,5,shoulder,pond,S,NaN,151250.026298703
71,delay,5,colonel,newspaper,,1,151254.526007572
71,delay,5,willow,toilet,,NaN,151259.025687162
71,delay,5,elbow,hurricane,,1,151263.525385768
71,delay,6,gentleman,window,S,NaN,151705.011862881
71,delay,6,spot,cigar,,1,151709.511553035
71,delay,6,tooth,pepper,,1,151714.011248622
71,delay,6,ring,station,S,1,151718.510936362
71,delay,6,owl,trophy,T,1,151723.010633459
71,delay,6,vault,furniture,,NaN,151727.510335083
71,delay,6,cave,guard,,NaN,151732.010014673
71,delay,6,park,quarter,,1,151736.509732597
71,delay,6,ambulance,cottage,T,NaN,151741.009399811
71,delay,6,camp,sign,,NaN,151745.50908091
71,delay,6,steel,window,,1,151750.008785251
71,delay,6,cage,cigar,T,NaN,151754.508484159
71,delay,6,tobacco,pepper,,NaN,151759.008170691
71,delay,6,sack,station,,NaN,151763.507865976
71,delay,6,rabbit,trophy,,NaN,151768.007555225
71,delay,6,potato,furniture,S,1,151772.5072487
71,delay,6,mate,guard,,1,151777.006971755
71,delay,6,automobile,quarter,S,NaN,151781.50666191
71,delay,6,carriage,cottage,,1,151786.006334557
71,delay,6,pork,sign,T,1,151790.506041614
71,delay,7,diamond,cabinet,,NaN,151893.898966145
71,delay,7,ditch,machine,,NaN,151898.398648451
71,delay,7,cheek,rain,T,NaN,151902.898378147
71,delay,7,mechanic,lion,T,1,151907.398055926
71,delay,7,mountain,hat,,1,151911.897739439
71,delay,7,milk,bolt,,1,151916.397422047
71,delay,7,sponge,root,,NaN,151920.897124879
71,delay,7,elephant,hostage,S,NaN,151925.396808996
71,delay,7,squirrel,butter,S,1,151929.896511225
71,delay,7,apartment,wing,,1,151934.39619836
71,delay,7,shovel,cabinet,,1,151938.895899079
71,delay,7,lemon,machine,T,1,151943.395585611
71,delay,7,turtle,rain,,1,151947.895275162
71,delay,7,picture,lion,,NaN,151952.394979201
71,delay,7,frame,hat,S,NaN,151956.894666941
71,delay,7,alcohol,bolt,,NaN,151961.394358906
71,delay,7,hotel,root,S,1,151965.894031553
71,delay,7,prison,hostage,,1,151970.393775738
71,delay,7,fruit,butter,,NaN,151974.89344597
71,delay,7,dentist,wing,T,NaN,151979.393131597
71,delay,8,necklace,date,,NaN,152072.68678234
71,delay,8,star,ceiling,T,1,152077.186475211
71,delay,8,court,key,S,NaN,152081.68616778
71,delay,8,shrimp,iron,,1,152086.18586216
71,delay,8,bee,prisoner,,1,152090.685566803
71,delay,8,building,babe,,NaN,152095.185249713
71,delay,8,tank,pants,T,NaN,152099.684936547
71,delay,8,corpse,mustard,,NaN,152104.184641794
71,delay,8,book,witch,S,1,152108.684308706
71,delay,8,golf,mouth,,1,152113.18401516
71,delay,8,rock,date,T,1,152117.683710144
71,delay,8,finger,ceiling,,NaN,152122.183402411
71,delay,8,lieutenant,key,,1,152126.6830983
71,delay,8,gate,iron,,NaN,152131.182792379
71,delay,8,turkey,prisoner,S,NaN,152135.682484948
71,delay,8,tail,babe,S,1,152140.182177517
71,delay,8,cent,pants,,1,152144.681870689
71,delay,8,thorn,mustard,,1,152149.181574125
71,delay,8,maiden,witch,,NaN,152153.681295671
71,delay,8,tomb,mouth,T,NaN,152158.180961074
71,delay,9,brain,bat,,NaN,152240.858659034
71,delay,9,jeep,instrument,T,1,152245.35835764
71,delay,9,lung,patch,T,NaN,152249.85805202
71,delay,9,suit,surf,,NaN,152254.357744287
71,delay,9,stove,hook,,1,152258.857434743
71,delay,9,ski,leaf,,1,152263.357129123
71,delay,9,bear,copper,S,NaN,152267.856800865
71,delay,9,lock,juice,,NaN,152272.356543239
71,delay,9,audience,ferry,S,1,152276.856207132
71,delay,9,pier,thumb,,1,152281.355895173
71,delay,9,belly,bat,,1,152285.85559227
71,delay,9,pearl,instrument,,NaN,152290.355292989
71,delay,9,drum,patch,,1,152294.854978918
71,delay,9,television,surf,S,1,152299.354679033
71,delay,9,siren,hook,,NaN,152303.854375224
71,delay,9,physician,leaf,S,NaN,152308.354064171
71,delay,9,moon,copper,,1,152312.853758551
71,delay,9,scratch,juice,T,1,152317.353452931
71,delay,9,brush,ferry,,NaN,152321.853172364
71,delay,9,wire,thumb,T,NaN,152326.352847728
71,delay,10,skull,president,,NaN,152408.263933625
71,delay,10,hall,net,,NaN,152412.763630722
71,delay,10,garbage,planet,,1,152417.263323593
71,delay,10,coffin,platform,S,NaN,152421.763015558
71,delay,10,clown,meat,T,1,152426.262683376
71,delay,10,corn,army,S,1,152430.762395565
71,delay,10,jury,shower,,1,152435.262098095
71,delay,10,palace,cocktail,T,NaN,152439.761791268
71,delay,10,smile,pound,,1,152444.261469046
71,delay,10,spring,candy,,NaN,152448.761240397
71,delay,10,gallery,president,,1,152453.26085358
71,delay,10,sting,net,T,1,152457.760547659
71,delay,10,laundry,planet,,NaN,152462.260242944
71,delay,10,toast,platform,,1,152466.759937928
71,delay,10,path,meat,,NaN,152471.25962597
71,delay,10,bench,army,,NaN,152475.759324274
71,delay,10,frog,shower,S,NaN,152480.259017145
71,delay,10,chest,cocktail,,1,152484.75870911
71,delay,10,shore,pound,T,NaN,152489.258421601
71,delay,10,worm,candy,S,1,152493.758121112
