sub_num,version,datetime,exp_onset,list,practice,target,study_order,study_onset
7,pilot1,2015-02-24-1508m20s,2771812.16728198,0,C,plug,1,2771907.04821278
7,pilot1,2015-02-24-1508m20s,2771812.16728198,0,C,rain,2,2771911.06487201
7,pilot1,2015-02-24-1508m20s,2771812.16728198,0,C,church,3,2771915.08125323
7,pilot1,2015-02-24-1508m20s,2771812.16728198,0,C,soldier,4,2771919.09769815
7,pilot1,2015-02-24-1508m20s,2771812.16728198,0,C,foot,5,2771923.11406126
7,pilot1,2015-02-24-1508m20s,2771812.16728198,0,C,boot,6,2771927.13048505
7,pilot1,2015-02-24-1508m20s,2771812.16728198,0,C,hand,7,2771931.14688468
7,pilot1,2015-02-24-1508m20s,2771812.16728198,0,C,banner,8,2771935.16328372
7,pilot1,2015-02-24-1508m20s,2771812.16728198,0,C,mole,9,2771939.17969573
7,pilot1,2015-02-24-1508m20s,2771812.16728198,0,C,test,10,2771943.1961008
7,pilot1,2015-02-24-1508m20s,2771812.16728198,0,C,hurricane,11,2771947.21250286
7,pilot1,2015-02-24-1508m20s,2771812.16728198,0,C,turtle,12,2771951.22890642
7,pilot1,2015-02-24-1508m20s,2771812.16728198,0,C,barn,13,2771955.24531179
7,pilot1,2015-02-24-1508m20s,2771812.16728198,0,C,nail,14,2771959.2617069
7,pilot1,2015-02-24-1508m20s,2771812.16728198,0,C,colonel,15,2771963.2781322
7,pilot1,2015-02-24-1508m20s,2771812.16728198,1,S,cottage,16,2772127.18409424
7,pilot1,2015-02-24-1508m20s,2771812.16728198,1,S,tail,17,2772131.20048664
7,pilot1,2015-02-24-1508m20s,2771812.16728198,1,S,toast,18,2772135.21688175
7,pilot1,2015-02-24-1508m20s,2771812.16728198,1,S,shark,19,2772139.2332998
7,pilot1,2015-02-24-1508m20s,2771812.16728198,1,S,tongue,20,2772143.24968827
7,pilot1,2015-02-24-1508m20s,2771812.16728198,1,S,beam,21,2772147.26610149
7,pilot1,2015-02-24-1508m20s,2771812.16728198,1,S,hospital,22,2772151.2825135
7,pilot1,2015-02-24-1508m20s,2771812.16728198,1,S,marble,23,2772155.29891133
7,pilot1,2015-02-24-1508m20s,2771812.16728198,1,S,ambassador,24,2772159.31532606
7,pilot1,2015-02-24-1508m20s,2771812.16728198,1,S,spring,25,2772163.33168646
7,pilot1,2015-02-24-1508m20s,2771812.16728198,1,S,chair,26,2772167.34814918
7,pilot1,2015-02-24-1508m20s,2771812.16728198,1,S,beef,27,2772171.36455818
7,pilot1,2015-02-24-1508m20s,2771812.16728198,1,S,ant,28,2772175.38094061
7,pilot1,2015-02-24-1508m20s,2771812.16728198,1,S,diamond,29,2772179.39734206
7,pilot1,2015-02-24-1508m20s,2771812.16728198,1,S,pile,30,2772183.41376584
7,pilot1,2015-02-24-1508m20s,2771812.16728198,2,T,bean,31,2772396.23323641
7,pilot1,2015-02-24-1508m20s,2771812.16728198,2,T,neck,32,2772400.24964661
7,pilot1,2015-02-24-1508m20s,2771812.16728198,2,T,medal,33,2772404.26606104
7,pilot1,2015-02-24-1508m20s,2771812.16728198,2,T,meat,34,2772408.28246491
7,pilot1,2015-02-24-1508m20s,2771812.16728198,2,T,poet,35,2772412.29887209
7,pilot1,2015-02-24-1508m20s,2771812.16728198,2,T,net,36,2772416.31531248
7,pilot1,2015-02-24-1508m20s,2771812.16728198,2,T,button,37,2772420.3316768
7,pilot1,2015-02-24-1508m20s,2771812.16728198,2,T,pigeon,38,2772424.34809817
7,pilot1,2015-02-24-1508m20s,2771812.16728198,2,T,wind,39,2772428.36452346
7,pilot1,2015-02-24-1508m20s,2771812.16728198,2,T,prisoner,40,2772432.38090137
7,pilot1,2015-02-24-1508m20s,2771812.16728198,2,T,camel,41,2772436.39730885
7,pilot1,2015-02-24-1508m20s,2771812.16728198,2,T,furniture,42,2772440.41370638
7,pilot1,2015-02-24-1508m20s,2771812.16728198,2,T,cage,43,2772444.4301187
7,pilot1,2015-02-24-1508m20s,2771812.16728198,2,T,ridge,44,2772448.44652105
7,pilot1,2015-02-24-1508m20s,2771812.16728198,2,T,truck,45,2772452.46292884
7,pilot1,2015-02-24-1508m20s,2771812.16728198,3,S,dove,46,2772696.16371264
7,pilot1,2015-02-24-1508m20s,2771812.16728198,3,S,dial,47,2772700.18015484
7,pilot1,2015-02-24-1508m20s,2771812.16728198,3,S,blouse,48,2772704.19656836
7,pilot1,2015-02-24-1508m20s,2771812.16728198,3,S,horse,49,2772708.21293299
7,pilot1,2015-02-24-1508m20s,2771812.16728198,3,S,chicken,50,2772712.22936794
7,pilot1,2015-02-24-1508m20s,2771812.16728198,3,S,spark,51,2772716.24579475
7,pilot1,2015-02-24-1508m20s,2771812.16728198,3,S,ranch,52,2772720.2621805
7,pilot1,2015-02-24-1508m20s,2771812.16728198,3,S,shoulder,53,2772724.27858346
7,pilot1,2015-02-24-1508m20s,2771812.16728198,3,S,mirror,54,2772728.29499185
7,pilot1,2015-02-24-1508m20s,2771812.16728198,3,S,steak,55,2772732.31140145
7,pilot1,2015-02-24-1508m20s,2771812.16728198,3,S,animal,56,2772736.32780048
7,pilot1,2015-02-24-1508m20s,2771812.16728198,3,S,cell,57,2772740.3441642
7,pilot1,2015-02-24-1508m20s,2771812.16728198,3,S,pumpkin,58,2772744.36060942
7,pilot1,2015-02-24-1508m20s,2771812.16728198,3,S,sting,59,2772748.37701177
7,pilot1,2015-02-24-1508m20s,2771812.16728198,3,S,jeep,60,2772752.39342046
7,pilot1,2015-02-24-1508m20s,2771812.16728198,4,T,poster,61,2772970.2792436
7,pilot1,2015-02-24-1508m20s,2771812.16728198,4,T,thorn,62,2772974.29567372
7,pilot1,2015-02-24-1508m20s,2771812.16728198,4,T,stain,63,2772978.31205193
7,pilot1,2015-02-24-1508m20s,2771812.16728198,4,T,drill,64,2772982.32845972
7,pilot1,2015-02-24-1508m20s,2771812.16728198,4,T,owl,65,2772986.34488018
7,pilot1,2015-02-24-1508m20s,2771812.16728198,4,T,ocean,66,2772990.36126503
7,pilot1,2015-02-24-1508m20s,2771812.16728198,4,T,dollar,67,2772994.37767885
7,pilot1,2015-02-24-1508m20s,2771812.16728198,4,T,bowl,68,2772998.39408694
7,pilot1,2015-02-24-1508m20s,2771812.16728198,4,T,cook,69,2773002.41048899
7,pilot1,2015-02-24-1508m20s,2771812.16728198,4,T,river,70,2773006.42688954
7,pilot1,2015-02-24-1508m20s,2771812.16728198,4,T,gown,71,2773010.44329672
7,pilot1,2015-02-24-1508m20s,2771812.16728198,4,T,ambulance,72,2773014.45970119
7,pilot1,2015-02-24-1508m20s,2771812.16728198,4,T,mechanic,73,2773018.47610385
7,pilot1,2015-02-24-1508m20s,2771812.16728198,4,T,apple,74,2773022.49251586
7,pilot1,2015-02-24-1508m20s,2771812.16728198,4,T,shepherd,75,2773026.50895776
7,pilot1,2015-02-24-1508m20s,2771812.16728198,5,S,ankle,76,2773272.07626461
7,pilot1,2015-02-24-1508m20s,2771812.16728198,5,S,lane,77,2773276.09267783
7,pilot1,2015-02-24-1508m20s,2771812.16728198,5,S,jail,78,2773280.10907475
7,pilot1,2015-02-24-1508m20s,2771812.16728198,5,S,priest,79,2773284.12548224
7,pilot1,2015-02-24-1508m20s,2771812.16728198,5,S,spot,80,2773288.1419184
7,pilot1,2015-02-24-1508m20s,2771812.16728198,5,S,grass,81,2773292.15828966
7,pilot1,2015-02-24-1508m20s,2771812.16728198,5,S,palace,82,2773296.1747047
7,pilot1,2015-02-24-1508m20s,2771812.16728198,5,S,tide,83,2773300.19110614
7,pilot1,2015-02-24-1508m20s,2771812.16728198,5,S,steam,84,2773304.20749311
7,pilot1,2015-02-24-1508m20s,2771812.16728198,5,S,seat,85,2773308.22391931
7,pilot1,2015-02-24-1508m20s,2771812.16728198,5,S,toe,86,2773312.24032377
7,pilot1,2015-02-24-1508m20s,2771812.16728198,5,S,corpse,87,2773316.25673156
7,pilot1,2015-02-24-1508m20s,2771812.16728198,5,S,pepper,88,2773320.27310464
7,pilot1,2015-02-24-1508m20s,2771812.16728198,5,S,bear,89,2773324.28953929
7,pilot1,2015-02-24-1508m20s,2771812.16728198,5,S,mate,90,2773328.3059353
7,pilot1,2015-02-24-1508m20s,2771812.16728198,6,T,iron,91,2773540.92542543
7,pilot1,2015-02-24-1508m20s,2771812.16728198,6,T,balloon,92,2773544.94190355
7,pilot1,2015-02-24-1508m20s,2771812.16728198,6,T,lawyer,93,2773548.95826787
7,pilot1,2015-02-24-1508m20s,2771812.16728198,6,T,sun,94,2773552.9746503
7,pilot1,2015-02-24-1508m20s,2771812.16728198,6,T,city,95,2773556.99105839
7,pilot1,2015-02-24-1508m20s,2771812.16728198,6,T,wood,96,2773561.00746769
7,pilot1,2015-02-24-1508m20s,2771812.16728198,6,T,collar,97,2773565.02386159
7,pilot1,2015-02-24-1508m20s,2771812.16728198,6,T,dentist,98,2773569.04026727
7,pilot1,2015-02-24-1508m20s,2771812.16728198,6,T,train,99,2773573.05667958
7,pilot1,2015-02-24-1508m20s,2771812.16728198,6,T,passage,100,2773577.07308646
7,pilot1,2015-02-24-1508m20s,2771812.16728198,6,T,alley,101,2773581.08949305
7,pilot1,2015-02-24-1508m20s,2771812.16728198,6,T,piano,102,2773585.10589148
7,pilot1,2015-02-24-1508m20s,2771812.16728198,6,T,stake,103,2773589.12229957
7,pilot1,2015-02-24-1508m20s,2771812.16728198,6,T,sheep,104,2773593.1387321
7,pilot1,2015-02-24-1508m20s,2771812.16728198,6,T,mule,105,2773597.15511393
7,pilot1,2015-02-24-1508m20s,2771812.16728198,7,S,nurse,106,2773840.35589065
7,pilot1,2015-02-24-1508m20s,2771812.16728198,7,S,guard,107,2773844.37234552
7,pilot1,2015-02-24-1508m20s,2771812.16728198,7,S,beard,108,2773848.38875603
7,pilot1,2015-02-24-1508m20s,2771812.16728198,7,S,flesh,109,2773852.40511763
7,pilot1,2015-02-24-1508m20s,2771812.16728198,7,S,slave,110,2773856.42156768
7,pilot1,2015-02-24-1508m20s,2771812.16728198,7,S,skin,111,2773860.43797094
7,pilot1,2015-02-24-1508m20s,2771812.16728198,7,S,peanut,112,2773864.45437239
7,pilot1,2015-02-24-1508m20s,2771812.16728198,7,S,queen,113,2773868.47077504
7,pilot1,2015-02-24-1508m20s,2771812.16728198,7,S,brake,114,2773872.48719068
7,pilot1,2015-02-24-1508m20s,2771812.16728198,7,S,stove,115,2773876.50362805
7,pilot1,2015-02-24-1508m20s,2771812.16728198,7,S,breast,116,2773880.51999992
7,pilot1,2015-02-24-1508m20s,2771812.16728198,7,S,pound,117,2773884.53638205
7,pilot1,2015-02-24-1508m20s,2771812.16728198,7,S,wreck,118,2773888.55281127
7,pilot1,2015-02-24-1508m20s,2771812.16728198,7,S,paper,119,2773892.56920306
7,pilot1,2015-02-24-1508m20s,2771812.16728198,7,S,telephone,120,2773896.58561326
7,pilot1,2015-02-24-1508m20s,2771812.16728198,8,T,toothbrush,121,2774109.57174853
7,pilot1,2015-02-24-1508m20s,2771812.16728198,8,T,artist,122,2774113.58816024
7,pilot1,2015-02-24-1508m20s,2771812.16728198,8,T,chart,123,2774117.60457014
7,pilot1,2015-02-24-1508m20s,2771812.16728198,8,T,ticket,124,2774121.62096887
7,pilot1,2015-02-24-1508m20s,2771812.16728198,8,T,spoon,125,2774125.63737274
7,pilot1,2015-02-24-1508m20s,2771812.16728198,8,T,coach,126,2774129.65378596
7,pilot1,2015-02-24-1508m20s,2771812.16728198,8,T,aunt,127,2774133.67019163
7,pilot1,2015-02-24-1508m20s,2771812.16728198,8,T,willow,128,2774137.68660214
7,pilot1,2015-02-24-1508m20s,2771812.16728198,8,T,hood,129,2774141.703022
7,pilot1,2015-02-24-1508m20s,2771812.16728198,8,T,trail,130,2774145.71939145
7,pilot1,2015-02-24-1508m20s,2771812.16728198,8,T,cherry,131,2774149.7358089
7,pilot1,2015-02-24-1508m20s,2771812.16728198,8,T,duck,132,2774153.75222152
7,pilot1,2015-02-24-1508m20s,2771812.16728198,8,T,thumb,133,2774157.76859248
7,pilot1,2015-02-24-1508m20s,2771812.16728198,8,T,gate,134,2774161.78502683
7,pilot1,2015-02-24-1508m20s,2771812.16728198,8,T,robin,135,2774165.80141077
