subject,group,list,cue,target,practice,test,onset
36,delay,1,gift,snow,,NaN,851713.079138556
36,delay,1,hall,brandy,S,1,851717.578804262
36,delay,1,bell,band,,1,851722.078524903
36,delay,1,prisoner,ambassador,T,NaN,851726.578208418
36,delay,1,cane,chicken,S,NaN,851731.077900384
36,delay,1,tide,cell,T,1,851735.577573032
36,delay,1,seat,honeymoon,,1,851740.077279487
36,delay,1,bee,hair,,NaN,851744.576959983
36,delay,1,vice,hook,,NaN,851749.076652855
36,delay,1,banner,squirrel,,1,851753.576359008
36,delay,1,pocket,snow,T,1,851758.076050371
36,delay,1,mansion,brandy,,NaN,851762.575751091
36,delay,1,metal,band,S,NaN,851767.075399893
36,delay,1,beef,ambassador,,1,851771.575131099
36,delay,1,toast,chicken,,1,851776.074840271
36,delay,1,wine,cell,,NaN,851780.574502052
36,delay,1,hostage,honeymoon,T,NaN,851785.074250766
36,delay,1,pumpkin,hair,S,1,851789.573901983
36,delay,1,horse,hook,,1,851794.073611758
36,delay,1,cup,squirrel,,NaN,851798.573284406
36,delay,2,palm,hammer,,1,851888.583815809
36,delay,2,babe,cigar,S,1,851893.083496003
36,delay,2,test,bourbon,,NaN,851897.583208193
36,delay,2,beast,emperor,,NaN,851902.082912837
36,delay,2,bedroom,city,,NaN,851906.582575222
36,delay,2,paint,court,S,NaN,851911.082315786
36,delay,2,barrel,audience,,1,851915.581973342
36,delay,2,coast,liquor,T,1,851920.081655045
36,delay,2,hardware,lieutenant,,1,851924.58136965
36,delay,2,feast,record,T,NaN,851929.081065238
36,delay,2,arrow,hammer,T,NaN,851933.580736679
36,delay,2,elephant,cigar,,NaN,851938.080430456
36,delay,2,train,bourbon,,1,851942.580135704
36,delay,2,banana,emperor,S,1,851947.079813483
36,delay,2,breast,city,T,1,851951.579507864
36,delay,2,straw,court,,1,851956.079200434
36,delay,2,forest,audience,,NaN,851960.578895117
36,delay,2,passenger,liquor,,NaN,851965.078587989
36,delay,2,gorilla,lieutenant,S,NaN,851969.57827905
36,delay,2,patch,record,,1,851974.077997579
36,delay,3,lock,fork,,NaN,852078.404203928
36,delay,3,skull,bloom,,NaN,852082.903886236
36,delay,3,brick,fort,,1,852087.403587861
36,delay,3,furniture,spike,S,NaN,852091.903283449
36,delay,3,chart,hurricane,,NaN,852096.402988093
36,delay,3,bread,spray,,1,852100.902659232
36,delay,3,milk,sign,,1,852105.402339124
36,delay,3,television,library,T,1,852109.902029883
36,delay,3,apple,rocket,T,NaN,852114.401723963
36,delay,3,scale,string,S,1,852118.901414118
36,delay,3,ocean,fork,,1,852123.40111031
36,delay,3,leaf,bloom,T,1,852127.900797748
36,delay,3,orange,fort,S,NaN,852132.400486998
36,delay,3,tape,spike,,1,852136.900200999
36,delay,3,wheat,hurricane,S,1,852141.399870025
36,delay,3,maiden,spray,T,NaN,852145.899565915
36,delay,3,shoulder,sign,,NaN,852150.399279313
36,delay,3,battle,library,,NaN,852154.8989583
36,delay,3,cheese,rocket,,1,852159.398648153
36,delay,3,priest,string,,NaN,852163.898362758
36,delay,4,bite,page,S,NaN,852240.759743057
36,delay,4,pipe,slave,T,NaN,852245.259466717
36,delay,4,hood,detective,,1,852249.759178605
36,delay,4,drill,monkey,,NaN,852254.258850649
36,delay,4,dust,storm,,NaN,852258.758547445
36,delay,4,trophy,net,S,1,852263.258255711
36,delay,4,root,soup,T,1,852267.757909947
36,delay,4,camp,shop,,NaN,852272.25758018
36,delay,4,cigarette,morphine,,1,852276.757318329
36,delay,4,passage,hospital,,1,852281.257013615
36,delay,4,garlic,page,,1,852285.756667247
36,delay,4,policeman,slave,,1,852290.256363439
36,delay,4,tunnel,detective,,NaN,852294.756053293
36,delay,4,spice,monkey,T,1,852299.255780575
36,delay,4,artist,storm,,1,852303.755441451
36,delay,4,steel,net,,NaN,852308.25512889
36,delay,4,thread,soup,,NaN,852312.754819045
36,delay,4,wolf,shop,S,1,852317.254511917
36,delay,4,wire,morphine,T,NaN,852321.754209316
36,delay,4,poison,hospital,S,NaN,852326.253931769
36,delay,5,vest,giant,S,NaN,852411.798043677
36,delay,5,leather,ship,,1,852416.297736246
36,delay,5,palace,jury,,1,852420.797459907
36,delay,5,whistle,jeep,,NaN,852425.297120179
36,delay,5,army,spaghetti,,NaN,852429.796840821
36,delay,5,crown,queen,,1,852434.296505017
36,delay,5,siren,portrait,,NaN,852438.796219018
36,delay,5,worm,cent,S,1,852443.295889855
36,delay,5,knee,floor,T,NaN,852447.795602951
36,delay,5,partner,platform,T,1,852452.295284956
36,delay,5,minister,giant,,1,852456.794976017
36,delay,5,rice,ship,T,NaN,852461.294678246
36,delay,5,bat,jury,S,NaN,852465.794379569
36,delay,5,garbage,jeep,,1,852470.294072441
36,delay,5,lemon,spaghetti,T,1,852474.79375505
36,delay,5,choir,queen,,NaN,852479.293451242
36,delay,5,shark,portrait,S,1,852483.793118155
36,delay,5,piano,cent,,NaN,852488.292811631
36,delay,5,novel,floor,,1,852492.792501183
36,delay,5,parade,platform,,NaN,852497.29226046
36,delay,6,wood,scissors,,1,852893.315141585
36,delay,6,cellar,dress,,1,852897.814808197
36,delay,6,hat,cherry,,NaN,852902.314497144
36,delay,6,gold,dummy,T,NaN,852906.814191224
36,delay,6,carpet,avenue,,1,852911.313880775
36,delay,6,highway,tomb,T,1,852915.813574552
36,delay,6,stain,brain,S,1,852920.313263802
36,delay,6,needle,drug,,NaN,852924.812938563
36,delay,6,lane,cage,,NaN,852929.312649848
36,delay,6,ditch,shovel,S,NaN,852933.812285067
36,delay,6,mole,scissors,S,NaN,852938.312031969
36,delay,6,tail,dress,T,NaN,852942.811707636
36,delay,6,fuel,cherry,T,1,852947.311417109
36,delay,6,smile,dummy,,1,852951.811087946
36,delay,6,dirt,avenue,,NaN,852956.310799532
36,delay,6,beam,tomb,,NaN,852960.810495423
36,delay,6,shirt,brain,,NaN,852965.310202783
36,delay,6,ankle,drug,S,1,852969.809875129
36,delay,6,cream,cage,,1,852974.309565285
36,delay,6,owl,shovel,,1,852978.809264797
36,delay,7,magician,ant,T,NaN,853057.287208768
36,delay,7,soldier,branch,,NaN,853061.786932126
36,delay,7,peanut,wind,,NaN,853066.286583343
36,delay,7,button,nail,T,1,853070.786286176
36,delay,7,seal,restaurant,,NaN,853075.286009232
36,delay,7,newspaper,quarter,,1,853079.78569154
36,delay,7,purse,planet,S,NaN,853084.285361773
36,delay,7,suit,chest,,1,853088.785031101
36,delay,7,husband,suitcase,,1,853093.28474812
36,delay,7,ground,kiss,S,1,853097.784435559
36,delay,7,soap,ant,,1,853102.284118168
36,delay,7,building,branch,T,1,853106.783820095
36,delay,7,star,wind,S,1,853111.283519608
36,delay,7,butterfly,nail,,NaN,853115.783194972
36,delay,7,road,restaurant,,1,853120.282877581
36,delay,7,wedding,quarter,T,NaN,853124.782570755
36,delay,7,corner,planet,,1,853129.282222576
36,delay,7,trail,chest,,NaN,853133.781971289
36,delay,7,sun,suitcase,S,NaN,853138.281658124
36,delay,7,sheep,kiss,,NaN,853142.781352505
36,delay,8,brat,glass,S,1,853222.825887751
36,delay,8,pencil,anchor,,1,853227.325558588
36,delay,8,flame,spring,T,NaN,853231.82524814
36,delay,8,lightning,janitor,T,1,853236.324940408
36,delay,8,gate,envelope,,NaN,853240.824631469
36,delay,8,castle,hockey,,1,853245.324321624
36,delay,8,river,salt,,1,853249.82400544
36,delay,8,coach,instrument,S,NaN,853254.323706462
36,delay,8,circus,cord,,NaN,853258.823389373
36,delay,8,bridge,lung,,NaN,853263.323089187
