sub_num,group,version,datetime,exp_onset,list,repeating,practice,cue,target,study_order,study_onset,prac_order,prac_onset,prac_FP,prac_LP,prac_resp,prac_score,final_order,final_onset,final_FP,final_LP,final_resp,final_score
56,delay,pilot4,2015-03-05-1402m50s,3808291.41835484,1,N,C,plane,cape,1,3808478.76618327,NaN,NaN,NaN,NaN,,NaN,6,3808672.81835115,3808674.83691372,3808676.03680789,cape,1
56,delay,pilot4,2015-03-05-1402m50s,3808291.41835484,1,N,C,eye,goat,2,3808482.78251792,NaN,NaN,NaN,NaN,,NaN,7,3808682.83435679,3808685.50831945,3808686.46823413,goat,1
56,delay,pilot4,2015-03-05-1402m50s,3808291.41835484,1,N,C,grass,dial,3,3808486.79887732,NaN,NaN,NaN,NaN,,NaN,11,3808710.04900575,3808713.88264475,3808714.62655005,dial,1
56,delay,pilot4,2015-03-05-1402m50s,3808291.41835484,1,N,C,chain,salt,4,3808490.8152666,NaN,NaN,NaN,NaN,,NaN,1,3808622.63876783,3808629.72758936,3808630.56744909,salt,1
56,delay,pilot4,2015-03-05-1402m50s,3808291.41835484,1,N,C,piano,jeep,5,3808494.83162781,NaN,NaN,NaN,NaN,,NaN,10,3808706.11596555,3808708.2269742,3808708.83489106,jeep,1
56,delay,pilot4,2015-03-05-1402m50s,3808291.41835484,1,N,C,needle,cereal,6,3808498.84799777,NaN,NaN,NaN,NaN,,NaN,25,3808767.94473157,3808771.96722506,3808772.9671665,cereal,1
56,delay,pilot4,2015-03-05-1402m50s,3808291.41835484,1,N,C,wine,bishop,7,3808502.86434479,NaN,NaN,NaN,NaN,,NaN,12,3808715.51526732,3808719.72228806,3808721.08219814,bishop,1
56,delay,pilot4,2015-03-05-1402m50s,3808291.41835484,1,N,C,pearl,jail,8,3808506.88070872,NaN,NaN,NaN,NaN,,NaN,2,3808632.68807784,3808635.2792106,3808635.81513288,jail,1
56,delay,pilot4,2015-03-05-1402m50s,3808291.41835484,1,N,C,drill,rifle,9,3808510.89709136,NaN,NaN,NaN,NaN,,NaN,13,3808722.44809171,3808725.20998304,3808725.9458816,rifle,1
56,delay,pilot4,2015-03-05-1402m50s,3808291.41835484,1,N,C,toothbrush,stomach,10,3808514.91346434,NaN,NaN,NaN,NaN,,NaN,15,3808732.33068424,3808733.76146513,3808735.04134523,stomach,1
56,delay,pilot4,2015-03-05-1402m50s,3808291.41835484,1,N,C,table,basket,11,3808518.92986358,NaN,NaN,NaN,NaN,,NaN,5,3808662.78582554,3808664.86950151,3808666.52538426,basket,1
