subject,group,list,cue,target,practice,test,onset
42,immediate,1,bear,rock,S,1,1885441.29428629
42,immediate,1,turkey,morphine,,1,1885445.79391472
42,immediate,1,shower,metal,,1,1885450.29354647
42,immediate,1,cook,marble,,NaN,1885454.7931906
42,immediate,1,pumpkin,cup,S,NaN,1885459.29281601
42,immediate,1,skin,ambassador,,NaN,1885463.79246104
42,immediate,1,knight,kiss,,1,1885468.29208615
42,immediate,1,beam,ferry,,NaN,1885472.79173119
42,immediate,1,sand,bowl,T,NaN,1885477.29135901
42,immediate,1,rifle,throne,T,1,1885481.79100616
42,immediate,1,drill,rock,,NaN,1885486.29065662
42,immediate,1,mansion,morphine,S,NaN,1885490.79027509
42,immediate,1,breakfast,metal,,NaN,1885495.28991379
42,immediate,1,park,marble,,1,1885499.78954795
42,immediate,1,seal,cup,,1,1885504.28918453
42,immediate,1,pony,ambassador,T,1,1885508.78882413
42,immediate,1,frame,kiss,T,NaN,1885513.28844985
42,immediate,1,library,ferry,S,1,1885517.78809307
42,immediate,1,hose,bowl,,1,1885522.28773176
42,immediate,1,wire,throne,,NaN,1885526.78736653
42,immediate,2,detective,prince,,NaN,1885696.47372515
42,immediate,2,hook,tent,T,1,1885700.97336596
42,immediate,2,island,gun,,NaN,1885705.47300405
42,immediate,2,fountain,whistle,T,NaN,1885709.97264817
42,immediate,2,lung,castle,,NaN,1885714.47228657
42,immediate,2,drum,rain,S,1,1885718.9719476
42,immediate,2,pound,boot,,1,1885723.47156063
42,immediate,2,market,army,,1,1885727.97115073
42,immediate,2,briefcase,restaurant,S,NaN,1885732.47083681
42,immediate,2,bomb,chart,,1,1885736.97047883
42,immediate,2,bone,prince,T,1,1885741.47010846
42,immediate,2,peanut,tent,,NaN,1885745.96976436
42,immediate,2,jury,gun,,1,1885750.46940547
42,immediate,2,snake,whistle,,1,1885754.96904417
42,immediate,2,cherry,castle,S,1,1885759.46868497
42,immediate,2,racket,rain,,NaN,1885763.96832759
42,immediate,2,mechanic,boot,T,NaN,1885768.46798047
42,immediate,2,bench,army,,NaN,1885772.96760528
42,immediate,2,apartment,restaurant,,1,1885777.4672482
42,immediate,2,sack,chart,S,NaN,1885781.96690953
42,immediate,3,president,shoe,T,1,1885951.37000306
42,immediate,3,jelly,butterfly,,1,1885955.86964417
42,immediate,3,bubble,screw,,1,1885960.3692886
42,immediate,3,spot,magician,S,NaN,1885964.8689282
42,immediate,3,juice,witch,T,NaN,1885969.3685687
42,immediate,3,salmon,passenger,S,1,1885973.86820136
42,immediate,3,pork,date,,NaN,1885978.36785333
42,immediate,3,queen,lunch,,NaN,1885982.86748508
42,immediate,3,cookie,card,,NaN,1885987.36712982
42,immediate,3,wine,tomato,,1,1885991.86676428
42,immediate,3,vault,shoe,,NaN,1885996.3664229
42,immediate,3,morgue,butterfly,T,NaN,1886000.86604378
42,immediate,3,ticket,screw,S,NaN,1886005.36569847
42,immediate,3,leaf,magician,,1,1886009.86533143
42,immediate,3,hammer,witch,,1,1886014.36497647
42,immediate,3,shark,passenger,,NaN,1886018.8646212
42,immediate,3,cellar,date,T,1,1886023.36425717
42,immediate,3,priest,lunch,S,1,1886027.86389617
42,immediate,3,magazine,card,,1,1886032.36354422
42,immediate,3,babe,tomato,,NaN,1886036.86317808
42,immediate,4,belly,tree,S,NaN,1886494.87661765
42,immediate,4,ridge,jail,,1,1886499.37624971
42,immediate,4,uniform,hotel,,NaN,1886503.87591345
42,immediate,4,ambulance,alley,,NaN,1886508.37555094
42,immediate,4,blanket,axe,T,NaN,1886512.87519295
42,immediate,4,path,wall,S,1,1886517.3748075
42,immediate,4,glove,cell,,1,1886521.87441752
42,immediate,4,dust,crowd,,1,1886526.37408821
42,immediate,4,trail,mole,,NaN,1886530.87375588
42,immediate,4,menu,mayor,T,1,1886535.37337344
42,immediate,4,bee,tree,,1,1886539.87300851
42,immediate,4,audience,jail,S,NaN,1886544.37264328
42,immediate,4,anchor,hotel,S,1,1886548.8723013
42,immediate,4,arrow,alley,,1,1886553.37192852
42,immediate,4,elbow,axe,,1,1886557.87158321
42,immediate,4,stomach,wall,,NaN,1886562.37123277
42,immediate,4,shop,cell,T,NaN,1886566.87086482
42,immediate,4,bed,crowd,,NaN,1886571.37050412
42,immediate,4,beach,mole,T,1,1886575.87014493
42,immediate,4,nose,mayor,,NaN,1886580.36978694
42,immediate,5,medicine,college,,NaN,1886692.19417726
42,immediate,5,liquor,deck,,1,1886696.69381173
42,immediate,5,porch,spoon,T,NaN,1886701.19344529
42,immediate,5,beard,passage,,1,1886705.69309606
42,immediate,5,steak,court,S,1,1886710.1927254
42,immediate,5,king,ribbon,,1,1886714.69237073
42,immediate,5,clock,chest,,NaN,1886719.19200942
42,immediate,5,peach,balloon,,NaN,1886723.69164751
42,immediate,5,butter,goat,S,NaN,1886728.19129164
42,immediate,5,chain,dollar,T,1,1886732.69093275
42,immediate,5,coffee,college,S,1,1886737.19059469
42,immediate,5,colonel,deck,S,NaN,1886741.69021527
42,immediate,5,milk,spoon,,1,1886746.18985185
42,immediate,5,toast,passage,,NaN,1886750.68948994
42,immediate,5,mustard,court,,NaN,1886755.18912048
42,immediate,5,guard,ribbon,T,NaN,1886759.68876642
42,immediate,5,bloom,chest,,1,1886764.18841236
42,immediate,5,dough,balloon,T,1,1886768.68804864
42,immediate,5,pier,goat,,1,1886773.18769367
42,immediate,5,bread,dollar,,NaN,1886777.68734353
42,immediate,6,tape,brain,,NaN,1886896.06122196
42,immediate,6,meal,mail,,1,1886900.56086367
42,immediate,6,patch,sweat,,NaN,1886905.06051595
42,immediate,6,duck,channel,S,NaN,1886909.56014136
42,immediate,6,artist,badge,,1,1886914.05978458
42,immediate,6,smoke,camel,,1,1886918.55945467
42,immediate,6,cabinet,bucket,T,1,1886923.05907314
42,immediate,6,purse,cereal,,NaN,1886927.55870881
42,immediate,6,pen,roof,S,1,1886932.05834569
42,immediate,6,lion,sock,T,NaN,1886936.55798529
42,immediate,6,spaghetti,brain,,1,1886941.05762851
42,immediate,6,straw,mail,,NaN,1886945.5572663
42,immediate,6,umbrella,sweat,T,1,1886950.05691345
42,immediate,6,candy,channel,,1,1886954.55655244
42,immediate,6,garlic,badge,T,NaN,1886959.05619114
42,immediate,6,brandy,camel,S,NaN,1886963.55583345
42,immediate,6,bush,bucket,,NaN,1886968.05549297
42,immediate,6,machine,cereal,S,1,1886972.55511356
42,immediate,6,armor,roof,,NaN,1886977.05475648
42,immediate,6,floor,sock,,1,1886981.55441811
42,immediate,7,basket,paint,T,1,1887434.25153412
42,immediate,7,sponge,lobster,,NaN,1887438.75124133
42,immediate,7,ceiling,powder,,NaN,1887443.2508601
42,immediate,7,pile,scissors,,1,1887447.75050453
42,immediate,7,chin,cake,,1,1887452.25013628
42,immediate,7,tide,suit,,NaN,1887456.74978554
42,immediate,7,turtle,package,S,NaN,1887461.24942635
42,immediate,7,church,bullet,,1,1887465.74902097
42,immediate,7,policeman,saddle,T,NaN,1887470.24868985
42,immediate,7,thunder,jacket,S,1,1887474.74830258
42,immediate,7,monk,paint,,NaN,1887479.24793977
42,immediate,7,football,lobster,S,1,1887483.74763068
42,immediate,7,highway,powder,,1,1887488.24728598
42,immediate,7,soldier,scissors,,NaN,1887492.74690988
42,immediate,7,alcohol,cake,S,NaN,1887497.24654978
42,immediate,7,ball,suit,T,1,1887501.74619904
42,immediate,7,dice,package,,1,1887506.24582838
42,immediate,7,forehead,bullet,T,NaN,1887510.74547341
42,immediate,7,test,saddle,,1,1887515.24509369
42,immediate,7,soup,jacket,,NaN,1887519.74474929
42,immediate,8,bolt,corner,,NaN,1887651.75086282
42,immediate,8,light,mistress,,1,1887656.25050574
42,immediate,8,blouse,messenger,,1,1887660.75014836
42,immediate,8,pocket,rice,S,NaN,1887665.24979429
42,immediate,8,skull,willow,,1,1887669.74942544
42,immediate,8,leather,honeymoon,,NaN,1887674.24906776
42,immediate,8,scout,furniture,T,NaN,1887678.74870917
42,immediate,8,diamond,eye,T,1,1887683.24835329
42,immediate,8,corn,cross,,NaN,1887687.74798867
42,immediate,8,tongue,prisoner,S,1,1887692.2476331
42,immediate,8,button,corner,T,1,1887696.74726485
42,immediate,8,jeep,mistress,T,NaN,1887701.2469135
42,immediate,8,hurricane,messenger,,NaN,1887705.7465534
42,immediate,8,pudding,rice,,1,1887710.24619421
42,immediate,8,vodka,willow,S,NaN,1887714.74582807
42,immediate,8,blade,honeymoon,,1,1887719.24546888
42,immediate,8,tomb,furniture,,1,1887723.74511965
42,immediate,8,table,eye,,NaN,1887728.2447674
42,immediate,8,officer,cross,S,1,1887732.74440005
42,immediate,8,bat,prisoner,,NaN,1887737.24403875
42,immediate,9,rocket,body,S,1,1887868.96686154
42,immediate,9,doll,fuel,S,NaN,1887873.46649751
42,immediate,9,shirt,newspaper,T,1,1887877.96614345
42,immediate,9,clay,instrument,,1,1887882.4657918
42,immediate,9,lock,glass,,1,1887886.96542386
42,immediate,9,cart,pepper,,NaN,1887891.46506738
42,immediate,9,smile,aspirin,,NaN,1887895.96476554
42,immediate,9,squirrel,drain,,1,1887900.4643493
42,immediate,9,closet,building,,NaN,1887904.9639895
42,immediate,9,ski,wallet,T,NaN,1887909.46362095
42,immediate,9,trash,body,,NaN,1887913.96327172
42,immediate,9,desk,fuel,,1,1887918.46291011
42,immediate,9,wheat,newspaper,,NaN,1887922.96255423
42,immediate,9,wing,instrument,T,NaN,1887927.46219353
42,immediate,9,shrimp,glass,S,NaN,1887931.96182528
42,immediate,9,brick,pepper,,1,1887936.46147635
42,immediate,9,wheel,aspirin,T,1,1887940.96111867
42,immediate,9,organ,drain,,NaN,1887945.46074921
42,immediate,9,ground,building,S,1,1887949.96039696
42,immediate,9,piano,wallet,,1,1887954.46005075
42,immediate,10,cotton,carriage,T,1,1888088.36604227
