sub_num,group,version,datetime,exp_onset,list,repeating,practice,cue,target,study_order,study_onset,prac_order,prac_onset,prac_FP,prac_LP,prac_resp,prac_score,final_order,final_onset,final_FP,final_LP,final_resp,final_score
81,immediate,pilot4,2015-03-12-1020m40s,4133290.09758495,1,N,C,tongue,journal,1,4133451.19472167,NaN,NaN,NaN,NaN,,NaN,15,4133654.44815193,4133658.71113926,4133659.71908689,journal,1
81,immediate,pilot4,2015-03-12-1020m40s,4133290.09758495,1,N,C,arm,floor,2,4133455.21113187,NaN,NaN,NaN,NaN,,NaN,12,4133645.54872879,4133647.01577029,4133647.78368603,floor,1
81,immediate,pilot4,2015-03-12-1020m40s,4133290.09758495,1,N,C,cigar,sun,3,4133459.22754117,NaN,NaN,NaN,NaN,,NaN,25,4133694.64553498,4133696.51715682,4133696.80514341,sun,1
81,immediate,pilot4,2015-03-12-1020m40s,4133290.09758495,1,N,C,net,portrait,4,4133463.2439408,NaN,NaN,NaN,NaN,,NaN,1,4133594.98535862,4133596.56242599,4133598.15433939,portrait,1
81,immediate,pilot4,2015-03-12-1020m40s,4133290.09758495,1,N,C,cigarette,chin,5,4133467.26032324,NaN,NaN,NaN,NaN,,NaN,20,4133675.26345701,4133676.92615892,4133677.46211385,chin,1
81,immediate,pilot4,2015-03-12-1020m40s,4133290.09758495,1,N,C,suitcase,hostage,6,4133471.27672559,NaN,NaN,NaN,NaN,,NaN,2,4133600.85164079,NaN,4133610.85229912,,0
81,immediate,pilot4,2015-03-12-1020m40s,4133290.09758495,1,N,C,fence,chapel,7,4133475.29311617,NaN,NaN,NaN,NaN,,NaN,19,4133671.39704625,4133673.08640666,4133674.14228937,church,0
81,immediate,pilot4,2015-03-12-1020m40s,4133290.09758495,1,N,C,cloud,missile,8,4133479.30953664,NaN,NaN,NaN,NaN,,NaN,9,4133634.04947752,4133635.75235433,4133636.98429491,missile,1
81,immediate,pilot4,2015-03-12-1020m40s,4133290.09758495,1,N,C,chair,college,9,4133483.32594563,NaN,NaN,NaN,NaN,,NaN,23,4133687.37935199,4133688.90955704,4133689.86149277,college,1
81,immediate,pilot4,2015-03-12-1020m40s,4133290.09758495,1,N,C,bat,circle,10,4133487.34234135,NaN,NaN,NaN,NaN,,NaN,6,4133625.23335805,4133626.82480511,4133628.23275587,circle,1
81,immediate,pilot4,2015-03-12-1020m40s,4133290.09758495,1,N,C,bow,chocolate,11,4133491.3587766,NaN,NaN,NaN,NaN,,NaN,10,4133637.28258413,4133638.61619577,4133640.96808514,chocolate,1
81,immediate,pilot4,2015-03-12-1020m40s,4133290.09758495,1,N,C,barrel,president,12,4133495.37520492,NaN,NaN,NaN,NaN,,NaN,4,4133616.03392154,4133617.67328858,4133619.90517151,president,1
81,immediate,pilot4,2015-03-12-1020m40s,4133290.09758495,1,N,C,spider,priest,13,4133499.39155626,NaN,NaN,NaN,NaN,,NaN,14,4133651.34832425,NaN,4133654.43489784,,0
