subject,group,list,cue,target,practice,test,onset,response,firstPress,lastPress,round
54,delay,1,highway,train,T,1,20650.8257605279,train,20655.9411967477,20656.8051250117,1
54,delay,1,spark,sponge,T,NaN,20657.3916965923,sponge,20659.4529949178,20660.5329205667,1
54,delay,1,seed,cellar,T,1,20660.9748114131,coal,20663.2928140024,20664.2047348434,1
54,delay,1,surf,radio,T,NaN,20664.7579199554,,NaN,NaN,1
54,delay,2,shovel,path,T,NaN,20811.1491073307,path,20813.6933363196,20814.1972435872,1
54,delay,2,reed,basement,T,1,20814.5985745544,basment,20816.9811390464,20818.0050610804,1
54,delay,2,aunt,dove,T,NaN,20818.4816547532,dove,20820.7729658559,20821.5248896068,1
54,delay,2,nurse,mouth,T,1,20821.6981305666,mouth,20822.8528290223,20823.5167937496,1
54,delay,3,rope,bell,T,1,21005.1702768155,animal,21010.1075489393,21011.61944521,1
54,delay,3,cherry,rain,T,NaN,21012.0028889843,rain,21016.2671768698,21016.7391881927,1
54,delay,3,hound,bed,T,1,21017.1692402705,dog,21021.8431128467,21022.1708992254,1
54,delay,3,soap,fuel,T,NaN,21022.502263405,purse,21024.9467736858,21025.9387336704,1
54,delay,4,morgue,butterfly,T,1,21179.0927740981,butterfly,21180.9550431054,21183.0589197656,1
54,delay,4,beard,cloth,T,NaN,21183.7755010747,cloth,21185.0028092965,21185.7227305505,1
54,delay,4,river,mountain,T,NaN,21186.2419798311,mountain,21189.2985974043,21190.89045464,1
54,delay,4,frog,fountain,T,1,21191.5083583137,fountain,21192.6664036567,21194.9862752869,1
54,delay,5,factory,barn,T,1,21371.5973635414,barn,21373.8974182664,21374.5532638943,1
54,delay,5,library,bucket,T,NaN,21375.3301773144,,NaN,NaN,1
54,delay,5,ridge,shoulder,T,NaN,21383.3629944982,shoulder,21384.9688224529,21386.6647208558,1
54,delay,5,hose,book,T,1,21388.5960130748,suitcase,21392.8004303745,21394.8002755266,1
54,delay,6,saddle,bracelet,T,NaN,21843.067843591,ferry,21847.8977825966,21848.6496803886,1
54,delay,6,glove,mayor,T,1,21849.0338437679,mayor,21850.625559437,21851.3935758961,1
54,delay,6,shell,lunch,T,1,21851.616997527,lunch,21853.4654874886,21854.2174396131,1
54,delay,6,skull,automobile,T,NaN,21854.5168157845,,NaN,NaN,1
54,delay,7,essay,physician,T,NaN,22041.2887604896,racket,22045.2079658212,22046.2798677545,1
54,delay,7,stick,spot,T,1,22046.7880989904,table,22048.1598337906,22049.3596886622,1
54,delay,7,ring,brass,T,NaN,22049.5712419433,candy,22050.9676398136,22051.6635581384,1
54,delay,7,leather,plane,T,1,22052.1210602461,spot,22056.6233571562,22057.255292824,1
54,delay,8,pillow,orchestra,T,NaN,22208.1783126049,chicken,22215.4234554981,22216.7513611067,1
54,delay,8,rash,bean,T,1,22217.0774178982,bean,22218.7273451982,22219.31923775,1
54,delay,8,ditch,drum,T,1,22219.7105857083,iron,22222.527150446,22222.8791151274,1
54,delay,8,cheese,chicken,T,NaN,22223.1603656462,stick,22224.3749884166,22225.1029493841,1
54,delay,9,mirror,corpse,T,1,22407.0324893772,corpse,22408.5258748376,22409.9417590899,1
54,delay,9,brain,dame,T,NaN,22410.7319631661,dame,22412.5736449528,22413.1095704134,1
54,delay,9,army,sheep,T,1,22413.7817447944,sheep,22415.4215004306,22416.1094351856,1
54,delay,9,flame,board,T,NaN,22416.5482378282,newspaper,22420.9892074355,22422.8130636063,1
54,delay,10,camera,sword,T,1,22559.1229395499,sword,22562.4221792861,22563.3341185398,1
54,delay,10,sock,ball,T,NaN,22563.5223558972,ball,22567.4139315995,22568.4298501417,1
54,delay,10,guitar,thunder,T,1,22569.1386694372,thunder,22573.1656008927,22574.2775175683,1
54,delay,10,brake,golf,T,NaN,22574.4216715782,ballon,22576.9254372792,22578.3013173539,1
54,delay,1,highway,train,T,1,20697.8395066722,train,20701.8988610984,20702.7627920792,2
54,delay,1,spark,sponge,T,NaN,20703.4221756639,sponge,20705.3227171485,20706.2586472575,2
54,delay,1,seed,cellar,T,1,20706.7386364151,coal,20709.0345036069,20709.4584882441,2
54,delay,1,surf,radio,T,NaN,20709.8217682902,highway,20711.5144136805,20712.7063058098,2
54,delay,2,shovel,path,T,NaN,20848.0134379578,path,20850.8434367293,20851.3313792719,2
54,delay,2,reed,basement,T,1,20851.8795672953,,NaN,NaN,2
54,delay,2,aunt,dove,T,NaN,20859.9124119473,dove,20862.010900626,20862.7868541704,2
54,delay,2,nurse,mouth,T,1,20862.9788757924,mouth,20863.9548058531,20864.6267574705,2
54,delay,3,rope,bell,T,1,21050.1674635949,,NaN,NaN,2
54,delay,3,cherry,rain,T,NaN,21058.2000220953,rain,21059.8410412659,21060.6809527159,2
54,delay,3,hound,bed,T,1,21062.3497711542,train,21066.0727308071,21068.6645551414,2
54,delay,3,soap,fuel,T,NaN,21069.0160039651,j,21079.056078775,21079.056078775,2
