subject,group,list,cue,target,practice,test,onset
70,delay,1,satellite,hill,S,1,710225.558532646
70,delay,1,mistress,lion,,1,710230.058245438
70,delay,1,dress,crown,S,NaN,710234.557969398
70,delay,1,store,reed,,NaN,710239.057704225
70,delay,1,medal,knee,T,NaN,710243.557421243
70,delay,1,wedding,page,,1,710248.057124979
70,delay,1,music,queen,,1,710252.556853467
70,delay,1,root,journal,,NaN,710257.056565957
70,delay,1,gold,date,T,1,710261.556306821
70,delay,1,pond,chin,,NaN,710266.055990636
70,delay,1,nose,hill,,NaN,710270.555731801
70,delay,1,carriage,lion,S,NaN,710275.055467232
70,delay,1,drum,crown,,1,710279.555173081
70,delay,1,sun,reed,T,1,710284.054875912
70,delay,1,city,knee,,1,710288.554614965
70,delay,1,automobile,page,,NaN,710293.054311759
70,delay,1,wire,queen,T,NaN,710297.554054132
70,delay,1,lock,journal,,1,710302.053811295
70,delay,1,passage,date,,NaN,710306.553492695
70,delay,1,sail,chin,S,1,710311.053281251
70,delay,2,fly,tooth,,NaN,710408.030489334
70,delay,2,soil,elbow,,NaN,710412.530239254
70,delay,2,hose,judge,,1,710417.029973477
70,delay,2,barn,gorilla,T,1,710421.529681439
70,delay,2,strawberry,ground,S,NaN,710426.02940057
70,delay,2,tunnel,gown,,1,710430.529120304
70,delay,2,pillow,prison,T,NaN,710435.028839435
70,delay,2,nest,pump,S,1,710439.528562188
70,delay,2,truck,trash,,NaN,710444.028254454
70,delay,2,trophy,neck,,1,710448.527969359
70,delay,2,fuel,tooth,T,1,710453.027687886
70,delay,2,sign,elbow,S,1,710457.527439012
70,delay,2,apartment,judge,T,NaN,710462.027173236
70,delay,2,ocean,gorilla,,NaN,710466.526819017
70,delay,2,gentleman,ground,,1,710471.026566522
70,delay,2,pen,gown,S,NaN,710475.52630316
70,delay,2,bench,prison,,1,710480.026053079
70,delay,2,skin,pump,,NaN,710484.525757419
70,delay,2,ranch,trash,,1,710489.025505829
70,delay,2,chocolate,neck,,NaN,710493.525183003
70,delay,3,hound,court,,NaN,710594.285597126
70,delay,3,coast,bean,,1,710598.785317766
70,delay,3,surf,clown,S,1,710603.284969584
70,delay,3,steak,blanket,,NaN,710607.784756027
70,delay,3,pepper,brandy,,NaN,710612.284465801
70,delay,3,badge,leaf,T,1,710616.784155954
70,delay,3,radio,light,S,NaN,710621.28390708
70,delay,3,drill,racket,,1,710625.783634361
70,delay,3,brass,scissors,,1,710630.283323307
70,delay,3,stake,lung,T,NaN,710634.783074132
70,delay,3,corner,court,T,1,710639.282752815
70,delay,3,wheat,bean,S,NaN,710643.782473153
70,delay,3,briefcase,clown,,NaN,710648.282221563
70,delay,3,bucket,blanket,S,1,710652.781914131
70,delay,3,jewel,brandy,,1,710657.281640506
70,delay,3,costume,leaf,,NaN,710661.781365372
70,delay,3,sweat,light,,1,710666.281072429
70,delay,3,pumpkin,racket,T,NaN,710670.780797898
70,delay,3,aisle,scissors,,NaN,710675.280542082
70,delay,3,piano,lung,,1,710679.780250045
70,delay,4,stomach,circus,,NaN,710784.590360977
70,delay,4,passenger,cape,S,1,710789.090113914
70,delay,4,weed,mate,,1,710793.589841497
70,delay,4,mirror,toilet,T,1,710798.089529235
70,delay,4,forehead,foot,,1,710802.589238103
70,delay,4,camel,snake,,NaN,710807.088956932
70,delay,4,milk,floor,S,NaN,710811.588709266
70,delay,4,key,palm,,NaN,710816.088419643
70,delay,4,orange,grass,T,NaN,710820.588155979
70,delay,4,paper,spice,,1,710825.087876015
70,delay,4,necklace,circus,,1,710829.587553491
70,delay,4,gallery,cape,,NaN,710834.087277451
70,delay,4,gate,mate,T,NaN,710838.587003827
70,delay,4,tail,toilet,,NaN,710843.086721146
70,delay,4,tongue,foot,S,NaN,710847.586462915
70,delay,4,steel,snake,T,1,710852.086183254
70,delay,4,mattress,floor,,1,710856.585870992
70,delay,4,beer,palm,S,1,710861.085589217
70,delay,4,beef,grass,,1,710865.585318007
70,delay,4,muscle,spice,,NaN,710870.085059173
70,delay,5,shell,ferry,T,1,710984.127932111
70,delay,5,card,sheep,S,1,710988.627641582
70,delay,5,poison,tape,,1,710993.127361619
70,delay,5,mountain,shepherd,,NaN,710997.627101275
70,delay,5,cabin,magician,,NaN,711002.126787504
70,delay,5,throne,spark,S,NaN,711006.626492146
70,delay,5,cheese,land,,NaN,711011.126267421
70,delay,5,child,movie,,1,711015.625987457
70,delay,5,morphine,bank,T,NaN,711020.125694514
70,delay,5,colonel,tank,,1,711024.62538678
70,delay,5,furniture,ferry,,NaN,711029.125058823
70,delay,5,sock,sheep,,NaN,711033.624854623
70,delay,5,organ,tape,T,NaN,711038.124524854
70,delay,5,guitar,shepherd,T,1,711042.624300732
70,delay,5,cake,magician,S,1,711047.124021372
70,delay,5,nail,spark,,1,711051.623653571
70,delay,5,cage,land,,1,711056.123444843
70,delay,5,hardware,movie,,NaN,711060.623092134
70,delay,5,note,bank,,1,711065.122876162
70,delay,5,station,tank,S,NaN,711069.622618837
70,delay,6,hook,hawk,,1,711495.279371517
70,delay,6,hotel,poster,T,1,711499.77908944
70,delay,6,fence,factory,,NaN,711504.278806458
70,delay,6,square,owl,S,NaN,711508.778518646
70,delay,6,chapel,cafe,T,NaN,711513.278252869
70,delay,6,mustard,spot,S,1,711517.777971698
70,delay,6,uniform,cabinet,,NaN,711522.277668492
70,delay,6,cigar,window,,1,711526.777398791
