sub_num,list,practice,target,study_order,prac_order,prac_onset,prac_FP,prac_LP,prac_resp,prac_score
22,0,C,page,1,NaN,NaN,NaN,NaN,,NaN
22,0,C,wing,2,NaN,NaN,NaN,NaN,,NaN
22,0,C,cow,3,NaN,NaN,NaN,NaN,,NaN
22,0,C,magazine,4,NaN,NaN,NaN,NaN,,NaN
22,0,C,island,5,NaN,NaN,NaN,NaN,,NaN
22,0,C,bracelet,6,NaN,NaN,NaN,NaN,,NaN
22,0,C,test,7,NaN,NaN,NaN,NaN,,NaN
22,0,C,tomato,8,NaN,NaN,NaN,NaN,,NaN
22,0,C,juice,9,NaN,NaN,NaN,NaN,,NaN
22,0,C,hose,10,NaN,NaN,NaN,NaN,,NaN
22,0,C,hound,11,NaN,NaN,NaN,NaN,,NaN
22,0,C,stove,12,NaN,NaN,NaN,NaN,,NaN
22,0,C,gun,13,NaN,NaN,NaN,NaN,,NaN
22,0,C,hair,14,NaN,NaN,NaN,NaN,,NaN
22,0,C,physician,15,NaN,NaN,NaN,NaN,,NaN
22,1,T,star,16,1,2930511.8777768,2930512.31851749,2930512.8304759,star,NaN
22,1,T,toe,17,2,2930513.34434984,2930513.93444763,2930514.57436765,spice,NaN
22,1,T,spice,18,3,2930514.84425279,2930514.99834799,2930515.4703274,tomb,NaN
22,1,T,tomb,19,4,2930515.87752144,2930516.05429771,2930516.6622911,rabbit,NaN
22,1,T,bench,20,5,2930516.92745414,2930517.27824267,2930518.54219682,meal,NaN
22,1,T,mule,21,6,2930518.86066028,2930541.23703606,2930541.50895383,tone,NaN
22,1,T,wire,22,7,2930541.72584162,2930563.92380331,2930565.90765843,mountain,NaN
22,1,T,rabbit,23,8,2930566.42424566,2930575.35519549,2930575.53113716,toe,NaN
22,1,T,minister,24,9,2930575.75697591,NaN,2930601.95771127,,NaN
22,1,T,meal,25,10,0,0,0,,NaN
22,1,T,sail,26,11,0,0,0,,NaN
22,1,T,mountain,27,12,0,0,0,,NaN
22,1,T,copper,28,13,0,0,0,,NaN
22,1,T,storm,29,14,0,0,0,,NaN
22,1,T,boss,30,15,0,0,0,,NaN
22,2,S,foot,31,1,2930815.94138558,NaN,NaN,,NaN
22,2,S,beam,32,2,2930819.95778552,NaN,NaN,,NaN
22,2,S,hand,33,3,2930823.97420508,NaN,NaN,,NaN
22,2,S,lieutenant,34,4,2930827.99061921,NaN,NaN,,NaN
22,2,S,tent,35,5,2930832.00701522,NaN,NaN,,NaN
22,2,S,sign,36,6,2930836.02341456,NaN,NaN,,NaN
22,2,S,mattress,37,7,2930840.0398308,NaN,NaN,,NaN
22,2,S,costume,38,8,2930844.05623043,NaN,NaN,,NaN
22,2,S,portrait,39,9,2930848.07267958,NaN,NaN,,NaN
22,2,S,scout,40,10,2930852.08904028,NaN,NaN,,NaN
22,2,S,garbage,41,11,2930856.10545078,NaN,NaN,,NaN
22,2,S,dough,42,12,2930860.12185615,NaN,NaN,,NaN
22,2,S,cell,43,13,2930864.1382579,NaN,NaN,,NaN
22,2,S,essay,44,14,2930868.1546678,NaN,NaN,,NaN
22,2,S,queen,45,15,2930872.17107408,NaN,NaN,,NaN
22,3,T,sponge,46,1,2931088.2403772,2931088.60806311,2931089.66401615,sponge,NaN
22,3,T,pencil,47,2,2931090.09024525,2931090.62393935,2931091.34389193,cherry,NaN
22,3,T,cherry,48,3,2931091.70679961,2931091.76785778,2931092.5438114,truck,NaN
22,3,T,truck,49,4,2931092.85671876,2931092.93580232,2931093.45577899,ship,NaN
22,3,T,armor,50,5,2931093.77334113,2931094.74372544,2931095.29571206,pencil,NaN
22,3,T,ship,51,6,2931095.58989888,2931131.52578813,2931131.9177709,choir,NaN
22,3,T,choir,52,7,2931132.18751387,NaN,2931178.28837054,,NaN
22,3,T,hook,53,8,0,0,0,,NaN
22,3,T,platform,54,9,0,0,0,,NaN
22,3,T,bird,55,10,0,0,0,,NaN
22,3,T,hockey,56,11,0,0,0,,NaN
22,3,T,sock,57,12,0,0,0,,NaN
22,3,T,pound,58,13,0,0,0,,NaN
