sub_num,list,practice,target,study_order,final_order,final_onset,final_FP,final_LP,final_resp,final_score
21,0,C,ground,1,NaN,3192895.15944995,3192897.31918575,3192897.58314564,babe,NaN
21,0,C,sun,2,NaN,3192897.82590815,3192898.36709581,3192898.59906736,mate,NaN
21,0,C,babe,3,NaN,3192898.77584141,3192899.42304822,3192899.67099372,son,NaN
21,0,C,mate,4,NaN,3192900.55906836,3192902.23088159,3192902.44683814,bus,NaN
21,0,C,scratch,5,NaN,3192903.00885674,3192903.37479376,3192903.94274814,castle,NaN
21,0,C,bus,6,NaN,3192904.14211137,3192904.39073239,3192905.35066457,whale,NaN
21,0,C,whale,7,NaN,3192905.55865664,NaN,3192914.52240868,,NaN
21,0,C,stain,8,NaN,3192914.54132017,NaN,3192985.2428099,,NaN
21,0,C,scale,9,NaN,0,0,0,,NaN
21,0,C,castle,10,NaN,0,0,0,,NaN
21,0,C,messenger,11,NaN,0,0,0,,NaN
21,0,C,doll,12,NaN,0,0,0,,NaN
21,0,C,palm,13,NaN,0,0,0,,NaN
21,0,C,chin,14,NaN,0,0,0,,NaN
21,0,C,bracelet,15,NaN,0,0,0,,NaN
21,1,S,passage,16,NaN,3193170.40551827,3193170.69514766,3193172.27902618,lightning,NaN
21,1,S,elephant,17,NaN,3193172.77203243,3193173.93495692,3193174.29490383,rope,NaN
21,1,S,highway,18,NaN,3193174.62188262,3193175.15087122,3193175.46281752,rash,NaN
21,1,S,brass,19,NaN,3193176.03845748,3193177.47875705,3193178.5346666,passage,NaN
21,1,S,rock,20,NaN,3193178.788224,3193179.19064443,3193181.06250758,elephant,NaN
21,1,S,gold,21,NaN,3193181.3380227,3193181.85447567,3193182.49443337,highway,NaN
21,1,S,rash,22,NaN,3193183.0046466,3193183.66239566,3193183.89434849,meal,NaN
21,1,S,meal,23,NaN,3193184.20451361,3193184.3023265,3193185.12627899,moose,NaN
21,1,S,lightning,24,NaN,3193185.37109375,3193189.1580826,3193189.47802357,vice,NaN
21,1,S,rope,25,NaN,3193189.70409646,3193191.50994187,3193192.05387361,poster,NaN
21,1,S,moose,26,NaN,3193192.25391689,3193192.28585965,3193192.61384026,rope,NaN
21,1,S,copper,27,NaN,3193192.80386531,NaN,3193260.50437253,,NaN
21,1,S,poster,28,NaN,0,0,0,,NaN
21,1,S,mail,29,NaN,0,0,0,,NaN
21,1,S,vice,30,NaN,0,0,0,,NaN
21,2,T,scar,31,NaN,3193468.71672686,3193476.88521979,3193478.12510874,pudding,NaN
21,2,T,deck,32,NaN,3193478.43267618,3193478.85304221,3193479.21304345,pony,NaN
21,2,T,jail,33,NaN,3193479.44928973,3193479.91700468,3193480.45297194,mouse,NaN
21,2,T,husband,34,NaN,3193480.7325194,3193480.76495537,3193481.84488454,wheel,NaN
