subject,group,list,cue,target,practice,test,onset,response,firstPress,lastPress
58,immediate,1,trash,television,S,1,25093.900555975,television,25095.9353464422,25099.0791522521
58,immediate,1,blade,store,,1,25100.1998346473,store,25101.5350719411,25103.2709628578
58,immediate,1,mate,ceiling,T,1,25103.6496304317,ceiling,25104.6789109544,25105.5587993549
58,immediate,1,pearl,cocktail,,1,25106.0328157736,,NaN,NaN
58,immediate,1,tiger,closet,,1,25114.0656502619,closet,25117.7742570827,25118.5502413431
58,immediate,1,jelly,land,,1,25119.0986694815,land,25120.0781944865,25120.7181862883
58,immediate,1,cafe,beef,,1,25121.2651878902,beef,25122.3021039754,25122.7020395005
58,immediate,1,soap,hawk,S,1,25123.115074048,hawk,25124.4700410725,25124.8859612927
58,immediate,1,instrument,lawyer,T,1,25125.331613903,lawyer,25126.5899259837,25127.4858301697
58,immediate,1,beach,muscle,,1,25127.9647836243,muscle,25129.2217603268,25132.437589932
58,immediate,2,medal,toothbrush,S,1,25310.8537295962,toothbrush,25313.6211292821,25315.413011607
58,immediate,2,lieutenant,band,T,1,25316.4363882727,band,25318.0209002997,25318.3488736066
58,immediate,2,stain,army,,1,25318.686283003,army,25323.1566802569,25323.7806318235
58,immediate,2,dummy,neck,,1,25324.4358914299,neck,25326.8525487644,25327.4204675695
58,immediate,2,globe,piano,,1,25327.8356935379,herd,25335.5081132379,25335.8440266726
58,immediate,2,jewel,avenue,T,1,25336.1185060667,avenue,25336.9880860353,25337.7079838052
58,immediate,2,animal,deck,,1,25338.118373857,deck,25339.8759088284,25340.3958451746
58,immediate,2,glove,bat,,1,25340.7848900018,bat,25341.8598042995,25342.2357899484
58,immediate,2,spice,prisoner,,1,25342.7514349128,prisoner,25343.9316892444,25344.8036963777
58,immediate,2,plate,steel,S,1,25345.4346013289,steel,25346.5155975742,25347.1555299118
58,immediate,3,scout,worm,T,1,25526.8403187642,worm,25528.9470605831,25529.4189909261
58,immediate,3,tower,foot,S,1,25529.7398339652,foot,25531.2829362867,25531.626887648
58,immediate,3,aspirin,camera,,1,25531.989679796,candle,25537.5226584169,25538.642609433
58,immediate,3,dove,horn,,1,25539.0225776724,horn,25540.3305414349,25540.7704882009
58,immediate,3,cave,gorilla,,1,25541.1224445874,gorilla,25542.178425129,25542.9224095126
58,immediate,3,bolt,toad,,1,25543.4889817711,needle,25550.9860192779,25551.6099853332
58,immediate,3,cook,butterfly,,1,25551.8884584863,needle,25553.4099043774,25554.2258392071
58,immediate,3,beast,partner,S,1,25554.7382918206,partner,25560.7935735827,25563.2893985636
58,immediate,3,coast,rice,T,1,25563.8210369768,pass,25566.5692719925,25566.9212498102
58,immediate,3,corn,collar,,1,25567.337511723,needle,25581.3445843379,25582.0965339026
58,immediate,4,weed,shield,S,1,26108.2042941587,shield,26109.6078563949,26110.111834005
