sub_num,list,practice,target,study_order,prac_order,prac_onset,prac_FP,prac_LP,prac_resp,prac_score
12,0,C,breakfast,1,NaN,NaN,NaN,NaN,,NaN
12,0,C,queen,2,NaN,NaN,NaN,NaN,,NaN
12,0,C,movie,3,NaN,NaN,NaN,NaN,,NaN
12,0,C,army,4,NaN,NaN,NaN,NaN,,NaN
12,0,C,envelope,5,NaN,NaN,NaN,NaN,,NaN
12,0,C,aisle,6,NaN,NaN,NaN,NaN,,NaN
12,0,C,bank,7,NaN,NaN,NaN,NaN,,NaN
12,0,C,wheat,8,NaN,NaN,NaN,NaN,,NaN
12,0,C,briefcase,9,NaN,NaN,NaN,NaN,,NaN
12,0,C,brass,10,NaN,NaN,NaN,NaN,,NaN
12,0,C,neck,11,NaN,NaN,NaN,NaN,,NaN
12,0,C,needle,12,NaN,NaN,NaN,NaN,,NaN
12,0,C,flag,13,NaN,NaN,NaN,NaN,,NaN
12,0,C,candy,14,NaN,NaN,NaN,NaN,,NaN
12,0,C,globe,15,NaN,NaN,NaN,NaN,,NaN
12,1,T,officer,16,1,3115472.64449413,3115473.11193833,3115473.96785561,officer,NaN
12,1,T,flame,17,2,3115474.39435815,3115474.72784382,3115475.1918005,flame,NaN
12,1,T,purse,18,3,3115475.46097657,3115475.71977852,3115476.31174467,purse,NaN
12,1,T,novel,19,4,3115476.82751487,3115477.19169123,3115477.67964188,novel,NaN
12,1,T,hat,20,5,3115478.09410955,3115478.76758263,3115479.37552755,bubble,NaN
12,1,T,jelly,21,6,3115479.6939599,3115480.05550538,3115480.62346851,robin,NaN
12,1,T,morphine,22,7,3115481.59383095,3115484.26330307,3115485.37517047,morphine,NaN
12,1,T,bubble,23,8,3115485.84350873,3115490.13492052,3115490.4948961,hood,NaN
12,1,T,robin,24,9,3115490.7431045,3115496.83054207,3115497.0464941,hat,NaN
12,1,T,cafe,25,10,3115497.27602282,3115501.86226297,3115502.18220545,list,NaN
