sub_num,list,practice,target,study_order,final_order,final_onset,final_FP,final_LP,final_resp,final_score
14,0,C,hook,1,NaN,2598535.85262112,2598537.53800838,2598538.17001306,hook,NaN
14,0,C,cream,2,NaN,2598538.75254239,2598539.35393178,2598540.17791538,cream,NaN
14,0,C,gate,3,NaN,2598540.75249168,2598543.83388905,2598544.72986596,animal,NaN
14,0,C,metal,4,NaN,2598545.38567421,2598545.75379299,2598546.83379699,salmon,NaN
14,0,C,library,5,NaN,2598547.30223658,2598549.40175778,2598549.97776518,rifle,NaN
14,0,C,cabin,6,NaN,2598550.35213543,2598552.9137388,2598553.58573204,gate,NaN
14,0,C,patch,7,NaN,2598554.10202812,2598554.45766721,2598555.19367959,metal,NaN
14,0,C,pump,8,NaN,2598555.65197043,2598555.84964088,2598557.03364745,library,NaN
14,0,C,salmon,9,NaN,2598557.33525798,2598571.52141407,2598572.42536786,elbow,NaN
14,0,C,rifle,10,NaN,2598573.00138704,2598581.57724079,2598582.38520452,porch,NaN
14,0,C,gold,11,NaN,2598583.61768969,NaN,2598596.26898125,,NaN
14,0,C,animal,12,NaN,2598596.28393527,NaN,2598625.88637603,,NaN
14,0,C,elbow,13,NaN,0,0,0,,NaN
14,0,C,deck,14,NaN,0,0,0,,NaN
14,0,C,cane,15,NaN,0,0,0,,NaN
14,1,T,city,16,NaN,2598834.10952445,2598835.75676719,2598836.28474606,city,NaN
14,1,T,corpse,17,NaN,2598836.5761049,2598836.8927416,2598838.34869908,corpse,NaN
14,1,T,salt,18,NaN,2598839.02603219,2598842.10065527,2598842.88460624,ditch,NaN
14,1,T,carpet,19,NaN,2598843.59258692,2598844.83659641,2598845.30858495,salt,NaN
14,1,T,pudding,20,NaN,2598845.84246241,2598846.11657916,2598847.06056075,pudding,NaN
14,1,T,market,21,NaN,2598847.47576205,2598847.60450124,2598848.46854193,church,NaN
14,1,T,church,22,NaN,2598848.92569809,2598849.108493,2598850.38850563,umbrella,NaN
