sub_num,list,practice,target,study_order,prac_order,prac_onset,prac_FP,prac_LP,prac_resp,prac_score
29,0,C,prison,1,NaN,NaN,NaN,NaN,,NaN
29,0,C,cigarette,2,NaN,NaN,NaN,NaN,,NaN
29,0,C,sock,3,NaN,NaN,NaN,NaN,,NaN
29,0,C,peanut,4,NaN,NaN,NaN,NaN,,NaN
29,0,C,honeymoon,5,NaN,NaN,NaN,NaN,,NaN
29,0,C,doll,6,NaN,NaN,NaN,NaN,,NaN
29,0,C,rabbi,7,NaN,NaN,NaN,NaN,,NaN
29,0,C,steel,8,NaN,NaN,NaN,NaN,,NaN
29,0,C,glove,9,NaN,NaN,NaN,NaN,,NaN
29,0,C,tower,10,NaN,NaN,NaN,NaN,,NaN
29,0,C,football,11,NaN,NaN,NaN,NaN,,NaN
29,0,C,palace,12,NaN,NaN,NaN,NaN,,NaN
29,0,C,organ,13,NaN,NaN,NaN,NaN,,NaN
29,0,C,hook,14,NaN,NaN,NaN,NaN,,NaN
29,0,C,monk,15,NaN,NaN,NaN,NaN,,NaN
29,1,S,pearl,16,1,3377491.85023479,NaN,NaN,,NaN
29,1,S,bell,17,2,3377495.86664439,NaN,NaN,,NaN
29,1,S,tape,18,3,3377499.88305188,NaN,NaN,,NaN
29,1,S,arrow,19,4,3377503.89945242,NaN,NaN,,NaN
29,1,S,pants,20,5,3377507.91587258,NaN,NaN,,NaN
29,1,S,salt,21,6,3377511.93229546,NaN,NaN,,NaN
29,1,S,tea,22,7,3377515.94867307,NaN,NaN,,NaN
29,1,S,sail,23,8,3377519.96508236,NaN,NaN,,NaN
29,1,S,cane,24,9,3377523.98148351,NaN,NaN,,NaN
29,1,S,cheek,25,10,3377527.99789583,NaN,NaN,,NaN
29,1,S,steak,26,11,3377532.01429939,NaN,NaN,,NaN
29,1,S,chart,27,12,3377536.03070144,NaN,NaN,,NaN
29,1,S,bishop,28,13,3377540.04711104,NaN,NaN,,NaN
29,1,S,emperor,29,14,3377544.06351913,NaN,NaN,,NaN
29,1,S,rock,30,15,3377548.07992692,NaN,NaN,,NaN
29,2,T,sweat,31,1,3377761.43276167,3377764.17239949,3377764.81233763,stake,NaN
29,2,T,stake,32,2,3377765.16585123,3377767.85220344,3377768.84413115,policeman,NaN
29,2,T,blanket,33,3,3377769.39891287,3377770.02807145,3377771.02799388,blanket,NaN
29,2,T,battle,34,4,3377771.3487734,3377772.13998598,3377772.67591223,sweat,NaN
29,2,T,instrument,35,5,3377773.0986713,3377775.33981278,3377775.85975202,blood,NaN
29,2,T,sugar,36,6,3377776.09847751,3377796.55468724,3377797.46658632,necklace,NaN
29,2,T,gold,37,7,3377799.7802821,3377820.977379,3377821.34534955,sugar,NaN
29,2,T,cook,38,8,3377821.59552379,NaN,3377851.49605018,,NaN
29,2,T,necklace,39,9,0,0,0,,NaN
29,2,T,policeman,40,10,0,0,0,,NaN
29,2,T,jury,41,11,0,0,0,,NaN
29,2,T,duck,42,12,0,0,0,,NaN
29,2,T,willow,43,13,0,0,0,,NaN
29,2,T,blood,44,14,0,0,0,,NaN
29,2,T,toothbrush,45,15,0,0,0,,NaN
29,3,S,briefcase,46,1,3378060.81332044,NaN,NaN,,NaN
29,3,S,bat,47,2,3378064.82973064,NaN,NaN,,NaN
29,3,S,package,48,3,3378068.84613782,NaN,NaN,,NaN
29,3,S,alley,49,4,3378072.8625429,NaN,NaN,,NaN
29,3,S,hurricane,50,5,3378076.87895129,NaN,NaN,,NaN
29,3,S,wire,51,6,3378080.89537507,NaN,NaN,,NaN
29,3,S,moon,52,7,3378084.91179524,NaN,NaN,,NaN
29,3,S,rope,53,8,3378088.92816288,NaN,NaN,,NaN
29,3,S,hammer,54,9,3378092.94456946,NaN,NaN,,NaN
29,3,S,dress,55,10,3378096.96097815,NaN,NaN,,NaN
29,3,S,dame,56,11,3378100.9773799,NaN,NaN,,NaN
