sub_num,version,datetime,exp_onset,list,practice,target,study_order,study_onset
55,pilot1,2015-03-05-1147m52s,3537349.55299056,0,C,dummy,1,3537396.09687743
55,pilot1,2015-03-05-1147m52s,3537349.55299056,0,C,wire,2,3537400.11328672
55,pilot1,2015-03-05-1147m52s,3537349.55299056,0,C,paint,3,3537404.12969059
55,pilot1,2015-03-05-1147m52s,3537349.55299056,0,C,table,4,3537408.14607543
55,pilot1,2015-03-05-1147m52s,3537349.55299056,0,C,knee,5,3537412.16250918
55,pilot1,2015-03-05-1147m52s,3537349.55299056,0,C,pumpkin,6,3537416.17889523
55,pilot1,2015-03-05-1147m52s,3537349.55299056,0,C,beer,7,3537420.19528129
55,pilot1,2015-03-05-1147m52s,3537349.55299056,0,C,parade,8,3537424.21169934
55,pilot1,2015-03-05-1147m52s,3537349.55299056,0,C,nest,9,3537428.22812313
55,pilot1,2015-03-05-1147m52s,3537349.55299056,0,C,frame,10,3537432.24450918
55,pilot1,2015-03-05-1147m52s,3537349.55299056,0,C,city,11,3537436.26089856
55,pilot1,2015-03-05-1147m52s,3537349.55299056,0,C,squirrel,12,3537440.27732174
55,pilot1,2015-03-05-1147m52s,3537349.55299056,0,C,helmet,13,3537444.29368183
55,pilot1,2015-03-05-1147m52s,3537349.55299056,0,C,train,14,3537448.31012886
55,pilot1,2015-03-05-1147m52s,3537349.55299056,0,C,admiral,15,3537452.32653061
55,pilot1,2015-03-05-1147m52s,3537349.55299056,1,S,bat,16,3537621.83219582
55,pilot1,2015-03-05-1147m52s,3537349.55299056,1,S,hand,17,3537625.84859637
55,pilot1,2015-03-05-1147m52s,3537349.55299056,1,S,dirt,18,3537629.86499812
55,pilot1,2015-03-05-1147m52s,3537349.55299056,1,S,pond,19,3537633.88141828
55,pilot1,2015-03-05-1147m52s,3537349.55299056,1,S,clown,20,3537637.89780735
55,pilot1,2015-03-05-1147m52s,3537349.55299056,1,S,circle,21,3537641.91420941
55,pilot1,2015-03-05-1147m52s,3537349.55299056,1,S,sword,22,3537645.93061961
55,pilot1,2015-03-05-1147m52s,3537349.55299056,1,S,blanket,23,3537649.94702257
55,pilot1,2015-03-05-1147m52s,3537349.55299056,1,S,president,24,3537653.96343096
55,pilot1,2015-03-05-1147m52s,3537349.55299056,1,S,heel,25,3537657.97984116
55,pilot1,2015-03-05-1147m52s,3537349.55299056,1,S,chapel,26,3537661.99619643
55,pilot1,2015-03-05-1147m52s,3537349.55299056,1,S,shell,27,3537666.01265613
55,pilot1,2015-03-05-1147m52s,3537349.55299056,1,S,smoke,28,3537670.0290606
55,pilot1,2015-03-05-1147m52s,3537349.55299056,1,S,cook,29,3537674.04548076
55,pilot1,2015-03-05-1147m52s,3537349.55299056,1,S,statue,30,3537678.06187074
55,pilot1,2015-03-05-1147m52s,3537349.55299056,2,T,camera,31,3537896.44768889
55,pilot1,2015-03-05-1147m52s,3537349.55299056,2,T,ski,32,3537900.46410936
55,pilot1,2015-03-05-1147m52s,3537349.55299056,2,T,pen,33,3537904.48052983
55,pilot1,2015-03-05-1147m52s,3537349.55299056,2,T,sheep,34,3537908.49692222
55,pilot1,2015-03-05-1147m52s,3537349.55299056,2,T,fountain,35,3537912.51332246
55,pilot1,2015-03-05-1147m52s,3537349.55299056,2,T,portrait,36,3537916.5297387
55,pilot1,2015-03-05-1147m52s,3537349.55299056,2,T,horn,37,3537920.5461492
55,pilot1,2015-03-05-1147m52s,3537349.55299056,2,T,park,38,3537924.56254069
55,pilot1,2015-03-05-1147m52s,3537349.55299056,2,T,metal,39,3537928.57895482
55,pilot1,2015-03-05-1147m52s,3537349.55299056,2,T,hockey,40,3537932.59534782
55,pilot1,2015-03-05-1147m52s,3537349.55299056,2,T,cane,41,3537936.61177009
55,pilot1,2015-03-05-1147m52s,3537349.55299056,2,T,gift,42,3537940.62817516
55,pilot1,2015-03-05-1147m52s,3537349.55299056,2,T,shark,43,3537944.64458114
55,pilot1,2015-03-05-1147m52s,3537349.55299056,2,T,bread,44,3537948.66100523
55,pilot1,2015-03-05-1147m52s,3537349.55299056,2,T,clay,45,3537952.67738494
55,pilot1,2015-03-05-1147m52s,3537349.55299056,3,S,porch,46,3538197.2448554
55,pilot1,2015-03-05-1147m52s,3537349.55299056,3,S,lightning,47,3538201.26119889
55,pilot1,2015-03-05-1147m52s,3537349.55299056,3,S,ceiling,48,3538205.27763385
55,pilot1,2015-03-05-1147m52s,3537349.55299056,3,S,pile,49,3538209.29405069
55,pilot1,2015-03-05-1147m52s,3537349.55299056,3,S,gentleman,50,3538213.31043041
55,pilot1,2015-03-05-1147m52s,3537349.55299056,3,S,thread,51,3538217.32685751
55,pilot1,2015-03-05-1147m52s,3537349.55299056,3,S,pony,52,3538221.34326741
55,pilot1,2015-03-05-1147m52s,3537349.55299056,3,S,butterfly,53,3538225.35967339
55,pilot1,2015-03-05-1147m52s,3537349.55299056,3,S,salmon,54,3538229.37607303
55,pilot1,2015-03-05-1147m52s,3537349.55299056,3,S,potato,55,3538233.39248263
55,pilot1,2015-03-05-1147m52s,3537349.55299056,3,S,flag,56,3538237.40891818
55,pilot1,2015-03-05-1147m52s,3537349.55299056,3,S,drug,57,3538241.42530454
55,pilot1,2015-03-05-1147m52s,3537349.55299056,3,S,magician,58,3538245.44170056
55,pilot1,2015-03-05-1147m52s,3537349.55299056,3,S,rock,59,3538249.45810019
55,pilot1,2015-03-05-1147m52s,3537349.55299056,3,S,chin,60,3538253.47452549
55,pilot1,2015-03-05-1147m52s,3537349.55299056,4,T,button,61,3538470.26039749
55,pilot1,2015-03-05-1147m52s,3537349.55299056,4,T,laundry,62,3538474.27681796
55,pilot1,2015-03-05-1147m52s,3537349.55299056,4,T,milk,63,3538478.29320944
55,pilot1,2015-03-05-1147m52s,3537349.55299056,4,T,gown,64,3538482.30962266
55,pilot1,2015-03-05-1147m52s,3537349.55299056,4,T,medicine,65,3538486.3260214
55,pilot1,2015-03-05-1147m52s,3537349.55299056,4,T,wheel,66,3538490.34243371
55,pilot1,2015-03-05-1147m52s,3537349.55299056,4,T,saddle,67,3538494.35883697
55,pilot1,2015-03-05-1147m52s,3537349.55299056,4,T,cat,68,3538498.37527615
55,pilot1,2015-03-05-1147m52s,3537349.55299056,4,T,worm,69,3538502.39165194
55,pilot1,2015-03-05-1147m52s,3537349.55299056,4,T,medal,70,3538506.40805852
55,pilot1,2015-03-05-1147m52s,3537349.55299056,4,T,chart,71,3538510.42441711
55,pilot1,2015-03-05-1147m52s,3537349.55299056,4,T,brick,72,3538514.44086686
55,pilot1,2015-03-05-1147m52s,3537349.55299056,4,T,roof,73,3538518.45726378
55,pilot1,2015-03-05-1147m52s,3537349.55299056,4,T,spot,74,3538522.47366824
55,pilot1,2015-03-05-1147m52s,3537349.55299056,4,T,foot,75,3538526.49007965
55,pilot1,2015-03-05-1147m52s,3537349.55299056,5,S,vest,76,3538772.19074302
55,pilot1,2015-03-05-1147m52s,3537349.55299056,5,S,sun,77,3538776.20716228
55,pilot1,2015-03-05-1147m52s,3537349.55299056,5,S,banner,78,3538780.22355226
55,pilot1,2015-03-05-1147m52s,3537349.55299056,5,S,steel,79,3538784.23996367
55,pilot1,2015-03-05-1147m52s,3537349.55299056,5,S,toothbrush,80,3538788.25636723
55,pilot1,2015-03-05-1147m52s,3537349.55299056,5,S,aisle,81,3538792.27277472
55,pilot1,2015-03-05-1147m52s,3537349.55299056,5,S,dame,82,3538796.28918854
55,pilot1,2015-03-05-1147m52s,3537349.55299056,5,S,hose,83,3538800.30558818
55,pilot1,2015-03-05-1147m52s,3537349.55299056,5,S,blouse,84,3538804.32199868
55,pilot1,2015-03-05-1147m52s,3537349.55299056,5,S,fork,85,3538808.3384279
55,pilot1,2015-03-05-1147m52s,3537349.55299056,5,S,policeman,86,3538812.35481667
55,pilot1,2015-03-05-1147m52s,3537349.55299056,5,S,priest,87,3538816.37121601
55,pilot1,2015-03-05-1147m52s,3537349.55299056,5,S,mansion,88,3538820.38759029
55,pilot1,2015-03-05-1147m52s,3537349.55299056,5,S,nurse,89,3538824.40402223
55,pilot1,2015-03-05-1147m52s,3537349.55299056,5,S,cabinet,90,3538828.42042458
55,pilot1,2015-03-05-1147m52s,3537349.55299056,6,T,sponge,91,3539044.73966831
55,pilot1,2015-03-05-1147m52s,3537349.55299056,6,T,rope,92,3539048.75607248
55,pilot1,2015-03-05-1147m52s,3537349.55299056,6,T,thorn,93,3539052.77247815
55,pilot1,2015-03-05-1147m52s,3537349.55299056,6,T,spring,94,3539056.78888836
55,pilot1,2015-03-05-1147m52s,3537349.55299056,6,T,essay,95,3539060.80530429
55,pilot1,2015-03-05-1147m52s,3537349.55299056,6,T,paper,96,3539064.82171872
55,pilot1,2015-03-05-1147m52s,3537349.55299056,6,T,scale,97,3539068.8380598
55,pilot1,2015-03-05-1147m52s,3537349.55299056,6,T,vault,98,3539072.85447121
55,pilot1,2015-03-05-1147m52s,3537349.55299056,6,T,flood,99,3539076.87090103
55,pilot1,2015-03-05-1147m52s,3537349.55299056,6,T,deck,100,3539080.88731546
55,pilot1,2015-03-05-1147m52s,3537349.55299056,6,T,cross,101,3539084.90372265
55,pilot1,2015-03-05-1147m52s,3537349.55299056,6,T,bowl,102,3539088.92012621
55,pilot1,2015-03-05-1147m52s,3537349.55299056,6,T,stomach,103,3539092.93650985
55,pilot1,2015-03-05-1147m52s,3537349.55299056,6,T,jeep,104,3539096.95293243
55,pilot1,2015-03-05-1147m52s,3537349.55299056,6,T,pepper,105,3539100.96934353
55,pilot1,2015-03-05-1147m52s,3537349.55299056,7,S,vodka,106,3539350.96970696
55,pilot1,2015-03-05-1147m52s,3537349.55299056,7,S,emperor,107,3539354.98613376
55,pilot1,2015-03-05-1147m52s,3537349.55299056,7,S,lock,108,3539359.00253763
55,pilot1,2015-03-05-1147m52s,3537349.55299056,7,S,book,109,3539363.01893334
55,pilot1,2015-03-05-1147m52s,3537349.55299056,7,S,ridge,110,3539367.03534384
55,pilot1,2015-03-05-1147m52s,3537349.55299056,7,S,alcohol,111,3539371.05174499
55,pilot1,2015-03-05-1147m52s,3537349.55299056,7,S,jail,112,3539375.06815097
55,pilot1,2015-03-05-1147m52s,3537349.55299056,7,S,uniform,113,3539379.08456268
55,pilot1,2015-03-05-1147m52s,3537349.55299056,7,S,rabbi,114,3539383.10096292
55,pilot1,2015-03-05-1147m52s,3537349.55299056,7,S,corn,115,3539387.11739184
55,pilot1,2015-03-05-1147m52s,3537349.55299056,7,S,ocean,116,3539391.13376642
55,pilot1,2015-03-05-1147m52s,3537349.55299056,7,S,tail,117,3539395.15018085
55,pilot1,2015-03-05-1147m52s,3537349.55299056,7,S,hall,118,3539399.16658351
55,pilot1,2015-03-05-1147m52s,3537349.55299056,7,S,patch,119,3539403.18298375
55,pilot1,2015-03-05-1147m52s,3537349.55299056,7,S,queen,120,3539407.19939124
55,pilot1,2015-03-05-1147m52s,3537349.55299056,8,T,shoe,121,3539624.6352254
55,pilot1,2015-03-05-1147m52s,3537349.55299056,8,T,poison,122,3539628.65162172
55,pilot1,2015-03-05-1147m52s,3537349.55299056,8,T,salt,123,3539632.66803011
