sub_num,list,practice,target,study_order,prac_order,prac_onset,prac_FP,prac_LP,prac_resp,prac_score
17,0,C,shirt,1,NaN,NaN,NaN,NaN,,NaN
17,0,C,steel,2,NaN,NaN,NaN,NaN,,NaN
17,0,C,necklace,3,NaN,NaN,NaN,NaN,,NaN
17,0,C,dove,4,NaN,NaN,NaN,NaN,,NaN
17,0,C,chain,5,NaN,NaN,NaN,NaN,,NaN
17,0,C,mustard,6,NaN,NaN,NaN,NaN,,NaN
17,0,C,shell,7,NaN,NaN,NaN,NaN,,NaN
17,0,C,mayor,8,NaN,NaN,NaN,NaN,,NaN
17,0,C,kiss,9,NaN,NaN,NaN,NaN,,NaN
17,0,C,gorilla,10,NaN,NaN,NaN,NaN,,NaN
17,0,C,balloon,11,NaN,NaN,NaN,NaN,,NaN
17,0,C,rifle,12,NaN,NaN,NaN,NaN,,NaN
17,0,C,alley,13,NaN,NaN,NaN,NaN,,NaN
17,0,C,moon,14,NaN,NaN,NaN,NaN,,NaN
17,0,C,wheat,15,NaN,NaN,NaN,NaN,,NaN
17,1,S,passage,16,1,2857361.55347593,NaN,NaN,,NaN
17,1,S,pigeon,17,2,2857365.56981037,NaN,NaN,,NaN
17,1,S,body,18,3,2857369.5861098,NaN,NaN,,NaN
17,1,S,chin,19,4,2857373.6024216,NaN,NaN,,NaN
17,1,S,bullet,20,5,2857377.61874124,NaN,NaN,,NaN
17,1,S,vodka,21,6,2857381.63503554,NaN,NaN,,NaN
17,1,S,diamond,22,7,2857385.6513407,NaN,NaN,,NaN
17,1,S,spider,23,8,2857389.66764888,NaN,NaN,,NaN
17,1,S,movie,24,9,2857393.68395132,NaN,NaN,,NaN
17,1,S,snow,25,10,2857397.70025588,NaN,NaN,,NaN
17,1,S,magazine,26,11,2857401.71656556,NaN,NaN,,NaN
17,1,S,poet,27,12,2857405.73287948,NaN,NaN,,NaN
17,1,S,hat,28,13,2857409.74917588,NaN,NaN,,NaN
17,1,S,medal,29,14,2857413.76549583,NaN,NaN,,NaN
17,1,S,basket,30,15,2857417.78178982,NaN,NaN,,NaN
17,2,T,truck,31,1,2857632.61241001,2857635.43242812,2857636.36033383,card,NaN
17,2,T,sun,32,2,2857636.94534822,2857637.12830058,2857637.79224308,cart,NaN
17,2,T,cake,33,3,2857638.04525921,2857638.40821881,2857638.84818555,cake,NaN
17,2,T,lemon,34,4,2857639.19515633,2857639.83213213,2857640.76008312,avenue,NaN
17,2,T,ticket,35,5,2857641.09497851,2857649.27169441,2857650.26358228,planet,NaN
17,2,T,mouth,36,6,2857650.56077851,2857650.96755811,2857651.87949008,powder,NaN
17,2,T,cart,37,7,2857652.17730299,2857652.71947114,2857653.45540953,truck,NaN
17,2,T,avenue,38,8,2857653.79381963,2857653.95937172,2857654.67934755,ticket,NaN
17,2,T,planet,39,9,2857655.32704617,2857655.73531115,2857656.40726437,mouth,NaN
17,2,T,vault,40,10,2857656.84355673,2857658.27119515,2857659.51110026,vault,NaN
17,2,T,garlic,41,11,2857659.95993769,2857676.25422714,2857676.9901767,button,NaN
17,2,T,powder,42,12,2857677.49167824,2857689.04558973,2857690.22148914,avenue,NaN
17,2,T,fuel,43,13,2857690.74049296,2857694.74931503,2857695.10925375,file,NaN
17,2,T,beam,44,14,2857695.35672072,NaN,2857722.65768642,,NaN
17,2,T,card,45,15,0,0,0,,NaN
17,3,S,hair,46,1,2857930.98516031,NaN,NaN,,NaN
17,3,S,palace,47,2,2857935.00147422,NaN,NaN,,NaN
17,3,S,fort,48,3,2857939.01775614,NaN,NaN,,NaN
17,3,S,cord,49,4,2857943.03404107,NaN,NaN,,NaN
17,3,S,monkey,50,5,2857947.05036344,NaN,NaN,,NaN
17,3,S,meat,51,6,2857951.06664173,NaN,NaN,,NaN
17,3,S,briefcase,52,7,2857955.08294237,NaN,NaN,,NaN
17,3,S,fly,53,8,2857959.09925145,NaN,NaN,,NaN
17,3,S,storm,54,9,2857963.11553669,NaN,NaN,,NaN
17,3,S,square,55,10,2857967.13183883,NaN,NaN,,NaN
17,3,S,priest,56,11,2857971.14806702,NaN,NaN,,NaN
17,3,S,glove,57,12,2857975.16442591,NaN,NaN,,NaN
17,3,S,axe,58,13,2857979.18071748,NaN,NaN,,NaN
17,3,S,canal,59,14,2857983.19701027,NaN,NaN,,NaN
17,3,S,dentist,60,15,2857987.2132617,NaN,NaN,,NaN
17,4,T,mail,61,1,2858200.02688278,2858206.83422031,2858207.754131,collar,NaN
17,4,T,brake,62,2,2858208.24277688,2858209.39402748,2858210.11397674,drill,NaN
17,4,T,restaurant,63,3,2858210.42592272,2858210.72994462,2858211.3379211,queen,NaN
17,4,T,flesh,64,4,2858211.90913657,2858214.74579188,2858215.57770548,money,NaN
17,4,T,board,65,5,2858216.07534911,2858218.37753366,2858220.52944621,salmon,NaN
17,4,T,record,66,6,2858220.89160259,2858221.44939674,2858222.12135207,vest,NaN
17,4,T,camp,67,7,2858222.64145823,2858223.44128642,2858224.58521331,board,NaN
17,4,T,salmon,68,8,2858225.30786229,2858225.84113773,2858227.00110566,break,NaN
17,4,T,drill,69,9,2858227.44100389,2858246.99205932,2858247.90399733,fruit,NaN
17,4,T,queen,70,10,2858248.40570472,NaN,2858290.10726729,,NaN
17,4,T,hook,71,11,0,0,0,,NaN
17,4,T,tomb,72,12,0,0,0,,NaN
17,4,T,vest,73,13,0,0,0,,NaN
17,4,T,marble,74,14,0,0,0,,NaN
17,4,T,collar,75,15,0,0,0,,NaN
17,5,S,golf,76,1,2858500.64875749,NaN,NaN,,NaN
17,5,S,weed,77,2,2858504.66500892,NaN,NaN,,NaN
17,5,S,potato,78,3,2858508.6813491,NaN,NaN,,NaN
17,5,S,pie,79,4,2858512.6976283,NaN,NaN,,NaN
17,5,S,wreck,80,5,2858516.7139564,NaN,NaN,,NaN
17,5,S,pumpkin,81,6,2858520.73020602,NaN,NaN,,NaN
17,5,S,detective,82,7,2858524.74648764,NaN,NaN,,NaN
17,5,S,cat,83,8,2858528.76279098,NaN,NaN,,NaN
17,5,S,apple,84,9,2858532.7791055,NaN,NaN,,NaN
17,5,S,tail,85,10,2858536.7953841,NaN,NaN,,NaN
17,5,S,doll,86,11,2858540.81166722,NaN,NaN,,NaN
17,5,S,bush,87,12,2858544.82794733,NaN,NaN,,NaN
17,5,S,needle,88,13,2858548.84425823,NaN,NaN,,NaN
17,5,S,ear,89,14,2858552.86052445,NaN,NaN,,NaN
17,5,S,cent,90,15,2858556.87683806,NaN,NaN,,NaN
17,6,T,shark,91,1,2858772.09013205,2858772.74830717,2858774.77214974,bell,NaN
17,6,T,meal,92,2,2858775.05651115,2858775.6121305,2858776.89203544,bucket,NaN
17,6,T,satellite,93,3,2858777.27298239,2858777.54003741,2858778.11596893,brick,NaN
17,6,T,bucket,94,4,2858778.57285993,2858785.6435772,2858786.07555497,meal,NaN
17,6,T,brick,95,5,2858786.57211316,2858786.99550278,2858787.53147281,milk,NaN
17,6,T,ambulance,96,6,2858787.8053384,2858788.163412,2858793.54714379,satellite,NaN
17,6,T,fireplace,97,7,2858794.15474659,2858794.33913905,2858795.01105121,shark,NaN
17,6,T,bell,98,8,2858795.78791671,2858796.44301299,2858797.72287718,ambulance,NaN
17,6,T,net,99,9,2858797.9543997,2858800.94680403,2858801.40273214,hose,NaN
17,6,T,milk,100,10,2858801.62071834,2858801.74673304,2858802.33066682,reed,NaN
17,6,T,choir,101,11,2858802.58729092,NaN,2858862.08872092,,NaN
17,6,T,hose,102,12,0,0,0,,NaN
17,6,T,reed,103,13,0,0,0,,NaN
17,6,T,bite,104,14,0,0,0,,NaN
17,6,T,soup,105,15,0,0,0,,NaN
17,7,S,hockey,106,1,2859075.37857564,NaN,NaN,,NaN
17,7,S,badge,107,2,2859079.39487929,NaN,NaN,,NaN
17,7,S,child,108,3,2859083.41116724,NaN,NaN,,NaN
17,7,S,sign,109,4,2859087.42745671,NaN,NaN,,NaN
17,7,S,coal,110,5,2859091.44375432,NaN,NaN,,NaN
17,7,S,bus,111,6,2859095.46004228,NaN,NaN,,NaN
17,7,S,smoke,112,7,2859099.47635589,NaN,NaN,,NaN
17,7,S,bed,113,8,2859103.49261638,NaN,NaN,,NaN
17,7,S,umbrella,114,9,2859107.50891791,NaN,NaN,,NaN
17,7,S,dummy,115,10,2859111.52522911,NaN,NaN,,NaN
17,7,S,clown,116,11,2859115.54151797,NaN,NaN,,NaN
17,7,S,herd,117,12,2859119.55781256,NaN,NaN,,NaN
17,7,S,earth,118,13,2859123.57410052,NaN,NaN,,NaN
17,7,S,knight,119,14,2859127.59038304,NaN,NaN,,NaN
17,7,S,morphine,120,15,2859131.60666496,NaN,NaN,,NaN
17,8,T,beast,121,1,2859345.00341298,2859345.67003437,2859346.89390206,pork,NaN
17,8,T,pork,122,2,2859347.2698791,2859347.82184157,2859349.58976395,lunch,NaN
17,8,T,sweat,123,3,2859350.1029367,2859350.98971185,2859351.381659,ring,NaN
17,8,T,hill,124,4,2859351.63613818,2859352.18965275,2859352.76560872,river,NaN
17,8,T,cocktail,125,5,2859353.05267257,2859354.82949973,2859356.82138216,beast,NaN
17,8,T,lunch,126,6,2859357.18560016,2859357.77330672,2859358.09330235,cup,NaN
17,8,T,cup,127,7,2859358.45216589,2859358.60525413,2859361.28511512,cocktail,NaN
17,8,T,ring,128,8,2859361.63518707,2859362.79704003,2859363.67701941,shrimp,NaN
17,8,T,river,129,9,2859364.03497287,2859366.14888895,2859366.67681234,chair,NaN
17,8,T,chair,130,10,2859366.95135467,2859367.98076481,2859368.32477356,cup,NaN
17,8,T,army,131,11,2859368.66787164,2859371.32465977,2859372.0685645,channel,NaN
17,8,T,channel,132,12,2859372.36751235,NaN,2859435.06927505,,NaN
17,8,T,shrimp,133,13,0,0,0,,NaN
17,8,T,brain,134,14,0,0,0,,NaN
17,8,T,nest,135,15,0,0,0,,NaN
