sub_num,list,practice,target,study_order,final_order,final_onset,final_FP,final_LP,final_resp,final_score
30,0,C,wood,1,NaN,3641869.34414925,3641871.16298788,3641871.73090875,wood,NaN
30,0,C,ball,2,NaN,3641872.42724568,3641874.47478839,3641874.97872234,ball,NaN
30,0,C,brain,3,NaN,3641875.46038223,3641875.78667433,3641876.59463326,scale,NaN
30,0,C,rice,4,NaN,3641876.96026904,3641877.2425977,3641877.55457208,car,NaN
30,0,C,blouse,5,NaN,3641878.12681266,3641879.65048576,3641880.1784191,horse,NaN
30,0,C,scale,6,NaN,3641880.57666563,3641881.01839987,3641883.83419892,toothbrush,NaN
30,0,C,scar,7,NaN,3641884.30972171,3641884.90614098,3641885.37011064,goal,NaN
30,0,C,table,8,NaN,3641885.85957896,3641889.24192821,3641889.59386717,car,NaN
30,0,C,skirt,9,NaN,3641889.95927024,3641895.7935416,3641896.12147754,toe,NaN
30,0,C,essay,10,NaN,3641896.49207174,3641897.05742844,3641897.88138244,blouse,NaN
30,0,C,fruit,11,NaN,3641898.25869178,3641903.76107636,3641904.25700929,rice,NaN
30,0,C,goat,12,NaN,3641904.55814019,3641918.64820804,3641919.05613533,road,NaN
30,0,C,toe,13,NaN,3641919.42377114,3641950.40635438,3641950.97429005,call,NaN
30,0,C,toothbrush,14,NaN,3641951.35471533,NaN,3641959.35521941,,NaN
30,0,C,horse,15,NaN,0,0,0,,NaN
30,1,T,boss,16,NaN,3642175.47151881,3642179.92089728,3642180.4408432,dice,NaN
30,1,T,cookie,17,NaN,3642180.77114953,3642181.49678656,3642182.18473944,trahs,NaN
30,1,T,tape,18,NaN,3642182.621013,3642183.4486474,3642184.9125896,trash,NaN
30,1,T,shore,19,NaN,3642185.32081481,3642185.89652299,3642187.88839581,metal,NaN
30,1,T,ribbon,20,NaN,3642188.42060539,3642189.26433779,3642190.32828004,copper,NaN
30,1,T,ridge,21,NaN,3642191.63699178,3642194.61602894,3642195.26394962,shore,NaN
30,1,T,metal,22,NaN,3642195.65336597,3642196.2398986,3642196.79191073,boss,NaN
30,1,T,mattress,23,NaN,3642197.18659579,3642200.65567417,3642201.09563085,tape,NaN
30,1,T,trash,24,NaN,3642201.48626575,3642202.30356376,3642204.82340313,photograph,NaN
30,1,T,feast,25,NaN,3642205.73597794,3642207.44726767,3642208.09519529,pants,NaN
30,1,T,photograph,26,NaN,3642208.60241603,3642209.00714618,3642209.79910129,ribbon,NaN
30,1,T,pants,27,NaN,3642210.30229269,3642216.22274324,3642216.86269642,shore,NaN
30,1,T,dice,28,NaN,3642217.38510177,3642219.75055555,3642221.2384582,tail,NaN
30,1,T,copper,29,NaN,3642221.70146377,3642228.3580477,3642229.74993012,mattress,NaN
30,1,T,tail,30,NaN,3642230.10085307,NaN,3642265.50194328,,NaN
30,2,S,strawberry,31,NaN,3642444.05181563,3642444.7293615,3642445.40929194,clown,NaN
30,2,S,crown,32,NaN,3642445.91834367,3642446.72122104,3642447.05719753,ant,NaN
30,2,S,diamond,33,NaN,3642447.41824527,3642447.85715002,3642448.23312701,ski,NaN
30,2,S,cane,34,NaN,3642448.73480406,3642449.22509461,3642450.94496791,portrait,NaN
30,2,S,dentist,35,NaN,3642451.3346197,3642451.91291619,3642452.77686014,pony,NaN
30,2,S,ski,36,NaN,3642453.31781508,3642454.96875028,3642460.74439459,strawberry,NaN
30,2,S,ant,37,NaN,3642461.28389101,3642464.80820131,3642465.60810792,cane,NaN
30,2,S,path,38,NaN,3642466.050224,3642469.45591976,3642470.28783794,pony,NaN
30,2,S,clown,39,NaN,3642470.8165271,3642472.01578619,3642472.99167753,knight,NaN
30,2,S,sand,40,NaN,3642473.33300754,3642479.6473345,3642480.39924382,pool,NaN
30,2,S,pool,41,NaN,3642480.84912154,3642492.31061758,3642493.27849342,dentist,NaN
30,2,S,pony,42,NaN,3642493.63152204,3642497.29429018,3642498.2541967,crown,NaN
30,2,S,knight,43,NaN,3642498.66449077,3642501.01406477,3642501.43802578,path,NaN
30,2,S,skull,44,NaN,3642501.83093236,NaN,3642534.13148159,,NaN
30,2,S,portrait,45,NaN,0,0,0,,NaN
30,3,T,wine,46,NaN,3642742.79661046,3642743.75986324,3642744.18379014,ring,NaN
30,3,T,lobster,47,NaN,3642744.91315314,3642745.4317142,3642746.23967675,soil,NaN
30,3,T,satellite,48,NaN,3642746.74632398,3642747.22361044,3642747.79157418,wine,NaN
30,3,T,piano,49,NaN,3642748.52955667,3642748.95152067,3642750.30340801,lobster,NaN
30,3,T,soil,50,NaN,3642750.71270478,3642751.30337089,3642752.09531754,piano,NaN
30,3,T,tooth,51,NaN,3642752.91254281,3642754.90320372,3642756.00709426,channel,NaN
30,3,T,finger,52,NaN,3642756.49561419,3642757.20702798,3642757.70299473,babe,NaN
30,3,T,forest,53,NaN,3642758.29549635,3642761.32678018,3642763.0306738,hurricane,NaN
30,3,T,hurricane,54,NaN,3642763.44510736,3642767.0864765,3642767.62241175,bolt,NaN
30,3,T,bolt,55,NaN,3642767.99477265,3642768.39037018,3642769.32631201,forest,NaN
30,3,T,babe,56,NaN,3642769.69464599,3642772.95013912,3642773.67805568,finger,NaN
30,3,T,bullet,57,NaN,3642774.09407997,3642786.43735236,3642788.34920334,sattellite,NaN
30,3,T,ring,58,NaN,3642789.04323749,3642791.29306861,3642792.95693335,satellite,NaN
30,3,T,menu,59,NaN,3642793.39291503,NaN,3642832.79418514,,NaN
30,3,T,channel,60,NaN,0,0,0,,NaN
30,4,S,gift,61,NaN,3643011.27698902,3643011.95214458,3643012.22408615,ear,NaN
30,4,S,guitar,62,NaN,3643012.84356397,3643016.18389669,3643016.89580067,rock,NaN
30,4,S,salad,63,NaN,3643017.44320393,3643017.87175418,3643019.07968347,candle,NaN
30,4,S,judge,64,NaN,3643019.52638156,3643020.0796222,3643021.70352416,gift,NaN
30,4,S,dame,65,NaN,3643022.19288352,3643022.96749099,3643023.55141629,test,NaN
30,4,S,candle,66,NaN,3643024.07607793,3643024.67135774,3643026.41524674,salad,NaN
30,4,S,sign,67,NaN,3643026.9591993,3643027.51120147,3643028.52712832,guitar,NaN
30,4,S,meal,68,NaN,3643029.37568662,3643030.30306029,3643030.73501656,meal,NaN
30,4,S,ship,69,NaN,3643031.4921804,3643033.42286712,3643034.31878973,leather,NaN
30,4,S,leather,70,NaN,3643034.70860995,3643035.48672908,3643036.12668075,ship,NaN
30,4,S,test,71,NaN,3643036.87511825,3643042.66236185,3643043.18226672,horn,NaN
30,4,S,porch,72,NaN,3643043.80794142,3643059.4053435,3643059.8933189,dame,NaN
30,4,S,ear,73,NaN,3643060.39006743,3643062.741157,3643064.90102531,porch,NaN
30,4,S,horn,74,NaN,3643065.30639628,3643074.98843933,3643075.5083765,sign,NaN
30,4,S,rock,75,NaN,3643075.93892859,3643089.60359141,3643090.10751449,rock,NaN
30,5,T,factory,76,NaN,3643311.32171824,3643312.43049444,3643313.01445566,siren,NaN
30,5,T,quarter,77,NaN,3643313.78823456,3643314.32638144,3643315.96628572,crowd,NaN
30,5,T,president,78,NaN,3643316.42135427,3643318.17416007,3643319.34208402,medicine,NaN
30,5,T,costume,79,NaN,3643319.75443818,3643320.310064,3643321.23797917,prince,NaN
30,5,T,grass,80,NaN,3643321.63762867,3643322.06992905,3643322.70988585,kiss,NaN
30,5,T,prince,81,NaN,3643323.08753597,3643332.1253798,3643332.80529786,brake,NaN
30,5,T,wing,82,NaN,3643333.18680949,3643340.34890934,3643341.30881285,liquor,NaN
30,5,T,brake,83,NaN,3643341.83616062,NaN,3643401.33740573,,NaN
30,5,T,liquor,84,NaN,0,0,0,,NaN
30,5,T,cow,85,NaN,0,0,0,,NaN
30,5,T,medicine,86,NaN,0,0,0,,NaN
30,5,T,kiss,87,NaN,0,0,0,,NaN
30,5,T,crowd,88,NaN,0,0,0,,NaN
30,5,T,siren,89,NaN,0,0,0,,NaN
30,5,T,cream,90,NaN,0,0,0,,NaN
30,6,S,wire,91,NaN,3643579.80209951,3643580.46283321,3643581.19074283,beer,NaN
30,6,S,jelly,92,NaN,3643581.63529873,3643581.9267253,3643585.07051825,alcohol,NaN
30,6,S,pie,93,NaN,3643585.58502492,3643586.23844673,3643587.25438626,husband,NaN
30,6,S,mirror,94,NaN,3643587.65147611,3643588.20635094,3643588.72630079,park,NaN
30,6,S,dial,95,NaN,3643589.36807017,3643589.87025371,3643590.39822268,wire,NaN
30,6,S,body,96,NaN,3643590.95128794,3643592.48608615,3643593.03004536,dirt,NaN
30,6,S,park,97,NaN,3643593.43444257,3643594.82994442,3643595.60589268,river,NaN
30,6,S,river,98,NaN,3643596.01760209,3643596.54984277,3643599.54166609,smile,NaN
30,6,S,emperor,99,NaN,3643599.91729385,3643600.47761366,3643600.97358011,body,NaN
30,6,S,alcohol,100,NaN,3643601.66718171,3643603.52541747,3643604.00540574,dial,NaN
30,6,S,dirt,101,NaN,3643604.45030151,3643604.98135714,3643606.97323117,mirror,NaN
30,6,S,smile,102,NaN,3643607.43340574,NaN,3643669.83394115,,NaN
30,6,S,husband,103,NaN,0,0,0,,NaN
30,6,S,beer,104,NaN,0,0,0,,NaN
30,6,S,beast,105,NaN,0,0,0,,NaN
30,7,T,crab,106,NaN,3643879.13023467,3643879.51729029,3643880.3652126,arrow,NaN
30,7,T,salmon,107,NaN,3643880.88009477,3643883.23704677,3643883.9730235,sword,NaN
30,7,T,bench,108,NaN,3643884.37986054,3643884.85295799,3643885.82890969,robin,NaN
30,7,T,garden,109,NaN,3643886.66301354,3643887.3328044,3643888.18075176,bench,NaN
30,7,T,bread,110,NaN,3643888.96283653,3643892.86051197,3643897.66018042,television,NaN
30,7,T,vodka,111,NaN,3643898.2788333,3643903.05992439,3643905.10776533,salmon,NaN
30,7,T,mansion,112,NaN,3643905.61164887,3643912.6033433,3643913.61126371,surf,NaN
30,7,T,bird,113,NaN,3643914.02769247,3643917.19511265,3643917.68303552,hair,NaN
30,7,T,surf,114,NaN,3643918.04403678,3643926.52252972,3643927.26646248,vodka,NaN
30,7,T,television,115,NaN,3643927.77666846,3643957.91271456,3643958.56863081,bread,NaN
30,7,T,hair,116,NaN,3643959.15773125,NaN,3643969.1585897,,NaN
