subject,group,list,cue,target,practice,test,onset,response,firstPress,lastPress
11,immediate,1,brat,forest,,1,30006.3413943068,forest,30007.2859707247,30007.8939437204
11,immediate,1,blade,thread,,1,30008.0909431994,thread,30010.6858034421,30011.9256932928
11,immediate,1,cloud,bite,S,1,30012.2239805032,bite,30013.2776213885,30013.5976160881
11,immediate,1,lobster,tea,T,1,30013.8405313318,tea,30014.6375734314,30014.8455362247
11,immediate,1,whip,balloon,,1,30015.1070979469,balloon,30016.6054586264,30017.6773466491
11,immediate,1,thunder,skull,,1,30018.173542194,skull,30019.6212900979,30020.3172165177
11,immediate,1,bus,briefcase,,1,30020.573370082,briefcase,30022.1571698162,30024.3569951687
11,immediate,1,spider,wire,,1,30024.6897558013,wire,30026.8128566677,30027.1728588168
11,immediate,1,pound,rice,S,1,30027.3395657295,rice,30028.2767738076,30028.8927296996
11,immediate,1,dough,lightning,T,1,30029.1061060841,lightning,30030.4606330657,30031.8525384264
11,immediate,2,plug,chapel,S,1,30199.8608753869,chapel,30200.7787047104,30201.8665989729
11,immediate,2,bell,pool,T,1,30202.060399498,pool,30202.9465471642,30203.4184970048
11,immediate,2,record,cave,,1,30203.610275168,cave,30204.458452537,30205.1703939501
11,immediate,2,shore,pipe,,1,30205.4101826827,pipe,30206.4182890335,30206.7462784014
11,immediate,2,shop,spring,,1,30206.9933542774,spring,30207.9302961281,30208.5381788722
11,immediate,2,brain,cigar,,1,30208.8099115654,cigar,30210.0661258006,30210.7380778748
11,immediate,2,statue,automobile,,1,30210.9765028715,automobile,30211.9460249722,30213.777891238
11,immediate,2,helmet,finger,S,1,30214.0595401451,finger,30215.2177926795,30215.7617847857
11,immediate,2,cafe,shepherd,T,1,30215.9594036508,shepherd,30217.0097064315,30218.8255887941
11,immediate,2,farm,bread,,1,30218.9925088093,bread,30220.3535197247,30220.7694875697
11,immediate,3,shovel,blood,,1,30383.9976549657,blood,30388.8396031583,30389.4475423474
11,immediate,3,brass,tent,T,1,30389.6469644348,tent,30391.1355054909,30391.3594612428
11,immediate,3,skin,tree,S,1,30391.5634943154,tree,30393.2873586082,30393.6953571401
11,immediate,3,lung,umbrella,,1,30393.8966606278,umbrella,30394.8233397465,30395.7512042109
11,immediate,3,river,pump,,1,30395.9465076225,,NA,NA
11,immediate,3,nurse,bush,,1,30403.9792955419,,NA,NA
