subject,group,list,cue,target,practice,test,onset
68,delay,1,bottle,collar,T,1,2490900.30032276
68,delay,1,beer,kiss,T,NaN,2490904.8001086
68,delay,1,seed,gun,,1,2490909.29990622
68,delay,1,aspirin,bench,,1,2490913.79970111
68,delay,1,slave,tent,,1,2490918.29948755
68,delay,1,chin,music,S,1,2490922.79923838
68,delay,1,pond,straw,,NaN,2490927.29907916
68,delay,1,magazine,leaf,,NaN,2490931.79887345
68,delay,1,globe,scale,,NaN,2490936.29864721
68,delay,1,trash,cheek,S,NaN,2490940.79846294
68,delay,1,eye,collar,,NaN,2490945.29824063
68,delay,1,sword,kiss,,1,2490949.7979996
68,delay,1,jeep,gun,T,NaN,2490954.29782136
68,delay,1,surf,bench,,NaN,2490958.7976235
68,delay,1,dough,tent,S,NaN,2490963.29738338
68,delay,1,gravy,music,,NaN,2490967.79722416
68,delay,1,castle,straw,,1,2490972.29705558
68,delay,1,milk,leaf,T,1,2490976.79681485
68,delay,1,guard,scale,S,1,2490981.29658892
68,delay,1,shepherd,cheek,,1,2490985.79640042
68,delay,2,button,mustard,,NaN,2491070.05922506
68,delay,2,ditch,photograph,T,1,2491074.55902056
68,delay,2,sting,stomach,,1,2491079.05882783
68,delay,2,gown,pencil,,1,2491083.55861246
68,delay,2,gallery,prince,,1,2491088.05841098
68,delay,2,fork,frame,S,1,2491092.55822006
68,delay,2,automobile,record,,NaN,2491097.05801435
68,delay,2,throne,pigeon,T,NaN,2491101.55780049
68,delay,2,thumb,dentist,,NaN,2491106.05760233
68,delay,2,beard,army,S,NaN,2491110.55738515
68,delay,2,square,mustard,S,1,2491115.05721566
68,delay,2,roof,photograph,,NaN,2491119.55697524
68,delay,2,cane,stomach,T,NaN,2491124.05677195
68,delay,2,wood,pencil,S,NaN,2491128.55658827
68,delay,2,club,prince,,NaN,2491133.05638106
68,delay,2,closet,frame,,NaN,2491137.55616207
68,delay,2,feast,record,T,1,2491142.05598383
68,delay,2,ant,pigeon,,1,2491146.55577359
68,delay,2,tiger,dentist,,1,2491151.0555703
68,delay,2,jail,army,,1,2491155.55536519
68,delay,3,shell,knife,,NaN,2491249.25116551
68,delay,3,ship,clock,,NaN,2491253.75093263
68,delay,3,basket,messenger,,1,2491258.25073024
68,delay,3,copper,wind,S,1,2491262.75052695
68,delay,3,cannon,wire,,NaN,2491267.25035595
68,delay,3,blade,dial,,1,2491271.75012157
68,delay,3,dove,coal,T,NaN,2491276.24989684
68,delay,3,pumpkin,park,S,NaN,2491280.74971408
68,delay,3,cocktail,powder,T,1,2491285.24952225
68,delay,3,lamp,boss,,1,2491289.74929843
68,delay,3,horse,knife,,1,2491294.24908095
68,delay,3,worm,clock,T,1,2491298.74890362
68,delay,3,ribbon,messenger,T,NaN,2491303.24870576
68,delay,3,alcohol,wind,,NaN,2491307.74847892
68,delay,3,trail,wire,S,1,2491312.24827412
68,delay,3,chapel,dial,S,NaN,2491316.74807143
68,delay,3,mayor,coal,,1,2491321.24787598
68,delay,3,band,park,,1,2491325.74766272
68,delay,3,wine,powder,,NaN,2491330.2474703
68,delay,3,brain,boss,,NaN,2491334.74725946
68,delay,4,restaurant,knight,T,NaN,2491416.14363712
68,delay,4,gate,cow,,1,2491420.64340122
68,delay,4,cafe,rain,,NaN,2491425.14319944
68,delay,4,coach,turtle,S,1,2491429.64299675
68,delay,4,spoon,hat,T,1,2491434.14279466
68,delay,4,dollar,boot,,1,2491438.64259167
68,delay,4,carpet,drug,S,NaN,2491443.14240075
68,delay,4,lightning,shop,,NaN,2491447.6421884
68,delay,4,cave,janitor,,NaN,2491452.14197847
68,delay,4,journal,vault,,1,2491456.64172295
68,delay,4,cell,knight,,1,2491461.14157701
68,delay,4,wing,cow,S,NaN,2491465.64137674
68,delay,4,clown,rain,S,1,2491470.14117435
68,delay,4,tomato,turtle,,NaN,2491474.64097196
68,delay,4,animal,hat,,NaN,2491479.14076746
68,delay,4,jelly,boot,,NaN,2491483.64057292
68,delay,4,barrel,drug,,1,2491488.14035423
68,delay,4,plug,shop,,1,2491492.64015848
68,delay,4,parade,janitor,T,1,2491497.13996666
68,delay,4,seal,vault,T,NaN,2491501.63974706
68,delay,5,shrimp,test,,1,2491590.68574821
68,delay,5,arrow,breakfast,,NaN,2491595.18552741
68,delay,5,sugar,colonel,,1,2491599.68533921
68,delay,5,cottage,axe,S,1,2491604.18514256
68,delay,5,circus,dice,,NaN,2491608.684929
68,delay,5,camp,mole,,NaN,2491613.18473446
68,delay,5,paper,table,T,1,2491617.68453026
68,delay,5,bat,butcher,T,NaN,2491622.18433995
68,delay,5,banana,lemon,,1,2491626.68410828
68,delay,5,lunch,bowl,S,NaN,2491631.18391132
68,delay,5,shovel,test,T,NaN,2491635.68370199
68,delay,5,queen,breakfast,S,1,2491640.18354639
68,delay,5,vice,colonel,,NaN,2491644.68330235
68,delay,5,shield,axe,,NaN,2491649.18311083
68,delay,5,bear,dice,T,1,2491653.68286799
68,delay,5,sign,mole,,1,2491658.18272205
68,delay,5,maiden,table,,NaN,2491662.68249038
68,delay,5,honeymoon,butcher,,1,2491667.18228739
68,delay,5,road,lemon,S,NaN,2491671.68209889
68,delay,5,hospital,bowl,,1,2491676.18187869
68,delay,6,camera,child,S,1,2492081.48032487
68,delay,6,corpse,boat,S,NaN,2492085.98012158
68,delay,6,window,bucket,,1,2492090.47992311
68,delay,6,pump,flame,,NaN,2492094.97971831
68,delay,6,dame,skirt,T,NaN,2492099.47951713
68,delay,6,knee,tongue,T,1,2492103.97931655
68,delay,6,salad,wallet,,NaN,2492108.47910813
68,delay,6,tank,ring,,1,2492112.97894015
68,delay,6,snake,elephant,,NaN,2492117.47870818
68,delay,6,chest,steam,,1,2492121.97850609
68,delay,6,beach,child,,NaN,2492126.47830884
68,delay,6,racket,boat,,1,2492130.97811762
68,delay,6,tobacco,bucket,,NaN,2492135.47789983
68,delay,6,scratch,flame,S,1,2492139.97768779
68,delay,6,rope,skirt,,1,2492144.47749506
68,delay,6,hockey,tongue,,NaN,2492148.97730112
68,delay,6,toothbrush,wallet,T,1,2492153.47709088
68,delay,6,brass,ring,T,NaN,2492157.97687763
68,delay,6,mistress,elephant,,1,2492162.47667403
68,delay,6,moon,steam,S,NaN,2492166.976481
68,delay,7,dummy,gentleman,T,1,2492242.67307608
68,delay,7,drum,bracelet,,1,2492247.17287249
68,delay,7,iron,spring,S,NaN,2492251.67267281
68,delay,7,spice,shark,,1,2492256.1724665
68,delay,7,wheel,badge,T,NaN,2492260.67226592
68,delay,7,soldier,rice,,NaN,2492265.17206022
