sub_num,group,version,datetime,exp_onset,list,repeating,practice,cue,target,study_order,study_onset,prac_order,prac_onset,prac_FP,prac_LP,prac_resp,prac_score,final_order,final_onset,final_FP,final_LP,final_resp,final_score
66,delay,pilot4,2015-03-06-1611m31s,3639524.3442457,1,N,C,bread,apartment,1,3639645.20488907,NaN,NaN,NaN,NaN,,NaN,21,3639916.39712956,3639921.40009158,3639921.7760155,heat,0
66,delay,pilot4,2015-03-06-1611m31s,3639524.3442457,1,N,C,bat,hawk,2,3639649.22118518,NaN,NaN,NaN,NaN,,NaN,2,3639789.17522991,3639791.04696585,3639791.5829063,wood,0
66,delay,pilot4,2015-03-06-1611m31s,3639524.3442457,1,N,C,cigar,highway,3,3639653.23745955,NaN,NaN,NaN,NaN,,NaN,13,3639856.51921421,3639858.01142007,3639859.05931893,highway,1
66,delay,pilot4,2015-03-06-1611m31s,3639524.3442457,1,N,C,shoe,soup,4,3639657.2537472,NaN,NaN,NaN,NaN,,NaN,4,3639798.37440955,3639802.64636264,3639803.24627015,box,1
66,delay,pilot4,2015-03-06-1611m31s,3639524.3442457,1,N,C,barrel,patch,5,3639661.27005961,NaN,NaN,NaN,NaN,,NaN,5,3639803.75725179,3639812.89378615,3639813.69373629,comb,0
66,delay,pilot4,2015-03-06-1611m31s,3639524.3442457,1,N,C,tree,cabinet,6,3639665.28636235,NaN,NaN,NaN,NaN,,NaN,12,3639846.50340649,NaN,3639856.50407629,,0
66,delay,pilot4,2015-03-06-1611m31s,3639524.3442457,1,N,C,river,whip,7,3639669.30268472,NaN,NaN,NaN,NaN,,NaN,6,3639813.80634929,3639818.92549033,3639819.66142117,wheel,1
66,delay,pilot4,2015-03-06-1611m31s,3639524.3442457,1,N,C,wolf,spot,8,3639673.31896331,NaN,NaN,NaN,NaN,,NaN,14,3639859.76888678,3639864.52308419,3639865.65901968,garbage,0
66,delay,pilot4,2015-03-06-1611m31s,3639524.3442457,1,N,C,wheat,blood,9,3639677.33529504,NaN,NaN,NaN,NaN,,NaN,11,3639839.40405573,3639845.74003264,3639846.05200881,dog,0
66,delay,pilot4,2015-03-06-1611m31s,3639524.3442457,1,N,C,bone,sun,10,3639681.35157484,NaN,NaN,NaN,NaN,,NaN,15,3639866.58500504,3639871.7547024,3639876.63435729,j,1
66,delay,pilot4,2015-03-06-1611m31s,3639524.3442457,1,N,C,wine,lunch,11,3639685.36789207,NaN,NaN,NaN,NaN,,NaN,23,3639931.66243659,3639936.37527887,3639936.7192354,gear,0
