subj_id,group,version,datetime,list,half,repeating,practice,condition,cue,target,prac_order,prac_resp,prac_score,final_order,final_resp,final_score
72,1,pilot3,2014-11-20-1112m10s,1,1,N,T,5,rock,newspaper,15,magazine,,15,magazine,
72,1,pilot3,2014-11-20-1112m10s,1,1,R,C,11,cheek,arrow,,,,20,arrow,
72,1,pilot3,2014-11-20-1112m10s,1,1,R,S,17,mattress,toilet,3,,,9,toilet,
72,1,pilot3,2014-11-20-1112m10s,1,1,R,C,7,peach,camera,,,,12,camera,
72,1,pilot3,2014-11-20-1112m10s,1,1,R,T,21,cage,plate,13,plate,,6,plate,
72,1,pilot3,2014-11-20-1112m10s,1,1,R,S,13,wheat,brass,4,,,14,brass,
72,1,pilot3,2014-11-20-1112m10s,1,1,R,T,21,hotel,bush,11,bush,,24,bush,
72,1,pilot3,2014-11-20-1112m10s,1,1,N,C,1,sword,scissors,,,,2,scissors,
72,1,pilot3,2014-11-20-1112m10s,1,1,N,T,5,leaf,church,14,,,1,,
72,1,pilot3,2014-11-20-1112m10s,1,1,N,S,3,crane,mouth,1,,,5,mouth,
72,1,pilot3,2014-11-20-1112m10s,1,1,R,S,17,honeymoon,chicken,2,,,16,chicken,
72,1,pilot3,2014-11-20-1112m10s,1,1,R,C,9,shirt,mountain,,,,3,mountain,
72,1,pilot3,2014-11-20-1112m10s,1,1,R,T,19,rain,spice,16,spice,,17,spice,
72,1,pilot3,2014-11-20-1112m10s,1,1,R,S,13,morphine,wing,7,,,8,wing,
72,1,pilot3,2014-11-20-1112m10s,1,1,R,C,9,lobster,foot,,,,23,foot,
72,1,pilot3,2014-11-20-1112m10s,1,1,R,T,23,camp,horse,12,horse,,7,horse,
72,1,pilot3,2014-11-20-1112m10s,1,1,R,C,7,mule,cape,,,,13,cape,
72,1,pilot3,2014-11-20-1112m10s,1,1,N,C,1,jelly,candle,,,,19,candle,
72,1,pilot3,2014-11-20-1112m10s,1,1,R,T,19,bishop,doll,9,doll,,18,doll,
72,1,pilot3,2014-11-20-1112m10s,1,1,R,S,15,ball,prison,5,,,11,prison,
72,1,pilot3,2014-11-20-1112m10s,1,1,R,C,11,cabinet,wheel,,,,21,wheel,
72,1,pilot3,2014-11-20-1112m10s,1,1,R,S,15,package,wire,8,,,10,wire,
72,1,pilot3,2014-11-20-1112m10s,1,1,R,T,23,globe,diamond,10,diamond,,4,diamond,
72,1,pilot3,2014-11-20-1112m10s,1,1,N,S,3,statue,ribbon,6,,,22,ribbon,
72,1,pilot3,2014-11-20-1112m10s,1,2,R,S,22,train,plate,29,,,44,plate,
72,1,pilot3,2014-11-20-1112m10s,1,2,R,C,14,mirror,brass,,,,39,brass,
72,1,pilot3,2014-11-20-1112m10s,1,2,R,S,22,cave,bush,32,,,29,bush,
72,1,pilot3,2014-11-20-1112m10s,1,2,R,C,20,cotton,doll,,,,40,doll,
72,1,pilot3,2014-11-20-1112m10s,1,2,N,T,6,lamp,medicine,23,medicine,,46,medicine,
72,1,pilot3,2014-11-20-1112m10s,1,2,R,T,18,coal,chicken,18,chicken,,33,chicken,
72,1,pilot3,2014-11-20-1112m10s,1,2,R,T,12,missile,wheel,17,wheel,,25,wheel,
72,1,pilot3,2014-11-20-1112m10s,1,2,R,T,18,tooth,toilet,22,toilet,,41,toilet,
72,1,pilot3,2014-11-20-1112m10s,1,2,N,S,4,aisle,ambulance,26,,,35,ambulance,
72,1,pilot3,2014-11-20-1112m10s,1,2,R,C,20,cent,spice,,,,38,spice,
72,1,pilot3,2014-11-20-1112m10s,1,2,R,T,24,lemon,horse,21,,,43,,
72,1,pilot3,2014-11-20-1112m10s,1,2,N,S,4,bedroom,anchor,28,,,34,anchor,
72,1,pilot3,2014-11-20-1112m10s,1,2,R,T,24,bench,diamond,20,plate,,27,plate,
72,1,pilot3,2014-11-20-1112m10s,1,2,R,S,10,lung,mountain,27,,,45,mountain,
72,1,pilot3,2014-11-20-1112m10s,1,2,N,C,2,rabbi,trophy,,,,30,trophy,
72,1,pilot3,2014-11-20-1112m10s,1,2,R,S,10,prince,foot,31,,,36,foot,
72,1,pilot3,2014-11-20-1112m10s,1,2,R,C,14,tiger,wing,,,,37,wing,
72,1,pilot3,2014-11-20-1112m10s,1,2,R,S,16,bubble,wire,30,,,47,wire,
72,1,pilot3,2014-11-20-1112m10s,1,2,R,C,8,table,camera,,,,42,camera,
72,1,pilot3,2014-11-20-1112m10s,1,2,N,C,2,monk,soup,,,,28,soup,
72,1,pilot3,2014-11-20-1112m10s,1,2,R,T,12,stomach,arrow,24,arrow,,26,arrow,
72,1,pilot3,2014-11-20-1112m10s,1,2,R,S,16,book,prison,25,,,31,prison,
72,1,pilot3,2014-11-20-1112m10s,1,2,R,C,8,herd,cape,,,,32,cape,
72,1,pilot3,2014-11-20-1112m10s,1,2,N,T,6,bullet,worm,19,,,48,,
72,1,pilot3,2014-11-20-1112m10s,2,1,N,T,5,coffee,tank,42,tank,,57,tank,
72,1,pilot3,2014-11-20-1112m10s,2,1,R,S,15,brake,banner,39,,,72,,
72,1,pilot3,2014-11-20-1112m10s,2,1,R,S,17,wallet,movie,37,,,67,movie,
72,1,pilot3,2014-11-20-1112m10s,2,1,R,T,23,spider,nurse,43,nurse,,56,nurse,
72,1,pilot3,2014-11-20-1112m10s,2,1,N,S,3,clock,wolf,33,,,51,wolf,
72,1,pilot3,2014-11-20-1112m10s,2,1,R,C,9,rice,button,,,,68,button,
72,1,pilot3,2014-11-20-1112m10s,2,1,R,T,19,lightning,satellite,47,satellite,,62,satellite,
72,1,pilot3,2014-11-20-1112m10s,2,1,N,T,5,essay,bracelet,45,bracelet,,66,bracelet,
72,1,pilot3,2014-11-20-1112m10s,2,1,R,C,11,whale,medal,,,,65,,
72,1,pilot3,2014-11-20-1112m10s,2,1,R,T,21,toast,pillow,48,pillow,,61,pillow,
72,1,pilot3,2014-11-20-1112m10s,2,1,R,S,13,milk,aspirin,38,,,70,aspirin,
72,1,pilot3,2014-11-20-1112m10s,2,1,N,S,3,tobacco,camel,34,,,49,camel,
72,1,pilot3,2014-11-20-1112m10s,2,1,N,C,1,bottle,deer,,,,55,deer,
72,1,pilot3,2014-11-20-1112m10s,2,1,R,S,13,garlic,cloth,35,,,69,cloth,
72,1,pilot3,2014-11-20-1112m10s,2,1,R,T,23,golf,chair,44,chair,,54,chair,
72,1,pilot3,2014-11-20-1112m10s,2,1,R,S,15,cord,novel,40,,,60,novel,
72,1,pilot3,2014-11-20-1112m10s,2,1,R,T,19,steak,minister,46,minister,,58,minister,
