subj_id,group,version,datetime,list,half,repeating,practice,condition,cue,target,prac_order,prac_resp,prac_score,final_order,final_resp,final_score
80,1,pilot3,2014-11-20-1225m39s,1,1,N,T,5,cage,peach,9,,,8,cave,
80,1,pilot3,2014-11-20-1225m39s,1,1,N,T,5,bench,cheek,11,cheek,,6,cheek,
80,1,pilot3,2014-11-20-1225m39s,1,1,R,S,13,cross,strawberry,1,,,21,strawberry,
80,1,pilot3,2014-11-20-1225m39s,1,1,R,S,15,gorilla,seed,7,,,19,seed,
80,1,pilot3,2014-11-20-1225m39s,1,1,R,T,21,weed,colonel,10,colonel,,17,colonel,
80,1,pilot3,2014-11-20-1225m39s,1,1,R,C,9,worm,detective,,,,24,,
80,1,pilot3,2014-11-20-1225m39s,1,1,R,T,19,wallet,pants,13,pants,,14,pants,
80,1,pilot3,2014-11-20-1225m39s,1,1,N,C,1,medicine,monk,,,,2,,
80,1,pilot3,2014-11-20-1225m39s,1,1,R,S,13,chin,straw,3,,,22,straw,
80,1,pilot3,2014-11-20-1225m39s,1,1,R,S,15,surf,garlic,6,,,3,garlic,
80,1,pilot3,2014-11-20-1225m39s,1,1,R,S,17,cloth,toothbrush,8,,,20,toothbrush,
80,1,pilot3,2014-11-20-1225m39s,1,1,R,C,11,tiger,jury,,,,23,,
80,1,pilot3,2014-11-20-1225m39s,1,1,N,S,3,hotel,button,4,,,7,,
80,1,pilot3,2014-11-20-1225m39s,1,1,R,T,21,rice,camel,16,camel,,10,camel,
80,1,pilot3,2014-11-20-1225m39s,1,1,R,C,7,elephant,movie,,,,12,,
80,1,pilot3,2014-11-20-1225m39s,1,1,R,C,7,train,lion,,,,11,,
80,1,pilot3,2014-11-20-1225m39s,1,1,R,S,17,wing,pier,5,,,9,,
80,1,pilot3,2014-11-20-1225m39s,1,1,R,C,9,salmon,clock,,,,1,,
80,1,pilot3,2014-11-20-1225m39s,1,1,N,C,1,journal,cigarette,,,,4,,
80,1,pilot3,2014-11-20-1225m39s,1,1,R,T,23,bubble,anchor,12,anchor,,13,anchor,
80,1,pilot3,2014-11-20-1225m39s,1,1,R,C,11,toast,plane,,,,18,plane,
80,1,pilot3,2014-11-20-1225m39s,1,1,R,T,19,jelly,hostage,15,hostage,,5,hostage,
80,1,pilot3,2014-11-20-1225m39s,1,1,N,S,3,light,turkey,2,,,15,turkey,
80,1,pilot3,2014-11-20-1225m39s,1,1,R,T,23,satellite,missile,14,missle,,16,missle,
80,1,pilot3,2014-11-20-1225m39s,1,2,R,T,24,rock,anchor,23,anchor,,46,anchor,
80,1,pilot3,2014-11-20-1225m39s,1,2,N,S,4,glove,blood,29,,,40,blood,
80,1,pilot3,2014-11-20-1225m39s,1,2,R,S,10,bread,detective,27,,,48,detective,
80,1,pilot3,2014-11-20-1225m39s,1,2,N,T,6,stake,mirror,17,mirror,,38,mirror,
80,1,pilot3,2014-11-20-1225m39s,1,2,R,T,18,record,pier,20,,,39,,
80,1,pilot3,2014-11-20-1225m39s,1,2,R,T,24,officer,missile,24,,,41,,
80,1,pilot3,2014-11-20-1225m39s,1,2,R,S,16,tongue,seed,25,,,27,,
80,1,pilot3,2014-11-20-1225m39s,1,2,N,C,2,ambulance,reed,,,,47,reed,
80,1,pilot3,2014-11-20-1225m39s,1,2,R,T,12,diamond,jury,22,,,36,,
80,1,pilot3,2014-11-20-1225m39s,1,2,R,C,14,tooth,straw,,,,44,,
80,1,pilot3,2014-11-20-1225m39s,1,2,N,S,4,moose,bush,32,,,26,bush,
80,1,pilot3,2014-11-20-1225m39s,1,2,R,T,12,wine,plane,21,,,33,,
80,1,pilot3,2014-11-20-1225m39s,1,2,R,S,22,essay,camel,30,,,35,,
80,1,pilot3,2014-11-20-1225m39s,1,2,R,T,18,cookie,toothbrush,18,toothbrush,,30,toothbrush,
80,1,pilot3,2014-11-20-1225m39s,1,2,R,S,10,bishop,clock,31,,,37,,
80,1,pilot3,2014-11-20-1225m39s,1,2,N,T,6,bedroom,butterfly,19,,,43,,
80,1,pilot3,2014-11-20-1225m39s,1,2,N,C,2,bowl,milk,,,,29,milk,
80,1,pilot3,2014-11-20-1225m39s,1,2,R,C,8,tomb,lion,,,,32,lion,
80,1,pilot3,2014-11-20-1225m39s,1,2,R,S,22,spark,colonel,26,,,28,,
80,1,pilot3,2014-11-20-1225m39s,1,2,R,C,14,hospital,strawberry,,,,34,,
80,1,pilot3,2014-11-20-1225m39s,1,2,R,C,20,ring,hostage,,,,25,,
80,1,pilot3,2014-11-20-1225m39s,1,2,R,C,20,belly,pants,,,,31,pants,
80,1,pilot3,2014-11-20-1225m39s,1,2,R,S,16,prince,garlic,28,,,45,garlic,
80,1,pilot3,2014-11-20-1225m39s,1,2,R,C,8,spring,movie,,,,42,,
80,1,pilot3,2014-11-20-1225m39s,2,1,R,C,11,star,snake,,,,62,,
80,1,pilot3,2014-11-20-1225m39s,2,1,N,S,3,farm,partner,33,,,54,,
80,1,pilot3,2014-11-20-1225m39s,2,1,R,S,15,salad,tank,38,,,72,,
80,1,pilot3,2014-11-20-1225m39s,2,1,R,S,15,hose,trophy,39,,,49,,
80,1,pilot3,2014-11-20-1225m39s,2,1,R,S,17,hood,tail,36,,,53,,
80,1,pilot3,2014-11-20-1225m39s,2,1,R,S,17,desk,coach,40,,,67,,
80,1,pilot3,2014-11-20-1225m39s,2,1,R,C,9,balloon,plug,,,,69,,
80,1,pilot3,2014-11-20-1225m39s,2,1,R,S,13,hook,aisle,35,,,63,aisle,
80,1,pilot3,2014-11-20-1225m39s,2,1,R,C,9,golf,church,,,,59,,
80,1,pilot3,2014-11-20-1225m39s,2,1,R,C,7,beef,sheep,,,,60,mule,
80,1,pilot3,2014-11-20-1225m39s,2,1,N,T,5,cherry,stick,43,,,68,,
80,1,pilot3,2014-11-20-1225m39s,2,1,R,C,11,crab,sweat,,,,71,sweat,
80,1,pilot3,2014-11-20-1225m39s,2,1,R,T,19,ribbon,tent,48,,,58,,
80,1,pilot3,2014-11-20-1225m39s,2,1,R,C,7,pencil,mule,,,,55,,
80,1,pilot3,2014-11-20-1225m39s,2,1,R,T,23,hurricane,saddle,47,,,66,,
80,1,pilot3,2014-11-20-1225m39s,2,1,N,C,1,turtle,cabin,,,,64,,
80,1,pilot3,2014-11-20-1225m39s,2,1,R,S,13,dirt,lamp,37,,,57,,
80,1,pilot3,2014-11-20-1225m39s,2,1,N,T,5,smile,foot,42,,,52,,
80,1,pilot3,2014-11-20-1225m39s,2,1,N,C,1,soup,butter,,,,50,,
80,1,pilot3,2014-11-20-1225m39s,2,1,R,T,23,gown,cannon,46,,,70,,
80,1,pilot3,2014-11-20-1225m39s,2,1,R,T,21,tunnel,knife,41,,,65,,
80,1,pilot3,2014-11-20-1225m39s,2,1,N,S,3,babe,candy,34,,,56,candy,
80,1,pilot3,2014-11-20-1225m39s,2,1,R,T,19,plate,cave,44,,,51,,
80,1,pilot3,2014-11-20-1225m39s,2,1,R,T,21,medal,dollar,45,,,61,,
80,1,pilot3,2014-11-20-1225m39s,2,2,R,T,24,robin,saddle,49,,,79,,
80,1,pilot3,2014-11-20-1225m39s,2,2,N,T,6,coffee,crown,54,,,75,,
80,1,pilot3,2014-11-20-1225m39s,2,2,R,T,12,duck,sweat,53,sweat,,78,sweat,
80,1,pilot3,2014-11-20-1225m39s,2,2,R,C,20,flag,tent,,,,91,stake,
80,1,pilot3,2014-11-20-1225m39s,2,2,N,C,2,gift,beard,,,,89,,
80,1,pilot3,2014-11-20-1225m39s,2,2,R,S,10,mayor,church,60,,,81,,
80,1,pilot3,2014-11-20-1225m39s,2,2,R,C,8,mattress,sheep,,,,92,,
80,1,pilot3,2014-11-20-1225m39s,2,2,R,S,22,fence,knife,64,,,88,,
80,1,pilot3,2014-11-20-1225m39s,2,2,R,C,20,camp,cave,,,,93,,
80,1,pilot3,2014-11-20-1225m39s,2,2,N,C,2,liquor,potato,,,,85,,
80,1,pilot3,2014-11-20-1225m39s,2,2,R,C,8,steak,mule,,,,84,mule,
80,1,pilot3,2014-11-20-1225m39s,2,2,R,T,12,pillow,snake,56,,,83,,
80,1,pilot3,2014-11-20-1225m39s,2,2,R,T,24,television,cannon,55,,,94,,
80,1,pilot3,2014-11-20-1225m39s,2,2,R,S,16,tomato,tank,59,,,86,,
80,1,pilot3,2014-11-20-1225m39s,2,2,N,T,6,cane,rabbit,51,,,77,,
80,1,pilot3,2014-11-20-1225m39s,2,2,R,S,22,doll,dollar,62,,,87,dollar,
80,1,pilot3,2014-11-20-1225m39s,2,2,R,S,16,thread,trophy,63,,,76,,
80,1,pilot3,2014-11-20-1225m39s,2,2,R,T,18,barrel,coach,50,,,74,,
80,1,pilot3,2014-11-20-1225m39s,2,2,N,S,4,scissors,automobile,57,,,95,,
80,1,pilot3,2014-11-20-1225m39s,2,2,N,S,4,morphine,candle,58,,,80,,
80,1,pilot3,2014-11-20-1225m39s,2,2,R,C,14,muscle,aisle,,,,73,,
80,1,pilot3,2014-11-20-1225m39s,2,2,R,C,14,piano,lamp,,,,90,,
80,1,pilot3,2014-11-20-1225m39s,2,2,R,S,10,animal,plug,61,,,96,,
80,1,pilot3,2014-11-20-1225m39s,2,2,R,T,18,pool,tail,52,,,82,,
