sub_num,list,practice,target,study_order,final_order,final_onset,final_FP,final_LP,final_resp,final_score
29,0,C,prison,1,NaN,3377307.52886063,3377307.97253707,3377309.50040583,prison,NaN
29,0,C,cigarette,2,NaN,3377310.22868667,3377310.69236319,3377314.98813018,cigarette,NaN
29,0,C,sock,3,NaN,3377315.37834986,3377315.90006728,3377316.94799331,honeymoon,NaN
29,0,C,peanut,4,NaN,3377317.29489737,3377317.81997103,3377318.09194706,sock,NaN
29,0,C,honeymoon,5,NaN,3377318.42816786,3377318.98790953,3377319.4918687,peanut,NaN
29,0,C,doll,6,NaN,3377319.79475294,3377320.27584208,3377320.72382588,rabbi,NaN
29,0,C,rabbi,7,NaN,3377321.24463596,3377329.32338507,3377329.72333387,doll,NaN
29,0,C,steel,8,NaN,3377330.01073488,3377342.08270964,3377343.52260727,monk,NaN
29,0,C,glove,9,NaN,3377344.09315264,NaN,3377385.30081055,,NaN
29,0,C,tower,10,NaN,3377385.30715084,NaN,3377397.60788683,,NaN
29,0,C,football,11,NaN,0,0,0,,NaN
29,0,C,palace,12,NaN,0,0,0,,NaN
29,0,C,organ,13,NaN,0,0,0,,NaN
29,0,C,hook,14,NaN,0,0,0,,NaN
29,0,C,monk,15,NaN,0,0,0,,NaN
29,1,S,steak,16,NaN,3377576.82806415,3377577.63826379,3377578.33419239,steak,NaN
29,1,S,tape,17,NaN,3377579.31123573,3377579.53414868,3377579.86211276,tape,NaN
29,1,S,pearl,18,NaN,3377580.27783186,3377580.74208158,3377581.34203527,pearl,NaN
29,1,S,arrow,19,NaN,3377581.62775379,3377581.91001676,3377582.85395596,emperor,NaN
29,1,S,emperor,20,NaN,3377583.49432181,3377584.82187508,3377585.40584086,arrow,NaN
29,1,S,salt,21,NaN,3377585.64415403,3377585.94182145,3377586.40578833,pants,NaN
29,1,S,pants,22,NaN,3377586.69413623,3377587.49374136,3377587.93368607,bell,NaN
29,1,S,chart,23,NaN,3377588.27727133,3377590.18958846,3377591.0375265,rock,NaN
29,1,S,cheek,24,NaN,3377591.32715302,3377591.66150116,3377592.92542422,bishop,NaN
29,1,S,tea,25,NaN,3377593.22699905,3377596.0693161,3377596.44524031,sail,NaN
29,1,S,rock,26,NaN,3377596.81009339,3377600.40505937,3377600.94097748,chart,NaN
29,1,S,bishop,27,NaN,3377601.20981461,3377603.14891008,3377603.66885355,cheek,NaN
29,1,S,sail,28,NaN,3377603.95964127,NaN,3377666.86096182,,NaN
29,1,S,bell,29,NaN,0,0,0,,NaN
29,1,S,cane,30,NaN,0,0,0,,NaN
29,2,T,sweat,31,NaN,3377875.84200735,3377877.2064291,3377877.71836427,sugar,NaN
29,2,T,stake,32,NaN,3377877.92520055,3377878.5343476,3377879.14229027,blood,NaN
29,2,T,blanket,33,NaN,3377879.70841721,3377879.95026561,3377880.79822146,blanket,NaN
29,2,T,battle,34,NaN,3377881.00833942,3377881.23022489,3377882.32614334,policeman,NaN
29,2,T,instrument,35,NaN,3377882.9748785,3377883.27808813,3377885.19797346,stake,NaN
29,2,T,sugar,36,NaN,3377885.4580522,3377885.93395653,3377886.39790923,sweat,NaN
29,2,T,gold,37,NaN,3377886.69132483,3377887.16590496,3377887.94981857,necklace,NaN
29,2,T,cook,38,NaN,3377888.29121182,NaN,3377922.5678704,,NaN
29,2,T,necklace,39,NaN,3377922.57225654,NaN,3377965.8732657,,NaN
29,2,T,policeman,40,NaN,0,0,0,,NaN
29,2,T,jury,41,NaN,0,0,0,,NaN
29,2,T,duck,42,NaN,0,0,0,,NaN
29,2,T,willow,43,NaN,0,0,0,,NaN
29,2,T,blood,44,NaN,0,0,0,,NaN
29,2,T,toothbrush,45,NaN,0,0,0,,NaN
29,3,S,dame,46,NaN,3378145.69114554,3378146.02423045,3378146.38416614,dame,NaN
29,3,S,package,47,NaN,3378146.79107524,3378147.32816813,3378148.5200621,briefcase,NaN
29,3,S,moon,48,NaN,3378148.80760225,3378149.30402733,3378150.00798204,package,NaN
29,3,S,alley,49,NaN,3378150.25752783,3378152.40786746,3378152.85582258,alley,NaN
29,3,S,cafe,50,NaN,3378153.19066032,3378153.66378735,3378154.19975285,smile,NaN
29,3,S,poison,51,NaN,3378154.44057225,3378156.86361566,3378157.46358234,patch,NaN
29,3,S,dress,52,NaN,3378157.74036105,3378158.18355756,3378159.15149056,hurricane,NaN
29,3,S,hurricane,53,NaN,3378159.35691934,3378159.76747082,3378160.27943044,hammer,NaN
29,3,S,rope,54,NaN,3378160.55683971,3378160.99141518,3378161.32736311,rope,NaN
29,3,S,patch,55,NaN,3378161.62346817,3378165.87918431,3378166.25512392,cafe,NaN
29,3,S,briefcase,56,NaN,3378166.53978295,3378169.76696371,3378170.74287966,moon,NaN
29,3,S,wire,57,NaN,3378171.15614202,3378172.15082499,3378172.49479722,smile,NaN
29,3,S,hammer,58,NaN,3378172.73937945,3378179.91841866,3378180.91031589,poison,NaN
29,3,S,smile,59,NaN,3378181.27217163,NaN,3378235.77348874,,NaN
29,3,S,bat,60,NaN,0,0,0,,NaN
29,4,T,mirror,61,NaN,3378447.47153087,3378447.80026406,3378448.23218357,tomb,NaN
29,4,T,globe,62,NaN,3378450.27134064,3378450.56010328,3378450.99207199,boat,NaN
29,4,T,boat,63,NaN,3378452.00456362,3378452.28799715,3378452.7519565,note,NaN
29,4,T,note,64,NaN,3378453.15448126,3378453.57593243,3378455.7118151,thorn,NaN
29,4,T,lightning,65,NaN,3378456.02098046,NaN,3378537.52292692,,NaN
29,4,T,scratch,66,NaN,0,0,0,,NaN
29,4,T,badge,67,NaN,0,0,0,,NaN
29,4,T,church,68,NaN,0,0,0,,NaN
29,4,T,tomb,69,NaN,0,0,0,,NaN
29,4,T,roof,70,NaN,0,0,0,,NaN
29,4,T,cave,71,NaN,0,0,0,,NaN
29,4,T,cheese,72,NaN,0,0,0,,NaN
29,4,T,passage,73,NaN,0,0,0,,NaN
29,4,T,thorn,74,NaN,0,0,0,,NaN
29,4,T,ditch,75,NaN,0,0,0,,NaN
29,5,S,chicken,76,NaN,3378716.65400902,3378717.11403047,3378717.80196677,butter,NaN
29,5,S,frog,77,NaN,3378718.3205634,3378718.74592771,3378719.00989544,bus,NaN
29,5,S,newspaper,78,NaN,3378719.32049609,3378719.72985648,3378720.0258402,male,NaN
29,5,S,dentist,79,NaN,3378720.23710246,3378720.52182669,3378721.30576838,husband,NaN
29,5,S,shield,80,NaN,3378721.58702892,3378722.08175158,3378722.56970563,turtle,NaN
29,5,S,whip,81,NaN,3378722.82026925,3378723.12171549,3378724.01763812,newspaper,NaN
29,5,S,soil,82,NaN,3378724.2701897,3378724.90558927,3378725.20956076,frog,NaN
29,5,S,throne,83,NaN,3378725.43677562,3378731.76924719,3378732.13720808,whip,NaN
29,5,S,mail,84,NaN,3378732.53629874,3378735.62504501,3378737.24092988,dentist,NaN
29,5,S,husband,85,NaN,3378737.56932319,3378792.03804869,3378793.09399117,butter,NaN
29,5,S,cape,86,NaN,3378793.28234115,NaN,3378806.68288369,,NaN
29,5,S,turtle,87,NaN,0,0,0,,NaN
29,5,S,bus,88,NaN,0,0,0,,NaN
29,5,S,butter,89,NaN,0,0,0,,NaN
29,5,S,knife,90,NaN,0,0,0,,NaN
29,6,T,basket,91,NaN,3379018.68434734,3379019.04209797,3379019.94598935,basket,NaN
29,6,T,rain,92,NaN,3379020.23424337,3379020.76996226,3379021.00993257,rain,NaN
29,6,T,cow,93,NaN,3379021.36750511,3379022.12988709,3379022.79383864,garlic,NaN
29,6,T,tail,94,NaN,3379023.0007362,3379023.14582852,3379024.06577272,leaf,NaN
29,6,T,meal,95,NaN,3379024.23402815,3379024.30576295,3379024.54571756,cow,NaN
29,6,T,coffin,96,NaN,3379025.80057647,3379025.94567301,3379026.81763473,tail,NaN
29,6,T,artist,97,NaN,3379027.21712534,NaN,3379108.71833589,,NaN
29,6,T,toilet,98,NaN,0,0,0,,NaN
29,6,T,cart,99,NaN,0,0,0,,NaN
29,6,T,circle,100,NaN,0,0,0,,NaN
29,6,T,bowl,101,NaN,0,0,0,,NaN
29,6,T,hair,102,NaN,0,0,0,,NaN
29,6,T,crown,103,NaN,0,0,0,,NaN
29,6,T,leaf,104,NaN,0,0,0,,NaN
29,6,T,garlic,105,NaN,0,0,0,,NaN
29,7,S,weed,106,NaN,3379288.96673739,3379289.23578641,3379290.28369765,fountain,NaN
29,7,S,steam,107,NaN,3379290.63332558,3379291.1156692,3379291.61962747,king,NaN
29,7,S,soup,108,NaN,3379291.83324806,3379291.92362461,3379292.50758194,board,NaN
29,7,S,feast,109,NaN,3379292.81650009,3379293.25156877,3379293.73149068,steam,NaN
29,7,S,net,110,NaN,3379294.06641203,3379294.36349054,3379294.8594061,weed,NaN
29,7,S,crowd,111,NaN,3379295.09967283,3379295.28344832,3379295.89140639,chapel,NaN
29,7,S,lieutenant,112,NaN,3379296.23293215,3379296.69937509,3379299.24322422,leuitenant,NaN
29,7,S,fly,113,NaN,3379299.88269962,NaN,3379378.98441625,,NaN
29,7,S,pond,114,NaN,0,0,0,,NaN
29,7,S,chapel,115,NaN,0,0,0,,NaN
29,7,S,ribbon,116,NaN,0,0,0,,NaN
29,7,S,king,117,NaN,0,0,0,,NaN
29,7,S,board,118,NaN,0,0,0,,NaN
29,7,S,gate,119,NaN,0,0,0,,NaN
29,7,S,fountain,120,NaN,0,0,0,,NaN
29,8,T,bucket,121,NaN,3379588.36391675,3379588.93993521,3379589.65185897,bucket,NaN
29,8,T,pudding,122,NaN,3379590.03046389,3379590.37985215,3379590.69981729,babe,NaN
29,8,T,babe,123,NaN,3379590.96342583,3379591.83576667,3379592.50771022,turkey,NaN
