sub_num,group,version,datetime,exp_onset,list,repeating,practice,cue,target,study_order,study_onset,prac_order,prac_onset,prac_FP,prac_LP,prac_resp,prac_score,final_order,final_onset,final_FP,final_LP,final_resp,final_score
77,immediate,pilot4,2015-03-11-1228m50s,4054583.6211041,1,N,C,foot,package,1,4054732.57406641,NaN,NaN,NaN,NaN,,NaN,15,4054931.79438317,4054939.08836535,4054939.36027708,sock,0
77,immediate,pilot4,2015-03-11-1228m50s,4054583.6211041,1,N,C,brick,corpse,2,4054736.59046726,NaN,NaN,NaN,NaN,,NaN,3,4054876.76464463,4054878.05957309,4054878.70750563,corpse,1
77,immediate,pilot4,2015-03-11-1228m50s,4054583.6211041,1,N,C,arm,feast,3,4054740.60686055,NaN,NaN,NaN,NaN,,NaN,25,4054968.92528447,4054970.98266071,4054972.35057663,turkey,0
77,immediate,pilot4,2015-03-11-1228m50s,4054583.6211041,1,N,C,shirt,trash,4,4054744.62327317,NaN,NaN,NaN,NaN,,NaN,13,4054921.1617772,4054923.28119322,4054924.04109252,trash,1
77,immediate,pilot4,2015-03-11-1228m50s,4054583.6211041,1,N,C,elephant,hill,5,4054748.63966768,NaN,NaN,NaN,NaN,,NaN,18,4054944.54356208,4054946.0639728,4054946.67189767,hill,1
77,immediate,pilot4,2015-03-11-1228m50s,4054583.6211041,1,N,C,sock,body,6,4054752.65608271,NaN,NaN,NaN,NaN,,NaN,17,4054942.3770323,4054943.97608679,4054944.30407563,foot,1
77,immediate,pilot4,2015-03-11-1228m50s,4054583.6211041,1,N,C,bus,sign,7,4054756.67247963,NaN,NaN,NaN,NaN,,NaN,20,4054950.5264869,4054951.91967163,4054952.23960115,sign,1
77,immediate,pilot4,2015-03-11-1228m50s,4054583.6211041,1,N,C,ball,brush,8,4054760.68890644,NaN,NaN,NaN,NaN,,NaN,14,4054924.37821191,4054931.080725,4054931.47274882,brush,1
77,immediate,pilot4,2015-03-11-1228m50s,4054583.6211041,1,N,C,moon,battle,9,4054764.70530456,NaN,NaN,NaN,NaN,,NaN,21,4054952.50968732,4054955.00749606,4054955.62341746,battle,1
77,immediate,pilot4,2015-03-11-1228m50s,4054583.6211041,1,N,C,book,fruit,10,4054768.72168851,NaN,NaN,NaN,NaN,,NaN,8,4054889.41380931,4054896.48261166,4054898.10649155,hammer,0
77,immediate,pilot4,2015-03-11-1228m50s,4054583.6211041,1,N,C,hammer,animal,11,4054772.73811652,NaN,NaN,NaN,NaN,,NaN,9,4054898.36324363,4054899.79440159,4054900.41034773,animal,1
77,immediate,pilot4,2015-03-11-1228m50s,4054583.6211041,1,N,C,statue,robin,12,4054776.75451374,NaN,NaN,NaN,NaN,,NaN,12,4054911.0456833,NaN,4054921.14604797,,0
77,immediate,pilot4,2015-03-11-1228m50s,4054583.6211041,1,N,C,cigarette,cheek,13,4054780.77090281,NaN,NaN,NaN,NaN,,NaN,16,4054939.64385278,4054941.40018757,4054942.0081393,cheek,1
77,immediate,pilot4,2015-03-11-1228m50s,4054583.6211041,1,N,C,diamond,minister,14,4054784.78730064,NaN,NaN,NaN,NaN,,NaN,19,4054946.96007925,4054949.24782044,4054950.25574543,minister,1
77,immediate,pilot4,2015-03-11-1228m50s,4054583.6211041,1,N,C,clock,beer,15,4054788.80370119,NaN,NaN,NaN,NaN,,NaN,7,4054886.51402637,4054888.70698555,4054889.17093131,beer,1
77,immediate,pilot4,2015-03-11-1228m50s,4054583.6211041,1,N,C,hook,palace,16,4054792.82012889,NaN,NaN,NaN,NaN,,NaN,11,4054906.56270852,4054908.85793702,4054910.1458255,palace,1
77,immediate,pilot4,2015-03-11-1228m50s,4054583.6211041,1,N,C,frog,breast,17,4054796.83653548,NaN,NaN,NaN,NaN,,NaN,22,4054955.89281783,4054962.60709026,4054963.54299762,statue,0
77,immediate,pilot4,2015-03-11-1228m50s,4054583.6211041,1,N,C,wolf,lock,18,4054800.85294779,NaN,NaN,NaN,NaN,,NaN,5,4054881.74767963,4054883.54730196,4054883.98719566,lock,1
