sub_num,list,practice,target,study_order,final_order,final_onset,final_FP,final_LP,final_resp,final_score
18,0,C,morphine,1,NaN,2858271.22557071,2858273.46516069,2858273.77712116,ear,NaN
18,0,C,bridge,2,NaN,2858274.12538897,2858274.52108324,2858277.80088163,butterfly,NaN
18,0,C,shell,3,NaN,2858278.04181725,2858279.47282247,2858280.63271766,bridge,NaN
18,0,C,leaf,4,NaN,2858281.00827453,2858283.41658207,2858284.8164847,hound,NaN
18,0,C,spike,5,NaN,2858285.22466487,2858289.32029053,2858290.34420223,morphine,NaN
18,0,C,butterfly,6,NaN,2858290.57430789,2858294.05604631,2858294.25601649,wine,NaN
18,0,C,ear,7,NaN,2858294.47406155,2858302.74359594,2858303.37554329,hear,NaN
18,0,C,ferry,8,NaN,2858303.65677756,2858321.55059269,2858322.46251108,leaf,NaN
18,0,C,alley,9,NaN,2858322.65555055,NaN,2858361.25662984,,NaN
18,0,C,hound,10,NaN,0,0,0,,NaN
18,0,C,brick,11,NaN,0,0,0,,NaN
18,0,C,wine,12,NaN,0,0,0,,NaN
18,0,C,blanket,13,NaN,0,0,0,,NaN
18,0,C,candle,14,NaN,0,0,0,,NaN
18,0,C,bank,15,NaN,0,0,0,,NaN
18,1,T,spaghetti,16,NaN,2858568.43957374,2858569.12151205,2858573.58523384,spaghetti,NaN
18,1,T,apple,17,NaN,2858573.97254794,2858575.25714841,2858575.81714906,apple,NaN
18,1,T,policeman,18,NaN,2858576.02240488,2858576.27313331,2858577.30504154,chocolate,NaN
18,1,T,gown,19,NaN,2858577.5556118,2858578.11299091,2858579.39300241,policeman,NaN
18,1,T,whistle,20,NaN,2858579.7054896,2858580.30492744,2858580.88083843,turtle,NaN
18,1,T,pocket,21,NaN,2858581.12208254,2858581.24089396,2858581.64084277,doll,NaN
18,1,T,farm,22,NaN,2858581.93868043,2858583.32076262,2858584.02470374,string,NaN
18,1,T,turtle,23,NaN,2858584.2385465,2858584.47268754,2858584.81666762,shoe,NaN
18,1,T,umbrella,24,NaN,2858585.05515797,2858588.52048015,2858592.15228412,umbrella,NaN
18,1,T,string,25,NaN,2858592.33796095,2858596.79206318,2858597.51196747,pocket,NaN
18,1,T,doll,26,NaN,2858597.75431573,2858599.27192079,2858599.583887,gown,NaN
18,1,T,wreck,27,NaN,2858599.87085606,2858606.86351907,2858607.85544889,chocolate,NaN
18,1,T,light,28,NaN,2858608.30363433,2858610.5673144,2858611.44727959,turtle,NaN
18,1,T,shoe,29,NaN,2858612.08673779,2858612.27122594,2858612.67117203,doll,NaN
18,1,T,chocolate,30,NaN,2858613.02001516,2858617.99090053,2858618.54285575,farm,NaN
18,1,,,NaN,NaN,2858618.80296438,2858634.35005836,2858634.68603527,rain,NaN
18,2,S,pillow,31,NaN,2858840.03854734,2858841.58711525,2858842.49102232,pillow,NaN
18,2,S,ribbon,32,NaN,2858843.35505936,2858844.77894522,2858845.54690201,ribbon,NaN
18,2,S,camera,33,NaN,2858845.85488867,2858846.14686899,2858846.49084363,hair,NaN
18,2,S,hair,34,NaN,2858846.73806641,2858846.90682261,2858848.45070495,ankle,NaN
18,2,S,ankle,35,NaN,2858848.80466498,2858849.44265228,2858851.33856494,camara,NaN
18,2,S,reed,36,NaN,2858851.6544787,2858852.0665539,2858853.21048078,clown,NaN
18,2,S,beach,37,NaN,2858853.62102019,2858854.47442528,2858855.06638667,glass,NaN
18,2,S,mule,38,NaN,2858855.32091173,2858856.28233149,2858856.92228049,reed,NaN
18,2,S,glass,39,NaN,2858857.30410762,2858858.21821621,2858859.61015974,canon,NaN
18,2,S,deer,40,NaN,2858861.27052083,2858862.3300423,2858862.94594769,cannon,NaN
18,2,S,closet,41,NaN,2858863.57036335,2858867.73774796,2858868.22568541,cloth,NaN
18,2,S,cloth,42,NaN,2858868.57004581,2858869.0496541,2858869.49761979,mule,NaN
18,2,S,cannon,43,NaN,2858869.70331358,2858869.93760344,2858870.39356897,deer,NaN
18,2,S,marble,44,NaN,2858870.63660484,2858871.84948289,2858872.58546475,beach,NaN
18,2,S,clown,45,NaN,2858872.9197646,2858873.64137704,2858874.99331741,marble,NaN
18,2,,,NaN,NaN,2858875.61958521,2858881.10502155,2858881.63297392,mule,NaN
18,2,,,NaN,NaN,2858881.83585149,2858897.46415041,2858898.30408136,closet,NaN
18,3,T,chicken,46,NaN,2859138.23580845,2859140.04334973,2859141.09928284,chicken,NaN
18,3,T,gun,47,NaN,2859141.48561625,2859141.81119393,2859142.06717932,gun,NaN
18,3,T,bean,48,NaN,2859142.46888699,2859148.20289296,2859149.12284319,pea,NaN
18,3,T,lamp,49,NaN,2859152.13491948,2859152.2506578,2859152.67465866,bee,NaN
18,3,T,costume,50,NaN,2859152.98487053,2859155.25851819,2859155.78651342,paper,NaN
18,3,T,bee,51,NaN,2859155.95133777,2859156.17046918,2859156.80240053,blade,NaN
18,3,T,paper,52,NaN,2859157.01793906,2859158.24232834,2859158.68230686,worm,NaN
18,3,T,blade,53,NaN,2859158.98448145,2859159.42630516,2859163.60202738,costum,NaN
18,3,T,storm,54,NaN,2859163.95082855,2859169.28977141,2859169.55375605,whip,NaN
18,3,T,worm,55,NaN,2859169.85042677,2859170.92972705,2859171.64967601,storm,NaN
18,3,T,fuel,56,NaN,2859171.91697885,2859173.52156288,2859173.88149737,tent,NaN
18,3,T,tent,57,NaN,2859174.10016122,2859175.52144516,2859175.90542204,roof,NaN
18,3,T,roof,58,NaN,2859176.10002388,NaN,2859228.3015374,,NaN
18,3,T,canal,59,NaN,0,0,0,,NaN
18,3,T,whip,60,NaN,0,0,0,,NaN
18,4,S,book,61,NaN,2859408.13491193,2859408.42115083,2859409.74103326,monkey,NaN
18,4,S,monkey,62,NaN,2859410.08478424,2859410.32498576,2859411.12498419,turkey,NaN
18,4,S,turkey,63,NaN,2859411.50136269,2859413.14090359,2859413.54884621,port,NaN
18,4,S,port,64,NaN,2859413.80121095,2859414.044833,2859414.32481974,fly,NaN
18,4,S,fly,65,NaN,2859414.76780858,2859416.01272737,2859416.79669683,judge,NaN
18,4,S,judge,66,NaN,2859417.2009711,2859417.49264897,2859418.51658965,posture,NaN
18,4,S,statue,67,NaN,2859418.83421427,2859420.58048669,2859422.80432118,statues,NaN
18,4,S,wheat,68,NaN,2859423.65057069,2859425.76423834,2859426.17219635,soil,NaN
18,4,S,soil,69,NaN,2859426.50038138,2859426.82816677,2859427.58011119,parade,NaN
18,4,S,parade,70,NaN,2859427.80029213,2859428.85205614,2859429.48399925,corpse,NaN
18,4,S,corpse,71,NaN,2859429.80017531,2859430.81994839,2859432.26784526,tiger,NaN
18,4,S,colonel,72,NaN,2859432.48333066,2859432.74782663,2859433.17982492,toe,NaN
18,4,S,toe,73,NaN,2859433.56657306,2859436.89161768,2859437.29959984,chee,NaN
18,4,S,tiger,74,NaN,2859437.56633279,2859438.01158096,2859438.80352702,cheek,NaN
18,4,S,cheek,75,NaN,2859439.08290071,NaN,2859439.38289567,,NaN
18,4,,,NaN,NaN,2859439.39954644,2859451.99488309,2859452.41080292,wheat,NaN
18,4,,,NaN,NaN,2859452.58200951,2859453.70672143,2859457.31451017,colonial,NaN
18,4,,,NaN,NaN,2859459.51490655,2859475.04963508,2859475.56160648,book,NaN
18,5,T,aisle,76,NaN,2859706.38214769,2859707.74931745,2859708.80522279,physician,NaN
18,5,T,paint,77,NaN,2859709.16527893,2859709.35719311,2859709.79716862,hood,NaN
18,5,T,physician,78,NaN,2859709.99855989,2859710.2851284,2859710.63710379,pain,NaN
18,5,T,instrument,79,NaN,2859710.96517956,2859711.49306432,2859712.51705087,paint,NaN
18,5,T,hood,80,NaN,2859712.86506724,2859713.69297563,2859714.82090434,aisle,NaN
18,5,T,basket,81,NaN,2859715.14824843,2859715.55686326,2859716.20488273,church,NaN
18,5,T,brake,82,NaN,2859716.58148279,2859716.91683215,2859721.04460692,instrument,NaN
18,5,T,scratch,83,NaN,2859721.28116606,2859722.15655404,2859723.40447108,hardware,NaN
18,5,T,aspirin,84,NaN,2859723.66435301,2859729.67615794,2859731.49206732,brake,NaN
18,5,T,hardware,85,NaN,2859731.73049398,2859731.9480582,2859732.71599779,church,NaN
