sub_num,list,practice,target,study_order,prac_order,prac_onset,prac_FP,prac_LP,prac_resp,prac_score
18,0,C,morphine,1,NaN,NaN,NaN,NaN,,NaN
18,0,C,bridge,2,NaN,NaN,NaN,NaN,,NaN
18,0,C,shell,3,NaN,NaN,NaN,NaN,,NaN
18,0,C,leaf,4,NaN,NaN,NaN,NaN,,NaN
18,0,C,spike,5,NaN,NaN,NaN,NaN,,NaN
18,0,C,butterfly,6,NaN,NaN,NaN,NaN,,NaN
18,0,C,ear,7,NaN,NaN,NaN,NaN,,NaN
18,0,C,ferry,8,NaN,NaN,NaN,NaN,,NaN
18,0,C,alley,9,NaN,NaN,NaN,NaN,,NaN
18,0,C,hound,10,NaN,NaN,NaN,NaN,,NaN
18,0,C,brick,11,NaN,NaN,NaN,NaN,,NaN
18,0,C,wine,12,NaN,NaN,NaN,NaN,,NaN
18,0,C,blanket,13,NaN,NaN,NaN,NaN,,NaN
18,0,C,candle,14,NaN,NaN,NaN,NaN,,NaN
18,0,C,bank,15,NaN,NaN,NaN,NaN,,NaN
18,1,T,spaghetti,16,1,2858455.03027765,2858455.38352713,2858456.33543389,policeman,NaN
18,1,T,apple,17,2,2858456.746858,2858457.33541547,2858459.47927988,spaghetti,NaN
18,1,T,policeman,18,3,2858459.82996638,2858460.359233,2858460.86317436,apple,NaN
18,1,T,gown,19,4,2858461.09652396,2858461.98317717,2858464.28702973,turtle,NaN
18,1,T,whistle,20,5,2858464.64631374,2858465.75897172,2858466.11893488,doll,NaN
18,1,T,pocket,21,6,2858466.41289471,2858466.56691808,2858467.63886175,chocolate,NaN
18,1,T,farm,22,7,2858467.84610734,2858471.37468755,2858472.55062439,farm,NaN
18,1,T,turtle,23,8,2858472.86244691,2858473.82254186,2858475.51845023,gown,NaN
18,1,T,umbrella,24,9,2858475.87891929,2858478.57428465,2858479.37423237,pocket,NaN
18,1,T,string,25,10,2858479.61199255,2858494.81344903,2858496.24535073,umbrella,NaN
18,1,T,doll,26,11,2858496.62756724,2858498.50923727,2858498.7491786,rain,NaN
18,1,T,wreck,27,12,2858501.32730093,2858504.53294431,2858504.8529001,shoe,NaN
18,1,T,light,28,13,2858505.07702496,2858513.50844039,2858514.18037519,apple,NaN
18,1,T,shoe,29,14,2858514.39307545,2858533.27544334,2858534.37134007,string,NaN
18,1,T,chocolate,30,15,2858534.55842592,NaN,2858545.05871433,,NaN
18,2,S,deer,31,1,2858752.82758028,NaN,NaN,,NaN
18,2,S,ankle,32,2,2858756.84398536,NaN,NaN,,NaN
18,2,S,closet,33,3,2858760.86040461,NaN,NaN,,NaN
18,2,S,beach,34,4,2858764.87679882,NaN,NaN,,NaN
18,2,S,ribbon,35,5,2858768.89321083,NaN,NaN,,NaN
18,2,S,pillow,36,6,2858772.90959598,NaN,NaN,,NaN
18,2,S,mule,37,7,2858776.92601916,NaN,NaN,,NaN
18,2,S,cloth,38,8,2858780.94243812,NaN,NaN,,NaN
18,2,S,camera,39,9,2858784.95882508,NaN,NaN,,NaN
18,2,S,reed,40,10,2858788.97523075,NaN,NaN,,NaN
18,2,S,hair,41,11,2858792.99169619,NaN,NaN,,NaN
18,2,S,cannon,42,12,2858797.00802611,NaN,NaN,,NaN
18,2,S,glass,43,13,2858801.02444325,NaN,NaN,,NaN
18,2,S,marble,44,14,2858805.04085858,NaN,NaN,,NaN
18,2,S,clown,45,15,2858809.05726426,NaN,NaN,,NaN
18,3,T,chicken,46,1,2859024.42657592,2859025.53738237,2859026.68931242,chicken,NaN
18,3,T,gun,47,2,2859027.42637942,2859029.26516124,2859029.53715779,gun,NaN
18,3,T,bean,48,3,2859029.84289327,2859030.67309751,2859031.09709023,bean,NaN
18,3,T,lamp,49,4,2859031.40945487,2859031.54506075,2859031.89701833,bee,NaN
18,3,T,costume,50,5,2859032.12607144,2859033.12892963,2859033.35291625,pea,NaN
18,3,T,bee,51,6,2859033.92595819,2859038.68869665,2859039.18465175,worm,NaN
18,3,T,paper,52,7,2859039.45891458,2859039.60864719,2859042.18447517,costum,NaN
18,3,T,blade,53,8,2859042.44206972,2859046.0483139,2859046.52826629,paper,NaN
18,3,T,storm,54,9,2859046.70846339,2859046.89623836,2859047.41620627,blade,NaN
18,3,T,worm,55,10,2859047.74171604,2859049.17608082,2859049.70406216,storm,NaN
18,3,T,fuel,56,11,2859050.97484499,2859052.10394336,2859053.24791552,tent\,NaN
18,3,T,tent,57,12,2859053.35802319,2859054.1118771,2859054.49581806,roof,NaN
18,3,T,roof,58,13,2859054.69126507,2859062.39146299,2859062.91138895,whip,NaN
18,3,T,canal,59,14,2859063.3407319,NaN,2859114.44220192,,NaN
18,3,T,whip,60,15,0,0,0,,NaN
18,4,S,toe,61,1,2859324.02377013,NaN,NaN,,NaN
18,4,S,soil,62,2,2859328.04011966,NaN,NaN,,NaN
18,4,S,port,63,3,2859332.05654375,NaN,NaN,,NaN
18,4,S,corpse,64,4,2859336.07294128,NaN,NaN,,NaN
18,4,S,monkey,65,5,2859340.08935269,NaN,NaN,,NaN
18,4,S,cheek,66,6,2859344.10576017,NaN,NaN,,NaN
18,4,S,tiger,67,7,2859348.12216162,NaN,NaN,,NaN
18,4,S,parade,68,8,2859352.13857152,NaN,NaN,,NaN
18,4,S,turkey,69,9,2859356.15497901,NaN,NaN,,NaN
18,4,S,book,70,10,2859360.17137804,NaN,NaN,,NaN
18,4,S,statue,71,11,2859364.18779972,NaN,NaN,,NaN
18,4,S,fly,72,12,2859368.20421958,NaN,NaN,,NaN
18,4,S,colonel,73,13,2859372.22059114,NaN,NaN,,NaN
18,4,S,judge,74,14,2859376.2370104,NaN,NaN,,NaN
18,4,S,wheat,75,15,2859380.25340883,NaN,NaN,,NaN
18,5,T,aisle,76,1,2859592.35621845,2859592.6914178,2859593.15535813,hood,NaN
18,5,T,paint,77,2,2859594.23948132,2859594.51529835,2859595.56321804,physicial,NaN
18,5,T,physician,78,3,2859595.85601667,2859596.1312297,2859598.66707144,aspirin,NaN
18,5,T,instrument,79,4,2859599.17247435,2859600.88296404,2859603.39482918,instrument,NaN
18,5,T,hood,80,5,2859603.60552036,2859604.85872363,2859606.21868377,hardware,NaN
18,5,T,basket,81,6,2859606.58865436,2859607.16264924,2859607.86656863,paint,NaN
18,5,T,brake,82,7,2859608.13857273,2859608.40256763,2859609.65049492,aisle,NaN
18,5,T,scratch,83,8,2859609.97174956,2859613.06634924,2859613.97026296,brake,NaN
18,5,T,aspirin,84,9,2859614.7048038,2859618.86599029,2859619.86596584,ticket,NaN
18,5,T,hardware,85,10,2859620.1377662,2859620.2659403,2859621.96985999,banner,NaN
18,5,T,path,86,11,2859622.50427551,2859623.92974697,2859624.54571545,arrow,NaN
18,5,T,church,87,12,2859624.87077396,2859626.00963435,2859626.633574,church,NaN
18,5,T,arrow,88,13,2859626.97064087,NaN,2859682.37164946,,NaN
18,5,T,banner,89,14,0,0,0,,NaN
18,5,T,ticket,90,15,0,0,0,,NaN
18,6,S,duck,91,1,2859889.7535267,NaN,NaN,,NaN
18,6,S,cent,92,2,2859893.76993932,NaN,NaN,,NaN
18,6,S,siren,93,3,2859897.78634681,NaN,NaN,,NaN
18,6,S,hose,94,4,2859901.80274886,NaN,NaN,,NaN
18,6,S,rifle,95,5,2859905.81915785,NaN,NaN,,NaN
18,6,S,tooth,96,6,2859909.83555628,NaN,NaN,,NaN
18,6,S,seat,97,7,2859913.8519194,NaN,NaN,,NaN
18,6,S,blouse,98,8,2859917.86837126,NaN,NaN,,NaN
18,6,S,drum,99,9,2859921.88476999,NaN,NaN,,NaN
18,6,S,stomach,100,10,2859925.90120313,NaN,NaN,,NaN
18,6,S,shower,101,11,2859929.91760428,NaN,NaN,,NaN
18,6,S,mole,102,12,2859933.9339852,NaN,NaN,,NaN
18,6,S,shark,103,13,2859937.95039269,NaN,NaN,,NaN
18,6,S,board,104,14,2859941.96681587,NaN,NaN,,NaN
18,6,S,ant,105,15,2859945.98320253,NaN,NaN,,NaN
18,7,T,boot,106,1,2860157.3360569,2860157.71753902,2860158.14950139,lion,NaN
18,7,T,lion,107,2,2860158.50265821,2860158.73349011,2860159.09345841,boot,NaN
18,7,T,pepper,108,3,2860159.61927612,2860160.55740417,2860161.14134187,rabbi,NaN
18,7,T,rabbi,109,4,2860161.48580037,2860162.4372776,2860164.54914081,pepper,NaN
18,7,T,iron,110,5,2860164.91892667,2860166.33308672,2860167.06904353,helmet,NaN
18,7,T,tea,111,6,2860167.26876589,2860167.6209571,2860168.75689109,gold,NaN
18,7,T,helmet,112,7,2860168.96866106,2860171.86077709,2860174.30065117,horse,NaN
18,7,T,horse,113,8,2860174.71826858,2860175.86057486,2860176.24454902,jeep,NaN
18,7,T,gold,114,9,2860176.53481667,2860179.41240844,2860179.86832085,iron,NaN
18,7,T,jeep,115,10,2860180.30125215,2860180.63632503,2860180.90029699,tea,NaN
18,7,T,camel,116,11,2860181.16784885,2860182.98023507,2860183.24420733,mate,NaN
18,7,T,mouth,117,12,2860183.43438047,2860184.25213836,2860185.21205099,bucket,NaN
18,7,T,mate,118,13,2860185.46758241,2860185.70005153,2860186.07600019,wall,NaN
18,7,T,bucket,119,14,2860186.38420478,2860191.08376128,2860191.41971373,gold,NaN
18,7,T,wall,120,15,2860191.63385049,NaN,2860217.61381028,,NaN
18,8,S,beast,121,1,2860456.34992404,NaN,NaN,,NaN
18,8,S,dame,122,2,2860460.36632881,NaN,NaN,,NaN
18,8,S,ball,123,3,2860464.38275893,NaN,NaN,,NaN
18,8,S,star,124,4,2860468.3991474,NaN,NaN,,NaN
18,8,S,bus,125,5,2860472.41554131,NaN,NaN,,NaN
18,8,S,arm,126,6,2860476.43195362,NaN,NaN,,NaN
18,8,S,chair,127,7,2860480.44835507,NaN,NaN,,NaN
18,8,S,hat,128,8,2860484.46475803,NaN,NaN,,NaN
18,8,S,uniform,129,9,2860488.48116582,NaN,NaN,,NaN
18,8,S,magazine,130,10,2860492.4975736,NaN,NaN,,NaN
18,8,S,boss,131,11,2860496.51398713,NaN,NaN,,NaN
18,8,S,soup,132,12,2860500.53038194,NaN,NaN,,NaN
