subject,group,list,cue,target,practice,test,onset,response,firstPress,lastPress,round
82,delay,1,shoulder,basement,T,1,109582.966545213,basement,109584.740678538,109586.316562524,1
82,delay,1,purse,officer,T,NaN,109586.599215073,officer,109588.044472865,109588.804434398,1
82,delay,1,drill,forehead,T,NaN,109588.982309558,forehead,109590.260317261,109591.468297293,1
82,delay,1,passenger,cigarette,T,1,109591.732037819,cigarette,109593.32423129,109594.932272416,1
82,delay,2,metal,clay,T,1,109727.30244114,clay,109729.285873877,109729.965821078,1
82,delay,2,hardware,stake,T,NaN,109730.251840748,,NaN,NaN,1
82,delay,2,pump,castle,T,1,109738.284389386,castle,109739.701412259,109740.869367467,1
82,delay,2,tongue,ankle,T,NaN,109741.217401633,ankle,109742.357281298,109744.41313295,1
82,delay,3,rock,golf,T,1,109923.183252292,,NaN,NaN,1
82,delay,3,chain,coach,T,NaN,109931.215416676,coach,109932.892357465,109933.812309024,1
82,delay,3,factory,restaurant,T,NaN,109934.848395931,resturant,109936.020222348,109937.516142109,1
82,delay,3,knight,cocktail,T,1,109937.748130274,cocktail,109939.18804927,109940.283962572,1
82,delay,4,smoke,tail,T,1,110081.401001353,tail,110084.733237969,110085.301201448,1
82,delay,4,ticket,shop,T,NaN,110085.616907326,shop,110089.037052219,110089.549019158,1
82,delay,4,camera,butter,T,NaN,110089.933154418,,NaN,NaN,1
82,delay,4,shovel,spaghetti,T,1,110097.965690076,spaghetti,110099.700536898,110103.772308952,1
82,delay,5,squirrel,deck,T,1,110288.16392402,deck,110289.891630915,110291.107544434,1
82,delay,5,garden,blanket,T,NaN,110291.446610678,blanket,110294.259380927,110295.155407059,1
82,delay,5,porch,lieutenant,T,NaN,110295.346226998,,NaN,NaN,1
82,delay,5,circus,meal,T,1,110303.378776541,meal,110304.634988359,110305.018889686,1
82,delay,6,finger,cafe,T,NaN,110749.502953136,church,110752.397989809,110754.725859582,1
82,delay,6,rifle,poet,T,1,110755.285378242,snake,110758.245685753,110758.733701307,1
