subject,group,list,cue,target,practice,test,onset,response,firstPress,lastPress,round
59,delay,1,tiger,hand,S,1,179096.620367355,,NaN,NaN,1
59,delay,1,guard,tree,S,NaN,179101.120090409,,NaN,NaN,1
59,delay,1,bush,brick,S,NaN,179105.619807125,,NaN,NaN,1
59,delay,1,corner,choir,S,1,179110.119527765,,NaN,NaN,1
59,delay,2,mustard,beef,S,1,179252.27732016,,NaN,NaN,1
59,delay,2,thorn,trophy,S,NaN,179256.777068268,,NaN,NaN,1
59,delay,2,crane,drum,S,NaN,179261.276806717,,NaN,NaN,1
59,delay,2,board,bowl,S,1,179265.776476646,,NaN,NaN,1
59,delay,3,owl,armor,S,NaN,179483.396232458,,NaN,NaN,1
59,delay,3,ranch,seal,S,1,179487.895930459,,NaN,NaN,1
59,delay,3,butcher,king,S,1,179492.395679171,,NaN,NaN,1
59,delay,3,square,body,S,NaN,179496.895370833,,NaN,NaN,1
59,delay,4,bolt,brat,S,1,179645.736052297,,NaN,NaN,1
59,delay,4,pudding,tongue,S,NaN,179650.235772333,,NaN,NaN,1
59,delay,4,poster,church,S,1,179654.735486936,,NaN,NaN,1
59,delay,4,envelope,clay,S,NaN,179659.235207576,,NaN,NaN,1
59,delay,5,eye,beach,S,1,179888.637502947,,NaN,NaN,1
59,delay,5,crown,bean,S,NaN,179893.137230227,,NaN,NaN,1
59,delay,5,record,steel,S,NaN,179897.636900761,,NaN,NaN,1
59,delay,5,star,lamp,S,1,179902.136661546,,NaN,NaN,1
59,delay,6,channel,priest,S,1,180377.12355381,,NaN,NaN,1
59,delay,6,marble,gun,S,NaN,180381.623271431,,NaN,NaN,1
59,delay,6,leaf,cabinet,S,NaN,180386.122991166,,NaN,NaN,1
59,delay,6,mansion,gold,S,1,180390.622708485,,NaN,NaN,1
59,delay,7,bread,cafe,S,1,180604.875884753,,NaN,NaN,1
59,delay,7,robin,ring,S,NaN,180609.37565882,,NaN,NaN,1
59,delay,7,missile,basket,S,NaN,180613.875373423,,NaN,NaN,1
59,delay,7,audience,mechanic,S,1,180618.375092252,,NaN,NaN,1
59,delay,8,cloth,shop,S,1,180776.66516095,,NaN,NaN,1
59,delay,8,smile,hill,S,NaN,180781.164879477,,NaN,NaN,1
59,delay,8,forest,lion,S,1,180785.664596495,,NaN,NaN,1
59,delay,8,bishop,rock,S,NaN,180790.164315022,,NaN,NaN,1
59,delay,9,corn,furniture,S,NaN,181000.201137121,,NaN,NaN,1
59,delay,9,journal,boot,S,1,181004.700856251,,NaN,NaN,1
59,delay,9,prison,powder,S,1,181009.200565421,,NaN,NaN,1
59,delay,9,stove,sun,S,NaN,181013.700299342,,NaN,NaN,1
59,delay,10,drug,statue,S,NaN,181176.44007976,,NaN,NaN,1
59,delay,10,bus,fort,S,1,181180.939800702,,NaN,NaN,1
59,delay,10,cart,movie,S,NaN,181185.439531303,,NaN,NaN,1
59,delay,10,squirrel,tomato,S,1,181189.939245,,NaN,NaN,1
59,delay,1,tiger,hand,S,1,179136.217897818,,NaN,NaN,2
59,delay,1,guard,tree,S,NaN,179140.717636267,,NaN,NaN,2
59,delay,1,bush,brick,S,NaN,179145.217337287,,NaN,NaN,2
59,delay,1,corner,choir,S,1,179149.71706004,,NaN,NaN,2
59,delay,2,mustard,beef,S,1,179311.473581233,,NaN,NaN,2
59,delay,2,thorn,trophy,S,NaN,179315.97334383,,NaN,NaN,2
59,delay,2,crane,drum,S,NaN,179320.473020098,,NaN,NaN,2
59,delay,2,board,bowl,S,1,179324.972787524,,NaN,NaN,2
59,delay,3,owl,armor,S,NaN,179529.676647462,,NaN,NaN,2
59,delay,3,ranch,seal,S,1,179534.176381383,,NaN,NaN,2
59,delay,3,butcher,king,S,1,179538.67608512,,NaN,NaN,2
59,delay,3,square,body,S,NaN,179543.175803647,,NaN,NaN,2
59,delay,4,bolt,brat,S,1,179706.082275533,,NaN,NaN,2
59,delay,4,pudding,tongue,S,NaN,179710.581993758,,NaN,NaN,2
59,delay,4,poster,church,S,1,179715.081715304,,NaN,NaN,2
59,delay,4,envelope,clay,S,NaN,179719.581429907,,NaN,NaN,2
59,delay,5,eye,beach,S,1,179944.950648807,,NaN,NaN,2
59,delay,5,crown,bean,S,NaN,179949.450367334,,NaN,NaN,2
59,delay,5,record,steel,S,NaN,179953.950084955,,NaN,NaN,2
59,delay,5,star,lamp,S,1,179958.449801067,,NaN,NaN,2
59,delay,6,channel,priest,S,1,180433.853338239,,NaN,NaN,2
59,delay,6,marble,gun,S,NaN,180438.353051333,,NaN,NaN,2
59,delay,6,leaf,cabinet,S,NaN,180442.852767144,,NaN,NaN,2
59,delay,6,mansion,gold,S,1,180447.352487482,,NaN,NaN,2
59,delay,7,bread,cafe,S,1,180660.605779357,,NaN,NaN,2
59,delay,7,robin,ring,S,NaN,180665.105495469,,NaN,NaN,2
59,delay,7,missile,basket,S,NaN,180669.605213695,,NaN,NaN,2
59,delay,7,audience,mechanic,S,1,180674.104884228,,NaN,NaN,2
59,delay,8,cloth,shop,S,1,180822.328961774,,NaN,NaN,2
59,delay,8,smile,hill,S,NaN,180826.828686338,,NaN,NaN,2
59,delay,8,forest,lion,S,1,180831.328403054,,NaN,NaN,2
59,delay,8,bishop,rock,S,NaN,180835.828127316,,NaN,NaN,2
59,delay,9,corn,furniture,S,NaN,181060.380695451,,NaN,NaN,2
59,delay,9,journal,boot,S,1,181064.880431485,,NaN,NaN,2
59,delay,9,prison,powder,S,1,181069.38013009,,NaN,NaN,2
59,delay,9,stove,sun,S,NaN,181073.879849825,,NaN,NaN,2
59,delay,10,drug,statue,S,NaN,181233.303185791,,NaN,NaN,2
59,delay,10,bus,fort,S,1,181237.802915185,,NaN,NaN,2
59,delay,10,cart,movie,S,NaN,181242.302618318,,NaN,NaN,2
59,delay,10,squirrel,tomato,S,1,181246.802338957,,NaN,NaN,2
