subject,group,list,cue,target,practice,test,onset,response,firstPress,lastPress
66,immediate,1,tobacco,chin,,1,185014.241311061,chin,185015.495134049,185016.086978281
66,immediate,1,ground,tooth,S,1,185016.457525524,tooth,185018.15893416,185018.742840377
66,immediate,1,spark,cave,,1,185019.190683503,cellar,185021.334724453,185022.310748618
66,immediate,1,shrimp,hill,,1,185022.557120473,hill,185023.646629453,185024.254574289
66,immediate,1,moon,witch,T,1,185024.623656359,witch,185026.078573307,185026.854459768
66,immediate,1,forest,cord,,1,185027.956781316,mug,185031.558305832,185032.166190299
66,immediate,1,garden,cellar,T,1,185032.423182396,hose,185034.454126406,185035.198147012
66,immediate,1,chocolate,mechanic,,1,185035.472975645,mechanic,185036.542060944,185037.86993947
66,immediate,1,dice,brick,,1,185038.256152958,brick,185039.421930932,185039.925920012
66,immediate,1,crane,seal,S,1,185040.23935146,seal,185041.79778588,185042.373739895
66,immediate,2,corn,lock,,1,185221.128471297,lock,185230.012972548,185230.436918923
66,immediate,2,colonel,wind,S,1,185230.860854431,wind,185233.004816598,185234.084782936
66,immediate,2,passenger,bow,,1,185234.427295989,bow,185235.796759897,185236.156679351
66,immediate,2,gravy,tower,T,1,185236.377200288,tower,185237.724653697,185238.436560326
66,immediate,2,pen,path,,1,185238.777031373,path,185240.012494721,185240.628452431
66,immediate,2,restaurant,golf,,1,185244.210055845,golf,185245.988216736,185246.524167056
66,immediate,2,purse,pocket,S,1,185246.743205916,pocket,185247.820105472,185249.084085062
66,immediate,2,surf,mirror,,1,185249.626362431,mirror,185251.011947772,185251.851907034
66,immediate,2,policeman,gate,,1,185252.142876418,gate,185253.275913477,185253.683838935
66,immediate,2,storm,foot,T,1,185253.959452374,seal,185257.84368015,185258.843583257
66,immediate,3,muscle,axe,T,1,185436.065163078,axe,185437.083295728,185437.683250934
66,immediate,3,slave,snake,,1,185437.86471266,snake,185438.6991982,185439.283149694
66,immediate,3,piano,hurricane,,1,185439.564615978,hurricane,185441.363069245,185443.251062884
66,immediate,3,whip,shark,,1,185443.614363345,snake,185444.986928144,185445.602864423
66,immediate,3,garbage,worm,S,1,185445.830930065,worm,185446.83486768,185447.218812171
66,immediate,3,suit,cent,,1,185447.530781465,deer,185451.922576737,185452.586542563
66,immediate,3,jeep,mule,,1,185452.830496007,mule,185454.306516097,185454.922413437
66,immediate,3,admiral,deer,S,1,185455.147012046,deer,185456.21844452,185456.810389871
66,immediate,3,ship,cow,,1,185456.980232538,hurricane,185459.594249663,185461.658090645
66,immediate,3,jacket,goat,T,1,185461.863232092,ship,185464.058004738,185464.625941654
66,immediate,4,ankle,store,,1,185961.282595198,store,185964.402596321,185965.17852987
66,immediate,4,cake,beam,,1,185965.432015996,beam,185967.314461054,185968.946371765
66,immediate,4,tide,throne,S,1,185969.298440741,throne,185970.922325297,185971.626252559
66,immediate,4,hospital,sun,T,1,185971.931610462,sick,185974.306154482,185975.386075542
66,immediate,4,scratch,costume,,1,185975.731374658,costume,185977.977952374,185979.17787335
66,immediate,4,key,snow,S,1,185979.931113317,snow,185980.977814731,185981.377798854
66,immediate,4,window,nail,T,1,185981.697704954,nail,185983.305721027,185983.817704266
66,immediate,4,wheat,cook,,1,185984.480830953,cook,185985.601606016,185986.08955637
66,immediate,4,dial,stomach,,1,185986.380734633,fodo,185991.249367703,185991.537329467
66,immediate,4,honeymoon,tea,,1,185991.847029463,tea,185993.161254169,185994.081224141
66,immediate,5,movie,collar,,1,186163.770073763,collar,186165.281194318,186166.089115067
66,immediate,5,stain,shoe,T,1,186166.386218921,shoe,186167.19310131,186167.625081386
66,immediate,5,salad,hand,,1,186167.869473416,dressing,186170.217020398,186171.68894561
66,immediate,5,rice,arrow,S,1,186172.069213887,arrow,186174.112788148,186174.864741637
66,immediate,5,pants,journal,,1,186175.152355672,journal,186177.712608428,186180.768473965
66,immediate,5,light,leaf,T,1,186181.051978331,leaf,186182.08841991,186183.824327428
66,immediate,5,bloom,stove,S,1,186184.135151508,stove,186185.280251343,186186.064192635
66,immediate,5,wing,park,,1,186186.468322347,cake,186188.736121227,186189.304071425
66,immediate,5,audience,city,,1,186189.468137615,city,186191.095986349,186191.503955575
66,immediate,5,cheek,janitor,,1,186191.884654892,park,186195.367826681,186195.807771032
66,immediate,6,glass,spoon,,1,186379.4067241,scale,186381.431112261,186382.351007073
66,immediate,6,blood,shell,S,1,186382.58952694,shell,186383.494984936,186384.054937655
66,immediate,6,blade,potato,,1,186384.439425775,shade,186386.77482486,186387.726807085
66,immediate,6,coffee,globe,T,1,186387.922542628,love,186391.294629902,186392.934533262
66,immediate,6,scout,shoulder,,1,186393.205551056,shoulder,186396.470373408,186397.80629137
66,immediate,6,armor,market,,1,186398.705211024,shied,186400.678176859,186401.750119758
66,immediate,6,king,scale,,1,186402.021658543,scale,186404.350024555,186405.7819506
66,immediate,6,bottle,ski,S,1,186406.171385416,neck,186408.485813568,186408.901770312
66,immediate,6,jewel,desk,,1,186409.287890528,necklace,186411.581676461,186413.141582997
66,immediate,6,picture,butter,T,1,186413.570959024,perfect,186415.813462991,186417.421387302
66,immediate,7,paint,date,T,1,186927.539538093,shore,186930.085380295,186930.75736171
66,immediate,7,fork,corner,,1,186931.005666604,knife,186933.309326005,186934.35720161
66,immediate,7,spring,suitcase,,1,186934.538779849,shore,186937.40506997,186938.132985443
66,immediate,7,marble,camera,S,1,186938.355256196,camera,186939.436950919,186940.492908218
66,immediate,7,shepherd,ball,,1,186940.671720619,ball,186943.252749313,186944.236709681
66,immediate,7,ranch,gallery,,1,186944.521495394,shepherdf,186948.156564347,186951.492403829
66,immediate,7,net,powder,T,1,186951.754383068,ball,186953.70831765,186954.636253105
66,immediate,7,siren,basement,,1,186954.920837787,police,186958.828042883,186960.13196278
