sub_num,list,practice,target,study_order,prac_order,prac_onset,prac_FP,prac_LP,prac_resp,prac_score
4,0,C,rifle,1,NaN,NaN,NaN,NaN,,NaN
4,0,C,medal,2,NaN,NaN,NaN,NaN,,NaN
4,0,C,floor,3,NaN,NaN,NaN,NaN,,NaN
4,0,C,jeep,4,NaN,NaN,NaN,NaN,,NaN
4,0,C,uniform,5,NaN,NaN,NaN,NaN,,NaN
4,0,C,record,6,NaN,NaN,NaN,NaN,,NaN
4,0,C,goat,7,NaN,NaN,NaN,NaN,,NaN
4,0,C,light,8,NaN,NaN,NaN,NaN,,NaN
4,0,C,string,9,NaN,NaN,NaN,NaN,,NaN
4,0,C,crane,10,NaN,NaN,NaN,NaN,,NaN
4,0,C,bracelet,11,NaN,NaN,NaN,NaN,,NaN
4,0,C,moose,12,NaN,NaN,NaN,NaN,,NaN
4,0,C,ocean,13,NaN,NaN,NaN,NaN,,NaN
4,0,C,fountain,14,NaN,NaN,NaN,NaN,,NaN
4,0,C,drum,15,NaN,NaN,NaN,NaN,,NaN
4,1,T,mistress,16,1,2769363.81400563,2769367.02880826,2769370.64461797,cellar,NaN
4,1,T,bishop,17,2,2769371.74683023,2769372.53250724,2769374.0923953,square,NaN
4,1,T,medicine,18,3,2769375.04660605,2769375.51635512,2769378.65218285,badge,NaN
4,1,T,park,19,4,2769379.21301207,2769379.85215061,2769380.44411684,cook,NaN
4,1,T,pigeon,20,5,2769381.0628765,2769383.40393198,2769385.14784124,envelope,NaN
4,1,T,envelope,21,6,2769386.4458754,2769387.69971316,2769390.03558411,medicine,NaN
4,1,T,saddle,22,7,2769390.66226121,2769394.45935467,2769396.09131046,peak,NaN
4,1,T,tunnel,23,8,2769396.61187725,2769398.02717134,2769400.50703348,pigeon,NaN
4,1,T,cook,24,9,2769401.22827586,2769408.76259358,2769412.27433798,saddle,NaN
4,1,T,necklace,25,10,2769413.26080136,2769420.68197754,2769422.75382372,mistress,NaN
4,1,T,square,26,11,2769424.46007578,2769430.07347192,2769430.5694388,key,NaN
4,1,T,badge,27,12,2769433.50944826,NaN,2769453.86415597,,NaN
4,1,T,key,28,13,0,0,0,,NaN
4,1,T,tomb,29,14,0,0,0,,NaN
4,1,T,cellar,30,15,0,0,0,,NaN
4,2,S,glass,31,1,2769666.01106359,NaN,NaN,,NaN
4,2,S,page,32,2,2769670.02747379,NaN,NaN,,NaN
4,2,S,chest,33,3,2769674.04388249,NaN,NaN,,NaN
4,2,S,college,34,4,2769678.06028212,NaN,NaN,,NaN
4,2,S,pool,35,5,2769682.07667905,NaN,NaN,,NaN
4,2,S,shoe,36,6,2769686.09309891,NaN,NaN,,NaN
4,2,S,husband,37,7,2769690.10949341,NaN,NaN,,NaN
4,2,S,screw,38,8,2769694.12593561,NaN,NaN,,NaN
4,2,S,physician,39,9,2769698.14230506,NaN,NaN,,NaN
4,2,S,trophy,40,10,2769702.15872553,NaN,NaN,,NaN
4,2,S,store,41,11,2769706.17514086,NaN,NaN,,NaN
4,2,S,alcohol,42,12,2769710.19153235,NaN,NaN,,NaN
4,2,S,lion,43,13,2769714.20794376,NaN,NaN,,NaN
4,2,S,rain,44,14,2769718.22434974,NaN,NaN,,NaN
