sub_num,list,practice,target,study_order,prac_order,prac_onset,prac_FP,prac_LP,prac_resp,prac_score
25,4,T,spice,74,14,2678537.01457174,2678537.23342915,2678537.4894298,rice,NaN
25,4,T,collar,75,15,2678537.94788748,NaN,2678561.58068443,,NaN
25,5,S,guard,76,1,2678808.72614585,NaN,NaN,,NaN
25,5,S,mistress,77,2,2678812.74271255,NaN,NaN,,NaN
25,5,S,star,78,3,2678816.75933599,NaN,NaN,,NaN
25,5,S,scissors,79,4,2678820.77589786,NaN,NaN,,NaN
25,5,S,sand,80,5,2678824.79248297,NaN,NaN,,NaN
25,5,S,banner,81,6,2678828.80907865,NaN,NaN,,NaN
25,5,S,chocolate,82,7,2678832.82567342,NaN,NaN,,NaN
25,5,S,mustard,83,8,2678836.84225883,NaN,NaN,,NaN
25,5,S,soil,84,9,2678840.8588545,NaN,NaN,,NaN
25,5,S,string,85,10,2678844.87549848,NaN,NaN,,NaN
25,5,S,camel,86,11,2678848.8920377,NaN,NaN,,NaN
25,5,S,church,87,12,2678852.90862312,NaN,NaN,,NaN
25,5,S,spaghetti,88,13,2678856.92522,NaN,NaN,,NaN
25,5,S,snake,89,14,2678860.94181175,NaN,NaN,,NaN
25,5,S,crane,90,15,2678864.95839475,NaN,NaN,,NaN
25,6,T,pumpkin,91,1,2679077.52106931,2679078.05122265,2679079.22717502,pumpkin,NaN
25,6,T,alley,92,2,2679079.70437366,2679079.86716275,2679080.515143,tongue,NaN
25,6,T,tongue,93,3,2679080.98766501,2679081.37912813,2679081.59509287,toe,NaN
25,6,T,toe,94,4,2679081.92094242,2679082.1071497,2679082.62708163,pants,NaN
25,6,T,pants,95,5,2679084.7710051,2679084.90708486,2679085.32301936,tree,NaN
25,6,T,tree,96,6,2679085.5543313,2679085.72302316,2679086.87498502,president,NaN
25,6,T,note,97,7,2679087.50426687,2679087.87499347,2679088.21093131,neck,NaN
25,6,T,president,98,8,2679088.53753821,2679088.69887417,2679089.33090984,partner,NaN
25,6,T,mail,99,9,2679089.73750193,2679089.8589514,2679090.81086442,scratch,NaN
25,6,T,cloud,100,10,2679091.05415758,2679091.44286115,2679091.96283352,skirt,NaN
25,6,T,neck,101,11,2679092.2708187,2679092.54682266,2679093.37879428,ribbon,NaN
25,6,T,partner,102,12,2679093.7374328,2679096.38674936,2679096.81072858,court,NaN
25,6,T,skirt,103,13,2679097.10405328,2679103.2345931,2679103.88252203,pants,NaN
25,6,T,ribbon,104,14,2679104.23719057,NaN,2679167.54063343,,NaN
25,6,T,court,105,15,0,0,0,,NaN
25,7,S,shark,106,1,2679380.19871525,NaN,NaN,,NaN
25,7,S,barrel,107,2,2679384.21530398,NaN,NaN,,NaN
25,7,S,apartment,108,3,2679388.23188999,NaN,NaN,,NaN
25,7,S,key,109,4,2679392.24848959,NaN,NaN,,NaN
25,7,S,lock,110,5,2679396.26507772,NaN,NaN,,NaN
25,7,S,photograph,111,6,2679400.28167551,NaN,NaN,,NaN
25,7,S,gun,112,7,2679404.29826213,NaN,NaN,,NaN
25,7,S,satellite,113,8,2679408.31490097,NaN,NaN,,NaN
25,7,S,whip,114,9,2679412.33145077,NaN,NaN,,NaN
25,7,S,sugar,115,10,2679416.3480404,NaN,NaN,,NaN
25,7,S,mate,116,11,2679420.36462763,NaN,NaN,,NaN
25,7,S,button,117,12,2679424.38121998,NaN,NaN,,NaN
25,7,S,glove,118,13,2679428.39783407,NaN,NaN,,NaN
25,7,S,hound,119,14,2679432.4144228,NaN,NaN,,NaN
25,7,S,child,120,15,2679436.43099493,NaN,NaN,,NaN
25,8,T,platform,121,1,2679650.39367089,2679650.82019173,2679651.26813189,dame,NaN
25,8,T,jelly,122,2,2679651.56029293,2679652.64410835,2679653.79605965,island,NaN
25,8,T,wallet,123,3,2679654.17691408,2679654.77205163,2679655.70001156,ocean,NaN
25,8,T,camera,124,4,2679656.16020491,2679657.93202139,2679658.5319388,fort,NaN
25,8,T,vice,125,5,2679658.84349341,2679660.09986595,2679661.88384899,platform,NaN
25,8,T,soap,126,6,2679662.36009407,2679663.72385024,2679664.53177761,mirror,NaN
25,8,T,nest,127,7,2679665.12670808,2679666.15578757,2679666.56373649,vice,NaN
25,8,T,mirror,128,8,2679666.87666756,2679667.81170357,2679668.15568916,nest,NaN
25,8,T,steak,129,9,2679668.47664202,2679668.71568598,2679669.20365601,toast,NaN
25,8,T,toast,130,10,2679669.52662556,2679669.8916625,2679670.38763621,jelly,NaN
25,8,T,ocean,131,11,2679670.89325901,2679672.04360776,2679673.20357903,steak,NaN
25,8,T,island,132,12,2679673.95987655,2679676.65150319,2679677.23543498,wallet,NaN
25,8,T,fort,133,13,2679677.5764971,2679690.93113666,2679692.85103375,honeymoon,NaN
25,8,T,dame,134,14,2679693.25951152,NaN,2679740.46238874,,NaN
25,8,T,honeymoon,135,15,0,0,0,,NaN
