subject,group,list,cue,target,practice,test,onset,response,firstPress,lastPress,round
65,delay,1,king,surf,T,1,184745.292067415,surf,184747.760944567,184748.464862323,1
65,delay,1,elephant,lamp,T,NaN,184748.808128542,lamp,184750.616750599,184751.112739694,1
65,delay,1,slave,bat,T,NaN,184751.357934637,bat,184752.784611261,184753.008595012,1
65,delay,1,flesh,photograph,T,1,184753.224458854,photograph,184755.096496254,184757.680309016,1
65,delay,2,cheek,spaghetti,T,1,184938.677227489,sphaghetti,184941.309033773,184944.356849508,1
65,delay,2,owl,square,T,NaN,184944.576427542,square,184946.164756194,184947.6765909,1
65,delay,2,copper,circle,T,NaN,184947.876173268,,NaN,NaN,1
65,delay,2,shed,cross,T,1,184955.90890072,square,184960.491858056,184961.739722509,1
65,delay,3,wood,breakfast,T,NaN,185106.547678094,breakfast,185111.178563451,185112.818433199,1
65,delay,3,city,jail,T,1,185112.996849954,jail,185114.37833417,185114.794320682,1
65,delay,3,bread,leather,T,1,185115.013371998,leather,185117.194173623,185117.930129117,1
65,delay,3,cow,canal,T,NaN,185118.39643516,canal,185119.706008328,185120.273962199,1
65,delay,4,pepper,passage,T,1,185296.816427143,,NaN,NaN,1
65,delay,4,camp,ear,T,NaN,185304.848845506,ear,185307.43045209,185307.726395788,1
65,delay,4,deer,blouse,T,1,185308.265222604,vest,185311.894156841,185312.438122554,1
65,delay,4,screw,neck,T,NaN,185312.631565714,neck,185314.37400482,185314.773975179,1
65,delay,5,monk,guitar,T,1,185462.020410701,guitar,185463.956831759,185464.836750913,1
65,delay,5,rain,coal,T,NaN,185465.103219832,coal,185466.748616045,185467.108585413,1
65,delay,5,bubble,ribbon,T,1,185467.269725515,,NaN,NaN,1
65,delay,5,prince,stain,T,NaN,185475.302456287,stain,185477.467940228,185478.155969209,1
65,delay,6,animal,toothbrush,T,1,185971.7981701,toothbrush,185974.053400757,185976.413230674,1
65,delay,6,minister,pigeon,T,NaN,185976.664138621,pigeon,185979.013063513,185979.924999577,1
65,delay,6,blanket,spray,T,NaN,185980.163869678,spray,185981.972904658,185982.548831139,1
65,delay,6,judge,puppy,T,1,185982.813670401,,NaN,NaN,1
65,delay,7,nurse,maiden,T,NaN,186132.18591064,maiden,186133.779534242,186134.443491757,1
65,delay,7,pudding,mirror,T,1,186134.785393037,mirror,186136.667371976,186137.451310124,1
65,delay,7,bus,cream,T,NaN,186137.735167982,board,186139.507197776,186140.66712386,1
65,delay,7,ditch,morphine,T,1,186140.901591262,d,186146.866744563,186146.866744563,1
65,delay,8,cent,bed,T,1,186327.021027067,bed,186331.591396597,186331.871341045,1
65,delay,8,powder,farm,T,NaN,186332.253634505,farm,186334.431169272,186334.791187539,1
65,delay,8,smile,church,T,1,186334.970093282,church,186336.215053088,186336.943000657,1
65,delay,8,passenger,pony,T,NaN,186337.186599448,piny,186340.366795876,186341.846695772,1
65,delay,9,peanut,wire,T,1,186478.042821422,,NaN,NaN,1
65,delay,9,laundry,hammer,T,NaN,186486.075214128,hammer,186491.70946384,186492.421418197,1
65,delay,9,fireplace,robin,T,1,186492.608047829,axe,186497.773099227,186498.405054924,1
65,delay,9,babe,parade,T,NaN,186498.757575383,parade,186500.964918164,186501.668851012,1
65,delay,10,ticket,cheese,T,NaN,186684.210412536,cheese,186688.089399596,186688.921289611,1
65,delay,10,body,dress,T,1,186689.143028547,dress,186690.497269518,186691.217201615,1
65,delay,10,mate,cafe,T,1,186691.392856194,date,186694.352988921,186694.729035717,1
65,delay,10,thorn,scissors,T,NaN,186694.942586828,,NaN,NaN,1
65,delay,1,king,surf,T,1,184781.955902381,surf,184787.574499361,184788.214455739,2
65,delay,1,elephant,lamp,T,NaN,184788.43842802,lamp,184791.46225771,184791.910185369,2
65,delay,1,slave,bat,T,NaN,184792.288112653,bat,184793.278117386,184793.526152079,2
65,delay,1,flesh,photograph,T,1,184793.754677075,photograph,184796.26196148,184798.341851778,2
65,delay,2,cheek,spaghetti,T,1,184986.040229788,spaghetti,184989.058086284,184990.833963383,2
65,delay,2,owl,square,T,NaN,184992.006123512,square,184993.713772062,184994.497721077,2
65,delay,2,copper,circle,T,NaN,184994.705910833,tone,184999.889368989,185000.281362211,2
65,delay,2,shed,cross,T,1,185000.472129523,,NaN,NaN,2
