sub_num,list,practice,target,study_order,final_order,final_onset,final_FP,final_LP,final_resp,final_score
24,0,C,sting,1,NaN,2677332.85192715,2677339.29157196,2677341.38751675,lightning,NaN
24,0,C,pump,2,NaN,2677341.65160398,2677342.15550549,2677342.37951118,pen,NaN
24,0,C,babe,3,NaN,2677342.75159456,2677344.09948074,2677344.42746969,hawk,NaN
24,0,C,puppy,4,NaN,2677344.66821067,2677345.13948199,2677345.80347571,babe,NaN
24,0,C,hawk,5,NaN,2677346.06816454,2677346.25144997,2677346.73141147,puppy,NaN
24,0,C,sheep,6,NaN,2677346.9514574,2677347.475379,2677347.97940547,bread,NaN
24,0,C,bread,7,NaN,2677348.20142374,2677348.33939674,2677349.10735168,cabinet,NaN
24,0,C,cabinet,8,NaN,2677349.36805298,2677358.85923934,2677359.29123026,sheep,NaN
24,0,C,throne,9,NaN,2677359.48436469,2677359.72318434,2677360.04318493,hawk,NaN
24,0,C,ground,10,NaN,2677360.61767218,2677366.26711124,2677367.03509183,pump,NaN
24,0,C,lightning,11,NaN,2677367.40078942,NaN,2677422.90432749,,NaN
24,0,C,pen,12,NaN,0,0,0,,NaN
24,0,C,doll,13,NaN,0,0,0,,NaN
24,0,C,hotel,14,NaN,0,0,0,,NaN
24,0,C,bloom,15,NaN,0,0,0,,NaN
24,1,T,marble,16,NaN,2677643.59175983,2677647.11821372,2677647.91014247,marble,NaN
24,1,T,coast,17,NaN,2677648.45827213,2677655.69400469,2677656.39003816,coast,NaN
24,1,T,square,18,NaN,2677656.72466526,2677656.87801005,2677657.70996902,square,NaN
24,1,T,chest,19,NaN,2677658.00794851,2677658.18998093,2677658.65392587,chest,NaN
24,1,T,book,20,NaN,2677658.92459661,2677659.03797065,2677660.16592712,wheat,NaN
24,1,T,stake,21,NaN,2677660.44120451,2677660.57391946,2677660.8618809,trail,NaN
24,1,T,knee,22,NaN,2677661.32454475,2677661.6778861,2677662.11785873,knee,NaN
24,1,T,lamp,23,NaN,2677662.44115017,2677689.97344077,2677690.32537939,sail,NaN
24,1,T,trail,24,NaN,2677691.67356139,2677730.97268673,2677731.34068266,book,NaN
24,1,T,sack,25,NaN,2677731.62225257,NaN,2677733.62276995,,NaN
24,1,T,dove,26,NaN,0,0,0,,NaN
24,1,T,arm,27,NaN,0,0,0,,NaN
24,1,T,sail,28,NaN,0,0,0,,NaN
24,1,T,wheat,29,NaN,0,0,0,,NaN
24,1,T,chin,30,NaN,0,0,0,,NaN
24,2,S,wing,31,NaN,2677910.91652253,2677912.67352879,2677913.28948824,wing,NaN
24,2,S,gravy,32,NaN,2677914.0330881,2677914.69742715,2677915.04141967,fly,NaN
24,2,S,cloth,33,NaN,2677915.26639071,2677915.36145317,2677915.96940735,cloth,NaN
24,2,S,boat,34,NaN,2677916.39966017,2677916.43340994,2677916.8094229,boat,NaN
24,2,S,fly,35,NaN,2677917.04965404,2677917.14539236,2677917.92136885,mistress,NaN
24,2,S,flame,36,NaN,2677918.16628602,2677918.16940753,2677918.52139807,cigar,NaN
24,2,S,hurricane,37,NaN,2677918.76626453,2677918.96935785,2677919.60935541,passage,NaN
24,2,S,judge,38,NaN,2677919.78287182,2677919.84137904,2677920.37736256,monkey,NaN
24,2,S,tea,39,NaN,2677920.64953656,2677920.99337815,2677921.42539503,cigar,NaN
24,2,S,bucket,40,NaN,2677921.68284109,2677927.40128507,2677927.75324995,flame,NaN
24,2,S,monkey,41,NaN,2677927.98263776,2677933.4811647,2677934.04908776,gravy,NaN
24,2,S,cigar,42,NaN,2677934.4657422,2677945.66494668,2677946.48886569,hurricane,NaN
24,2,S,pumpkin,43,NaN,2677946.69868891,2677952.92884103,2677953.6808105,passage,NaN
24,2,S,mistress,44,NaN,2677953.91514274,2677971.14447139,2677971.76042993,monkey,NaN
24,2,S,passage,45,NaN,2677971.98123201,NaN,2678000.98327468,,NaN
24,3,T,mountain,46,NaN,2678208.29034853,2678208.53236787,2678209.36429666,mountain,NaN
24,3,T,skull,47,NaN,2678209.62365258,2678209.85228606,2678210.40427134,skull,NaN
24,3,T,screw,48,NaN,2678210.65696467,2678210.7482696,2678211.34026126,screw,NaN
24,3,T,giant,49,NaN,2678211.60693542,2678211.8922541,2678212.42821045,giant,NaN
24,3,T,star,50,NaN,2678212.67356381,2678212.82020525,2678213.22818914,star,NaN
24,3,T,furniture,51,NaN,2678213.74020216,2678213.94821394,2678214.39624194,court,NaN
24,3,T,court,52,NaN,2678214.72350431,2678214.91621886,2678215.38015293,chair,NaN
24,3,T,ambassador,53,NaN,2678215.62344974,2678215.74015266,2678217.18018626,ambassador,NaN
24,3,T,lung,54,NaN,2678217.4234402,2678217.52417727,2678218.13215983,lung,NaN
24,3,T,vodka,55,NaN,2678218.74004127,2678219.46809337,2678220.13211365,vodka,NaN
24,3,T,chair,56,NaN,2678220.85666299,2678221.01206162,2678221.40404525,organ,NaN
24,3,T,bell,57,NaN,2678221.68994923,NaN,2678298.36126481,,NaN
24,3,T,circle,58,NaN,0,0,0,,NaN
24,3,T,organ,59,NaN,0,0,0,,NaN
24,3,T,scar,60,NaN,0,0,0,,NaN
24,4,S,hound,61,NaN,2678475.18188873,2678475.53566084,2678476.1755609,hound,NaN
24,4,S,wreck,62,NaN,2678476.49850822,2678476.9676119,2678477.47959866,wreck,NaN
24,4,S,horse,63,NaN,2678477.73180358,2678478.3035726,2678478.71953338,horse,NaN
24,4,S,soil,64,NaN,2678478.98177143,2678479.59154672,2678479.9595176,soil,NaN
24,4,S,canal,65,NaN,2678480.21501216,2678480.41554934,2678480.90355172,canal,NaN
24,4,S,nail,66,NaN,2678481.28168069,2678481.36750148,2678481.95154554,nail,NaN
24,4,S,glove,67,NaN,2678482.29832089,2678482.69550643,2678483.25545954,fence,NaN
24,4,S,fence,68,NaN,2678483.5316253,2678483.89545379,2678484.46347102,glove,NaN
24,4,S,medicine,69,NaN,2678484.71491828,2678485.07945794,2678485.77544613,magician,NaN
24,4,S,scale,70,NaN,2678486.08155041,2678487.31146919,2678487.76744147,desk,NaN
24,4,S,magician,71,NaN,2678487.98148406,2678488.11140291,2678488.88735948,branch,NaN
24,4,S,desk,72,NaN,2678489.281438,2678492.55936298,2678493.31929907,medicine,NaN
24,4,S,branch,73,NaN,2678493.51463858,2678500.37521364,2678500.92718957,branch,NaN
24,4,S,picture,74,NaN,2678501.21439516,NaN,2678565.21765311,,NaN
24,4,S,feast,75,NaN,0,0,0,,NaN
24,5,T,barrel,76,NaN,2678772.12246327,2678772.38642674,2678773.04241127,barrel,NaN
24,5,T,ribbon,77,NaN,2678773.25576412,2678773.56239786,2678776.186352,ribbons,NaN
24,5,T,corpse,78,NaN,2678778.02230425,2678778.20235648,2678778.77830261,corpse,NaN
24,5,T,stomach,79,NaN,2678779.10557464,2678779.52229398,2678780.25024315,stomach,NaN
24,5,T,shrimp,80,NaN,2678780.58884751,2678781.23426191,2678781.94624613,shrimp,NaN
24,5,T,mansion,81,NaN,2678782.2555015,2678783.00221201,2678783.57821881,mansion,NaN
24,5,T,peanut,82,NaN,2678783.8887601,2678784.05018923,2678784.69016355,peanut,NaN
24,5,T,fuel,83,NaN,2678785.02206427,2678787.88212346,2678788.19413086,fuel,NaN
24,5,T,muscle,84,NaN,2678789.68858031,2678789.83411545,2678790.52206246,muscle,NaN
24,5,T,bench,85,NaN,2678790.92191521,2678791.09008905,2678791.61807577,bench,NaN
24,5,T,journal,86,NaN,2678792.42182284,2678793.82601963,2678794.07403145,ant,NaN
24,5,T,ant,87,NaN,2678794.32175831,2678794.93807394,2678795.50597527,book,NaN
24,5,T,novel,88,NaN,2678799.87159075,2678801.76990946,2678802.60985559,spring,NaN
24,5,T,spring,89,NaN,2678802.82147728,2678802.88188952,2678803.48987691,cheese,NaN
24,5,T,cheese,90,NaN,2678803.73812568,NaN,2678862.14153311,,NaN
24,6,S,copper,91,NaN,2679042.39720516,2679043.83762484,2679045.30162713,copper,NaN
24,6,S,husband,92,NaN,2679045.53045651,2679045.61362971,2679046.34161691,husband,NaN
24,6,S,photograph,93,NaN,2679046.56376316,2679046.83758228,2679047.8615893,photograph,NaN
24,6,S,garden,94,NaN,2679048.08036985,2679048.31758151,2679048.90953302,garden,NaN
24,6,S,hospital,95,NaN,2679049.09700431,2679049.18956769,2679049.52555797,cane,NaN
24,6,S,mechanic,96,NaN,2679049.83030902,2679050.23754068,2679052.42147148,hospital,NaN
24,6,S,circus,97,NaN,2679052.63022583,2679052.70949722,2679053.62948356,physician,NaN
24,6,S,cane,98,NaN,2679053.93019486,2679055.12549059,2679055.90144505,mechanic,NaN
24,6,S,brake,99,NaN,2679057.11341781,2679057.41342759,2679057.9495077,brake,NaN
24,6,S,physician,100,NaN,2679058.24674311,2679058.42140175,2679059.00535586,artist,NaN
24,6,S,artist,101,NaN,2679059.24670025,2679059.41329869,2679059.90935523,piano,NaN
24,6,S,frame,102,NaN,2679060.27999029,2679060.48535961,2679061.01335055,frame,NaN
24,6,S,piano,103,NaN,2679061.51328988,2679082.97299251,2679084.35694855,circus,NaN
24,6,S,racket,104,NaN,2679084.87920963,2679109.14054,2679109.92446712,racket,NaN
24,6,S,toast,105,NaN,2679110.27839135,2679110.35648761,2679110.82044402,toast,NaN
24,7,T,rice,106,NaN,2679339.03784206,2679339.63250969,2679340.06446196,rice,NaN
24,7,T,cherry,107,NaN,2679340.32110539,2679340.34446161,2679340.95244115,cherry,NaN
24,7,T,gun,108,NaN,2679341.30441388,2679341.47243347,2679341.7844279,gun,NaN
24,7,T,pillow,109,NaN,2679342.08771736,2679342.2323922,2679343.07240957,pillow,NaN
24,7,T,cell,110,NaN,2679343.38770329,2679344.768389,2679345.24033136,cell,NaN
24,7,T,dentist,111,NaN,2679345.58758726,2679347.64834543,2679348.55230495,dentist,NaN
24,7,T,pudding,112,NaN,2679348.78750654,2679348.91229924,2679349.71225167,pudding,NaN
24,7,T,closet,113,NaN,2679349.97078684,2679353.13627928,2679353.72020561,river,NaN
24,7,T,bourbon,114,NaN,2679355.60394974,2679357.04016334,2679357.54411435,rabbit,NaN
24,7,T,beach,115,NaN,2679357.77052948,2679357.79211259,2679358.41615547,forest,NaN
24,7,T,mail,116,NaN,2679358.65385372,2679358.74413083,2679359.4720797,bourbon,NaN
24,7,T,forest,117,NaN,2679359.80381137,2679360.16010821,2679360.76004597,stove,NaN
24,7,T,rabbit,118,NaN,2679361.02043756,NaN,2679429.12397225,,NaN
24,7,T,stove,119,NaN,0,0,0,,NaN
24,7,T,river,120,NaN,0,0,0,,NaN
24,8,S,scissors,121,NaN,2679606.04599825,2679607.75580215,2679608.14774926,bed,NaN
24,8,S,bottle,122,NaN,2679608.4292419,2679608.763741,2679609.66773343,scissor,NaN
24,8,S,bed,123,NaN,2679609.87917069,2679609.89969488,2679610.41967754,bottle,NaN
24,8,S,prisoner,124,NaN,2679610.6125237,2679610.69967901,2679611.43569319,prisoner,NaN
24,8,S,beef,125,NaN,2679611.66247477,2679611.66769509,2679612.55567761,willow,NaN
24,8,S,breast,126,NaN,2679612.84576624,2679614.3556415,2679614.78760072,spark,NaN
24,8,S,fountain,127,NaN,2679615.12899938,2679615.45163398,2679616.05962077,chicken,NaN
24,8,S,aspirin,128,NaN,2679616.31233764,2679616.33961499,2679617.08360636,breast,NaN
24,8,S,willow,129,NaN,2679617.94559593,2679617.97156956,2679618.77956618,fountain,NaN
24,8,S,chicken,130,NaN,2679619.04558621,2679619.40352847,2679619.71551626,worm,NaN
24,8,S,television,131,NaN,2679620.21221001,2679620.29155023,2679620.56353164,cow,NaN
24,8,S,worm,132,NaN,2679620.89553106,2679625.19547021,2679625.66744365,beef,NaN
24,8,S,cow,133,NaN,2679626.01201574,2679639.73925372,2679640.5631845,television,NaN
24,8,S,spark,134,NaN,2679640.82821474,NaN,2679696.13146103,,NaN
24,8,S,tomato,135,NaN,0,0,0,,NaN
