subject,group,list,cue,target,practice,test,onset,response,firstPress,lastPress
48,immediate,1,lobster,juice,S,1,2924.02569184576,juice,2925.69652180711,2926.64054145671
48,immediate,1,dummy,thumb,,1,2926.97521311768,thumb,2928.00853285745,2928.88043766664
48,immediate,1,card,store,,1,2929.25837008175,store,2930.54444206649,2931.3364021998
48,immediate,1,priest,carriage,T,1,2932.07486172744,carriage,2933.088365243,2934.36835302389
48,immediate,1,frog,cow,,1,2934.59136191565,cow,2936.93627252259,2937.13625706757
48,immediate,1,pound,tomato,S,1,2938.32446290057,tomato,2939.62421800503,2940.6161506091
48,immediate,1,cereal,nest,,1,2941.14093824606,nest,2945.3360722715,2946.07209189937
48,immediate,1,medicine,seat,,1,2946.29060525392,chair,2948.90405425434,2949.61594685649
48,immediate,1,steak,apartment,T,1,2950.45699989827,apartment,2952.11990916558,2953.47984403719
48,immediate,1,animal,strawberry,,1,2953.75680058294,strawberry,2957.60780520405,2959.43173155609
48,immediate,2,ditch,dough,S,1,3168.2261279669,dough,3169.2188749777,3169.80281969464
48,immediate,2,child,armor,,1,3170.20899554189,armor,3175.09072575472,3175.82668742629
48,immediate,2,lane,chin,,1,3176.02526834219,chin,3178.9706321553,3179.33861600964
48,immediate,2,shore,messenger,,1,3182.72481896958,banner,3185.45851521398,3186.04247924968
48,immediate,2,gate,photograph,T,1,3186.2745806394,photograph,3187.90648177803,3189.4664313802
48,immediate,2,banner,ocean,,1,3189.74099239897,ocean,3197.38622680654,3199.37015872479
48,immediate,2,neck,beast,S,1,3199.62366500535,beast,3200.65014137413,3201.41009695304
48,immediate,2,spot,copper,,1,3201.6568307987,,NaN,NaN
48,immediate,2,bench,castle,,1,3209.68961353714,castle,3212.62585255374,3213.44188718988
48,immediate,2,mule,hall,T,1,3213.67267128124,hall,3215.36978563112,3216.00179000441
48,immediate,3,football,bracelet,T,1,3386.07761676458,bracelet,3386.99780822563,3388.44577478967
48,immediate,3,rope,bush,S,1,3388.71044701511,bush,3389.6697396585,3390.06970391878
48,immediate,3,music,shovel,,1,3390.5436478841,shovel,3393.34164150951,3394.18159187235
48,immediate,3,hose,sweat,,1,3394.97667470307,sweat,3396.40558783232,3397.87760203402
48,immediate,3,umbrella,flood,,1,3398.12648629983,flood,3399.14952785238,3399.67751787665
48,immediate,3,cord,glove,,1,3399.90968688204,,NaN,NaN
48,immediate,3,cloud,needle,,1,3407.94243973677,needle,3410.11731109341,3410.82121206541
48,immediate,3,vice,slave,S,1,3411.17554570231,slave,3417.30107632693,3418.04506102164
48,immediate,3,carpet,mayor,,1,3418.19172245212,,NaN,NaN
48,immediate,3,straw,pigeon,T,1,3426.22449341819,pigeon,3428.03687620384,3429.11681061663
48,immediate,4,steam,dirt,,1,3918.47385099375,dirt,3920.96136065691,3921.42538202105
48,immediate,4,boat,pocket,T,1,3921.67329612257,pocket,3923.64929949853,3924.33727969438
48,immediate,4,bullet,rash,S,1,3924.78975356801,rash,3927.03323612573,3927.44919028713
48,immediate,4,cloth,leopard,,1,3927.77287530552,leopard,3929.89715383262,3931.13718436834
48,immediate,4,collar,tide,,1,3931.50595334941,tide,3932.9691406862,3933.3770688059
48,immediate,4,skull,monk,S,1,3933.5724723885,monk,3935.84901871234,3936.43300327423
48,immediate,4,lock,officer,,1,3937.18890100672,officer,3941.12088204656,3941.99287288463
