sub_num,list,practice,target,study_order,prac_order,prac_onset,prac_FP,prac_LP,prac_resp,prac_score
9,0,C,cotton,1,NaN,NaN,NaN,NaN,,NaN
9,0,C,restaurant,2,NaN,NaN,NaN,NaN,,NaN
9,0,C,ant,3,NaN,NaN,NaN,NaN,,NaN
9,0,C,slave,4,NaN,NaN,NaN,NaN,,NaN
9,0,C,bite,5,NaN,NaN,NaN,NaN,,NaN
9,0,C,trash,6,NaN,NaN,NaN,NaN,,NaN
9,0,C,peanut,7,NaN,NaN,NaN,NaN,,NaN
9,0,C,bean,8,NaN,NaN,NaN,NaN,,NaN
9,0,C,vault,9,NaN,NaN,NaN,NaN,,NaN
9,0,C,page,10,NaN,NaN,NaN,NaN,,NaN
9,0,C,dirt,11,NaN,NaN,NaN,NaN,,NaN
9,0,C,lieutenant,12,NaN,NaN,NaN,NaN,,NaN
9,0,C,anchor,13,NaN,NaN,NaN,NaN,,NaN
9,0,C,boat,14,NaN,NaN,NaN,NaN,,NaN
9,0,C,shark,15,NaN,NaN,NaN,NaN,,NaN
9,1,S,jelly,16,1,2773172.36819543,NaN,NaN,,NaN
9,1,S,hound,17,2,2773176.38449908,NaN,NaN,,NaN
9,1,S,platform,18,3,2773180.40079639,NaN,NaN,,NaN
9,1,S,pigeon,19,4,2773184.41710578,NaN,NaN,,NaN
9,1,S,stomach,20,5,2773188.43340551,NaN,NaN,,NaN
9,1,S,gate,21,6,2773192.44974598,NaN,NaN,,NaN
9,1,S,shoe,22,7,2773196.46601733,NaN,NaN,,NaN
9,1,S,hat,23,8,2773200.48233064,NaN,NaN,,NaN
9,1,S,sponge,24,9,2773204.49863912,NaN,NaN,,NaN
9,1,S,deck,25,10,2773208.51494368,NaN,NaN,,NaN
9,1,S,poster,26,11,2773212.53124673,NaN,NaN,,NaN
9,1,S,gown,27,12,2773216.54755491,NaN,NaN,,NaN
9,1,S,lobster,28,13,2773220.56385554,NaN,NaN,,NaN
9,1,S,basement,29,14,2773224.58018092,NaN,NaN,,NaN
9,1,S,willow,30,15,2773228.59647703,NaN,NaN,,NaN
