subject,group,list,cue,target,practice,test,onset,response,firstPress,lastPress
71,delay,1,plug,blouse,T,1,152883.398230393,outlet,152887.107659996,152887.867596415
71,delay,1,tent,nose,,1,152890.114128875,back,152896.443146403,152897.331105402
71,delay,1,soldier,sheep,,1,152897.696945522,cover,152902.074858909,152902.578808424
71,delay,1,stick,poison,S,1,152903.113243558,,NaN,NaN
71,delay,1,gun,whip,,1,152911.14602744,rifle,152914.274215734,152915.026182492
71,delay,1,powder,forest,,1,152915.245737093,,NaN,NaN
71,delay,1,fly,suitcase,,1,152923.278535464,flower,152927.513538885,152928.233467927
71,delay,1,rifle,screw,S,1,152928.911471959,gun,152930.145370923,152930.521326834
71,delay,1,spaghetti,tape,T,1,152930.928016181,tape,152931.841290166,152932.241230823
71,delay,1,cookie,island,,1,152932.544542474,jar,152933.713185483,152934.249186297
71,delay,2,branch,magazine,S,1,152944.460754031,,NaN,NaN
71,delay,2,boat,hardware,,1,152952.49320075,shore,152955.168102703,152956.367976893
71,delay,2,leather,seal,T,1,152956.609588646,jacket,152958.80786486,152959.615790692
71,delay,2,record,film,,1,152959.926078325,music,152962.223663038,152962.783624751
71,delay,2,uniform,stain,,1,152963.609118369,policeman,152965.263538206,152966.367410628
71,delay,2,cotton,hair,,1,152966.692248484,ball,152968.383376211,152968.839335406
71,delay,2,essay,square,S,1,152969.142067813,square,152970.135252717,152971.679159502
71,delay,2,anchor,brake,,1,152971.891896893,ship,152976.014939303,152976.446913451
71,delay,2,janitor,bowl,,1,152976.791559096,,NaN,NaN
71,delay,2,marble,tunnel,T,1,152984.824365616,tunnel,152990.182213135,152991.014133372
71,delay,3,cannon,stomach,,1,153001.90685974,pants,153005.397408766,153005.981361866
71,delay,3,tiger,novel,S,1,153006.422877693,,NaN,NaN
71,delay,3,scale,saddle,,1,153014.455674252,,NaN,NaN
71,delay,3,poet,artist,T,1,153022.488451493,artist,153023.532429363,153024.268372584
71,delay,3,husband,fuel,,1,153025.27159661,whip,153029.308145124,153029.86807605
71,delay,3,throne,policeman,,1,153030.304587256,policeman,153033.595930985,153034.803822527
71,delay,3,wallet,scar,T,1,153035.170908972,scar,153036.68373731,153037.14768639
71,delay,3,crown,beard,,1,153037.437436065,policeman,153040.971541583,153042.123427265
71,delay,3,wedding,circus,S,1,153042.487103143,,NaN,NaN
71,delay,3,weed,mirror,,1,153050.519865292,,NaN,NaN
71,delay,4,brass,snow,,1,153068.568989046,instrument,153071.377906747,153072.793778274
71,delay,4,bank,coach,,1,153073.101678902,,NaN,NaN
71,delay,4,bullet,wolf,T,1,153081.13448512,rifle,153083.233276858,153083.91322418
71,delay,4,brat,cape,,1,153084.717556224,,NaN,NaN
71,delay,4,lawyer,nest,S,1,153092.750339804,,NaN,NaN
71,delay,4,journal,liquor,T,1,153100.783117649,liquor,153103.000246307,153105.160091689
71,delay,4,portrait,basement,S,1,153106.249428378,artist,153108.087988339,153109.479868781
71,delay,4,blanket,page,,1,153109.699192469,wedding,153114.311628134,153115.487550782
