sub_num,list,practice,target,study_order,prac_order,prac_onset,prac_FP,prac_LP,prac_resp,prac_score
6,0,C,castle,1,NaN,NaN,NaN,NaN,,NaN
6,0,C,scale,2,NaN,NaN,NaN,NaN,,NaN
6,0,C,drug,3,NaN,NaN,NaN,NaN,,NaN
6,0,C,shower,4,NaN,NaN,NaN,NaN,,NaN
6,0,C,nurse,5,NaN,NaN,NaN,NaN,,NaN
6,0,C,flesh,6,NaN,NaN,NaN,NaN,,NaN
6,0,C,pumpkin,7,NaN,NaN,NaN,NaN,,NaN
6,0,C,orange,8,NaN,NaN,NaN,NaN,,NaN
6,0,C,tree,9,NaN,NaN,NaN,NaN,,NaN
6,0,C,automobile,10,NaN,NaN,NaN,NaN,,NaN
6,0,C,book,11,NaN,NaN,NaN,NaN,,NaN
6,0,C,spoon,12,NaN,NaN,NaN,NaN,,NaN
6,0,C,admiral,13,NaN,NaN,NaN,NaN,,NaN
6,0,C,horse,14,NaN,NaN,NaN,NaN,,NaN
6,0,C,soldier,15,NaN,NaN,NaN,NaN,,NaN
6,1,T,throne,16,1,2770134.26376006,2770137.2336599,2770138.19356408,nest,NaN
6,1,T,chart,17,2,2770138.51338706,2770139.54545798,2770140.03344794,dame,NaN
6,1,T,wine,18,3,2770140.34657173,2770141.69738652,2770144.58522146,flame,NaN
6,1,T,rabbi,19,4,2770144.89616078,2770146.24115446,2770146.80109806,brat,NaN
6,1,T,brat,20,5,2770147.11264198,2770147.99308469,2770148.68099081,blood,NaN
6,1,T,morgue,21,6,2770148.96244392,2770160.06445455,2770161.2803236,needle,NaN
6,1,T,wall,22,7,2770161.62798017,2770193.06270294,2770193.4946312,dame,NaN
6,1,T,pound,23,8,2770193.90842029,2770204.59812571,2770205.06999978,wine,NaN
6,1,T,powder,24,9,2770205.39072799,2770214.62156593,2770215.58147645,powder,NaN
6,1,T,blood,25,10,2770215.88978608,NaN,2770224.29040438,,NaN
6,1,T,flame,26,11,0,0,0,,NaN
6,1,T,paint,27,12,0,0,0,,NaN
6,1,T,nest,28,13,0,0,0,,NaN
6,1,T,dame,29,14,0,0,0,,NaN
6,1,T,needle,30,15,0,0,0,,NaN
6,2,S,radio,31,1,2770434.18681871,NaN,NaN,,NaN
6,2,S,steam,32,2,2770438.20316281,NaN,NaN,,NaN
6,2,S,arm,33,3,2770442.21946405,NaN,NaN,,NaN
6,2,S,mayor,34,4,2770446.23575472,NaN,NaN,,NaN
6,2,S,collar,35,5,2770450.25207859,NaN,NaN,,NaN
6,2,S,slave,36,6,2770454.26837258,NaN,NaN,,NaN
6,2,S,spot,37,7,2770458.28467201,NaN,NaN,,NaN
6,2,S,helmet,38,8,2770462.30097083,NaN,NaN,,NaN
6,2,S,salmon,39,9,2770466.31731282,NaN,NaN,,NaN
6,2,S,flood,40,10,2770470.33359141,NaN,NaN,,NaN
6,2,S,dust,41,11,2770474.34989838,NaN,NaN,,NaN
6,2,S,light,42,12,2770478.36619056,NaN,NaN,,NaN
6,2,S,blouse,43,13,2770482.38251595,NaN,NaN,,NaN
6,2,S,beam,44,14,2770486.39880028,NaN,NaN,,NaN
6,2,S,brush,45,15,2770490.41510604,NaN,NaN,,NaN
6,3,T,envelope,46,1,2770708.24537699,2770709.35541886,2770710.38730263,corpse,NaN
6,3,T,lung,47,2,2770711.72841365,2770713.43517644,2770714.86707362,hockey,NaN
6,3,T,whip,48,3,2770715.92803882,2770716.24300387,2770717.0669475,stick,NaN
6,3,T,hawk,49,4,2770717.6111996,2770725.78651584,2770726.57844289,glass,NaN
6,3,T,sponge,50,5,2770726.86036628,2770734.16211678,2770736.71391806,envelope,NaN
6,3,T,dough,51,6,2770737.17609289,NaN,2770798.27700299,,NaN
6,3,T,picture,52,7,0,0,0,,NaN
6,3,T,glass,53,8,0,0,0,,NaN
6,3,T,purse,54,9,0,0,0,,NaN
6,3,T,hockey,55,10,0,0,0,,NaN
6,3,T,stick,56,11,0,0,0,,NaN
6,3,T,corpse,57,12,0,0,0,,NaN
6,3,T,rice,58,13,0,0,0,,NaN
6,3,T,bench,59,14,0,0,0,,NaN
6,3,T,wedding,60,15,0,0,0,,NaN
6,4,S,storm,61,1,2771010.46784562,NaN,NaN,,NaN
6,4,S,bread,62,2,2771014.48415048,NaN,NaN,,NaN
6,4,S,marble,63,3,2771018.5004487,NaN,NaN,,NaN
6,4,S,tunnel,64,4,2771022.51675295,NaN,NaN,,NaN
6,4,S,ranch,65,5,2771026.53304996,NaN,NaN,,NaN
6,4,S,breast,66,6,2771030.54934486,NaN,NaN,,NaN
6,4,S,boat,67,7,2771034.56564851,NaN,NaN,,NaN
6,4,S,pocket,68,8,2771038.58194884,NaN,NaN,,NaN
6,4,S,deer,69,9,2771042.59825007,NaN,NaN,,NaN
6,4,S,tomb,70,10,2771046.61455765,NaN,NaN,,NaN
6,4,S,pork,71,11,2771050.63084621,NaN,NaN,,NaN
6,4,S,brick,72,12,2771054.64714835,NaN,NaN,,NaN
6,4,S,herd,73,13,2771058.66344294,NaN,NaN,,NaN
6,4,S,scratch,74,14,2771062.67974237,NaN,NaN,,NaN
6,4,S,wreck,75,15,2771066.69606202,NaN,NaN,,NaN
6,5,T,basket,76,1,2771281.04298993,2771282.0770962,2771283.14903082,board,NaN
6,5,T,copper,77,2,2771283.50944071,2771284.07699357,2771284.9649411,copper,NaN
6,5,T,butterfly,78,3,2771285.40926591,2771285.85290282,2771287.51680215,basket,NaN
6,5,T,spaghetti,79,4,2771287.87569949,2771288.22878145,2771289.59668017,scissors,NaN
6,5,T,meat,80,5,2771289.89219602,2771290.0686795,2771290.71663559,pants,NaN
6,5,T,scissors,81,6,2771291.04209103,2771291.58058932,2771293.38847682,apartment,NaN
6,5,T,branch,82,7,2771294.14181275,2771301.78010099,2771302.37197998,meat,NaN
6,5,T,factory,83,8,2771302.72432484,2771303.5639796,2771304.01194891,pie,NaN
6,5,T,pie,84,9,2771304.3408955,2771304.61191619,2771307.19575972,spaghetti,NaN
6,5,T,palace,85,10,2771307.75719324,2771313.39546216,2771314.33936121,woven,NaN
6,5,T,apartment,86,11,2771315.03986581,2771329.28258896,2771330.18653226,palace,NaN
6,5,T,pants,87,12,2771330.55512281,2771350.92947289,2771351.705409,board,NaN
6,5,T,pile,88,13,2771352.40307926,NaN,2771371.10347036,,NaN
6,5,T,axe,89,14,0,0,0,,NaN
6,5,T,board,90,15,0,0,0,,NaN
6,6,S,drain,91,1,2771582.68172037,NaN,NaN,,NaN
6,6,S,court,92,2,2771586.69805662,NaN,NaN,,NaN
6,6,S,plane,93,3,2771590.71432978,NaN,NaN,,NaN
6,6,S,stomach,94,4,2771594.73060627,NaN,NaN,,NaN
6,6,S,husband,95,5,2771598.74690267,NaN,NaN,,NaN
6,6,S,football,96,6,2771602.76320904,NaN,NaN,,NaN
6,6,S,gold,97,7,2771606.77949488,NaN,NaN,,NaN
