subject,group,list,cue,target,practice,test,onset
13,immediate,1,film,stain,,NA,604481.959949459
13,immediate,1,fireplace,moose,,NA,604486.459644443
13,immediate,1,cherry,wind,T,1,604490.959344256
13,immediate,1,forest,spice,,NA,604495.459049503
13,immediate,1,purse,sugar,S,1,604499.958721848
13,immediate,1,piano,table,,1,604504.458412002
13,immediate,1,knee,monkey,S,NA,604508.958129926
13,immediate,1,bowl,mouth,,1,604513.457791405
13,immediate,1,chair,library,T,NA,604517.957497859
13,immediate,1,drain,rabbi,,1,604522.457191636
13,immediate,1,drill,stain,S,1,604526.956882997
13,immediate,1,bracelet,moose,T,1,604531.456576774
13,immediate,1,salmon,wind,,NA,604535.956275078
13,immediate,1,flesh,spice,,1,604540.455962515
13,immediate,1,dame,sugar,,NA,604544.955656292
13,immediate,1,scissors,table,T,NA,604549.455344635
13,immediate,1,sword,monkey,,1,604553.95504475
13,immediate,1,blouse,mouth,,NA,604558.454750601
13,immediate,1,rocket,library,,1,604562.954428681
13,immediate,1,peanut,rabbi,S,NA,604567.454127287
13,immediate,2,record,coffin,,NA,604696.961989943
13,immediate,2,light,rain,,NA,604701.46169519
13,immediate,2,photograph,beef,,1,604705.961422773
13,immediate,2,hawk,castle,,1,604710.46108878
13,immediate,2,porch,peach,T,NA,604714.96078165
13,immediate,2,gorilla,briefcase,S,NA,604719.46049716
13,immediate,2,page,steam,,NA,604723.960185201
13,immediate,2,basement,pudding,,1,604728.459869017
13,immediate,2,bank,cereal,S,1,604732.959562491
13,immediate,2,battle,steak,T,1,604737.459261701
13,immediate,2,cat,coffin,S,1,604741.958943403
13,immediate,2,diamond,rain,T,1,604746.458639293
13,immediate,2,wedding,beef,,NA,604750.958353595
13,immediate,2,sheep,castle,S,NA,604755.458045258
13,immediate,2,meat,peach,,1,604759.957740846
13,immediate,2,squirrel,briefcase,,1,604764.457440961
13,immediate,2,anchor,steam,,1,604768.957136247
13,immediate,2,policeman,pudding,T,NA,604773.456824892
13,immediate,2,bell,cereal,,NA,604777.956533761
13,immediate,2,butterfly,steak,,NA,604782.456204597
13,immediate,3,salt,spray,S,1,604926.363145232
13,immediate,3,seat,tunnel,T,NA,604930.862853798
13,immediate,3,breakfast,farm,T,1,604935.362548782
13,immediate,3,dial,banner,,NA,604939.862244973
13,immediate,3,pencil,saddle,S,NA,604944.361921545
13,immediate,3,emperor,worm,,NA,604948.8616446
13,immediate,3,fort,island,,1,604953.361325397
13,immediate,3,television,spoon,,NA,604957.86101042
13,immediate,3,drum,camp,,1,604962.360711441
13,immediate,3,trash,corner,,1,604966.860418197
13,immediate,3,bloom,spray,,NA,604971.360121632
13,immediate,3,stake,tunnel,,1,604975.859818729
13,immediate,3,tongue,farm,,NA,604980.359501941
13,immediate,3,machine,banner,T,1,604984.859216243
13,immediate,3,pool,saddle,,1,604989.358895229
13,immediate,3,dice,worm,S,1,604993.858587798
13,immediate,3,detective,island,T,NA,604998.358299081
13,immediate,3,bread,spoon,,1,605002.858001913
13,immediate,3,monk,camp,,NA,605007.357688143
13,immediate,3,brake,corner,S,NA,605011.857390673
13,immediate,4,wing,boot,T,1,605470.843161314
13,immediate,4,bullet,hostage,,NA,605475.342845733
13,immediate,4,child,newspaper,,NA,605479.842541019
13,immediate,4,card,wheat,S,1,605484.342255321
13,immediate,4,pie,leopard,,1,605488.841922535
13,immediate,4,circus,date,,1,605493.341629894
13,immediate,4,armor,butter,,1,605497.841340272
13,immediate,4,beast,parade,S,NA,605502.341025295
13,immediate,4,building,ear,,NA,605506.840724203
13,immediate,4,gallery,owl,T,NA,605511.340424922
13,immediate,4,pocket,boot,,NA,605515.840113265
13,immediate,4,thunder,hostage,S,1,605520.339803117
13,immediate,4,gift,newspaper,T,1,605524.839508666
13,immediate,4,ant,wheat,,NA,605529.339207272
13,immediate,4,gown,leopard,T,NA,605533.838903463
13,immediate,4,factory,date,,NA,605538.338603578
13,immediate,4,cabinet,butter,S,NA,605542.838302486
13,immediate,4,ball,parade,,1,605547.338004714
13,immediate,4,collar,ear,,1,605551.837700905
13,immediate,4,automobile,owl,,1,605556.337387739
13,immediate,5,drug,instrument,T,NA,605692.111589739
13,immediate,5,picture,journal,S,NA,605696.611299212
13,immediate,5,jail,satellite,,NA,605701.110956767
13,immediate,5,train,janitor,,NA,605705.610666239
13,immediate,5,bone,storm,,1,605710.110362129
13,immediate,5,cheek,arrow,T,1,605714.610057112
13,immediate,5,breast,wood,,1,605719.109757529
13,immediate,5,physician,vice,S,1,605723.60947485
13,immediate,5,package,aunt,,NA,605728.109151119
13,immediate,5,net,clay,,1,605732.608838255
13,immediate,5,crowd,instrument,,1,605737.108550142
13,immediate,5,bee,journal,,1,605741.608261426
13,immediate,5,carpet,satellite,T,1,605746.107988406
13,immediate,5,rope,janitor,,1,605750.607640225
13,immediate,5,candy,storm,S,NA,605755.107354225
13,immediate,5,brandy,arrow,,NA,605759.607082714
13,immediate,5,choir,wood,,NA,605764.106731817
13,immediate,5,hand,vice,,NA,605768.606453665
13,immediate,5,portrait,aunt,S,1,605773.106138085
13,immediate,5,passenger,clay,T,NA,605777.605822504
13,immediate,6,alcohol,deer,T,1,605930.895484342
13,immediate,6,note,furniture,,NA,605935.395184457
13,immediate,6,brain,medal,,1,605939.894880346
13,immediate,6,straw,cake,,NA,605944.39453609
13,immediate,6,hound,liquor,,NA,605948.894280577
13,immediate,6,patch,apple,,1,605953.393958054
13,immediate,6,tower,stomach,T,NA,605957.89368292
13,immediate,6,club,circle,S,NA,605962.393344701
13,immediate,6,brush,gravy,S,1,605966.893062625
13,immediate,6,eye,duck,,1,605971.392772701
13,immediate,6,aisle,deer,,NA,605975.892479759
13,immediate,6,sack,furniture,T,1,605980.392111959
13,immediate,6,hook,medal,T,NA,605984.891849805
13,immediate,6,chin,cake,,1,605989.391548411
13,immediate,6,pipe,liquor,S,1,605993.891246413
13,immediate,6,alley,apple,S,NA,605998.390941699
13,immediate,6,cafe,stomach,,1,606002.890638795
13,immediate,6,globe,circle,,1,606007.390337401
13,immediate,6,orchestra,gravy,,NA,606011.890031781
13,immediate,6,spike,duck,,NA,606016.389733708
