subject,group,list,cue,target,practice,test,onset
33,delay,1,journal,platform,,1,350836.581350935
33,delay,1,tank,seat,,NaN,350841.081079727
33,delay,1,rifle,trash,,1,350845.580771995
33,delay,1,college,pudding,,NaN,350850.080465772
33,delay,1,doll,throne,,NaN,350854.580136911
33,delay,1,cell,mule,T,NaN,350859.079839744
33,delay,1,snow,glove,,1,350863.579531107
33,delay,1,kiss,hook,T,1,350868.079227299
33,delay,1,snake,cotton,S,1,350872.578901758
33,delay,1,shop,moon,S,NaN,350877.078606402
33,delay,1,television,platform,T,NaN,350881.57832976
33,delay,1,admiral,seat,S,1,350886.077993655
33,delay,1,bus,trash,,NaN,350890.577676867
33,delay,1,tide,pudding,,1,350895.077370947
33,delay,1,bean,throne,T,1,350899.577017938
33,delay,1,bourbon,mule,,1,350904.076811022
33,delay,1,plug,glove,S,NaN,350908.576494235
33,delay,1,shepherd,hook,,NaN,350913.076187711
33,delay,1,pipe,cotton,,NaN,350917.57584255
33,delay,1,fuel,moon,,1,350922.075563795
33,delay,2,package,elephant,S,NaN,350998.086982927
33,delay,2,gallery,beer,S,1,351002.58673164
33,delay,2,needle,salad,,NaN,351007.086417569
33,delay,2,pile,husband,T,NaN,351011.586155416
33,delay,2,candy,newspaper,T,1,351016.085822027
33,delay,2,library,avenue,,1,351020.585511881
33,delay,2,pie,feast,,1,351025.085195395
33,delay,2,earth,dentist,,NaN,351029.58492962
33,delay,2,light,forest,,NaN,351034.084612531
33,delay,2,ring,channel,,1,351038.584288198
33,delay,2,orchestra,elephant,,1,351043.083978655
33,delay,2,marble,beer,,NaN,351047.583665188
33,delay,2,football,salad,,1,351052.083361984
33,delay,2,hotel,husband,,1,351056.583088058
33,delay,2,scale,newspaper,,NaN,351061.082748029
33,delay,2,cart,avenue,T,NaN,351065.582481952
33,delay,2,ocean,feast,,NaN,351070.082137697
33,delay,2,rocket,dentist,T,1,351074.581861055
33,delay,2,cross,forest,S,1,351079.081514083
33,delay,2,hockey,channel,S,NaN,351083.581288755
33,delay,3,rash,dough,,1,351184.657644594
33,delay,3,horse,lung,T,1,351189.157377913
33,delay,3,string,patch,,1,351193.6570406
33,delay,3,badge,wall,,NaN,351198.156754601
33,delay,3,peanut,portrait,S,NaN,351202.656418496
33,delay,3,branch,farm,T,NaN,351207.156147589
33,delay,3,rabbi,cave,,NaN,351211.655832311
33,delay,3,sign,meal,,NaN,351216.155525485
33,delay,3,metal,whale,,1,351220.655230431
33,delay,3,bubble,store,S,1,351225.154893118
33,delay,3,tent,dough,T,NaN,351229.654603799
33,delay,3,bridge,lung,,NaN,351234.154267995
33,delay,3,button,patch,S,NaN,351238.65395966
33,delay,3,surf,wall,T,1,351243.15366702
33,delay,3,soup,portrait,,1,351247.653393095
33,delay,3,restaurant,farm,,1,351252.153047632
33,delay,3,lemon,cave,,1,351256.652730845
33,delay,3,sweat,meal,S,1,351261.152423717
33,delay,3,medal,whale,,NaN,351265.652115683
33,delay,3,hound,store,,NaN,351270.151844776
33,delay,4,priest,wire,,NaN,351366.545233869
33,delay,4,mail,land,S,1,351371.044945455
33,delay,4,truck,soap,,1,351375.544654325
33,delay,4,candle,blade,S,NaN,351380.044319728
33,delay,4,breast,basement,T,NaN,351384.544026485
33,delay,4,sponge,corpse,,1,351389.043726903
33,delay,4,knee,movie,,NaN,351393.543373593
33,delay,4,lieutenant,photograph,,1,351398.043079444
33,delay,4,ranch,band,,NaN,351402.542773221
33,delay,4,palm,thread,T,1,351407.042484506
33,delay,4,juice,wire,,1,351411.542144174
33,delay,4,fruit,land,,NaN,351416.041857572
33,delay,4,mistress,soap,,NaN,351420.541549236
33,delay,4,bowl,blade,,1,351425.041265048
33,delay,4,drug,basement,,1,351429.540957316
33,delay,4,knife,corpse,T,NaN,351434.04062272
