sub_num,version,datetime,exp_onset,list,practice,target,study_order,study_onset
34,pilot1,2015-03-03-1604m50s,3125632.09268784,0,C,policeman,1,3125691.72100224
34,pilot1,2015-03-03-1604m50s,3125632.09268784,0,C,orange,2,3125695.73758041
34,pilot1,2015-03-03-1604m50s,3125632.09268784,0,C,square,3,3125699.75415677
34,pilot1,2015-03-03-1604m50s,3125632.09268784,0,C,breast,4,3125703.77073644
34,pilot1,2015-03-03-1604m50s,3125632.09268784,0,C,radio,5,3125707.78730797
34,pilot1,2015-03-03-1604m50s,3125632.09268784,0,C,string,6,3125711.80391693
34,pilot1,2015-03-03-1604m50s,3125632.09268784,0,C,gold,7,3125715.82048846
34,pilot1,2015-03-03-1604m50s,3125632.09268784,0,C,bottle,8,3125719.83705515
34,pilot1,2015-03-03-1604m50s,3125632.09268784,0,C,tongue,9,3125723.85363694
34,pilot1,2015-03-03-1604m50s,3125632.09268784,0,C,tobacco,10,3125727.8702302
34,pilot1,2015-03-03-1604m50s,3125632.09268784,0,C,hook,11,3125731.88675192
34,pilot1,2015-03-03-1604m50s,3125632.09268784,0,C,gallery,12,3125735.90337356
34,pilot1,2015-03-03-1604m50s,3125632.09268784,0,C,chain,13,3125739.91995656
34,pilot1,2015-03-03-1604m50s,3125632.09268784,0,C,mechanic,14,3125743.93653382
34,pilot1,2015-03-03-1604m50s,3125632.09268784,0,C,novel,15,3125747.95312648
34,pilot1,2015-03-03-1604m50s,3125632.09268784,1,T,elbow,16,3125900.8666822
34,pilot1,2015-03-03-1604m50s,3125632.09268784,1,T,willow,17,3125904.88328965
34,pilot1,2015-03-03-1604m50s,3125632.09268784,1,T,crowd,18,3125908.89985514
34,pilot1,2015-03-03-1604m50s,3125632.09268784,1,T,satellite,19,3125912.91639075
34,pilot1,2015-03-03-1604m50s,3125632.09268784,1,T,sun,20,3125916.93303562
34,pilot1,2015-03-03-1604m50s,3125632.09268784,1,T,seat,21,3125920.94962013
34,pilot1,2015-03-03-1604m50s,3125632.09268784,1,T,poster,22,3125924.96619136
34,pilot1,2015-03-03-1604m50s,3125632.09268784,1,T,garbage,23,3125928.9827988
34,pilot1,2015-03-03-1604m50s,3125632.09268784,1,T,pepper,24,3125932.99938633
34,pilot1,2015-03-03-1604m50s,3125632.09268784,1,T,scar,25,3125937.01597295
34,pilot1,2015-03-03-1604m50s,3125632.09268784,1,T,ambulance,26,3125941.0325644
34,pilot1,2015-03-03-1604m50s,3125632.09268784,1,T,mate,27,3125945.04914951
34,pilot1,2015-03-03-1604m50s,3125632.09268784,1,T,cake,28,3125949.06574066
34,pilot1,2015-03-03-1604m50s,3125632.09268784,1,T,drain,29,3125953.08232969
34,pilot1,2015-03-03-1604m50s,3125632.09268784,1,T,cent,30,3125957.09892265
34,pilot1,2015-03-03-1604m50s,3125632.09268784,2,S,wheel,31,3126199.92763061
34,pilot1,2015-03-03-1604m50s,3125632.09268784,2,S,moose,32,3126203.94423323
34,pilot1,2015-03-03-1604m50s,3125632.09268784,2,S,page,33,3126207.96082106
34,pilot1,2015-03-03-1604m50s,3125632.09268784,2,S,rocket,34,3126211.97741371
34,pilot1,2015-03-03-1604m50s,3125632.09268784,2,S,train,35,3126215.99400516
34,pilot1,2015-03-03-1604m50s,3125632.09268784,2,S,costume,36,3126220.01059812
34,pilot1,2015-03-03-1604m50s,3125632.09268784,2,S,machine,37,3126224.02718716
34,pilot1,2015-03-03-1604m50s,3125632.09268784,2,S,candle,38,3126228.04377529
34,pilot1,2015-03-03-1604m50s,3125632.09268784,2,S,shoe,39,3126232.06036613
34,pilot1,2015-03-03-1604m50s,3125632.09268784,2,S,coast,40,3126236.07695698
34,pilot1,2015-03-03-1604m50s,3125632.09268784,2,S,eye,41,3126240.09355628
34,pilot1,2015-03-03-1604m50s,3125632.09268784,2,S,desk,42,3126244.11013897
34,pilot1,2015-03-03-1604m50s,3125632.09268784,2,S,choir,43,3126248.12673284
34,pilot1,2015-03-03-1604m50s,3125632.09268784,2,S,rope,44,3126252.14333093
34,pilot1,2015-03-03-1604m50s,3125632.09268784,2,S,body,45,3126256.15991453
34,pilot1,2015-03-03-1604m50s,3125632.09268784,3,T,vest,46,3126473.72250759
34,pilot1,2015-03-03-1604m50s,3125632.09268784,3,T,tide,47,3126477.73910266
34,pilot1,2015-03-03-1604m50s,3125632.09268784,3,T,rabbi,48,3126481.755692
34,pilot1,2015-03-03-1604m50s,3125632.09268784,3,T,wallet,49,3126485.77230277
34,pilot1,2015-03-03-1604m50s,3125632.09268784,3,T,lawyer,50,3126489.78887792
34,pilot1,2015-03-03-1604m50s,3125632.09268784,3,T,gift,51,3126493.8054588
34,pilot1,2015-03-03-1604m50s,3125632.09268784,3,T,bullet,52,3126497.82206021
34,pilot1,2015-03-03-1604m50s,3125632.09268784,3,T,potato,53,3126501.83865136
34,pilot1,2015-03-03-1604m50s,3125632.09268784,3,T,duck,54,3126505.85524281
34,pilot1,2015-03-03-1604m50s,3125632.09268784,3,T,clown,55,3126509.87183547
34,pilot1,2015-03-03-1604m50s,3125632.09268784,3,T,dame,56,3126513.88842903
34,pilot1,2015-03-03-1604m50s,3125632.09268784,3,T,pile,57,3126517.90502531
