subject,group,list,cue,target,practice,test,onset,response,firstPress,lastPress,round
54,delay,1,poison,quarter,S,NaN,20629.8103801802,,NaN,NaN,1
54,delay,1,arrow,shore,S,1,20634.310093274,,NaN,NaN,1
54,delay,1,coal,dummy,S,NaN,20638.8098486264,,NaN,NaN,1
54,delay,1,hurricane,alcohol,S,1,20643.3095384779,,NaN,NaN,1
54,delay,2,fort,trash,S,1,20826.9981065094,,NaN,NaN,1
54,delay,2,scale,key,S,NaN,20831.497796059,,NaN,NaN,1
54,delay,2,pocket,hand,S,NaN,20835.9975695223,,NaN,NaN,1
54,delay,2,leopard,arm,S,1,20840.4972642034,,NaN,NaN,1
54,delay,3,animal,machine,S,NaN,20984.1549299728,,NaN,NaN,1
54,delay,3,straw,cell,S,1,20988.654675968,,NaN,NaN,1
54,delay,3,building,neck,S,NaN,20993.1543975135,,NaN,NaN,1
54,delay,3,badge,purse,S,1,20997.6541175498,,NaN,NaN,1
54,delay,4,cocktail,stake,S,NaN,21198.5248905123,,NaN,NaN,1
54,delay,4,mule,scissors,S,1,21203.0245734213,,NaN,NaN,1
54,delay,4,pump,battle,S,NaN,21207.5243227368,,NaN,NaN,1
54,delay,4,bee,anchor,S,1,21212.0240421693,,NaN,NaN,1
54,delay,5,spaghetti,costume,S,1,21350.5820366208,,NaN,NaN,1
54,delay,5,ship,suitcase,S,NaN,21355.081752733,,NaN,NaN,1
54,delay,5,circus,wind,S,NaN,21359.5814748822,,NaN,NaN,1
54,delay,5,cereal,college,S,1,21364.0811891833,,NaN,NaN,1
54,delay,6,clock,banner,S,1,21865.5831072746,,NaN,NaN,1
54,delay,6,briefcase,clown,S,NaN,21870.0828258016,,NaN,NaN,1
54,delay,6,novel,table,S,1,21874.5825440268,,NaN,NaN,1
54,delay,6,ambassador,ferry,S,NaN,21879.0822616482,,NaN,NaN,1
54,delay,7,drill,leaf,S,1,22020.2733635402,,NaN,NaN,1
54,delay,7,laundry,soldier,S,NaN,22024.7731255333,,NaN,NaN,1
54,delay,7,vice,racket,S,1,22029.2728413437,,NaN,NaN,1
54,delay,7,partner,candy,S,NaN,22033.7725607763,,NaN,NaN,1
54,delay,8,crowd,thumb,S,1,22228.4436829162,,NaN,NaN,1
54,delay,8,brush,pork,S,NaN,22232.9434035562,,NaN,NaN,1
