sub_num,group,version,datetime,exp_onset,list,repeating,practice,cue,target,study_order,study_onset,prac_order,prac_onset,prac_FP,prac_LP,prac_resp,prac_score,final_order,final_onset,final_FP,final_LP,final_resp,final_score
86,immediate,pilot4,2015-03-12-1608m51s,268231.190608359,1,N,C,turkey,cereal,1,268415.904452677,NaN,NaN,NaN,NaN,,NaN,23,268683.975701969,NaN,268685.480550497,,0
86,immediate,pilot4,2015-03-12-1608m51s,268231.190608359,1,N,C,elbow,ranch,2,268419.920931787,NaN,NaN,NaN,NaN,,NaN,25,268688.092205197,NaN,268690.695794058,,0
86,immediate,pilot4,2015-03-12-1608m51s,268231.190608359,1,N,C,knife,dirt,3,268423.937416028,NaN,NaN,NaN,NaN,,NaN,8,268613.895500294,268616.526613703,268617.278535079,dirt,1
86,immediate,pilot4,2015-03-12-1608m51s,268231.190608359,1,N,C,gold,seed,4,268427.953899364,NaN,NaN,NaN,NaN,,NaN,9,268618.345346213,NaN,268622.762457284,,0
86,immediate,pilot4,2015-03-12-1608m51s,268231.190608359,1,N,C,statue,hockey,5,268431.970376059,NaN,NaN,NaN,NaN,,NaN,3,268576.980498729,NaN,268586.981053235,,0
86,immediate,pilot4,2015-03-12-1608m51s,268231.190608359,1,N,C,window,spice,6,268435.986865431,NaN,NaN,NaN,NaN,,NaN,4,268586.996717943,268589.039388009,268590.19128904,spice,1
86,immediate,pilot4,2015-03-12-1608m51s,268231.190608359,1,N,C,sword,maiden,7,268440.003348465,NaN,NaN,NaN,NaN,,NaN,11,268626.344943238,NaN,268630.001678911,,0
86,immediate,pilot4,2015-03-12-1608m51s,268231.190608359,1,N,C,wolf,missile,8,268444.019779278,NaN,NaN,NaN,NaN,,NaN,18,268656.810263697,268661.765236453,268663.189192363,missile,1
86,immediate,pilot4,2015-03-12-1608m51s,268231.190608359,1,N,C,flag,carriage,9,268448.036316948,NaN,NaN,NaN,NaN,,NaN,13,268632.078033156,268635.054026112,268637.245935462,carriage,1
86,immediate,pilot4,2015-03-12-1608m51s,268231.190608359,1,N,C,bow,morgue,10,268452.052794246,NaN,NaN,NaN,NaN,,NaN,5,268593.81307788,268597.679145609,268599.023018473,morgue,1
86,immediate,pilot4,2015-03-12-1608m51s,268231.190608359,1,N,C,candy,skin,11,268456.069280601,NaN,NaN,NaN,NaN,,NaN,15,268641.860934703,268648.341663293,268649.349576091,sip,1
86,immediate,pilot4,2015-03-12-1608m51s,268231.190608359,1,N,C,square,plug,12,268460.085741901,NaN,NaN,NaN,NaN,,NaN,19,268663.959956666,268673.364875858,268674.033257357,j,0
86,immediate,pilot4,2015-03-12-1608m51s,268231.190608359,1,N,C,peanut,essay,13,268464.102252102,NaN,NaN,NaN,NaN,,NaN,10,268622.778472746,268624.342382309,268625.438305742,essay,1
86,immediate,pilot4,2015-03-12-1608m51s,268231.190608359,1,N,C,key,knee,14,268468.118758076,NaN,NaN,NaN,NaN,,NaN,7,268610.16233129,268612.206724037,268612.974667515,knee,1
86,immediate,pilot4,2015-03-12-1608m51s,268231.190608359,1,N,C,tongue,magazine,15,268472.135217566,NaN,NaN,NaN,NaN,,NaN,12,268630.011463505,NaN,268632.073765546,,0
86,immediate,pilot4,2015-03-12-1608m51s,268231.190608359,1,N,C,paint,boot,16,268476.151687318,NaN,NaN,NaN,NaN,,NaN,21,268681.109165763,NaN,268682.608482517,,0
86,immediate,pilot4,2015-03-12-1608m51s,268231.190608359,1,N,C,pie,thread,17,268480.168196009,NaN,NaN,NaN,NaN,,NaN,24,268685.492364455,NaN,268688.072711774,,0
86,immediate,pilot4,2015-03-12-1608m51s,268231.190608359,1,N,C,pencil,port,18,268484.184695947,NaN,NaN,NaN,NaN,,NaN,20,268674.042811636,NaN,268681.104452315,,0
86,immediate,pilot4,2015-03-12-1608m51s,268231.190608359,1,N,C,salad,priest,19,268488.201114686,NaN,NaN,NaN,NaN,,NaN,16,268650.527216807,NaN,268652.745407368,,0
86,immediate,pilot4,2015-03-12-1608m51s,268231.190608359,1,N,C,ski,smile,20,268492.217632131,NaN,NaN,NaN,NaN,,NaN,17,268652.760442711,NaN,268656.801622827,,0
86,immediate,pilot4,2015-03-12-1608m51s,268231.190608359,1,N,C,butterfly,cent,21,268496.234116674,NaN,NaN,NaN,NaN,,NaN,6,268600.146132603,NaN,268610.146924064,,0
86,immediate,pilot4,2015-03-12-1608m51s,268231.190608359,1,N,C,mouse,rifle,22,268500.250617819,NaN,NaN,NaN,NaN,,NaN,14,268638.427756251,NaN,268641.842111999,,0
86,immediate,pilot4,2015-03-12-1608m51s,268231.190608359,1,N,C,toe,cell,23,268504.267096024,NaN,NaN,NaN,NaN,,NaN,1,268556.848070293,NaN,268566.84945369,,0
86,immediate,pilot4,2015-03-12-1608m51s,268231.190608359,1,N,C,brain,test,24,268508.283586302,NaN,NaN,NaN,NaN,,NaN,2,268566.864289809,NaN,268576.964777876,,0
86,immediate,pilot4,2015-03-12-1608m51s,268231.190608359,1,N,C,barrel,picture,25,268512.30007326,NaN,NaN,NaN,NaN,,NaN,22,268682.625782971,NaN,268683.968545315,,0
86,immediate,pilot4,2015-03-12-1608m51s,268231.190608359,2,N,S,sugar,poster,26,268710.72455017,15,268944.464154397,NaN,NaN,,NaN,38,269030.877007215,269033.12233746,269034.090315289,poster,NaN
86,immediate,pilot4,2015-03-12-1608m51s,268231.190608359,2,R,C,squirrel,skirt,27,268715.740950194,NaN,NaN,NaN,NaN,,NaN,34,269012.094501399,269017.746793783,269021.094396656,s,NaN
86,immediate,pilot4,2015-03-12-1608m51s,268231.190608359,2,R,C,pants,cabinet,28,268720.757394288,NaN,NaN,NaN,NaN,,NaN,40,269035.993440111,269038.282208641,269039.402130666,cabinet,NaN
86,immediate,pilot4,2015-03-12-1608m51s,268231.190608359,2,N,C,lobster,aisle,29,268725.773861324,NaN,NaN,NaN,NaN,,NaN,31,269004.328178876,NaN,269006.230846389,,NaN
86,immediate,pilot4,2015-03-12-1608m51s,268231.190608359,2,R,T,scar,skirt,30,268730.790325643,6,268894.849679175,268896.334343638,268897.126283596,skirt,NaN,NaN,NaN,NaN,NaN,,NaN
86,immediate,pilot4,2015-03-12-1608m51s,268231.190608359,2,R,C,nose,deck,31,268735.806734119,NaN,NaN,NaN,NaN,,NaN,37,269027.093824945,269029.73046228,269030.386403172,deck,NaN
86,immediate,pilot4,2015-03-12-1608m51s,268231.190608359,2,R,C,whale,wreck,32,268740.823192401,NaN,NaN,NaN,NaN,,NaN,41,269040.226581496,NaN,269041.429996006,,NaN
86,immediate,pilot4,2015-03-12-1608m51s,268231.190608359,2,N,T,satellite,smoke,33,268745.839634684,10,268908.515756622,NaN,268914.377637033,,NaN,29,269000.595007155,NaN,269001.719615462,,NaN
86,immediate,pilot4,2015-03-12-1608m51s,268231.190608359,2,R,T,wire,cabinet,34,268750.856076968,3,268880.816977833,268883.390745643,268884.846652787,cabinet,NaN,NaN,NaN,NaN,NaN,,NaN
86,immediate,pilot4,2015-03-12-1608m51s,268231.190608359,2,N,C,tiger,liquor,35,268755.872520761,NaN,NaN,NaN,NaN,,NaN,32,269006.244767891,NaN,269007.182867316,,NaN
86,immediate,pilot4,2015-03-12-1608m51s,268231.190608359,2,N,S,train,stomach,36,268760.888986589,14,268939.447718754,NaN,NaN,,NaN,42,269041.443205435,NaN,269051.444383872,,NaN
86,immediate,pilot4,2015-03-12-1608m51s,268231.190608359,2,N,S,cane,ground,37,268765.905411063,12,268929.41482483,NaN,NaN,,NaN,35,269021.110767098,269022.754668548,269024.130608559,ground,NaN
86,immediate,pilot4,2015-03-12-1608m51s,268231.190608359,2,N,C,wood,orchestra,38,268770.921830708,NaN,NaN,NaN,NaN,,NaN,39,269034.443482839,NaN,269035.981816019,,NaN
86,immediate,pilot4,2015-03-12-1608m51s,268231.190608359,2,N,S,arm,willow,39,268775.938293819,11,268924.398378622,NaN,NaN,,NaN,30,269001.72829346,269002.971214911,269003.859204174,willow,NaN
86,immediate,pilot4,2015-03-12-1608m51s,268231.190608359,2,N,T,rock,gift,40,268780.954737008,4,268885.800078844,NaN,268889.082729097,,NaN,26,268986.628953343,NaN,268991.471332785,,NaN
86,immediate,pilot4,2015-03-12-1608m51s,268231.190608359,2,N,T,river,minister,41,268785.971175971,2,268879.533703648,NaN,268880.802400403,,NaN,33,269007.194713572,NaN,269012.07907908,,NaN
86,immediate,pilot4,2015-03-12-1608m51s,268231.190608359,2,N,S,cave,coach,42,268790.987630027,13,268934.431272848,NaN,NaN,,NaN,27,268991.478738468,268995.491462515,268997.259398447,ground,NaN
86,immediate,pilot4,2015-03-12-1608m51s,268231.190608359,2,R,T,star,deck,43,268796.004072311,7,268897.932887314,NaN,268901.514193925,,NaN,NaN,NaN,NaN,NaN,,NaN
86,immediate,pilot4,2015-03-12-1608m51s,268231.190608359,2,N,T,cherry,bush,44,268801.020519424,1,268875.883856884,NaN,268879.514374433,,NaN,43,269051.459446382,NaN,269057.045614048,,NaN
86,immediate,pilot4,2015-03-12-1608m51s,268231.190608359,2,R,T,frog,wreck,45,268806.036983743,8,268901.532699984,NaN,268902.738209964,,NaN,NaN,NaN,NaN,NaN,,NaN
86,immediate,pilot4,2015-03-12-1608m51s,268231.190608359,2,R,C,strawberry,snow,46,268811.053406406,NaN,NaN,NaN,NaN,,NaN,36,269024.760622918,269026.058537017,269026.666484045,snow,NaN
86,immediate,pilot4,2015-03-12-1608m51s,268231.190608359,2,N,C,chicken,college,47,268816.069849293,NaN,NaN,NaN,NaN,,NaN,45,269063.825545352,269065.577419336,269067.321313813,college,NaN
86,immediate,pilot4,2015-03-12-1608m51s,268231.190608359,2,N,C,wheat,metal,48,268821.086269542,NaN,NaN,NaN,NaN,,NaN,44,269057.059172117,269062.089550392,269063.289464303,metal,NaN
86,immediate,pilot4,2015-03-12-1608m51s,268231.190608359,2,N,T,shield,spaghetti,49,268826.102740501,5,268889.099948051,268890.670555752,268893.846406475,spaghetti,NaN,28,268998.028434335,NaN,269000.575614552,,NaN
86,immediate,pilot4,2015-03-12-1608m51s,268231.190608359,2,R,T,paper,snow,50,268831.119184294,9,268902.749364069,NaN,268908.498437151,,NaN,NaN,NaN,NaN,NaN,,NaN
86,immediate,pilot4,2015-03-12-1608m51s,268231.190608359,3,R,T,toilet,king,51,269087.807816869,28,269325.380651648,269326.801742965,269327.777653213,king,NaN,NaN,NaN,NaN,NaN,,NaN
86,immediate,pilot4,2015-03-12-1608m51s,268231.190608359,3,N,T,arrow,shoulder,52,269092.824265793,25,269316.597728368,269318.337977054,269319.889928675,shoulder,NaN,49,269389.994470942,269391.647853924,269393.175767109,shoulder,NaN
86,immediate,pilot4,2015-03-12-1608m51s,268231.190608359,3,R,C,doll,king,53,269097.840709586,NaN,NaN,NaN,NaN,,NaN,56,269419.876486517,269421.318997386,269422.006894041,king,NaN
86,immediate,pilot4,2015-03-12-1608m51s,268231.190608359,3,N,T,toothbrush,policeman,54,269102.85715036,24,269310.89796795,269313.802137186,269315.546063357,policeman,NaN,48,269386.41129978,269387.615980266,269389.20790006,policeman,NaN
86,immediate,pilot4,2015-03-12-1608m51s,268231.190608359,3,N,S,cow,gravy,55,269107.873602907,17,269257.733676722,NaN,NaN,,NaN,51,269401.360634509,269402.983513344,269403.75147101,gravy,NaN
86,immediate,pilot4,2015-03-12-1608m51s,268231.190608359,3,N,S,fly,costume,56,269112.889998403,20,269272.782982141,NaN,NaN,,NaN,54,269408.727006959,269411.15927351,269413.327143215,costume,NaN
86,immediate,pilot4,2015-03-12-1608m51s,268231.190608359,3,N,C,tree,hall,57,269117.906488983,NaN,NaN,NaN,NaN,,NaN,60,269428.109457354,NaN,269430.578708554,,NaN
86,immediate,pilot4,2015-03-12-1608m51s,268231.190608359,3,N,S,chain,hurricane,58,269122.922952699,18,269262.750090632,NaN,NaN,,NaN,61,269430.592709745,269432.030651754,269434.222600043,hurricane,NaN
86,immediate,pilot4,2015-03-12-1608m51s,268231.190608359,3,N,C,clown,tomb,59,269127.939372947,NaN,NaN,NaN,NaN,,NaN,53,269407.260374643,NaN,269408.706875719,,NaN
86,immediate,pilot4,2015-03-12-1608m51s,268231.190608359,3,N,C,owl,cheek,60,269132.955821569,NaN,NaN,NaN,NaN,,NaN,63,269439.092303903,269443.446347734,269444.238272599,cheek,NaN
86,immediate,pilot4,2015-03-12-1608m51s,268231.190608359,3,N,S,medal,farm,61,269137.972220084,16,269252.717203046,NaN,NaN,,NaN,57,269422.626360116,269423.926903966,269424.982844134,farm,NaN
86,immediate,pilot4,2015-03-12-1608m51s,268231.190608359,3,R,T,beard,feast,62,269142.988726663,30,269335.896864976,NaN,269337.069337651,,NaN,NaN,NaN,NaN,NaN,,NaN
86,immediate,pilot4,2015-03-12-1608m51s,268231.190608359,3,R,C,hose,feast,63,269148.005154759,NaN,NaN,NaN,NaN,,NaN,58,269425.526239103,NaN,269426.826478986,,NaN
86,immediate,pilot4,2015-03-12-1608m51s,268231.190608359,3,R,C,root,roof,64,269153.02159342,NaN,NaN,NaN,NaN,,NaN,47,269383.011450828,NaN,269386.396086947,,NaN
86,immediate,pilot4,2015-03-12-1608m51s,268231.190608359,3,R,T,ear,roof,65,269158.038049287,23,269307.864766738,NaN,269310.878544557,,NaN,NaN,NaN,NaN,NaN,,NaN
86,immediate,pilot4,2015-03-12-1608m51s,268231.190608359,3,N,T,dice,alley,66,269163.054491873,26,269320.230898006,NaN,269321.709816983,,NaN,64,269444.975368118,NaN,269446.914217952,,NaN
86,immediate,pilot4,2015-03-12-1608m51s,268231.190608359,3,N,S,pepper,seat,67,269168.07093808,19,269267.766536236,NaN,NaN,,NaN,52,269404.677159712,269405.839440894,269406.447399695,seat,NaN
