subject,group,list,cue,target,practice,test,onset,response,firstPress,lastPress,round
59,delay,1,bee,beer,T,NaN,179076.621628173,beer,179077.997978526,179078.573951328,1
59,delay,1,hood,drain,T,1,179078.8045186,drain,179080.669826308,179081.741802797,1
59,delay,1,ditch,helmet,T,NaN,179082.154291867,helmet,179083.96566905,179085.293586431,1
59,delay,1,gift,poison,T,1,179085.554080996,,NaN,NaN,1
59,delay,2,cow,scout,T,NaN,179273.292715298,,NaN,NaN,1
59,delay,2,collar,battle,T,1,179281.3251923,choir,179281.611877284,179284.787641993,1
59,delay,2,prisoner,fruit,T,NaN,179294.357714276,fruit,179296.291086226,179296.939027368,1
59,delay,2,pie,boat,T,1,179297.407525788,,NaN,NaN,1
59,delay,3,train,shrimp,T,1,179453.114804452,,NaN,NaN,1
59,delay,3,elbow,prince,T,NaN,179461.147289604,prince,179462.930798698,179464.082744303,1
59,delay,3,judge,barrel,T,1,179464.297093297,,NaN,NaN,1
59,delay,3,pearl,seed,T,NaN,179472.329921951,,NaN,NaN,1
59,delay,4,pier,essay,T,1,179666.751412421,,NaN,NaN,1
59,delay,4,farm,hose,T,NaN,179674.783921116,cow,179680.967932304,179681.55985655,1
59,delay,4,lobster,jail,T,NaN,179685.816563832,pier,179694.135251616,179694.71926383,1
59,delay,4,cigarette,potato,T,1,179695.015987665,,NaN,NaN,1
59,delay,5,floor,leopard,T,1,179860.989249996,brush,179868.08660252,179868.742569491,1
59,delay,5,monk,rabbit,T,NaN,179869.305071736,steel,179871.814406225,179872.750333617,1
59,delay,5,gown,clock,T,NaN,179873.238158741,brush,179876.454168502,179877.118117231,1
59,delay,5,garden,machine,T,1,179877.571220814,,NaN,NaN,1
59,delay,6,aisle,banana,T,1,180398.138902766,,NaN,NaN,1
59,delay,6,jelly,knight,T,NaN,180406.171412065,,NaN,NaN,1
59,delay,6,pool,gate,T,1,180414.204241624,gold,180420.571065664,180422.770925667,1
59,delay,6,reed,jeep,T,NaN,180423.253677033,banana,180428.698632841,180430.474550768,1
59,delay,7,note,frame,T,NaN,180576.29441138,,NaN,NaN,1
59,delay,7,honeymoon,flag,T,1,180584.326905285,coffee,180589.210660717,180590.210575295,1
59,delay,7,horn,spot,T,1,180590.52651717,brain,180592.802475996,180593.386397958,1
