sub_num,list,practice,target,study_order,final_order,final_onset,final_FP,final_LP,final_resp,final_score
6,0,C,castle,1,NaN,2769947.18056565,2769971.65837554,2769972.43434063,book,NaN
6,0,C,scale,2,NaN,2769973.228233,2769977.01012334,2769977.56203419,flesh,NaN
6,0,C,drug,3,NaN,2769978.04447079,2769983.33776807,2769984.21763848,scale,NaN
6,0,C,shower,4,NaN,2769984.57721347,NaN,2770007.61999693,,NaN
6,0,C,nurse,5,NaN,2770007.6251241,NaN,2770037.22624262,,NaN
6,0,C,flesh,6,NaN,0,0,0,,NaN
6,0,C,pumpkin,7,NaN,0,0,0,,NaN
6,0,C,orange,8,NaN,0,0,0,,NaN
6,0,C,tree,9,NaN,0,0,0,,NaN
6,0,C,automobile,10,NaN,0,0,0,,NaN
6,0,C,book,11,NaN,0,0,0,,NaN
6,0,C,spoon,12,NaN,0,0,0,,NaN
6,0,C,admiral,13,NaN,0,0,0,,NaN
6,0,C,horse,14,NaN,0,0,0,,NaN
6,0,C,soldier,15,NaN,0,0,0,,NaN
6,1,T,throne,16,NaN,2770249.58677446,2770251.59563638,2770252.01955122,wine,NaN
6,1,T,chart,17,NaN,2770252.28651871,2770252.90754252,2770253.65944317,blood,NaN
6,1,T,wine,18,NaN,2770254.05303086,2770254.44343225,2770254.89938782,nest,NaN
6,1,T,rabbi,19,NaN,2770255.21960924,2770255.82735028,2770257.0192871,powder,NaN
6,1,T,brat,20,NaN,2770257.60271861,2770258.71522295,2770259.94712067,needle,NaN
6,1,T,morgue,21,NaN,2770260.2691435,2770264.79488605,2770265.37881863,flame,NaN
6,1,T,wall,22,NaN,2770265.83532326,2770272.61847985,2770273.25841647,brat,NaN
6,1,T,pound,23,NaN,2770273.53462952,2770277.03425388,2770277.49015904,dame,NaN
6,1,T,powder,24,NaN,2770277.8342342,NaN,2770339.63575122,,NaN
6,1,T,blood,25,NaN,0,0,0,,NaN
6,1,T,flame,26,NaN,0,0,0,,NaN
6,1,T,paint,27,NaN,0,0,0,,NaN
6,1,T,nest,28,NaN,0,0,0,,NaN
6,1,T,dame,29,NaN,0,0,0,,NaN
6,1,T,needle,30,NaN,0,0,0,,NaN
6,2,S,steam,31,NaN,2770522.69556367,2770525.02915931,2770525.84504574,blouse,NaN
6,2,S,collar,32,NaN,2770526.22853967,2770527.98896478,2770528.76487614,flood,NaN
6,2,S,mayor,33,NaN,2770529.16162115,2770529.41285487,2770530.60480769,collar,NaN
6,2,S,brush,34,NaN,2770531.04476629,2770531.81274723,2770532.11670151,arm,NaN
6,2,S,arm,35,NaN,2770532.49463935,2770534.00465538,2770534.80459043,light,NaN
6,2,S,flood,36,NaN,2770535.06107538,2770535.84454196,2770536.35650038,beam,NaN
6,2,S,helmet,37,NaN,2770536.79424674,2770544.75611353,2770545.42802539,slave,NaN
6,2,S,slave,38,NaN,2770545.86008888,2770546.87597508,2770547.36395237,dust,NaN
6,2,S,radio,39,NaN,2770547.65993246,2770549.34783647,2770550.26777402,mayor,NaN
6,2,S,light,40,NaN,2770550.59299975,2770563.70713044,2770564.40303881,salmon,NaN
6,2,S,spot,41,NaN,2770564.72505319,2770569.48280062,2770570.26674201,helmet,NaN
6,2,S,beam,42,NaN,2770570.55786086,2770603.14503044,2770603.80893491,blouse,NaN
6,2,S,blouse,43,NaN,2770604.43815174,NaN,2770612.73879477,,NaN
6,2,S,salmon,44,NaN,0,0,0,,NaN
6,2,S,dust,45,NaN,0,0,0,,NaN
6,3,T,envelope,46,NaN,2770824.4848073,2770825.86123801,2770826.64513141,corpse,NaN
6,3,T,lung,47,NaN,2770827.65120909,2770830.97296358,2770831.99685415,glass,NaN
6,3,T,whip,48,NaN,2770832.36744957,2770836.67664421,2770837.69256784,hockey,NaN
6,3,T,hawk,49,NaN,2770838.15023156,2770838.41255483,2770839.03649901,stick,NaN
6,3,T,sponge,50,NaN,2770839.53346228,2770851.18791261,2770852.57179471,envelope,NaN
6,3,T,dough,51,NaN,2770852.94889553,NaN,2770914.55030533,,NaN
6,3,T,picture,52,NaN,0,0,0,,NaN
6,3,T,glass,53,NaN,0,0,0,,NaN
6,3,T,purse,54,NaN,0,0,0,,NaN
6,3,T,hockey,55,NaN,0,0,0,,NaN
6,3,T,stick,56,NaN,0,0,0,,NaN
6,3,T,corpse,57,NaN,0,0,0,,NaN
6,3,T,rice,58,NaN,0,0,0,,NaN
6,3,T,bench,59,NaN,0,0,0,,NaN
6,3,T,wedding,60,NaN,0,0,0,,NaN
6,4,S,pork,61,NaN,2771095.61005319,2771097.05492253,2771099.23875719,breast,NaN
6,4,S,tunnel,62,NaN,2771099.47637309,2771100.12670985,2771101.24664444,scratch,NaN
6,4,S,deer,63,NaN,2771101.64283858,2771102.36660802,2771102.80657718,tomb,NaN
6,4,S,bread,64,NaN,2771103.17600988,2771103.86255105,2771105.37443219,tunnel,NaN
6,4,S,scratch,65,NaN,2771105.69246913,2771105.98238151,2771106.52636285,brick,NaN
6,4,S,herd,66,NaN,2771106.90903847,2771107.40632955,2771108.31030846,marble,NaN
6,4,S,breast,67,NaN,2771108.62553974,2771109.12620878,2771109.81420123,wreck,NaN
6,4,S,ranch,68,NaN,2771110.32537997,2771110.75815371,2771112.5500376,storm,NaN
6,4,S,pocket,69,NaN,2771113.10845325,2771131.69309033,2771132.58899032,marble,NaN
6,4,S,tomb,70,NaN,2771133.13995187,2771136.12483266,2771136.5407709,pork,NaN
6,4,S,marble,71,NaN,2771136.9729663,2771137.44474287,2771138.34067576,bread,NaN
6,4,S,storm,72,NaN,2771138.57277964,2771138.93266191,2771140.12458998,herd,NaN
6,4,S,wreck,73,NaN,2771140.60593509,2771179.08256868,2771179.61050415,boat,NaN
6,4,S,boat,74,NaN,2771179.91899519,NaN,2771185.61935671,,NaN
6,4,S,brick,75,NaN,0,0,0,,NaN
6,5,T,basket,76,NaN,2771397.03227648,2771398.89496486,2771400.86281094,board,NaN
6,5,T,copper,77,NaN,2771401.21521918,2771401.41478941,2771402.14275602,copper,NaN
6,5,T,butterfly,78,NaN,2771402.44845438,2771403.09471228,2771404.10263968,basket,NaN
6,5,T,spaghetti,79,NaN,2771405.13155962,2771405.81459272,2771407.70245694,palace,NaN
6,5,T,meat,80,NaN,2771408.06459491,2771408.34241651,2771409.91032917,apartment,NaN
6,5,T,scissors,81,NaN,2771410.34771724,2771410.89425251,2771411.75019099,bread,NaN
6,5,T,branch,82,NaN,2771412.23087476,2771412.98218078,2771413.64613143,meat,NaN
6,5,T,factory,83,NaN,2771413.99738208,2771414.18210145,2771414.76603886,pie,NaN
6,5,T,pie,84,NaN,2771415.21393663,2771417.46991146,2771418.09390967,pants,NaN
6,5,T,palace,85,NaN,2771418.73027394,2771419.82979343,2771421.66971351,basket,NaN
6,5,T,apartment,86,NaN,2771422.06330089,2771423.84563284,2771425.39747849,apartment,NaN
6,5,T,pants,87,NaN,2771425.72964006,NaN,2771487.03082097,,NaN
6,5,T,pile,88,NaN,0,0,0,,NaN
6,5,T,axe,89,NaN,0,0,0,,NaN
6,5,T,board,90,NaN,0,0,0,,NaN
6,6,S,dial,91,NaN,2771667.07380727,2771668.40874734,2771669.17662716,plane,NaN
6,6,S,mole,92,NaN,2771670.24023262,2771670.9845548,2771672.27246804,chocolate,NaN
6,6,S,meal,93,NaN,2771672.52335766,2771673.10442299,2771674.10436685,husband,NaN
6,6,S,husband,94,NaN,2771674.63983611,2771675.03232719,2771675.57627834,dial,NaN
6,6,S,plane,95,NaN,2771676.12302702,2771676.68025853,2771677.38419452,mole,NaN
6,6,S,chocolate,96,NaN,2771677.85619355,2771680.15205381,2771680.5200135,meal,NaN
6,6,S,stomach,97,NaN,2771681.08922561,2771687.64770646,2771688.67157319,football,NaN
6,6,S,drain,98,NaN,2771689.40511944,2771697.40715027,2771698.03110259,snow,NaN
6,6,S,vice,99,NaN,2771698.58760605,2771701.3269046,2771702.3988854,hammer,NaN
6,6,S,gold,100,NaN,2771702.75386869,2771755.26012794,2771755.66802588,vice,NaN
6,6,S,football,101,NaN,2771755.9655297,NaN,2771757.06585331,,NaN
6,6,S,golf,102,NaN,0,0,0,,NaN
6,6,S,court,103,NaN,0,0,0,,NaN
6,6,S,hammer,104,NaN,0,0,0,,NaN
6,6,S,snow,105,NaN,0,0,0,,NaN
6,7,T,college,106,NaN,2771968.52915614,2771969.27281758,2771970.9526662,college,NaN
6,7,T,laundry,107,NaN,2771971.34556598,2771972.35261138,2771973.09655264,hook,NaN
