sub_num,group,version,datetime,exp_onset,list,repeating,practice,cue,target,study_order,study_onset,prac_order,prac_onset,prac_FP,prac_LP,prac_resp,prac_score,final_order,final_onset,final_FP,final_LP,final_resp,final_score
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,1,N,C,chicken,vest,1,3630929.3918735,NaN,NaN,NaN,NaN,,NaN,10,3631100.17651185,3631102.53823056,3631103.19418377,vest,1
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,1,N,C,salmon,passenger,2,3630933.40824929,NaN,NaN,NaN,NaN,,NaN,12,3631105.60939999,3631106.92996672,3631108.29792218,passenger,1
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,1,N,C,hammer,steak,3,3630937.42454328,NaN,NaN,NaN,NaN,,NaN,14,3631111.89217067,3631113.02566452,3631113.96961822,steak,1
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,1,N,C,wood,market,4,3630941.4408246,NaN,NaN,NaN,NaN,,NaN,22,3631130.55716359,NaN,3631133.06886665,,0
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,1,N,C,moon,laundry,5,3630945.45714877,NaN,NaN,NaN,NaN,,NaN,4,3631083.97800261,3631085.75513192,3631087.2830363,laundry,1
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,1,N,C,ant,mate,6,3630949.47344609,NaN,NaN,NaN,NaN,,NaN,24,3631139.05640581,3631140.1362467,3631140.89620274,mate,1
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,1,N,C,cow,pocket,7,3630953.48975064,NaN,NaN,NaN,NaN,,NaN,5,3631087.69434662,3631088.89093098,3631090.07484321,pocket,1
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,1,N,C,wing,shed,8,3630957.50606727,NaN,NaN,NaN,NaN,,NaN,13,3631108.5924685,3631111.00979795,3631111.62571089,shed,1
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,1,N,C,tongue,stain,9,3630961.52228942,NaN,NaN,NaN,NaN,,NaN,15,3631114.42525745,3631116.58546747,3631117.56944333,stain,1
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,1,N,C,ski,dust,10,3630965.53864922,NaN,NaN,NaN,NaN,,NaN,20,3631126.22422055,3631127.27290572,3631127.82487091,dust,1
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,1,N,C,book,brass,11,3630969.55496283,NaN,NaN,NaN,NaN,,NaN,16,3631117.97495426,3631119.26535261,3631120.00928752,brass,1
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,1,N,C,glove,test,12,3630973.5712701,NaN,NaN,NaN,NaN,,NaN,23,3631133.07362134,NaN,3631139.03600821,,0
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,1,N,C,bowl,ranch,13,3630977.58757888,NaN,NaN,NaN,NaN,,NaN,19,3631124.57435981,NaN,3631126.20481421,,0
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,1,N,C,beard,orchestra,14,3630981.6038439,NaN,NaN,NaN,NaN,,NaN,6,3631090.44406734,NaN,3631091.6143859,,0
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,1,N,C,ring,stove,15,3630985.62018286,NaN,NaN,NaN,NaN,,NaN,17,3631120.27475906,NaN,3631121.43675057,,0
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,1,N,C,salad,corpse,16,3630989.63645724,NaN,NaN,NaN,NaN,,NaN,11,3631103.659563,NaN,3631105.597535,,0
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,1,N,C,scar,cart,17,3630993.65279771,NaN,NaN,NaN,NaN,,NaN,18,3631121.44131449,3631123.60912954,3631124.20108822,cart,1
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,1,N,C,potato,vault,18,3630997.66910408,NaN,NaN,NaN,NaN,,NaN,1,3631073.2623275,3631074.57972513,3631075.81960911,vault,1
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,1,N,C,drill,movie,19,3631001.68537694,NaN,NaN,NaN,NaN,,NaN,3,3631080.04502075,NaN,3631083.96729158,,0
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,1,N,C,chair,canal,20,3631005.70170746,NaN,NaN,NaN,NaN,,NaN,25,3631141.17286252,NaN,3631142.17995381,,0
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,1,N,C,wheel,hawk,21,3631009.71798545,NaN,NaN,NaN,NaN,,NaN,21,3631128.0740406,3631129.74480846,3631130.28871223,hawk,1
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,1,N,C,tape,giant,22,3631013.73431657,NaN,NaN,NaN,NaN,,NaN,7,3631091.62730977,NaN,3631093.11038899,,0
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,1,N,C,peanut,globe,23,3631017.7506326,NaN,NaN,NaN,NaN,,NaN,9,3631095.77692979,NaN,3631100.15856283,,0
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,1,N,C,paper,bite,24,3631021.76692991,NaN,NaN,NaN,NaN,,NaN,8,3631093.12719552,3631094.99464011,3631095.48259566,bite,1
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,1,N,C,coffee,cloth,25,3631025.78324201,NaN,NaN,NaN,NaN,,NaN,2,3631076.37868793,3631078.97151351,3631079.75541928,cloth,1
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,2,N,C,shield,crowd,26,3631162.22098415,NaN,NaN,NaN,NaN,,NaN,33,3631445.74524674,3631448.09593476,3631448.79192795,crowd,NaN
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,2,R,T,bullet,morphine,27,3631167.2371737,8,3631345.87102841,3631347.54128404,3631349.17319908,morphine,NaN,NaN,NaN,NaN,NaN,,NaN
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,2,R,T,finger,circle,28,3631172.25337533,4,3631336.53852697,3631337.41380629,3631338.26174976,circle,NaN,NaN,NaN,NaN,NaN,,NaN
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,2,N,T,candy,pier,29,3631177.2696177,7,3631344.68780288,NaN,3631345.85727295,,NaN,29,3631437.49596718,NaN,3631438.52435043,,NaN
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,2,R,T,wallet,vodka,30,3631182.28581933,1,3631327.28936724,NaN,3631329.64216456,,NaN,NaN,NaN,NaN,NaN,,NaN
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,2,R,C,table,morphine,31,3631187.30206231,NaN,NaN,NaN,NaN,,NaN,32,3631444.26202927,NaN,3631445.73147921,,NaN
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,2,R,C,iron,circle,32,3631192.31830257,NaN,NaN,NaN,NaN,,NaN,41,3631466.07673308,NaN,3631467.04267359,,NaN
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,2,N,C,elephant,rain,33,3631197.33444926,NaN,NaN,NaN,NaN,,NaN,27,3631430.36333781,3631433.24075994,3631433.63271826,rain,NaN
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,2,R,C,cat,vodka,34,3631202.35070884,NaN,NaN,NaN,NaN,,NaN,39,3631462.06043969,NaN,3631463.07459147,,NaN
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,2,N,S,record,ferry,35,3631207.36691862,14,3631377.98482405,NaN,NaN,,NaN,34,3631449.09494108,3631452.11172738,3631452.73572197,ridge,NaN
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,2,N,C,balloon,mole,36,3631212.38313171,NaN,NaN,NaN,NaN,,NaN,36,3631455.37769334,NaN,3631458.14758829,,NaN
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,2,R,C,squirrel,morgue,37,3631217.39934753,NaN,NaN,NaN,NaN,,NaN,45,3631481.60863994,3631483.16606946,3631484.47002254,morgue,NaN
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,2,N,C,drum,station,38,3631222.41553104,NaN,NaN,NaN,NaN,,NaN,28,3631433.96298362,3631436.00859509,3631437.0485273,station,NaN
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,2,N,T,apple,jacket,39,3631227.43176406,10,3631351.88714099,NaN,3631352.90431396,,NaN,26,3631424.58051597,3631429.36095865,3631430.15290864,ridge,NaN
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,2,N,S,rice,channel,40,3631232.44799074,13,3631372.96853066,NaN,NaN,,NaN,40,3631463.09366366,3631464.19911444,3631465.76701865,channel,NaN
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,2,N,T,pepper,pump,41,3631237.46420384,6,3631341.20479278,3631342.62150858,3631344.30945484,pump,NaN,30,3631438.52925665,3631439.5204231,3631441.71228749,pump,NaN
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,2,N,S,hand,drain,42,3631242.48040848,11,3631362.93615608,NaN,NaN,,NaN,44,3631477.05905482,3631480.59823498,3631481.26219982,drain,NaN
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,2,R,T,bed,morgue,43,3631247.49661947,5,3631338.53840019,NaN,3631341.18527628,,NaN,NaN,NaN,NaN,NaN,,NaN
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,2,N,T,skull,dentist,44,3631252.51283407,9,3631349.45403462,3631350.62915586,3631351.62101506,dentist,NaN,35,3631452.91125674,3631453.90362092,3631455.08757511,dentist,NaN
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,2,N,C,train,ridge,45,3631257.52904264,NaN,NaN,NaN,NaN,,NaN,38,3631459.11064224,3631460.17532922,3631461.08726391,ridge,NaN
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,2,N,S,suitcase,gift,46,3631262.54525453,12,3631367.95233628,NaN,NaN,,NaN,31,3631442.09557375,3631443.33623529,3631443.89618191,gift,NaN
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,2,R,T,pillow,church,47,3631267.56150475,3,3631333.02220838,3631335.3659343,3631336.30182958,circle,NaN,NaN,NaN,NaN,NaN,,NaN
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,2,R,C,grass,church,48,3631272.57767046,NaN,NaN,NaN,NaN,,NaN,37,3631458.16078413,NaN,3631459.09150576,,NaN
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,2,N,T,lightning,hardware,49,3631277.59390167,2,3631329.65584244,3631331.3981009,3631332.75005637,hardware,NaN,42,3631467.05997122,3631468.0789441,3631469.41478337,hardware,NaN
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,2,N,S,banana,bridge,50,3631282.61011175,15,3631383.00096561,NaN,NaN,,NaN,43,3631469.64306044,3631474.64654767,3631476.82244587,bridge,NaN
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,3,N,S,desk,physician,51,3631504.75651499,18,3631677.50733412,NaN,NaN,,NaN,55,3631775.16500243,3631776.62256776,3631778.58248069,physician,NaN
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,3,N,C,barrel,shepherd,52,3631509.77273563,NaN,NaN,NaN,NaN,,NaN,60,3631788.13053093,NaN,3631789.5853582,,NaN
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,3,N,T,plane,soil,53,3631514.78893997,22,3631705.38811339,3631706.51432067,3631707.05027319,soil,NaN,49,3631763.46608766,3631765.58316528,3631766.41511782,soil,NaN
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,3,N,T,frog,cheek,54,3631519.80514673,26,3631712.13750872,NaN,3631712.87742787,,NaN,46,3631756.26675921,3631758.69558872,3631759.40748683,shell,NaN
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,3,N,S,shoe,pork,55,3631524.8213716,19,3631682.52353877,NaN,NaN,,NaN,48,3631762.23286363,NaN,3631763.45100649,,NaN
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,3,R,T,cheese,banner,56,3631529.83754847,27,3631712.88742201,3631714.04990554,3631714.71383838,banner,NaN,NaN,NaN,NaN,NaN,,NaN
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,3,N,S,statue,ticket,57,3631534.85376459,16,3631667.47494053,NaN,NaN,,NaN,52,3631771.19871027,NaN,3631772.2111865,,NaN
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,3,N,T,screw,rocket,58,3631539.8699632,24,3631708.27120964,NaN,3631709.46244166,,NaN,59,3631787.04723993,NaN,3631788.11331962,,NaN
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,3,N,S,neck,dame,59,3631544.88618595,20,3631687.53976183,NaN,NaN,,NaN,58,3631785.31406887,3631786.39007238,3631786.78202104,dame,NaN
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,3,N,C,key,palm,60,3631549.90240086,NaN,NaN,NaN,NaN,,NaN,63,3631794.41322192,NaN,3631795.48939416,,NaN
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,3,R,T,bone,butcher,61,3631554.91859373,28,3631714.93721798,NaN,3631716.33352652,,NaN,NaN,NaN,NaN,NaN,,NaN
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,3,R,C,sword,banner,62,3631559.93481679,NaN,NaN,NaN,NaN,,NaN,54,3631773.88179076,NaN,3631775.14618863,,NaN
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,3,N,C,leaf,dollar,63,3631564.95102294,NaN,NaN,NaN,NaN,,NaN,50,3631766.73245055,3631768.98300844,3631769.92695247,dollar,NaN
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,3,R,T,barn,bolt,64,3631569.96720344,21,3631702.58835795,3631704.40245896,3631705.09836764,bolt,NaN,NaN,NaN,NaN,NaN,,NaN
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,3,R,C,dice,butcher,65,3631574.98342771,NaN,NaN,NaN,NaN,,NaN,51,3631770.16545128,NaN,3631771.18718153,,NaN
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,3,N,T,mustard,stick,66,3631579.99961786,25,3631709.47105335,3631711.06609388,3631711.85000207,stick,NaN,62,3631792.43005531,3631793.46970862,3631794.22965832,stick,NaN
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,3,R,C,tree,bolt,67,3631585.01584273,NaN,NaN,NaN,NaN,,NaN,57,3631781.74774151,3631783.60621219,3631785.06215871,leaf,NaN
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,3,N,C,crab,frame,68,3631590.03203198,NaN,NaN,NaN,NaN,,NaN,64,3631795.49645768,3631796.59753802,3631797.40548468,frame,NaN
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,3,R,C,cane,cent,69,3631595.04824598,NaN,NaN,NaN,NaN,,NaN,65,3631797.64625548,NaN,3631798.52945466,,NaN
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,3,R,T,foot,cent,70,3631600.06447025,23,3631707.35459602,NaN,3631708.26242107,,NaN,NaN,NaN,NaN,NaN,,NaN
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,3,N,T,elbow,shore,71,3631605.08066403,29,3631716.35376595,NaN,3631717.38955954,,NaN,53,3631772.23194481,NaN,3631773.86616959,,NaN
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,3,N,C,wolf,mail,72,3631610.09688437,NaN,NaN,NaN,NaN,,NaN,47,3631759.63311277,3631761.53540255,3631761.93535589,mail,NaN
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,3,R,T,shell,bedroom,73,3631615.11313187,30,3631717.40369382,NaN,3631718.9815312,,NaN,NaN,NaN,NaN,NaN,,NaN
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,3,N,S,milk,ocean,74,3631620.12927374,17,3631672.49117113,NaN,NaN,,NaN,61,3631789.59701431,3631791.26181496,3631791.94177889,ocean,NaN
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,3,R,C,strawberry,bedroom,75,3631625.14551611,NaN,NaN,NaN,NaN,,NaN,56,3631778.99800721,3631780.30242211,3631781.43033512,bedroom,NaN
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,4,N,T,window,aunt,76,3631818.56096566,33,3631990.87823561,3631992.48317793,3631993.03511112,aunt,NaN,73,3632107.60063014,3632108.70903781,3632109.21299728,aunt,NaN
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,4,R,C,owl,liquor,77,3631823.5771706,NaN,NaN,NaN,NaN,,NaN,67,3632089.00237765,3632091.10197682,3632092.25388907,liquor,NaN
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,4,N,S,cookie,spray,78,3631828.59332937,42,3632029.1746727,NaN,NaN,,NaN,82,3632138.29777005,3632139.2754029,3632140.25136171,spray,NaN
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,4,R,C,orange,smoke,79,3631833.60957084,NaN,NaN,NaN,NaN,,NaN,80,3632128.64865909,3632129.53194037,3632130.13189678,smoke,NaN
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,4,R,C,nest,scout,80,3631838.62579933,NaN,NaN,NaN,NaN,,NaN,70,3632102.41779308,NaN,3632104.30499656,,NaN
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,4,N,C,star,purse,81,3631843.6419916,NaN,NaN,NaN,NaN,,NaN,77,3632119.26620683,NaN,3632120.64806083,,NaN
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,4,N,C,cherry,seed,82,3631848.65818115,NaN,NaN,NaN,NaN,,NaN,85,3632146.18033987,3632148.33095025,3632149.18689508,seed,NaN
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,4,R,C,piano,costume,83,3631853.67437312,NaN,NaN,NaN,NaN,,NaN,79,3632122.83254325,3632126.14813976,3632128.34798226,dress,NaN
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,4,N,S,pencil,bracelet,84,3631858.69058531,43,3632034.1908538,NaN,NaN,,NaN,74,3632109.50046379,3632110.8049288,3632113.61277494,bracelet,NaN
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,4,R,C,dress,coach,85,3631863.70676852,NaN,NaN,NaN,NaN,,NaN,72,3632105.38417339,3632106.64515616,3632107.30109429,coach,NaN
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,4,N,T,badge,boat,86,3631868.72302508,34,3631993.36135377,3631994.53104087,3631995.2190309,boat,NaN,66,3632085.45271434,3632087.79818856,3632088.33411149,boat,NaN
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,4,N,S,crane,priest,87,3631873.7391763,44,3632039.2070503,NaN,NaN,,NaN,69,3632095.03516666,3632096.80570847,3632101.97336202,priest,NaN
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,4,N,S,square,sign,88,3631878.75536797,45,3632044.22325102,NaN,NaN,,NaN,76,3632117.1330767,3632118.54849667,3632119.00447609,sign,NaN
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,4,N,T,telephone,bomb,89,3631883.77161366,39,3632008.32663505,NaN,3632009.50984549,,NaN,75,3632113.96670177,NaN,3632117.12809261,,NaN
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,4,R,T,cave,liquor,90,3631888.78776549,38,3632003.86037926,3632006.91439534,3632008.07435271,liquor,NaN,NaN,NaN,NaN,NaN,,NaN
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,4,N,T,cloud,passage,91,3631893.80398854,35,3631995.84447405,3631998.82680876,3631999.45879565,smokw,NaN,78,3632120.66613179,3632121.82835452,3632122.53229715,smoke,NaN
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,4,R,T,camera,smoke,92,3631898.82017689,37,3632002.39385301,NaN,3632003.84681185,,NaN,NaN,NaN,NaN,NaN,,NaN
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,4,N,C,scale,tunnel,93,3631903.8363758,NaN,NaN,NaN,NaN,,NaN,71,3632104.31761919,NaN,3632105.36893013,,NaN
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,4,R,T,rope,scout,94,3631908.85258588,31,3631983.74557123,NaN,3631988.51964072,,NaN,NaN,NaN,NaN,NaN,,NaN
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,4,R,T,tooth,costume,95,3631913.86875853,40,3632009.52650653,NaN,3632014.12598481,,NaN,NaN,NaN,NaN,NaN,,NaN
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,4,N,C,lemon,mistress,96,3631918.88501086,NaN,NaN,NaN,NaN,,NaN,84,3632143.09729941,3632144.5471785,3632146.00305952,mistress,NaN
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,4,R,T,pipe,coach,97,3631923.90116238,36,3631999.82744355,3632001.35473216,3632002.01867436,coach,NaN,NaN,NaN,NaN,NaN,,NaN
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,4,N,S,seal,ship,98,3631928.91735888,41,3632024.15842942,NaN,NaN,,NaN,83,3632140.59755311,3632142.16327527,3632142.78721733,ship,NaN
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,4,N,T,muscle,mechanic,99,3631933.93357107,32,3631988.52848815,3631989.4673352,3631990.59524428,mechanic,NaN,68,3632092.81869331,3632093.74185399,3632094.80576552,mechanic,NaN
58,immediate,pilot4,2015-03-06-1345m25s,3630758.2785735,4,N,C,clown,thorn,100,3631938.94977722,NaN,NaN,NaN,NaN,,NaN,81,3632130.46514349,NaN,3632138.28740795,,NaN
